,payee_male,payee_female,tuple,average_male,average_female,female-male
22,-0.89038193,-0.77704144,"('untrustworthy', 'trustworthy')",-0.8903819,-0.7770414,0.1133405
23,2.8230236,3.0421712,"('insincere', 'sincere')",2.8230236,3.0421712,0.2191476
24,0.04119567,0.14837809,"('dishonest', 'honest')",0.0411957,0.1483781,0.1071824
25,0.477382,0.20012574,"('egoistic', 'altruistic')",0.477382,0.2001257,-0.2772563
26,1.3112634,1.1398901,"('hardhearted', 'benevolent')",1.3112634,1.1398901,-0.1713733
27,0.15203601,0.28845203,"('hardhearted', 'softhearted')",0.152036,0.288452,0.136416
28,0.74662757,0.60302424,"('disloyal', 'loyal')",0.7466276,0.6030242,-0.1436034
29,-1.7660602,-1.696137,"('unfair', 'fair')",-1.7660602,-1.696137,0.0699232
30,0.56596965,0.7520682,"('intolerant', 'tolerant')",0.5659696,0.7520682,0.1860986
31,-2.1310194,-2.312217,"('evil', 'good')",-2.1310194,-2.312217,-0.1811976
32,1.0985571,1.2502327,"('unkind', 'kind')",1.0985571,1.2502327,0.1516756
33,-0.57237107,-0.57569426,"('wrong', 'right')",-0.5723711,-0.5756943,-0.0033232
34,2.1773958,2.6251552,"('mean', 'honorable')",2.1773958,2.6251552,0.4477594
35,-0.7849869,-1.3160546,"('corrupt', 'incorrupt')",-0.7849869,-1.3160546,-0.5310677
36,0.13872269,-0.35148618,"('hostile', 'amicable')",0.1387227,-0.3514862,-0.4902089
37,-0.15152524,-0.23486736,"('fake', 'genuine')",-0.1515252,-0.2348674,-0.0833422
38,0.20272052,0.2961288,"('untruthful', 'truthful')",0.2027205,0.2961288,0.0934083
39,-0.34320608,-0.11655982,"('exploitative', 'cooperative')",-0.3432061,-0.1165598,0.2266463
40,-1.1514391,-1.1125602,"('stingy', 'generous')",-1.1514391,-1.1125602,0.0388789
41,1.4006941,1.4260781,"('unforgiving', 'forgiving')",1.4006941,1.4260781,0.025384
42,-0.17717645,-0.30623728,"('unreliable', 'reliable')",-0.1771764,-0.3062373,-0.1290609
43,0.10231991,0.3171848,"('irresponsible', 'responsible')",0.1023199,0.3171848,0.2148649
44,-1.042347,-1.0269225,"('prejudiced', 'unprejudiced')",-1.042347,-1.0269225,0.0154245
45,-0.19340055,-0.27678612,"('incompetent', 'competent')",-0.1934005,-0.2767861,-0.0833856
46,0.24184602,0.34160718,"('uncompetitive', 'competitive')",0.241846,0.3416072,0.0997612
47,2.608739,2.8651028,"('stupid', 'smart')",2.6087389,2.8651028,0.2563639
48,-0.82262427,-0.6891003,"('unintelligent', 'intelligent')",-0.8226243,-0.6891003,0.133524
49,-0.42829242,-0.17277445,"('unable', 'able')",-0.4282924,-0.1727744,0.255518
50,0.30884597,0.2653451,"('clumsy', 'skillful')",0.308846,0.2653451,-0.0435009
51,-0.05345983,-0.023619175,"('uneducated', 'educated')",-0.0534598,-0.0236192,0.0298406
52,-0.066564165,-0.43025333,"('irrational', 'rational')",-0.0665642,-0.4302533,-0.3636891
53,-1.1194677,-1.1301391,"('uncreative', 'creative')",-1.1194677,-1.1301391,-0.0106714
54,0.4065037,0.2843837,"('incapable', 'capable')",0.4065037,0.2843837,-0.12212
55,-0.84578466,-0.49059802,"('incompetent', 'clever')",-0.8457847,-0.490598,0.3551867
56,1.0101993,1.1753404,"('impractical', 'practical')",1.0101993,1.1753404,0.1651411
57,-0.7684581,-1.0869311,"('unimaginative', 'imaginative')",-0.7684581,-1.0869311,-0.318473
58,0.50443685,0.4585354,"('undiscriminating', 'discriminating')",0.5044369,0.4585354,-0.0459015
59,-0.91639537,-0.9681012,"('foolish', 'wise')",-0.9163954,-0.9681012,-0.0517058
60,0.28553107,0.8342414,"('inefficient', 'efficient')",0.2855311,0.8342414,0.5487103
61,-0.4976456,-0.4417877,"('illogical', 'logical')",-0.4976456,-0.4417877,0.0558579
62,0.25146243,0.4963443,"('incompetent', 'brilliant')",0.2514624,0.4963443,0.2448819
63,0.2921108,0.39353222,"('unperceptive', 'insightful')",0.2921108,0.3935322,0.1014214
64,-2.4364738,-2.561417,"('shy', 'confident')",-2.4364738,-2.5614171,-0.1249433
65,-0.028348455,0.33651197,"('insecure', 'secure')",-0.0283485,0.336512,0.3648605
66,-0.29599178,-0.55145305,"('inactive', 'active')",-0.2959918,-0.5514531,-0.2554613
67,0.4086079,0.4448371,"('doubtful', 'determined')",0.4086079,0.4448371,0.0362292
68,-1.8648623,-1.6799754,"('dependent', 'independent')",-1.8648623,-1.6799754,0.1848869
69,-0.42840272,-0.5194879,"('lazy', 'industrious')",-0.4284027,-0.5194879,-0.0910852
70,0.63570493,0.66929775,"('lethargic', 'energetic')",0.6357049,0.6692978,0.0335929
71,-0.4715976,-0.4276514,"('diffident', 'self-confident')",-0.4715976,-0.4276514,0.0439462
72,0.25874126,0.49088496,"('unambitious', 'ambitious')",0.2587413,0.490885,0.2321437
73,-1.227318,-1.1352816,"('helpless', 'self-reliant')",-1.227318,-1.1352816,0.0920364
74,-0.09930934,-0.09066899,"('undedicated', 'dedicated')",-0.0993093,-0.090669,0.0086403
75,-0.28601807,-0.28530267,"('meek', 'impulsive')",-0.2860181,-0.2853027,0.0007154
76,0.06912784,0.1832178,"('anxious', 'daring')",0.0691278,0.1832178,0.11409
77,0.052511904,-0.004316613,"('unmotivated', 'motivated')",0.0525119,-0.0043166,-0.0568285
78,-0.3321085,-0.25933456,"('nonresilient', 'resilient')",-0.3321085,-0.2593346,0.0727739
79,-0.14008746,-0.5526323,"('wavering', 'unwavering')",-0.1400875,-0.5526323,-0.4125448
80,0.34143838,0.4687613,"('dominated', 'dominating')",0.3414384,0.4687613,0.1273229
81,0.80167985,0.97403055,"('submissive', 'aggressive')",0.8016798,0.9740306,0.1723508
82,1.9343314,2.0520375,"('poor', 'rich')",1.9343314,2.0520375,0.1177061
83,0.37540737,0.32164538,"('powerless', 'powerful')",0.3754074,0.3216454,-0.053762
84,0.25471175,0.16501,"('inferior', 'superior')",0.2547117,0.16501,-0.0897017
85,-0.5383129,-0.9021659,"('insignificant', 'prestigious')",-0.5383129,-0.9021659,-0.363853
86,-0.85215247,-0.9180144,"('uninfluential', 'influential')",-0.8521525,-0.9180144,-0.0658619
87,0.02559534,0.03402647,"('unsuccessful', 'successful')",0.0255953,0.0340265,0.0084312
88,0.7534999,0.14504677,"('low', 'eminent')",0.7534999,0.1450468,-0.6084531
