,coca_male,coca_female,tuple,cola_male,cola_female,europacific_male,europacific_female,partners_male,partners_female,average_male,average_female,female-male
0,-0.5104754,-0.6535994,"('unsociable', 'sociable')",1.1740453,1.0931323,-0.9950337,-1.0684359,0.7925432,0.7610737,0.1152699,0.0330427,-0.0822272
1,0.15423226,0.37138516,"('unfriendly', 'friendly')",-0.082561076,-0.009821352,-1.3721647,-1.3936832,1.9093119,1.6964407,0.1522046,0.1660803,0.0138757
2,0.30570284,0.330164,"('unlikable', 'likable')",0.1805464,0.16309525,1.470415,1.5219994,1.29237,1.4710605,0.8122585,0.8715798,0.0593213
3,-1.5458972,-1.4717065,"('repellent', 'pleasant')",-0.72940487,-0.6791363,0.23059653,0.2461455,0.5465739,0.5737259,-0.3745329,-0.3327428,0.0417901
4,-0.41277537,-0.23095073,"('disliked', 'liked')",-0.7646475,-0.7519629,-0.5597177,-0.5233332,-6.661568,-6.4187307,-2.0996771,-1.9812443,0.1184328
5,0.89817345,1.161602,"('distant', 'outgoing')",-0.019275863,0.08885249,-0.91380745,-0.7952744,-0.1527456,-0.14456111,-0.0469139,0.0776548,0.1245687
6,0.30607253,0.62648404,"('distant', 'open')",-0.4282431,-0.3106668,-1.2249554,-1.0942063,-0.07321844,-0.07343168,-0.3550861,-0.2129552,0.1421309
7,-0.7714292,-0.6809138,"('insensitive', 'sensitive')",-0.17541486,-0.09328736,-0.57001823,-0.5397626,0.30947125,0.3408294,-0.3018478,-0.2432836,0.0585642
8,0.14047414,0.25499502,"('unaffectionate', 'affectionate')",-0.51982963,-0.5361761,-2.2333493,-2.2919767,0.36465108,0.15829483,-0.5620134,-0.6037157,-0.0417023
9,0.46936223,0.5334689,"('unaffectionate', 'caring')",0.05172707,0.038000043,-1.903169,-1.9511913,1.4278998,1.3062062,0.011455,-0.018379,-0.029834
10,-0.5845284,-0.62769353,"('unsympathetic', 'sympathetic')",-0.22317971,-0.30170286,-1.3021835,-1.3480157,0.26774728,0.23888716,-0.4605361,-0.5096312,-0.0490951
11,0.057941683,-0.0043503726,"('unhelpful', 'helpful')",0.7850692,0.7389855,0.10767341,0.037059553,2.7571268,2.786536,0.9269528,0.8895577,-0.0373951
