,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.61580276,-0.70750844,"('unsociable', 'sociable')",-0.66099405,-0.8334006,-0.025643095,-0.2145876,-0.2773515,-0.36928105,-0.3949479,-0.5311944,-0.1362465
1,-0.1996019,-0.33680192,"('unfriendly', 'friendly')",-0.012015026,-0.18240143,-0.8599208,-0.94066674,1.4891062,1.3563582,0.1043921,-0.025878,-0.1302701
2,0.70071936,0.69021505,"('unlikable', 'likable')",0.62162995,0.70118743,1.0343565,1.0347035,0.7320388,0.8962597,0.7721861,0.8305914,0.0584053
3,-1.3994863,-1.3626257,"('repellent', 'pleasant')",-2.3451824,-2.2639785,-0.025456872,-0.053851645,-0.10457298,-0.06849866,-0.9686747,-0.9372386,0.0314361
4,0.69578475,0.7006592,"('disliked', 'liked')",0.8912485,0.9325649,-0.7022642,-0.6810294,-5.0702887,-5.000036,-1.0463799,-1.0119603,0.0344196
5,0.8509951,0.84916496,"('distant', 'outgoing')",1.0646838,1.0918987,-1.0137672,-0.8360222,-0.2140416,-0.12938401,0.1719675,0.2439144,0.0719469
6,0.4775669,0.4400739,"('distant', 'open')",1.4220433,1.4509106,-1.0373952,-0.87784535,0.3787951,0.4110651,0.3102525,0.3560511,0.0457986
7,-0.2181893,-0.21007109,"('insensitive', 'sensitive')",-1.2537442,-1.2001742,-0.7562102,-0.8389364,0.5793931,0.60556436,-0.4121876,-0.4109043,0.0012833
8,0.23992774,0.1483421,"('unaffectionate', 'affectionate')",0.21352956,0.13100195,-1.3816268,-1.370019,0.59769887,0.5246599,-0.0826177,-0.1415038,-0.0588861
9,-0.3006543,-0.37426892,"('unaffectionate', 'caring')",-0.35970166,-0.45217746,-0.8863119,-0.92230946,1.2753549,1.2348816,-0.0678282,-0.1284686,-0.0606404
10,-1.162639,-1.2221664,"('unsympathetic', 'sympathetic')",-2.454802,-2.5216563,-0.63685256,-0.74992436,0.26262262,0.23517086,-0.9979178,-1.064644,-0.0667262
11,-0.53282124,-0.56701654,"('unhelpful', 'helpful')",-1.0250871,-1.0872043,0.28583458,0.18514003,2.2713864,2.339399,0.2498282,0.2175796,-0.0322486
12,0.392258,0.419047,"('unsupportive', 'supportive')",-0.33339605,-0.30767053,-0.6757798,-0.68084216,-1.1270944,-1.0144373,-0.4360031,-0.3959758,0.0400273
13,-0.18629432,-0.2335061,"('impolite', 'polite')",-0.3797596,-0.43750703,0.6993405,0.58141947,-0.29955783,-0.29897213,-0.0415678,-0.0971414,-0.0555736
14,-1.3714178,-1.2983457,"('antisocial', 'social')",-1.2705939,-1.2189533,0.038192336,-0.081158295,-0.68688226,-0.64192307,-0.8226754,-0.8100951,0.0125803
15,0.32202318,0.2654097,"('boring', 'funny')",1.1432126,1.1361898,0.79774547,0.78222436,0.4057183,0.42980742,0.6671749,0.6534078,-0.0137671
16,-0.31797934,-0.34540197,"('unpopular', 'popular')",0.17515635,0.14323065,-0.5155346,-0.53221136,0.52678543,0.47585043,-0.032893,-0.0646331,-0.0317401
