,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.033358827,-0.15532815,"('unsociable', 'sociable')",-1.0972308,-1.1847457,-0.11776489,-0.23502707,-0.080629356,-0.21541175,-0.3322459,-0.4476282,-0.1153823
1,-0.5461228,-0.48658082,"('unfriendly', 'friendly')",-1.8898897,-1.907167,1.1347724,1.036055,0.48203358,0.40372363,-0.2048016,-0.2384923,-0.0336907
2,2.3568494,2.447874,"('unlikable', 'likable')",1.4977505,1.55734,2.6082823,2.699272,1.0946078,1.1942451,1.8893725,1.9746828,0.0853103
3,-0.27607566,-0.23547363,"('repellent', 'pleasant')",-0.40829068,-0.33033893,-0.6604146,-0.6061992,1.2157516,1.1998799,-0.0322573,0.006967,0.0392243
4,-0.6345607,-0.6199937,"('disliked', 'liked')",0.70462006,0.69790196,0.28033283,0.2660336,-5.9345264,-5.9661922,-1.3960335,-1.4055626,-0.0095291
5,0.514917,0.6663438,"('distant', 'outgoing')",-0.2619221,-0.22867319,0.9047176,0.9358085,-1.3109269,-1.243136,-0.0383036,0.0325858,0.0708894
6,-0.13159145,0.09315177,"('distant', 'open')",-0.93161064,-0.84247315,-0.059403867,-0.0121773705,-1.4981924,-1.4506927,-0.6551996,-0.5530478,0.1021518
7,0.8263881,0.75764155,"('insensitive', 'sensitive')",-0.14430532,-0.13554816,0.42764845,0.42667606,0.46193835,0.49670815,0.3929174,0.3863694,-0.006548
8,-0.26297894,-0.21895313,"('unaffectionate', 'affectionate')",-1.0672011,-1.0945477,0.2749669,0.23371807,-0.2899869,-0.2939815,-0.3363,-0.3434411,-0.0071411
9,0.8788882,0.8847868,"('unaffectionate', 'caring')",-0.8822218,-0.8603631,1.1738362,1.1209348,0.5549471,0.5964079,0.4313625,0.4354416,0.0040791
10,0.266469,0.19415028,"('unsympathetic', 'sympathetic')",-0.6683639,-0.5936063,-1.0024099,-0.9682389,-0.17699847,-0.16511846,-0.3953258,-0.3832033,0.0121225
11,1.1315362,1.0148546,"('unhelpful', 'helpful')",0.37363774,0.39304274,0.07187923,0.0315072,2.249417,2.3391314,0.9566176,0.944634,-0.0119836
12,1.9255986,2.0622973,"('unsupportive', 'supportive')",0.70705587,0.8479154,0.9460748,1.0782878,-2.0210307,-1.8926517,0.3894246,0.5239623,0.1345377
13,0.17785013,0.010126378,"('impolite', 'polite')",0.62216765,0.5202223,-0.0923876,-0.034928598,-0.5100605,-0.49132046,0.0493924,0.0010249,-0.0483675
14,1.3851283,1.2918504,"('antisocial', 'social')",0.45005035,0.4368333,1.697124,1.7090012,0.42194697,0.33422142,0.9885624,0.9429766,-0.0455858
15,-0.09747483,-0.19462766,"('boring', 'funny')",0.46103027,0.3052399,0.33882913,0.2736166,-0.36057404,-0.34961623,0.0854526,0.0086531,-0.0767995
16,-0.60943806,-0.5478969,"('unpopular', 'popular')",-0.7572313,-0.76387554,-0.2661452,-0.26714718,0.38016537,0.33385283,-0.3131623,-0.3112667,0.0018956
17,-0.07113168,0.027996173,"('nasty', 'nice')",-0.005922159,0.07518439,-0.49883908,-0.42944214,-0.6694234,-0.614799,-0.3113291,-0.2352652,0.0760639
18,0.15655464,0.26071686,"('disagreeable', 'welcoming')",0.1380299,0.12557504,-0.14989147,-0.08964857,-0.73229885,-0.7653359,-0.1469014,-0.1171732,0.0297282
19,-0.16166756,-0.1242549,"('inhospitable', 'hospitable')",-0.55562025,-0.5566379,-0.57176214,-0.57608515,-1.0261751,-0.9114884,-0.5788063,-0.5421166,0.0366897
20,0.3729837,0.37847912,"('rough', 'thoughtful')",-0.98493946,-0.98133427,0.06301874,0.08138626,0.18778516,0.21176219,-0.090288,-0.0774267,0.0128613
21,0.7434501,0.67787355,"('immoral', 'moral')",0.62338036,0.6345805,0.7437181,0.7691703,-0.047086783,-0.0045304354,0.5158654,0.5192735,0.0034081
22,0.7147633,0.67224133,"('untrustworthy', 'trustworthy')",0.19840029,0.19058529,-0.24898338,-0.27349648,-0.6252144,-0.5999879,0.0097414,-0.0026645,-0.0124059
23,0.8208041,0.7183587,"('insincere', 'sincere')",-0.0060186163,-0.04855465,0.5493503,0.51194715,6.0225644,5.893937,1.846675,1.7689221,-0.0777529
24,0.81815815,0.79177237,"('dishonest', 'honest')",0.048426397,0.040963896,0.25525177,0.2801347,0.53747123,0.5703959,0.4148269,0.4208167,0.0059898
25,-1.0312667,-1.0381446,"('egoistic', 'altruistic')",-1.0076959,-1.0612156,0.13145629,0.12268639,0.8250423,0.7474496,-0.270616,-0.3073061,-0.0366901
26,0.11676243,0.1564739,"('hardhearted', 'benevolent')",-0.17328289,-0.17300263,2.0894942,2.0737312,1.3933672,1.3807243,0.8565853,0.8594817,0.0028964
27,-0.13313791,-0.057950802,"('hardhearted', 'softhearted')",-0.7763432,-0.73548394,-0.7063535,-0.69559044,0.11062503,0.031905115,-0.3763024,-0.36428,0.0120224
28,0.33002824,0.1445106,"('disloyal', 'loyal')",-0.281035,-0.3613593,0.24608786,0.096750796,1.1403713,1.0388606,0.3588631,0.2296907,-0.1291724
