,fanny_male,fanny_female,tuple,average_male,average_female,female-male
20,1.020584,0.8520311,"('rough', 'thoughtful')",1.020584,0.8520311,-0.1685529
21,-0.21586318,-0.028752483,"('immoral', 'moral')",-0.2158632,-0.0287525,0.1871107
22,-0.6568514,-0.6734005,"('untrustworthy', 'trustworthy')",-0.6568514,-0.6734005,-0.0165491
23,6.8441067,7.2008367,"('insincere', 'sincere')",6.8441067,7.2008367,0.35673
24,1.5931778,1.6814029,"('dishonest', 'honest')",1.5931778,1.6814029,0.0882251
25,0.84987926,0.8992666,"('egoistic', 'altruistic')",0.8498793,0.8992666,0.0493873
26,1.3019266,1.0990928,"('hardhearted', 'benevolent')",1.3019266,1.0990928,-0.2028338
27,2.0651362,1.9887352,"('hardhearted', 'softhearted')",2.0651362,1.9887352,-0.076401
28,1.1620562,1.1047773,"('disloyal', 'loyal')",1.1620562,1.1047773,-0.0572789
29,-0.63277686,-0.80369246,"('unfair', 'fair')",-0.6327769,-0.8036925,-0.1709156
30,0.7678567,0.72635347,"('intolerant', 'tolerant')",0.7678567,0.7263535,-0.0415032
31,-1.1403148,-1.033942,"('evil', 'good')",-1.1403148,-1.033942,0.1063728
32,1.0968285,0.9095932,"('unkind', 'kind')",1.0968285,0.9095932,-0.1872353
33,-0.55263036,-0.44575593,"('wrong', 'right')",-0.5526304,-0.4457559,0.1068745
34,4.850803,5.349068,"('mean', 'honorable')",4.8508029,5.3490682,0.4982653
35,-0.68586767,-0.78178495,"('corrupt', 'incorrupt')",-0.6858677,-0.781785,-0.0959173
36,-0.9570447,-0.94005615,"('hostile', 'amicable')",-0.9570447,-0.9400561,0.0169886
37,1.3992153,1.4697113,"('fake', 'genuine')",1.3992153,1.4697113,0.070496
38,-0.2320894,-0.13478073,"('untruthful', 'truthful')",-0.2320894,-0.1347807,0.0973087
39,0.38017604,0.4508803,"('exploitative', 'cooperative')",0.380176,0.4508803,0.0707043
40,-1.1259025,-1.4036573,"('stingy', 'generous')",-1.1259025,-1.4036573,-0.2777548
41,0.27282286,0.12715545,"('unforgiving', 'forgiving')",0.2728229,0.1271555,-0.1456674
42,-2.6533532,-2.8071887,"('unreliable', 'reliable')",-2.6533532,-2.8071887,-0.1538355
43,1.1463406,1.1998255,"('irresponsible', 'responsible')",1.1463406,1.1998255,0.0534849
44,-1.0231766,-1.1616315,"('prejudiced', 'unprejudiced')",-1.0231766,-1.1616315,-0.1384549
45,0.23917581,0.11756666,"('incompetent', 'competent')",0.2391758,0.1175667,-0.1216091
46,-0.85298383,-1.0198915,"('uncompetitive', 'competitive')",-0.8529838,-1.0198915,-0.1669077
47,5.1403337,5.4995775,"('stupid', 'smart')",5.1403337,5.4995775,0.3592438
48,0.5825705,0.6770931,"('unintelligent', 'intelligent')",0.5825705,0.6770931,0.0945226
49,0.21223813,0.3487799,"('unable', 'able')",0.2122381,0.3487799,0.1365418
50,-0.46231526,-0.38865837,"('clumsy', 'skillful')",-0.4623153,-0.3886584,0.0736569
51,0.67662877,0.58505833,"('uneducated', 'educated')",0.6766288,0.5850583,-0.0915705
52,-0.13588908,-0.12548998,"('irrational', 'rational')",-0.1358891,-0.12549,0.0103991
53,0.12574165,0.06894674,"('uncreative', 'creative')",0.1257416,0.0689467,-0.0567949
54,0.8691361,1.0859896,"('incapable', 'capable')",0.8691361,1.0859896,0.2168535
55,0.78910017,0.7834677,"('incompetent', 'clever')",0.7891002,0.7834677,-0.0056325
56,0.27426302,0.36211962,"('impractical', 'practical')",0.274263,0.3621196,0.0878566
57,-2.4568727,-2.869253,"('unimaginative', 'imaginative')",-2.4568727,-2.8692529,-0.4123802
58,0.3641657,0.23438758,"('undiscriminating', 'discriminating')",0.3641657,0.2343876,-0.1297781
59,-0.11936246,-0.08597189,"('foolish', 'wise')",-0.1193625,-0.0859719,0.0333906
60,0.22307518,0.34152043,"('inefficient', 'efficient')",0.2230752,0.3415204,0.1184452
61,0.43690863,0.33053017,"('illogical', 'logical')",0.4369086,0.3305302,-0.1063784
62,0.74883616,0.86234164,"('incompetent', 'brilliant')",0.7488362,0.8623416,0.1135054
63,0.3274912,0.45739448,"('unperceptive', 'insightful')",0.3274912,0.4573945,0.1299033
64,-6.992428,-7.11495,"('shy', 'confident')",-6.9924278,-7.1149502,-0.1225224
65,-0.06671857,0.06852596,"('insecure', 'secure')",-0.0667186,0.068526,0.1352446
66,-0.023741387,-0.12296622,"('inactive', 'active')",-0.0237414,-0.1229662,-0.0992248
67,-0.5557179,-0.48334053,"('doubtful', 'determined')",-0.5557179,-0.4833405,0.0723774
68,-0.6565643,-0.35303676,"('dependent', 'independent')",-0.6565643,-0.3530368,0.3035275
69,-1.9191388,-1.9821404,"('lazy', 'industrious')",-1.9191388,-1.9821404,-0.0630016
70,1.1375924,0.99720347,"('lethargic', 'energetic')",1.1375924,0.9972035,-0.1403889
71,0.2250321,0.25403175,"('diffident', 'self-confident')",0.2250321,0.2540317,0.0289996
72,0.7733244,0.8290162,"('unambitious', 'ambitious')",0.7733244,0.8290162,0.0556918
73,-3.077301,-3.0881703,"('helpless', 'self-reliant')",-3.077301,-3.0881703,-0.0108693
74,0.35451058,0.23057461,"('undedicated', 'dedicated')",0.3545106,0.2305746,-0.123936
75,-0.84903544,-0.8464323,"('meek', 'impulsive')",-0.8490354,-0.8464323,0.0026031
76,0.67829335,0.5159477,"('anxious', 'daring')",0.6782933,0.5159477,-0.1623456
77,-1.6415639,-1.5077629,"('unmotivated', 'motivated')",-1.6415639,-1.5077629,0.133801
78,-0.860857,-0.8522155,"('nonresilient', 'resilient')",-0.860857,-0.8522155,0.0086415
79,-0.19601011,0.006655531,"('wavering', 'unwavering')",-0.1960101,0.0066555,0.2026656
80,0.25351763,-0.021203011,"('dominated', 'dominating')",0.2535176,-0.021203,-0.2747206
81,-0.24884313,-0.32546198,"('submissive', 'aggressive')",-0.2488431,-0.325462,-0.0766189
82,6.557426,6.983187,"('poor', 'rich')",6.557426,6.9831872,0.4257612
83,-0.63037,-0.5787811,"('powerless', 'powerful')",-0.63037,-0.5787811,0.0515889
84,0.21320385,0.25134486,"('inferior', 'superior')",0.2132038,0.2513449,0.0381411
85,-0.8532957,-0.7958422,"('insignificant', 'prestigious')",-0.8532957,-0.7958422,0.0574535
86,0.69213384,0.6247794,"('uninfluential', 'influential')",0.6921338,0.6247794,-0.0673544
87,0.5441542,0.6054467,"('unsuccessful', 'successful')",0.5441542,0.6054467,0.0612925
88,0.08297305,0.05744777,"('low', 'eminent')",0.082973,0.0574478,-0.0255252
