,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
42,-0.4157447,-0.2729901,"('unreliable', 'reliable')",-1.2031257,-1.0648221,1.109499,1.1780508,-2.7212558,-2.6831756,-0.8076568,-0.7107342,0.0969226
43,0.43096226,0.5673747,"('irresponsible', 'responsible')",-0.088019475,0.086699404,-0.94576895,-0.91233766,0.24265881,0.20043312,-0.0900418,-0.0144576,0.0755842
44,-1.1717696,-1.0468161,"('prejudiced', 'unprejudiced')",-0.5300495,-0.33028406,-0.47813073,-0.35906714,-1.4729645,-1.398586,-0.9132286,-0.7836884,0.1295402
45,-1.2324743,-1.1728138,"('incompetent', 'competent')",-1.3589162,-1.2830156,-0.6715406,-0.8494593,-0.7040576,-0.7969604,-0.9917473,-1.0255623,-0.033815
46,-0.5507214,-0.48608345,"('uncompetitive', 'competitive')",-0.6867541,-0.62906206,0.58884716,0.54689604,-0.41203743,-0.46606302,-0.2651665,-0.2585781,0.0065884
47,0.099881664,0.20281611,"('stupid', 'smart')",-0.19989602,-0.06629917,0.43907443,0.4279389,5.2119493,5.2614117,1.3877523,1.4564669,0.0687146
48,0.5823875,0.4581384,"('unintelligent', 'intelligent')",0.1216292,0.027694207,-0.43293986,-0.5046652,0.33517405,0.2527801,0.1515627,0.0584869,-0.0930758
49,-0.55623716,-0.5056163,"('unable', 'able')",-0.323029,-0.21069244,-0.8078008,-0.7712411,-0.55912936,-0.41697228,-0.5615491,-0.4761305,0.0854186
50,-0.0022827797,0.04652395,"('clumsy', 'skillful')",0.7177733,0.73485243,0.36579892,0.3483695,0.010590084,-0.005678393,0.2729699,0.2810169,0.008047
51,-0.8211991,-0.9438355,"('uneducated', 'educated')",-0.9179317,-1.1445106,0.6663262,0.5517055,0.37783322,0.2960323,-0.1737428,-0.3101521,-0.1364093
52,-0.13610947,-0.31934702,"('irrational', 'rational')",1.1292021,0.907024,-0.91218674,-0.9687109,-0.38860145,-0.47198746,-0.0769239,-0.2132553,-0.1363314
53,1.1955754,1.1340295,"('uncreative', 'creative')",0.070757,-0.0030121915,0.25566053,0.16677445,0.9943896,0.8879374,0.6290956,0.5464323,-0.0826633
54,0.021662466,-0.039896972,"('incapable', 'capable')",0.17737833,0.082507506,0.22972636,0.22892594,0.55607784,0.6105499,0.2462112,0.2205216,-0.0256896
55,0.049955957,0.05716961,"('incompetent', 'clever')",-1.3990949,-1.4609572,-0.19979638,-0.27462417,-0.27734417,-0.30555466,-0.4565699,-0.4959916,-0.0394217
56,1.2189541,1.2480603,"('impractical', 'practical')",-0.5323925,-0.4728391,-0.14458081,-0.20902152,-0.361042,-0.4276449,0.0452347,0.0346387,-0.010596
57,-0.52910984,-0.5880908,"('unimaginative', 'imaginative')",-1.3070735,-1.3844826,-0.83571446,-0.91568786,-2.4287248,-2.5530457,-1.2751557,-1.3603268,-0.0851711
58,-0.32187346,-0.37006554,"('undiscriminating', 'discriminating')",-0.33909702,-0.39059496,0.25447008,0.23154835,-0.13870297,-0.15679906,-0.1363008,-0.1714778,-0.035177
59,0.028757183,-0.03556052,"('foolish', 'wise')",1.3265144,1.2673986,-0.15172213,-0.13454612,0.22019076,0.23580359,0.355935,0.3332739,-0.0226611
60,1.3312593,1.4608861,"('inefficient', 'efficient')",-0.08457263,0.06303732,0.46285632,0.42777392,-0.083762705,-0.03437648,0.406445,0.4793302,0.0728852
61,0.18875831,0.046686403,"('illogical', 'logical')",0.3510427,0.23049596,0.27216652,0.18300088,0.16940276,0.059738673,0.2453426,0.1299805,-0.1153621
62,-0.23520865,-0.15068933,"('incompetent', 'brilliant')",-0.9563626,-0.8671235,-0.040863067,-0.02370267,-0.37997365,-0.28923833,-0.403102,-0.3326885,0.0704135
63,0.38362262,0.42895594,"('unperceptive', 'insightful')",0.31339738,0.38765323,1.1838293,1.1599679,0.90886104,0.9569426,0.6974276,0.7333799,0.0359523
64,-0.619679,-0.72834903,"('shy', 'confident')",0.016811464,-0.041406974,0.9587394,0.95807487,-6.3457932,-6.3498063,-1.4974804,-1.5403719,-0.0428915
65,-0.1838463,-0.20983082,"('insecure', 'secure')",-1.0723308,-1.1421013,0.1348312,0.106755696,-0.54695386,-0.5668147,-0.417075,-0.4529977,-0.0359227
66,-0.34796643,-0.3673542,"('inactive', 'active')",0.044137105,-0.01606536,1.1952506,1.1984702,1.335825,1.3598454,0.5568116,0.543724,-0.0130876
67,0.31934887,0.24545495,"('doubtful', 'determined')",0.76244444,0.7798568,1.0724872,1.098604,-0.3502736,-0.30167767,0.4510018,0.4555595,0.0045577
68,-1.1211728,-1.2453715,"('dependent', 'independent')",-0.9875171,-1.1508586,-0.5817024,-0.6341764,-0.41073468,-0.44579422,-0.7752817,-0.8690501,-0.0937684
69,-0.044742666,-0.07407339,"('lazy', 'industrious')",1.5831789,1.5775236,0.828741,0.9147651,-0.3173617,-0.21444996,0.5124539,0.5509413,0.0384874
70,-0.45890367,-0.34769136,"('lethargic', 'energetic')",-1.024201,-0.9610545,0.39358783,0.41272888,0.5859662,0.62420374,-0.1258877,-0.0679533,0.0579344
71,1.6606444,1.6913601,"('diffident', 'self-confident')",2.113846,2.2190042,0.71242225,0.69583195,0.6092195,0.582814,1.2740331,1.2972524,0.0232193
72,-0.014658043,-0.010006977,"('unambitious', 'ambitious')",-0.63400096,-0.64077896,-0.37399587,-0.3731709,-1.3955897,-1.3448336,-0.6045612,-0.5921976,0.0123636
73,0.7772517,0.7148202,"('helpless', 'self-reliant')",0.9032976,0.82657194,-0.29505718,-0.20792767,-3.4932253,-3.4178534,-0.5269333,-0.5210972,0.0058361
74,0.7835773,0.8247735,"('undedicated', 'dedicated')",0.3764627,0.417804,-0.53130966,-0.6065383,-0.09036431,-0.12494713,0.1345915,0.127773,-0.0068185
75,-1.1646957,-1.1663812,"('meek', 'impulsive')",0.42779177,0.38148782,-0.30975288,-0.24425595,-0.19849856,-0.10841227,-0.3112889,-0.2843904,0.0268985
76,0.6463877,0.87455297,"('anxious', 'daring')",-0.7942929,-0.62378204,0.8214501,0.8985202,0.30366766,0.38443014,0.2443031,0.3834303,0.1391272
77,-0.7217555,-0.80034554,"('unmotivated', 'motivated')",-0.052056532,-0.13306068,1.0714992,1.0063331,-0.93349075,-0.8823837,-0.1589509,-0.2023642,-0.0434133
78,0.17957065,0.2938025,"('nonresilient', 'resilient')",0.05774577,0.15175083,0.22856422,0.22809263,0.26803666,0.35707766,0.1834793,0.2576809,0.0742016
79,-0.042729422,-0.09906702,"('wavering', 'unwavering')",0.23326385,0.17514114,-0.8840792,-0.9321381,-0.11199375,-0.13774887,-0.2013846,-0.2484532,-0.0470686
80,-0.33826545,-0.28945073,"('dominated', 'dominating')",-0.9167486,-0.9096341,0.8542632,0.91923106,-1.1143109,-1.0272493,-0.3787654,-0.3267758,0.0519896
81,-0.6566104,-0.71042734,"('submissive', 'aggressive')",-1.0445544,-1.162399,0.6627282,0.61436915,-0.76418424,-0.78585935,-0.4506552,-0.5110791,-0.0604239
82,-0.7015556,-0.73972553,"('poor', 'rich')",-1.1520203,-1.2119908,0.3724881,0.31153893,5.313505,5.32298,0.9581044,0.9207006,-0.0374038
83,0.3572335,0.3336629,"('powerless', 'powerful')",0.54872936,0.5103866,0.42320263,0.48675916,-0.7923993,-0.79811895,0.1341915,0.1331724,-0.0010191
84,0.98017627,0.8454129,"('inferior', 'superior')",0.5850848,0.49292648,-0.058041885,-0.029987063,1.0406826,1.0550851,0.6369754,0.5908593,-0.0461161
85,0.83594346,0.81288445,"('insignificant', 'prestigious')",1.5077145,1.4380963,0.3180046,0.36160493,0.74240875,0.770962,0.8510178,0.8458869,-0.0051309
86,0.6934552,0.51646316,"('uninfluential', 'influential')",-0.13105285,-0.3781177,-0.43562353,-0.585918,-0.26920602,-0.38800517,-0.0356068,-0.2088944,-0.1732876
87,-0.6211486,-0.6182023,"('unsuccessful', 'successful')",-0.3757389,-0.3908383,0.62728935,0.627744,0.28909957,0.35825497,-0.0201246,-0.0057604,0.0143642
88,0.43859407,0.41439602,"('low', 'eminent')",-0.430874,-0.50320506,0.10379601,-0.02149614,0.24652568,0.15762377,0.0895104,0.0118296,-0.0776808
