,income_male,income_female,tuple,average_male,average_female,female-male
36,-0.59182465,-0.631053,"('hostile', 'amicable')",-0.5918247,-0.631053,-0.0392283
37,1.2406005,1.1649235,"('fake', 'genuine')",1.2406005,1.1649235,-0.075677
38,0.28602028,0.3230411,"('untruthful', 'truthful')",0.2860203,0.3230411,0.0370208
39,0.08809076,0.11539714,"('exploitative', 'cooperative')",0.0880908,0.1153971,0.0273063
40,-1.2144502,-1.2116929,"('stingy', 'generous')",-1.2144502,-1.2116929,0.0027573
41,0.43928295,0.23013973,"('unforgiving', 'forgiving')",0.439283,0.2301397,-0.2091433
42,-2.7505515,-2.6085472,"('unreliable', 'reliable')",-2.7505515,-2.6085472,0.1420043
43,1.1362314,1.1345367,"('irresponsible', 'responsible')",1.1362314,1.1345367,-0.0016947
44,-1.5277193,-1.6153313,"('prejudiced', 'unprejudiced')",-1.5277193,-1.6153313,-0.087612
45,0.06317414,-0.05547752,"('incompetent', 'competent')",0.0631741,-0.0554775,-0.1186516
46,-0.9392258,-0.93904495,"('uncompetitive', 'competitive')",-0.9392258,-0.939045,0.0001808
47,5.2916374,5.2954106,"('stupid', 'smart')",5.2916374,5.2954106,0.0037732
48,0.64408666,0.6227324,"('unintelligent', 'intelligent')",0.6440867,0.6227324,-0.0213543
49,0.11087456,0.25698236,"('unable', 'able')",0.1108746,0.2569824,0.1461078
50,-0.34277588,-0.23809047,"('clumsy', 'skillful')",-0.3427759,-0.2380905,0.1046854
51,0.917949,0.8513399,"('uneducated', 'educated')",0.917949,0.8513399,-0.0666091
52,-0.14949563,-0.22308183,"('irrational', 'rational')",-0.1494956,-0.2230818,-0.0735862
53,-0.14187562,-0.12399633,"('uncreative', 'creative')",-0.1418756,-0.1239963,0.0178793
54,0.7981358,1.0472354,"('incapable', 'capable')",0.7981358,1.0472354,0.2490996
55,0.7143843,0.7444758,"('incompetent', 'clever')",0.7143843,0.7444758,0.0300915
56,0.39987066,0.43485028,"('impractical', 'practical')",0.3998707,0.4348503,0.0349796
57,-2.7484539,-2.7742496,"('unimaginative', 'imaginative')",-2.7484539,-2.7742496,-0.0257957
58,0.2002489,0.22128364,"('undiscriminating', 'discriminating')",0.2002489,0.2212836,0.0210347
59,0.037257068,0.12860627,"('foolish', 'wise')",0.0372571,0.1286063,0.0913492
60,0.7121749,0.68976843,"('inefficient', 'efficient')",0.7121749,0.6897684,-0.0224065
61,0.42000282,0.21206954,"('illogical', 'logical')",0.4200028,0.2120695,-0.2079333
62,0.91108805,1.017018,"('incompetent', 'brilliant')",0.911088,1.017018,0.10593
63,0.5160906,0.5724035,"('unperceptive', 'insightful')",0.5160906,0.5724035,0.0563129
64,-6.524192,-6.426164,"('shy', 'confident')",-6.5241919,-6.4261642,0.0980277
65,0.106314376,0.2187218,"('insecure', 'secure')",0.1063144,0.2187218,0.1124074
66,-0.56240344,-0.6096309,"('inactive', 'active')",-0.5624034,-0.6096309,-0.0472275
67,-0.66719437,-0.7443372,"('doubtful', 'determined')",-0.6671944,-0.7443372,-0.0771428
68,-0.83138096,-0.66440713,"('dependent', 'independent')",-0.831381,-0.6644071,0.1669739
69,-2.0110164,-1.9647433,"('lazy', 'industrious')",-2.0110164,-1.9647433,0.0462731
70,1.1756047,1.1335284,"('lethargic', 'energetic')",1.1756047,1.1335284,-0.0420763
71,0.3044058,0.49967027,"('diffident', 'self-confident')",0.3044058,0.4996703,0.1952645
72,1.1548716,1.2885803,"('unambitious', 'ambitious')",1.1548716,1.2885803,0.1337087
73,-2.5300891,-2.272651,"('helpless', 'self-reliant')",-2.5300891,-2.272651,0.2574381
74,0.10950087,0.012171075,"('undedicated', 'dedicated')",0.1095009,0.0121711,-0.0973298
75,-1.2866158,-1.2185819,"('meek', 'impulsive')",-1.2866158,-1.2185819,0.0680339
76,0.0029187538,-0.10563716,"('anxious', 'daring')",0.0029188,-0.1056372,-0.108556
77,-1.3188895,-1.2362986,"('unmotivated', 'motivated')",-1.3188895,-1.2362986,0.0825909
78,-0.94781864,-0.9112321,"('nonresilient', 'resilient')",-0.9478186,-0.9112321,0.0365865
79,-0.5356047,-0.4903358,"('wavering', 'unwavering')",-0.5356047,-0.4903358,0.0452689
80,0.19143559,0.053364817,"('dominated', 'dominating')",0.1914356,0.0533648,-0.1380708
81,0.0037555099,-0.08277701,"('submissive', 'aggressive')",0.0037555,-0.082777,-0.0865325
82,5.8643603,6.132547,"('poor', 'rich')",5.8643603,6.1325469,0.2681866
83,-0.04566585,-0.08747568,"('powerless', 'powerful')",-0.0456658,-0.0874757,-0.0418099
84,0.042947926,0.16018993,"('inferior', 'superior')",0.0429479,0.1601899,0.117242
85,-0.9691821,-0.96898526,"('insignificant', 'prestigious')",-0.9691821,-0.9689853,0.0001968
86,0.9153785,0.77519584,"('uninfluential', 'influential')",0.9153785,0.7751958,-0.1401827
87,0.1852221,0.36593112,"('unsuccessful', 'successful')",0.1852221,0.3659311,0.180709
88,0.42864338,0.39392287,"('low', 'eminent')",0.4286434,0.3939229,-0.0347205
