,ecolab_male,ecolab_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.05428098,-0.08491903,"('unsociable', 'sociable')",-0.106994376,-0.23815939,-0.0263567,-0.1615392,-0.1351825
1,-0.7649112,-0.78723127,"('unfriendly', 'friendly')",1.5142796,1.3118947,0.3746842,0.2623317,-0.1123525
2,0.25420606,0.2600982,"('unlikable', 'likable')",0.7419582,0.7676305,0.4980821,0.5138643,0.0157822
3,-0.7022087,-0.64333886,"('repellent', 'pleasant')",-0.0845775,-0.010301653,-0.3933931,-0.3268203,0.0665728
4,-0.18013453,-0.1883165,"('disliked', 'liked')",-6.0236754,-6.114572,-3.1019049,-3.1514442,-0.0495393
5,-0.7675054,-0.66352695,"('distant', 'outgoing')",-0.33335707,-0.3709307,-0.5504313,-0.5172288,0.0332025
6,-1.206043,-1.0995218,"('distant', 'open')",-0.041201364,-0.106851414,-0.6236222,-0.6031866,0.0204356
7,0.105976336,0.19581202,"('insensitive', 'sensitive')",0.34709382,0.44898087,0.2265351,0.3223965,0.0958614
8,-1.0378457,-1.0506753,"('unaffectionate', 'affectionate')",0.33830234,0.27467462,-0.3497717,-0.3880003,-0.0382286
9,-0.16354257,-0.08418862,"('unaffectionate', 'caring')",0.8505655,0.85142577,0.3435115,0.3836186,0.0401071
10,-0.73786193,-0.7101748,"('unsympathetic', 'sympathetic')",-0.3776381,-0.39232928,-0.55775,-0.551252,0.006498
11,0.6846395,0.7674305,"('unhelpful', 'helpful')",1.8755193,1.9052272,1.2800794,1.3363289,0.0562495
12,0.37279508,0.5010929,"('unsupportive', 'supportive')",-1.8708185,-1.8119416,-0.7490117,-0.6554244,0.0935873
13,0.7064904,0.61029404,"('impolite', 'polite')",-0.14020646,-0.06675932,0.283142,0.2717674,-0.0113746
14,0.30771655,0.2579999,"('antisocial', 'social')",-0.27847904,-0.24498312,0.0146188,0.0065084,-0.0081104
15,0.54633284,0.47362673,"('boring', 'funny')",0.6529202,0.6105882,0.5996265,0.5421075,-0.057519
16,-0.49722308,-0.5625452,"('unpopular', 'popular')",0.6963244,0.61792445,0.0995507,0.0276896,-0.0718611
17,0.11061731,0.15186355,"('nasty', 'nice')",-0.46474674,-0.46842214,-0.1770647,-0.1582793,0.0187854
18,-0.6109558,-0.66026,"('disagreeable', 'welcoming')",-0.29764158,-0.35827494,-0.4542987,-0.5092674,-0.0549687
19,-1.6808919,-1.6535102,"('inhospitable', 'hospitable')",-0.10595737,-0.15159987,-0.8934246,-0.902555,-0.0091304
20,0.5748657,0.53070426,"('rough', 'thoughtful')",0.9618051,0.9043831,0.7683354,0.7175437,-0.0507917
21,0.69134885,0.62744683,"('immoral', 'moral')",-0.2363029,-0.2274907,0.227523,0.1999781,-0.0275449
22,-0.53669673,-0.6090063,"('untrustworthy', 'trustworthy')",-0.9945422,-0.9957329,-0.7656195,-0.8023696,-0.0367501
23,0.18612634,0.17491926,"('insincere', 'sincere')",5.6037645,5.6049833,2.8949454,2.8899512,-0.0049942
24,-0.35533202,-0.36789942,"('dishonest', 'honest')",0.7292709,0.72728753,0.1869694,0.1796941,-0.0072753
