,contractor_male,contractor_female,tuple,average_male,average_female,female-male
0,0.97270554,0.7509275,"('unsociable', 'sociable')",0.9727055,0.7509275,-0.221778
1,0.38227952,0.45203114,"('unfriendly', 'friendly')",0.3822795,0.4520311,0.0697516
2,0.14242132,0.29387698,"('unlikable', 'likable')",0.1424213,0.293877,0.1514557
3,0.7819469,0.83795094,"('repellent', 'pleasant')",0.7819469,0.8379509,0.056004
4,-7.546163,-7.6600976,"('disliked', 'liked')",-7.5461631,-7.6600976,-0.1139345
5,-1.7508657,-1.6058016,"('distant', 'outgoing')",-1.7508657,-1.6058016,0.1450641
6,-1.4893149,-1.3535928,"('distant', 'open')",-1.4893149,-1.3535928,0.1357221
7,1.7954924,1.7719767,"('insensitive', 'sensitive')",1.7954924,1.7719767,-0.0235157
8,-0.030926093,-0.02999508,"('unaffectionate', 'affectionate')",-0.0309261,-0.0299951,0.000931
9,1.0167454,1.1089468,"('unaffectionate', 'caring')",1.0167454,1.1089468,0.0922014
10,1.2855276,1.2519081,"('unsympathetic', 'sympathetic')",1.2855276,1.2519081,-0.0336195
11,2.2872787,2.3069866,"('unhelpful', 'helpful')",2.2872787,2.3069866,0.0197079
12,-1.3488383,-1.3806107,"('unsupportive', 'supportive')",-1.3488383,-1.3806107,-0.0317724
13,0.56693435,0.46932882,"('impolite', 'polite')",0.5669343,0.4693288,-0.0976055
14,1.0278538,0.89201295,"('antisocial', 'social')",1.0278538,0.892013,-0.1358408
15,-0.35256374,-0.42602086,"('boring', 'funny')",-0.3525637,-0.4260209,-0.0734572
16,-0.448144,-0.4524594,"('unpopular', 'popular')",-0.448144,-0.4524594,-0.0043154
17,-0.41378555,-0.4800156,"('nasty', 'nice')",-0.4137855,-0.4800156,-0.0662301
18,-0.99714065,-0.98553395,"('disagreeable', 'welcoming')",-0.9971406,-0.985534,0.0116066
19,-1.2799158,-1.1685948,"('inhospitable', 'hospitable')",-1.2799158,-1.1685948,0.111321
20,0.94610083,0.86207986,"('rough', 'thoughtful')",0.9461008,0.8620799,-0.0840209
21,0.5111449,0.57556677,"('immoral', 'moral')",0.5111449,0.5755668,0.0644219
22,-0.09710063,-0.16947228,"('untrustworthy', 'trustworthy')",-0.0971006,-0.1694723,-0.0723717
23,7.0378895,7.1031375,"('insincere', 'sincere')",7.0378895,7.1031375,0.065248
24,1.4516749,1.4074641,"('dishonest', 'honest')",1.4516749,1.4074641,-0.0442108
25,0.07385576,0.09330138,"('egoistic', 'altruistic')",0.0738558,0.0933014,0.0194456
26,1.261736,1.221988,"('hardhearted', 'benevolent')",1.261736,1.221988,-0.039748
27,0.818912,0.63091034,"('hardhearted', 'softhearted')",0.818912,0.6309103,-0.1880017
28,1.3622849,1.3850629,"('disloyal', 'loyal')",1.3622849,1.3850629,0.022778
29,-0.86671454,-0.9949346,"('unfair', 'fair')",-0.8667145,-0.9949346,-0.1282201
30,1.301603,1.3417654,"('intolerant', 'tolerant')",1.301603,1.3417654,0.0401624
31,-2.5043442,-2.4636545,"('evil', 'good')",-2.5043442,-2.4636545,0.0406897
32,1.6685268,1.5301735,"('unkind', 'kind')",1.6685268,1.5301735,-0.1383533
33,-0.8101805,-0.8087007,"('wrong', 'right')",-0.8101805,-0.8087007,0.0014798
34,4.924544,5.1419415,"('mean', 'honorable')",4.9245439,5.1419415,0.2173976
35,-1.8133973,-2.0207667,"('corrupt', 'incorrupt')",-1.8133973,-2.0207667,-0.2073694
36,-1.3586606,-1.4336507,"('hostile', 'amicable')",-1.3586606,-1.4336507,-0.0749901
