,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6420647,-0.7581559,"('unsociable', 'sociable')",-0.6030703,-0.6704124,-0.051068004,-0.15317976,0.011609711,-0.14766704,-0.3211483,-0.4323538,-0.1112055
1,-0.50684893,-0.9461662,"('unfriendly', 'friendly')",-1.0707629,-1.3242363,-0.27304813,-0.7442841,1.7746303,1.5018784,-0.0190074,-0.3782021,-0.3591947
2,-0.8107375,-0.86798596,"('unlikable', 'likable')",0.09770607,0.10218108,0.054098032,0.08337938,0.57362497,0.6476504,-0.0213271,-0.0086938,0.0126333
3,-0.7539068,-0.69468534,"('repellent', 'pleasant')",-0.26793388,-0.19738819,-0.33788335,-0.18577409,0.016297238,0.06382258,-0.3358567,-0.2535062,0.0823505
4,-0.19617215,-0.26500106,"('disliked', 'liked')",0.01569742,-0.014027961,-0.40696973,-0.48443484,-5.964324,-6.0618153,-1.6379421,-1.7063198,-0.0683777
5,0.007920302,-0.25039133,"('distant', 'outgoing')",-0.54629457,-0.7856943,-0.40196195,-0.6668452,-0.5096607,-0.5155233,-0.3624992,-0.5546135,-0.1921143
6,-0.22845599,-0.5038787,"('distant', 'open')",-0.7084528,-0.9627852,-0.16243023,-0.52263844,0.10194808,0.020171626,-0.2493477,-0.4922827,-0.242935
7,-0.5426178,-0.4235059,"('insensitive', 'sensitive')",-0.455159,-0.38970995,-0.4342696,-0.38404942,0.39162004,0.39161253,-0.2601066,-0.2014132,0.0586934
8,-0.7345958,-1.1065586,"('unaffectionate', 'affectionate')",-0.8405693,-1.0614324,-1.0834224,-1.3883069,0.53334796,0.33053944,-0.5313098,-0.8064396,-0.2751298
9,-0.51705575,-0.93791723,"('unaffectionate', 'caring')",-0.35394257,-0.6306012,-0.7469639,-1.0650619,1.334786,1.1503558,-0.070794,-0.3708061,-0.3000121
10,-1.6261117,-1.6491125,"('unsympathetic', 'sympathetic')",-1.4301581,-1.4124258,-2.1801069,-2.0982635,-0.25733635,-0.39429167,-1.3734282,-1.3885233,-0.0150951
11,-0.20273718,-0.26636806,"('unhelpful', 'helpful')",-0.210001,-0.23710465,0.25274375,0.27297193,2.2432086,2.187083,0.5208036,0.4891456,-0.031658
12,-0.27443936,-0.2785634,"('unsupportive', 'supportive')",-0.33079243,-0.3740136,-0.5465978,-0.52943236,-1.811784,-1.8776994,-0.7409034,-0.7649272,-0.0240238
13,-0.21053451,-0.26634943,"('impolite', 'polite')",0.1700936,0.1916048,0.2375724,0.32970634,-0.030713327,-0.03725282,0.0416045,0.0544272,0.0128227
14,-0.84113747,-0.6332288,"('antisocial', 'social')",0.118196204,0.31326854,0.15767743,0.46783528,-0.4522451,-0.3203678,-0.2543772,-0.0431232,0.211254
15,-0.41914022,-0.59112525,"('boring', 'funny')",0.13442561,0.023097586,0.87889075,0.7613735,0.75518197,0.7388272,0.3373395,0.2330433,-0.1042962
16,-0.2554247,-0.32928514,"('unpopular', 'popular')",-0.17031637,-0.23436734,-0.3601866,-0.41788194,0.49308026,0.5752181,-0.0732118,-0.1015791,-0.0283673
17,0.07922775,0.074963346,"('nasty', 'nice')",0.18945713,0.20009492,0.35614613,0.2940746,-0.21757609,-0.19245823,0.1018137,0.0941687,-0.007645
