,nyse_male,nyse_female,tuple,euronext_male,euronext_female,average_male,average_female,female-male
32,-0.63072217,-0.65049756,"('unkind', 'kind')",-0.7454265,-0.77881396,-0.6880744,-0.7146558,-0.0265814
33,0.7822021,0.6911828,"('wrong', 'right')",1.0052903,0.904,0.8937462,0.7975914,-0.0961548
34,0.5685968,0.65369815,"('mean', 'honorable')",1.7835386,1.8616296,1.1760677,1.2576638,0.0815961
35,1.354933,1.3304886,"('corrupt', 'incorrupt')",1.1594898,1.0249513,1.2572114,1.17772,-0.0794914
36,3.278322,3.073192,"('hostile', 'amicable')",2.187411,1.9199183,2.7328665,2.4965551,-0.2363114
37,-1.892201,-1.7959764,"('fake', 'genuine')",-1.0087235,-0.92041117,-1.4504622,-1.3581938,0.0922684
38,-1.3832133,-1.3592545,"('untruthful', 'truthful')",-0.57520497,-0.51458585,-0.9792091,-0.9369202,0.0422889
39,0.8526776,0.8121818,"('exploitative', 'cooperative')",0.62462795,0.6769375,0.7386528,0.7445596,0.0059068
40,1.3331025,1.2411461,"('stingy', 'generous')",0.32122895,0.18978429,0.8271657,0.7154652,-0.1117005
41,-0.3440353,-0.40150577,"('unforgiving', 'forgiving')",-0.4473542,-0.47990784,-0.3956947,-0.4407068,-0.0450121
42,0.45771262,0.54238886,"('unreliable', 'reliable')",-0.8595298,-0.7306587,-0.2009086,-0.0941349,0.1067737
43,-1.4439343,-1.399324,"('irresponsible', 'responsible')",-1.2940041,-1.1660002,-1.3689692,-1.2826622,0.086307
44,0.71902347,0.7706893,"('prejudiced', 'unprejudiced')",0.6574278,0.69312036,0.6882256,0.7319049,0.0436793
45,-2.4764588,-2.493457,"('incompetent', 'competent')",-2.0131993,-1.9399217,-2.2448292,-2.2166893,0.0281399
46,-1.1673124,-1.1875443,"('uncompetitive', 'competitive')",-1.8506379,-1.7756292,-1.5089751,-1.4815867,0.0273884
47,0.17261878,0.21762225,"('stupid', 'smart')",1.2688386,1.3002723,0.7207287,0.7589473,0.0382186
48,-2.22916,-2.2954617,"('unintelligent', 'intelligent')",-1.654178,-1.6416696,-1.941669,-1.9685657,-0.0268967
49,-0.6687021,-0.61732423,"('unable', 'able')",-0.5846175,-0.4709964,-0.6266598,-0.5441603,0.0824995
50,-0.54176867,-0.46098682,"('clumsy', 'skillful')",-0.26186597,-0.23535104,-0.4018173,-0.3481689,0.0536484
51,-1.5392929,-1.6047846,"('uneducated', 'educated')",-1.7924248,-1.7811604,-1.6658589,-1.6929724,-0.0271135
52,1.4362973,1.234849,"('irrational', 'rational')",1.2801737,1.0899493,1.3582355,1.1623991,-0.1958364
53,0.8842975,0.78740674,"('uncreative', 'creative')",0.11675918,0.038967885,0.5005283,0.4131873,-0.087341
54,0.31250796,0.22570786,"('incapable', 'capable')",0.65489274,0.58183247,0.4837003,0.4037701,-0.0799302
55,-2.3892846,-2.3628209,"('incompetent', 'clever')",-1.9166119,-1.7996635,-2.1529484,-2.0812421,0.0717063
56,-1.3434017,-1.3703516,"('impractical', 'practical')",-0.82120454,-0.7112128,-1.082303,-1.0407822,0.0415208
57,-0.5761715,-0.64997447,"('unimaginative', 'imaginative')",-1.7879055,-1.7861748,-1.1820385,-1.2180746,-0.0360361
58,0.30912495,0.31346714,"('undiscriminating', 'discriminating')",-0.4164005,-0.46039128,-0.0536378,-0.0734621,-0.0198243
59,0.13786988,0.09504485,"('foolish', 'wise')",0.6068812,0.58506304,0.3723755,0.3400539,-0.0323216
60,-1.7316217,-1.6612706,"('inefficient', 'efficient')",-1.6997234,-1.545041,-1.7156725,-1.6031559,0.1125166
61,-0.4916141,-0.66227263,"('illogical', 'logical')",-0.32886195,-0.39563385,-0.410238,-0.5289533,-0.1187153
62,-1.7572525,-1.673583,"('incompetent', 'brilliant')",-1.058495,-0.8967004,-1.4078737,-1.2851417,0.122732
63,-0.7477436,-0.7344777,"('unperceptive', 'insightful')",-0.74158645,-0.6120794,-0.744665,-0.6732786,0.0713864
64,-0.8485318,-0.932762,"('shy', 'confident')",-2.1425164,-2.119048,-1.495524,-1.5259051,-0.0303811
65,-0.6242668,-0.6782827,"('insecure', 'secure')",-1.0835562,-1.0353286,-0.8539115,-0.8568057,-0.0028942
66,2.0179293,1.9944472,"('inactive', 'active')",1.4636607,1.3979869,1.740795,1.6962171,-0.0445779
67,-0.215557,-0.23450734,"('doubtful', 'determined')",0.061454307,0.1500558,-0.0770513,-0.0422258,0.0348255
68,-1.0748051,-1.1073136,"('dependent', 'independent')",-0.8825074,-0.86058986,-0.9786563,-0.9839517,-0.0052954
69,2.5833404,2.5672505,"('lazy', 'industrious')",1.7855023,1.734541,2.1844213,2.1508958,-0.0335255
70,-1.8532864,-1.7275618,"('lethargic', 'energetic')",-1.1022277,-1.0137067,-1.477757,-1.3706343,0.1071227
71,1.3417634,1.2675138,"('diffident', 'self-confident')",1.261352,1.2412395,1.3015577,1.2543766,-0.0471811
72,-1.1088722,-1.1068426,"('unambitious', 'ambitious')",-0.2952408,-0.27301955,-0.7020565,-0.6899311,0.0121254
73,0.42677623,0.43346998,"('helpless', 'self-reliant')",-0.5345578,-0.54354703,-0.0538908,-0.0550385,-0.0011477
74,-0.7906406,-0.7440344,"('undedicated', 'dedicated')",-0.5227927,-0.46707642,-0.6567166,-0.6055554,0.0511612
75,0.79253536,0.8211483,"('meek', 'impulsive')",1.0829852,1.0528724,0.9377602,0.9370103,-0.0007499
76,-0.807906,-0.70047456,"('anxious', 'daring')",-0.8266232,-0.688892,-0.8172646,-0.6946833,0.1225813
77,-0.3142846,-0.4009732,"('unmotivated', 'motivated')",-0.554414,-0.54294765,-0.4343493,-0.4719604,-0.0376111
78,-0.23708168,-0.20241003,"('nonresilient', 'resilient')",-0.6610775,-0.6119112,-0.4490796,-0.4071606,0.041919
79,0.07016961,0.014017057,"('wavering', 'unwavering')",0.5445242,0.49133545,0.3073469,0.2526762,-0.0546707
80,-0.58016604,-0.5944885,"('dominated', 'dominating')",-0.6637946,-0.55032367,-0.6219803,-0.5724061,0.0495742
81,-1.7323501,-1.7224946,"('submissive', 'aggressive')",-1.6805408,-1.5351782,-1.7064455,-1.6288364,0.0776091
82,-0.850582,-0.7900083,"('poor', 'rich')",0.43815166,0.41810638,-0.2062152,-0.185951,0.0202642
83,0.8687757,0.79785484,"('powerless', 'powerful')",0.2906892,0.31031072,0.5797325,0.5540828,-0.0256497
84,0.061696503,-0.025861572,"('inferior', 'superior')",0.22160363,0.18417881,0.1416501,0.0791586,-0.0624915
85,1.3232367,1.1771926,"('insignificant', 'prestigious')",2.0637927,1.8894087,1.6935147,1.5333006,-0.1602141
86,-1.846488,-1.9577159,"('uninfluential', 'influential')",-2.0652456,-2.0745592,-1.9558668,-2.0161376,-0.0602708
87,0.1692681,0.062424146,"('unsuccessful', 'successful')",-0.16911426,-0.09644538,7.69e-05,-0.0170106,-0.0170875
88,-1.1666359,-1.1733238,"('low', 'eminent')",-0.8443555,-0.8194921,-1.0054957,-0.9964079,0.0090878
