,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.24808514,-0.34630278,"('unsociable', 'sociable')",-0.8762903,-0.96757287,0.18236998,0.11278035,-0.5588283,-0.7336021,-0.3752084,-0.4836743,-0.1084659
1,-1.2284551,-1.2712815,"('unfriendly', 'friendly')",0.40196857,0.3051633,0.87649953,0.824935,1.8907471,1.7465888,0.48519,0.4013514,-0.0838386
2,0.7848078,0.71460146,"('unlikable', 'likable')",-0.15264699,-0.16260391,0.4449981,0.4689112,0.6541657,0.6894135,0.4328312,0.4275805,-0.0052507
3,0.70942414,0.8563096,"('repellent', 'pleasant')",-1.3129627,-1.1806746,0.0456779,0.1074447,0.25169843,0.30211142,-0.0765405,0.0212978,0.0978383
4,-0.5920901,-0.8026961,"('disliked', 'liked')",0.89340705,0.8115081,0.06893277,0.01566611,-6.271876,-6.347691,-1.4754065,-1.5808033,-0.1053968
5,-0.31183517,-0.37578437,"('distant', 'outgoing')",1.2061528,1.1405298,0.38811132,0.36781162,-0.0004082285,0.046374775,0.3205052,0.2947329,-0.0257723
6,0.15977664,0.21816789,"('distant', 'open')",1.273793,1.2437202,0.07744645,0.04095017,0.35548338,0.39079976,0.4666249,0.4734095,0.0067846
7,0.34212112,0.40664455,"('insensitive', 'sensitive')",0.027737647,0.036174692,0.09571248,0.13322821,0.70726466,0.6710247,0.293209,0.311768,0.018559
8,-1.2593571,-1.2624029,"('unaffectionate', 'affectionate')",0.17825297,0.14748101,-0.024709767,-0.039706983,0.5093142,0.44710734,-0.149125,-0.1768804,-0.0277554
9,-0.84961724,-0.84071684,"('unaffectionate', 'caring')",0.4645942,0.41055256,0.7811053,0.74651575,1.0563699,1.0142756,0.363113,0.3326567,-0.0304563
10,-1.1118385,-0.99172777,"('unsympathetic', 'sympathetic')",-1.1468079,-1.049766,-0.36592364,-0.34195584,-0.48121136,-0.53877306,-0.7764454,-0.7305557,0.0458897
11,0.1181964,0.097813435,"('unhelpful', 'helpful')",-0.6197678,-0.60379136,1.0829138,1.1064886,2.0380805,2.1029093,0.6548557,0.675855,0.0209993
12,-0.34133083,-0.3391446,"('unsupportive', 'supportive')",0.89284164,0.9239669,0.5084101,0.5599519,-1.4978131,-1.5328292,-0.109473,-0.0970137,0.0124593
13,0.9075291,0.73615104,"('impolite', 'polite')",-0.68147355,-0.7922651,0.42512038,0.42077416,-0.06533152,-0.1805884,0.1464611,0.0460179,-0.1004432
14,-0.5307877,-0.4818133,"('antisocial', 'social')",-1.427954,-1.2998329,0.1700527,0.24545829,-0.9622658,-0.9946189,-0.6877387,-0.6327018,0.0550369
15,1.1535835,1.0090318,"('boring', 'funny')",0.7243979,0.58618975,1.136933,1.0717974,0.3382987,0.36253557,0.8383033,0.7573886,-0.0809147
16,-1.0334688,-1.2160896,"('unpopular', 'popular')",-1.0449467,-1.0462202,-0.34302452,-0.37112236,0.58038414,0.63102007,-0.4602639,-0.500603,-0.0403391
17,-0.20692775,-0.17225118,"('nasty', 'nice')",0.20066354,0.21723151,-0.46051294,-0.37821215,-0.2194369,-0.083968446,-0.1715535,-0.1043001,0.0672534
18,-0.3965587,-0.38145536,"('disagreeable', 'welcoming')",-0.012354616,0.01022321,-0.9685674,-0.92206746,-0.5387913,-0.56744087,-0.479068,-0.4651851,0.0138829
19,-0.49285117,-0.6139738,"('inhospitable', 'hospitable')",1.7320195,1.67255,0.40933052,0.39532623,0.2799151,0.36498174,0.4821035,0.454721,-0.0273825
20,-0.22833352,-0.11627826,"('rough', 'thoughtful')",-0.053792782,0.03377139,-0.26178122,-0.2060025,1.0409232,1.0369211,0.1242539,0.1871029,0.062849
21,0.5405425,0.5728987,"('immoral', 'moral')",-0.8532276,-0.90676713,1.1891214,1.1957494,-0.63087547,-0.62340873,0.0613902,0.0596181,-0.0017721
22,0.2616399,0.20959193,"('untrustworthy', 'trustworthy')",-1.2277799,-1.1762606,-0.39463612,-0.44488218,-0.89357203,-0.93725926,-0.563587,-0.5872025,-0.0236155
23,0.32264197,0.3257746,"('insincere', 'sincere')",-0.47851074,-0.4818187,0.8485008,0.8487779,6.0258636,5.935803,1.679624,1.6571342,-0.0224898
24,-0.4169411,-0.31984016,"('dishonest', 'honest')",-0.33320585,-0.25703675,0.89329565,0.8728098,0.74580824,0.6535758,0.2222392,0.2373772,0.015138
25,-0.49472,-0.4997363,"('egoistic', 'altruistic')",1.12201,1.0676789,0.49653435,0.5123501,1.5634965,1.5428398,0.6718302,0.6557831,-0.0160471
26,-0.9923554,-1.0464661,"('hardhearted', 'benevolent')",0.4508366,0.3516936,0.10645515,0.12762558,1.292608,1.224692,0.2143861,0.1643863,-0.0499998
27,0.37109712,0.53143394,"('hardhearted', 'softhearted')",0.99078333,1.1096965,-0.273941,-0.24829721,1.4366106,1.3286667,0.6311375,0.680375,0.0492375
28,-0.98681337,-1.0014337,"('disloyal', 'loyal')",-0.09221925,-0.23915955,0.1450867,0.054000355,0.93408114,0.8101838,3.38e-05,-0.0941023,-0.0941361
29,-0.529481,-0.5433798,"('unfair', 'fair')",-0.69488716,-0.6390357,-0.13219886,-0.1657825,-0.17177793,-0.27994448,-0.3820862,-0.4070356,-0.0249494
30,-0.44326782,-0.4805197,"('intolerant', 'tolerant')",-0.1769941,-0.1231251,0.16148932,0.21270585,0.88221616,0.8160136,0.1058609,0.1062687,0.0004078
31,-1.4557213,-1.4824972,"('evil', 'good')",1.0117517,1.0004387,-0.8511959,-0.7990491,-1.0653074,-1.0606737,-0.5901182,-0.5854453,0.0046729
32,-0.5866621,-0.71442395,"('unkind', 'kind')",-0.186408,-0.25213325,-0.022794845,-0.05195266,1.0144868,0.84175634,0.0546555,-0.0441884,-0.0988439
33,-0.2937801,-0.43917373,"('wrong', 'right')",1.5282196,1.4084886,1.0449425,0.9595027,-0.22427143,-0.29553297,0.5137776,0.4083212,-0.1054564
34,1.1627822,1.3243918,"('mean', 'honorable')",0.26651347,0.3359957,1.0125177,1.1243476,6.24436,6.3269,2.1715434,2.2779088,0.1063654
35,-0.7809489,-0.87918437,"('corrupt', 'incorrupt')",1.456665,1.408617,0.11376268,0.015508104,-0.06551139,-0.13867252,0.1809919,0.1015671,-0.0794248
36,-0.33589828,-0.47511816,"('hostile', 'amicable')",1.2272416,1.0845476,-0.53133386,-0.6367697,0.15044697,0.024046592,0.1276141,-0.0008234,-0.1284375
37,-0.45322323,-0.46149278,"('fake', 'genuine')",1.1368492,1.1786923,0.7054522,0.7506009,0.33919835,0.32694617,0.4320691,0.4486866,0.0166175
38,-0.79673606,-0.8782115,"('untruthful', 'truthful')",0.1435236,0.118152104,0.6128581,0.5433041,0.44081056,0.43170205,0.1001141,0.0537367,-0.0463774
39,-0.8081042,-0.7931799,"('exploitative', 'cooperative')",-0.3012241,-0.28752777,0.27971068,0.27332217,-0.071266174,-0.0625108,-0.2252209,-0.2174741,0.0077468
40,1.002428,1.0220649,"('stingy', 'generous')",0.6703272,0.6222114,0.1019676,0.16623972,-1.5553569,-1.6368719,0.0548415,0.043411,-0.0114305
41,-0.17561944,-0.21005958,"('unforgiving', 'forgiving')",-0.94475955,-0.8854987,-0.607797,-0.5851539,-0.076804474,-0.18989564,-0.4512451,-0.467652,-0.0164069
42,-0.12521552,-0.13439748,"('unreliable', 'reliable')",-0.025030661,0.08122738,-1.3269486,-1.2251523,-3.4085844,-3.348299,-1.2214448,-1.1566553,0.0647895
43,0.087749325,0.20426872,"('irresponsible', 'responsible')",-0.5492133,-0.4296066,0.8086557,0.8893919,0.39814407,0.41506737,0.186334,0.2697803,0.0834463
44,0.08118434,0.17382668,"('prejudiced', 'unprejudiced')",-1.4063138,-1.3916976,-0.98205096,-0.898558,-1.5443126,-1.4640185,-0.9628732,-0.8951118,0.0677614
45,-0.381119,-0.32942647,"('incompetent', 'competent')",-0.4719794,-0.40823057,-0.0885671,-0.007485006,-0.33255175,-0.34658685,-0.3185543,-0.2729322,0.0456221
46,-0.08501407,-0.043022864,"('uncompetitive', 'competitive')",-1.4601344,-1.4622917,0.83801264,0.8018364,-0.5323677,-0.61376226,-0.3098759,-0.3293101,-0.0194342
47,0.14489396,0.24767233,"('stupid', 'smart')",-0.9550666,-0.793946,0.25415778,0.3573813,5.304131,5.3895187,1.187029,1.3001566,0.1131276
48,-0.06409298,-0.049375273,"('unintelligent', 'intelligent')",-0.050997637,-0.15805155,0.9388203,0.9059935,0.2625178,0.17117128,0.2715619,0.2174345,-0.0541274
49,-0.6245243,-0.49584067,"('unable', 'able')",-0.41862267,-0.36329174,-0.46027848,-0.37935767,-0.24423862,-0.10926363,-0.436916,-0.3369384,0.0999776
50,-0.5018368,-0.69312924,"('clumsy', 'skillful')",0.082268216,0.10797467,0.13842627,0.09021543,0.47612274,0.46781573,0.0487451,-0.0067809,-0.055526
51,0.35094246,-0.037207484,"('uneducated', 'educated')",0.26993418,0.14412835,-0.3576632,-0.47362405,0.61028713,0.4364388,0.2183751,0.0174339,-0.2009412
52,-0.8419106,-1.0493193,"('irrational', 'rational')",-0.12609199,-0.2437796,0.8404428,0.6689235,0.3294908,0.27977398,0.0504828,-0.0861004,-0.1365832
53,-1.3710241,-1.4147912,"('uncreative', 'creative')",-0.5319222,-0.5404626,0.24324858,0.24573828,0.6291588,0.5425215,-0.2576348,-0.2917485,-0.0341137
54,-1.0723407,-1.2517577,"('incapable', 'capable')",0.32524252,0.28559893,0.23995072,0.18005738,1.0993998,1.1508002,0.1480631,0.0911747,-0.0568884
55,0.3865697,0.42390138,"('incompetent', 'clever')",-0.5179588,-0.5173005,-0.33133858,-0.27390775,-0.29069135,-0.3214073,-0.1883548,-0.1721785,0.0161763
56,0.26440758,0.3703093,"('impractical', 'practical')",0.11308621,0.21704447,1.1223556,1.220437,-0.4705311,-0.4431023,0.2573296,0.3411721,0.0838425
57,-0.2550822,-0.24177712,"('unimaginative', 'imaginative')",-1.2724406,-1.3092966,-0.28336203,-0.24125242,-2.6528907,-2.6752856,-1.1159439,-1.1169029,-0.000959
58,-1.0365754,-1.113458,"('undiscriminating', 'discriminating')",-0.34448072,-0.30221644,0.4010623,0.41907033,0.18379709,0.15496856,-0.1990492,-0.2104089,-0.0113597
59,-0.82790375,-0.9749338,"('foolish', 'wise')",0.8993547,0.8939978,0.88387334,0.7988496,0.58093476,0.6181172,0.3840648,0.3340077,-0.0500571
60,0.38165474,0.5245123,"('inefficient', 'efficient')",-1.4883441,-1.3938644,0.60858995,0.71666765,-0.15549329,-0.15502852,-0.1633982,-0.0769282,0.08647
61,-1.2460784,-1.32902,"('illogical', 'logical')",-0.8335788,-0.90444493,0.79221517,0.6371079,0.36089033,0.1842541,-0.2316379,-0.3530258,-0.1213879
62,0.45321313,0.5441328,"('incompetent', 'brilliant')",-0.84993196,-0.7383051,0.19030358,0.2683326,-0.014949404,0.10551649,-0.0553412,0.0449192,0.1002604
63,-0.37971056,-0.5125656,"('unperceptive', 'insightful')",0.10252565,0.11033494,0.36116403,0.372536,1.1567932,1.1612064,0.3101931,0.2828779,-0.0273152
64,-0.764312,-0.8685804,"('shy', 'confident')",-1.0426612,-1.1417967,-0.37511358,-0.4148292,-6.4269695,-6.474964,-2.1522641,-2.2250426,-0.0727785
65,-0.016568929,-0.05070846,"('insecure', 'secure')",-1.7413805,-1.8042047,-0.85410416,-0.8760085,-0.5304489,-0.5421809,-0.7856256,-0.8182757,-0.0326501
66,-0.32671273,-0.3477486,"('inactive', 'active')",1.239507,1.2589195,-0.0087670535,-0.044280894,1.0745771,1.111694,0.4946511,0.494646,-5.1e-06
67,-0.07174736,-0.17309144,"('doubtful', 'determined')",0.729568,0.72312033,0.3578687,0.3296441,-0.5066731,-0.49694693,0.1272541,0.0956815,-0.0315726
68,0.28352717,0.2103996,"('dependent', 'independent')",-0.34424397,-0.38550258,-0.73225063,-0.8214526,-0.62550116,-0.6424298,-0.3546171,-0.4097463,-0.0551292
69,-0.05139135,0.020584445,"('lazy', 'industrious')",1.1711833,1.17406,0.635461,0.621323,-0.5651541,-0.5087148,0.2975247,0.3268132,0.0292885
