,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.57119155,0.34322453,"('unsociable', 'sociable')",0.71645314,0.6426074,-0.21622719,-0.38043457,-0.49515387,-0.5661434,0.1440659,0.0098135,-0.1342524
1,-1.1918865,-1.2368288,"('unfriendly', 'friendly')",-0.16532284,-0.16161796,0.31126213,0.26210037,1.9738063,1.8341632,0.2319647,0.1744542,-0.0575105
2,0.82949406,0.9364364,"('unlikable', 'likable')",0.3922317,0.5008355,1.273754,1.4250225,0.5398654,0.6538263,0.7588363,0.8790301,0.1201938
3,-0.35444075,-0.18969332,"('repellent', 'pleasant')",-0.9136598,-0.7297157,0.31979665,0.36572474,0.110940486,0.22520435,-0.2093408,-0.08212,0.1272208
4,-0.4792466,-0.6384628,"('disliked', 'liked')",-0.32038653,-0.49437067,0.19025625,0.08979571,-6.3605824,-6.4028563,-1.7424898,-1.8614736,-0.1189838
5,-1.0246536,-0.975961,"('distant', 'outgoing')",-0.998228,-0.9190761,-0.62531126,-0.5780507,0.008337278,0.012748465,-0.6599639,-0.6150848,0.0448791
6,-1.3946781,-1.2837692,"('distant', 'open')",-1.4833229,-1.3779392,-0.928357,-0.8780659,0.6346405,0.632406,-0.7929294,-0.726842,0.0660874
7,0.8555175,0.8495752,"('insensitive', 'sensitive')",0.28318322,0.3115781,0.5785761,0.59362996,1.0805597,1.0192544,0.6994591,0.6935095,-0.0059496
8,-0.43232825,-0.40063065,"('unaffectionate', 'affectionate')",-0.16570519,-0.15722641,-0.10480691,-0.057566937,1.0675987,0.969402,0.0911896,0.0884945,-0.0026951
9,0.24921888,0.29920655,"('unaffectionate', 'caring')",0.080598265,0.06569019,0.6122293,0.5873549,1.4494073,1.410896,0.5978634,0.5907869,-0.0070765
10,1.1756692,1.1464107,"('unsympathetic', 'sympathetic')",0.557855,0.5468323,-0.32527685,-0.30331144,0.022800218,0.04148277,0.3577619,0.3578536,9.17e-05
11,0.02485492,0.03537605,"('unhelpful', 'helpful')",-0.1628208,-0.087885395,-0.58383954,-0.5826069,1.9278706,2.0536861,0.3015163,0.3546425,0.0531262
12,0.49748778,0.5810813,"('unsupportive', 'supportive')",0.93401027,1.0350145,0.3630132,0.4503265,-1.582178,-1.5170386,0.0530833,0.1373459,0.0842626
13,0.6733975,0.5858767,"('impolite', 'polite')",0.6025718,0.6111933,-0.18727815,-0.18724084,0.007873252,-0.03430805,0.2741411,0.2438803,-0.0302608
14,0.863483,0.76378316,"('antisocial', 'social')",0.91931796,0.84285855,1.6725868,1.6709493,-0.28991926,-0.3708916,0.7913671,0.7266749,-0.0646922
15,-0.008986168,-0.073917165,"('boring', 'funny')",0.13611767,0.062500566,-1.2703601,-1.3067403,0.49780762,0.41848817,-0.1613553,-0.2249172,-0.0635619
16,-2.0077012,-1.9458365,"('unpopular', 'popular')",-1.1307132,-1.0740343,-0.91395205,-0.8007924,0.0132275,0.12838328,-1.0097847,-0.92307,0.0867147
17,0.07406987,0.0074313115,"('nasty', 'nice')",0.3552691,0.37600088,-0.76583725,-0.6773105,-0.50780743,-0.41227672,-0.2110764,-0.1765388,0.0345376
18,-0.38825518,-0.3256138,"('disagreeable', 'welcoming')",-0.26454017,-0.12379569,-0.4168569,-0.29226166,-0.4935888,-0.45224068,-0.3908103,-0.2984779,0.0923324
19,0.23083773,0.40695146,"('inhospitable', 'hospitable')",-0.23745376,-0.13251752,-0.72143936,-0.6316772,0.18443248,0.21964628,-0.1359057,-0.0343992,0.1015065
20,0.384237,0.42110637,"('rough', 'thoughtful')",-0.043127093,0.021331914,-0.056353938,0.07825583,1.0132965,1.0175053,0.3245131,0.3845499,0.0600368
21,0.78789824,0.7876182,"('immoral', 'moral')",0.8431472,0.9066939,-0.23084296,-0.16630554,-0.6823377,-0.6202608,0.1794662,0.2269364,0.0474702
22,0.57800853,0.46638617,"('untrustworthy', 'trustworthy')",0.9536816,0.88873756,0.028402757,0.032892063,-0.83135796,-0.8768823,0.1821837,0.1277834,-0.0544003
23,1.1646976,1.1310995,"('insincere', 'sincere')",-0.30410942,-0.23744658,-0.121446535,-0.19196896,5.790463,5.754006,1.6324011,1.6139225,-0.0184786
24,1.275601,1.2895886,"('dishonest', 'honest')",0.6710633,0.6247542,-0.9254456,-0.89969254,0.8115427,0.69212884,0.4581904,0.4266948,-0.0314956
25,-0.6635701,-0.58650285,"('egoistic', 'altruistic')",0.27319086,0.33051544,0.92311907,0.97828317,1.4605137,1.4940281,0.4983134,0.554081,0.0557676
26,-0.2030366,-0.38677743,"('hardhearted', 'benevolent')",1.2708267,1.1649646,2.0093179,1.9950362,1.8531768,1.6689982,1.2325711,1.1105554,-0.1220157
27,-0.029424675,0.07147602,"('hardhearted', 'softhearted')",0.2583324,0.34566227,0.043655396,0.078032464,1.8206964,1.7359269,0.5233149,0.5577744,0.0344595
28,0.26438925,0.16832739,"('disloyal', 'loyal')",0.5384009,0.40282804,0.42489097,0.25524935,1.4571023,1.3014158,0.6711959,0.5319551,-0.1392408
29,0.20366913,0.19258454,"('unfair', 'fair')",-0.43488663,-0.43717438,-0.5019564,-0.49354023,-0.10410064,-0.2299048,-0.2093186,-0.2420087,-0.0326901
30,1.6624548,1.6927989,"('intolerant', 'tolerant')",1.2772588,1.3085775,1.303433,1.3089623,0.88192743,0.9345976,1.2812685,1.3112341,0.0299656
31,-2.2850573,-2.182028,"('evil', 'good')",-1.3252577,-1.1804463,-1.1594905,-1.1299028,-1.0426728,-1.1282572,-1.4531195,-1.4051586,0.0479609
32,0.5771266,0.4465839,"('unkind', 'kind')",0.5146025,0.45358396,0.46023542,0.43096292,1.2383773,1.1475915,0.6975855,0.6196805,-0.077905
