,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.4499734,0.2443028,"('unsociable', 'sociable')",-0.08232684,-0.33520198,0.1838233,-0.0454496,-0.2292729
1,-0.68551195,-0.79613614,"('unfriendly', 'friendly')",1.6655966,1.5916922,0.4900423,0.397778,-0.0922643
2,0.79923093,0.88871706,"('unlikable', 'likable')",0.49770066,0.6442149,0.6484658,0.766466,0.1180002
3,0.049435634,0.1783791,"('repellent', 'pleasant')",0.3109014,0.3696631,0.1801685,0.2740211,0.0938526
4,-0.82726586,-0.90039563,"('disliked', 'liked')",-5.8384657,-5.921178,-3.3328657,-3.4107866,-0.0779209
5,-1.2968308,-1.3483349,"('distant', 'outgoing')",-0.24886899,-0.25129703,-0.7728499,-0.799816,-0.0269661
6,-1.4629235,-1.4843718,"('distant', 'open')",0.07967372,0.120582126,-0.6916249,-0.6818948,0.0097301
7,0.604508,0.62383777,"('insensitive', 'sensitive')",0.76475894,0.71649057,0.6846335,0.6701642,-0.0144693
8,-0.2847089,-0.27005652,"('unaffectionate', 'affectionate')",1.0825641,1.0167665,0.3989276,0.373355,-0.0255726
9,-0.29839826,-0.31846336,"('unaffectionate', 'caring')",1.1835208,1.0775281,0.4425613,0.3795324,-0.0630289
10,0.69116616,0.58825296,"('unsympathetic', 'sympathetic')",-0.00040026382,-0.15239564,0.345383,0.2179287,-0.1274543
11,0.658314,0.6667596,"('unhelpful', 'helpful')",1.4701706,1.4618759,1.0642424,1.0643177,7.53e-05
12,0.43634382,0.48463503,"('unsupportive', 'supportive')",-1.4029309,-1.4430326,-0.4832935,-0.4791988,0.0040947
13,0.3903463,0.35980642,"('impolite', 'polite')",-0.56882703,-0.5499603,-0.0892404,-0.0950769,-0.0058365
14,1.2437505,1.1535816,"('antisocial', 'social')",-0.037836023,-0.17228761,0.6029572,0.490647,-0.1123102
15,-0.3283324,-0.39622208,"('boring', 'funny')",0.6932846,0.64155537,0.1824761,0.1226666,-0.0598095
16,-0.5090135,-0.44201732,"('unpopular', 'popular')",0.0038749054,0.12686639,-0.2525693,-0.1575755,0.0949938
17,-0.102308035,-0.056557603,"('nasty', 'nice')",-0.46002054,-0.42445526,-0.2811643,-0.2405064,0.0406579
18,-0.43102896,-0.3480725,"('disagreeable', 'welcoming')",-0.48225978,-0.44029644,-0.4566444,-0.3941845,0.0624599
19,-0.6411399,-0.64368415,"('inhospitable', 'hospitable')",0.08161152,0.19464856,-0.2797642,-0.2245178,0.0552464
20,0.08385376,0.105311066,"('rough', 'thoughtful')",1.0803678,1.0061402,0.5821108,0.5557256,-0.0263852
21,0.8283378,0.85977215,"('immoral', 'moral')",-0.45045012,-0.444553,0.1889438,0.2076096,0.0186658
22,0.66698396,0.6013113,"('untrustworthy', 'trustworthy')",-0.6707734,-0.7721158,-0.0018947,-0.0854023,-0.0835076
23,0.6235156,0.5781298,"('insincere', 'sincere')",5.0332823,4.965915,2.8283989,2.7720225,-0.0563764
24,0.22400863,0.1966877,"('dishonest', 'honest')",0.5741382,0.5066714,0.3990734,0.3516796,-0.0473938
25,-0.45995596,-0.36160553,"('egoistic', 'altruistic')",1.3659852,1.3891888,0.4530146,0.5137916,0.060777
26,0.50784975,0.3167396,"('hardhearted', 'benevolent')",2.1301374,2.011227,1.3189936,1.1639832,-0.1550104
27,-0.40318465,-0.39167497,"('hardhearted', 'softhearted')",1.4084922,1.3474796,0.5026538,0.4779023,-0.0247515
28,0.2864643,0.16094202,"('disloyal', 'loyal')",0.94931537,0.76043636,0.6178898,0.4606892,-0.1572006
29,-0.27723134,-0.3472446,"('unfair', 'fair')",-0.35540408,-0.48142332,-0.3163177,-0.4143339,-0.0980162
30,1.1825982,1.1359402,"('intolerant', 'tolerant')",1.4536566,1.4271132,1.3181274,1.2815267,-0.0366007
31,-1.5930083,-1.5391567,"('evil', 'good')",-0.82241,-0.8395311,-1.2077091,-1.1893439,0.0183652
32,0.1975935,0.0718981,"('unkind', 'kind')",0.8920768,0.73334444,0.5448352,0.4026213,-0.1422139
33,0.5748889,0.5517867,"('wrong', 'right')",-0.35223824,-0.3964771,0.1113253,0.0776548,-0.0336705
34,-0.39348066,-0.23919752,"('mean', 'honorable')",5.1230507,5.344999,2.364785,2.5529006,0.1881156
35,-0.53184026,-0.6715617,"('corrupt', 'incorrupt')",-0.13646835,-0.30107903,-0.3341543,-0.4863204,-0.1521661
36,-1.4364567,-1.5616627,"('hostile', 'amicable')",0.1795759,-0.007938474,-0.6284404,-0.7848006,-0.1563602
37,0.94221187,0.89600873,"('fake', 'genuine')",0.5303935,0.52998006,0.7363027,0.7129944,-0.0233083
38,-0.108349815,-0.116696715,"('untruthful', 'truthful')",-0.38770878,-0.35216126,-0.2480293,-0.234429,0.0136003
39,0.595958,0.7093346,"('exploitative', 'cooperative')",0.11531167,0.117167726,0.3556348,0.4132512,0.0576164
40,0.010162728,-0.019163355,"('stingy', 'generous')",-1.2294619,-1.3072662,-0.6096496,-0.6632148,-0.0535652
41,0.7230303,0.6663909,"('unforgiving', 'forgiving')",0.17366822,0.0645947,0.4483493,0.3654928,-0.0828565
42,0.50966704,0.5356995,"('unreliable', 'reliable')",-2.9156108,-2.8287585,-1.2029719,-1.1465294,0.0564425
43,0.78673494,0.8562102,"('irresponsible', 'responsible')",0.77366585,0.76508105,0.7802004,0.8106456,0.0304452
44,-0.6963528,-0.64897907,"('prejudiced', 'unprejudiced')",-1.8008432,-1.6890056,-1.248598,-1.1689923,0.0796057
45,0.8695159,0.6954505,"('incompetent', 'competent')",0.28716385,0.20308848,0.5783399,0.4492695,-0.1290704
46,0.5468427,0.49909616,"('uncompetitive', 'competitive')",-0.24889717,-0.3527197,0.1489728,0.0731882,-0.0757846
47,0.52342427,0.59996164,"('stupid', 'smart')",4.5297117,4.6440544,2.5265679,2.6220081,0.0954402
48,-0.10502679,-0.07047028,"('unintelligent', 'intelligent')",0.40558928,0.4338817,0.1502813,0.1817057,0.0314244
49,-0.6106712,-0.48644805,"('unable', 'able')",-0.40196916,-0.30361763,-0.5063202,-0.3950328,0.1112874
50,0.39909565,0.36128017,"('clumsy', 'skillful')",0.028103158,0.03879071,0.2135994,0.2000354,-0.013564
51,0.38356754,0.24092966,"('uneducated', 'educated')",0.52076674,0.44969904,0.4521672,0.3453144,-0.1068528
52,-0.22311191,-0.25617117,"('irrational', 'rational')",0.31687006,0.28162113,0.0468791,0.012725,-0.0341541
53,-1.0880567,-1.1141562,"('uncreative', 'creative')",0.6964135,0.68954825,-0.1958216,-0.212304,-0.0164824
54,0.061573673,-0.014781818,"('incapable', 'capable')",1.1023475,1.1244016,0.5819606,0.5548099,-0.0271507
55,1.0060575,1.0174712,"('incompetent', 'clever')",0.20192578,0.15535353,0.6039916,0.5864124,-0.0175792
56,1.2168934,1.1552904,"('impractical', 'practical')",-0.19579355,-0.22723162,0.51055,0.4640294,-0.0465206
57,0.06557034,-0.057171255,"('unimaginative', 'imaginative')",-1.6110507,-1.7769214,-0.7727402,-0.9170463,-0.1443061
58,0.8612193,0.786745,"('undiscriminating', 'discriminating')",0.5683423,0.486891,0.7147808,0.636818,-0.0779628
59,0.23296982,0.30630133,"('foolish', 'wise')",0.18520069,0.2574835,0.2090853,0.2818924,0.0728071
60,0.66031986,0.76069933,"('inefficient', 'efficient')",-0.28859925,-0.1657734,0.1858603,0.297463,0.1116027
61,0.04726512,-0.06723822,"('illogical', 'logical')",0.34165958,0.15455124,0.1944623,0.0436565,-0.1508058
62,1.2205329,1.3519061,"('incompetent', 'brilliant')",0.22945678,0.3486722,0.7249948,0.8502891,0.1252943
63,0.29142463,0.32473058,"('unperceptive', 'insightful')",0.9506939,1.012288,0.6210593,0.6685092,0.0474499
64,-0.55960345,-0.57216334,"('shy', 'confident')",-6.2956133,-6.305222,-3.4276085,-3.4386926,-0.0110841
65,0.2737119,0.22792432,"('insecure', 'secure')",-0.49081588,-0.5283515,-0.108552,-0.1502136,-0.0416616
66,-0.61481816,-0.71968645,"('inactive', 'active')",0.6615108,0.59604686,0.0233463,-0.0618198,-0.0851661
67,0.4503888,0.42921436,"('doubtful', 'determined')",-0.4190257,-0.359062,0.0156815,0.0350762,0.0193947
68,-0.5234444,-0.5322644,"('dependent', 'independent')",-0.6717021,-0.7119701,-0.5975733,-0.6221173,-0.024544
69,-0.37877342,-0.37109262,"('lazy', 'industrious')",-0.5917807,-0.59625804,-0.4852771,-0.4836753,0.0016018
70,1.0584608,1.0659308,"('lethargic', 'energetic')",0.9670315,0.94394326,1.0127461,1.0049371,-0.007809
71,-0.8934724,-0.88040656,"('diffident', 'self-confident')",0.1832979,0.19759461,-0.3550872,-0.341406,0.0136812
72,-0.29932526,-0.25626948,"('unambitious', 'ambitious')",-0.5699788,-0.64557225,-0.434652,-0.4509209,-0.0162689
73,0.8615968,0.86359686,"('helpless', 'self-reliant')",-2.4433377,-2.3917768,-0.7908704,-0.7640899,0.0267805
74,1.0527931,1.0057423,"('undedicated', 'dedicated')",0.48265833,0.4378636,0.7677257,0.7218029,-0.0459228
75,-0.27454498,-0.26902407,"('meek', 'impulsive')",-0.28926224,-0.22041237,-0.2819036,-0.2447182,0.0371854
76,0.6043848,0.6684077,"('anxious', 'daring')",-0.07922484,0.08922298,0.26258,0.3788153,0.1162353
77,-0.581534,-0.5130714,"('unmotivated', 'motivated')",-1.1441989,-1.0806693,-0.8628665,-0.7968704,0.0659961
78,-0.3293038,-0.29433495,"('nonresilient', 'resilient')",0.20515344,0.25738114,-0.0620752,-0.0184769,0.0435983
79,-0.8846363,-0.9961621,"('wavering', 'unwavering')",-0.057871062,-0.06139734,-0.4712537,-0.5287797,-0.057526
80,0.6851671,0.6269234,"('dominated', 'dominating')",-1.1452262,-1.2270126,-0.2300296,-0.3000446,-0.070015
81,1.5521946,1.5134795,"('submissive', 'aggressive')",-0.6261504,-0.6802483,0.4630221,0.4166156,-0.0464065
82,0.44487637,0.41201556,"('poor', 'rich')",5.4236712,5.5030966,2.9342737,2.957556,0.0232823
83,-0.50782716,-0.53531075,"('powerless', 'powerful')",-0.87344396,-0.9773816,-0.6906356,-0.7563462,-0.0657106
84,0.34031993,0.29771128,"('inferior', 'superior')",0.8482966,0.82212347,0.5943083,0.5599174,-0.0343909
85,-0.6507735,-0.55912846,"('insignificant', 'prestigious')",0.38340268,0.53530496,-0.1336854,-0.0119117,0.1217737
86,-0.04589339,-0.24650435,"('uninfluential', 'influential')",0.42902762,0.12151767,0.1915671,-0.0624933,-0.2540604
87,0.8391193,0.7821392,"('unsuccessful', 'successful')",1.1716217,1.1124322,1.0053705,0.9472857,-0.0580848
88,-0.6383567,-0.66756475,"('low', 'eminent')",0.2455907,0.20092401,-0.196383,-0.2333204,-0.0369374
