,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.35041916,-0.31761295,"('unsociable', 'sociable')",0.004467301,-0.09308625,0.2555785,0.12203253,-0.8005836,-0.8971474,-0.2227392,-0.2964535,-0.0737143
1,-1.0620897,-0.9603395,"('unfriendly', 'friendly')",-0.70368236,-0.7073884,0.22700723,0.013417564,1.9285053,1.8350894,0.0974351,0.0451948,-0.0522403
2,0.24162501,0.306186,"('unlikable', 'likable')",0.39138967,0.4522995,1.024501,1.0281585,0.5476554,0.6383143,0.5512928,0.6062396,0.0549468
3,0.44471896,0.5832069,"('repellent', 'pleasant')",-0.76051253,-0.7841137,0.8292509,0.8929346,0.06086801,0.09228834,0.1435813,0.196079,0.0524977
4,-1.6353658,-1.6484218,"('disliked', 'liked')",0.3329948,0.3287886,0.087765396,0.041996293,-6.186811,-6.277407,-1.8503542,-1.888761,-0.0384068
5,-0.8471644,-0.801038,"('distant', 'outgoing')",-0.01281419,0.06974455,-0.51055825,-0.53341365,0.047524244,0.039809834,-0.3307531,-0.3062243,0.0245288
6,-0.75063753,-0.6398261,"('distant', 'open')",-0.34741408,-0.29078275,-0.9538034,-1.0151516,0.5974483,0.57366884,-0.3636017,-0.3430229,0.0205788
7,0.9130776,0.99288684,"('insensitive', 'sensitive')",0.5380558,0.5572434,0.66064185,0.67315716,0.5971866,0.6215308,0.6772404,0.7112045,0.0339641
8,-0.45851904,-0.40406007,"('unaffectionate', 'affectionate')",-0.49535307,-0.49206,-0.9898411,-1.0856415,0.8300341,0.75086004,-0.2784198,-0.3077254,-0.0293056
9,0.015473716,0.09866538,"('unaffectionate', 'caring')",0.08326927,0.08728693,0.18902336,0.1333544,1.0566913,1.0456672,0.3361144,0.3412435,0.0051291
10,1.248365,1.3399576,"('unsympathetic', 'sympathetic')",-0.832481,-0.9372334,-0.4011876,-0.469558,-0.5916836,-0.6100687,-0.1442468,-0.1692256,-0.0249788
11,0.296786,0.4041026,"('unhelpful', 'helpful')",0.5158961,0.5501122,0.65315557,0.71440065,1.4547828,1.5468135,0.7301551,0.8038572,0.0737021
12,1.1460397,1.3547697,"('unsupportive', 'supportive')",0.4790585,0.5448265,0.7873942,0.8092512,-1.7633519,-1.7433262,0.1622851,0.2413803,0.0790952
13,-0.45619977,-0.4734545,"('impolite', 'polite')",-0.07842471,-0.04138771,0.14892799,0.19652635,-0.60831684,-0.6541594,-0.2485033,-0.2431188,0.0053845
14,-0.27992398,-0.2936925,"('antisocial', 'social')",-0.02552183,-0.020250384,0.5896235,0.59630775,-1.0017982,-1.0305268,-0.1794051,-0.1870405,-0.0076354
15,-0.27694872,-0.36613816,"('boring', 'funny')",0.819391,0.8496771,-0.6340589,-0.6429089,0.4206865,0.3906792,0.0822675,0.0578273,-0.0244402
16,-1.8820964,-1.8324077,"('unpopular', 'popular')",0.7191847,0.6346116,0.4199173,0.38141558,0.5068958,0.45817554,-0.0590246,-0.0895512,-0.0305266
17,-0.59665954,-0.47823524,"('nasty', 'nice')",-0.15733266,-0.106248245,0.016113626,0.14818317,-0.37367496,-0.29992127,-0.2778884,-0.1840554,0.093833
18,-0.34262276,-0.27123162,"('disagreeable', 'welcoming')",-0.16075145,-0.14923458,-0.17105305,-0.20651154,-0.23222439,-0.28209025,-0.2266629,-0.227267,-0.0006041
19,-1.3861933,-1.2944604,"('inhospitable', 'hospitable')",-1.1537308,-1.0081154,-1.6523805,-1.6482496,-0.030170327,0.05861575,-1.0556188,-0.9730524,0.0825664
20,0.2913367,0.28099388,"('rough', 'thoughtful')",-0.44704235,-0.41935807,-0.37014103,-0.33137843,0.9931014,0.9672251,0.1168137,0.1243706,0.0075569
21,0.7901904,0.8093249,"('immoral', 'moral')",0.8795899,0.84807444,1.0324359,1.0413002,-0.7530314,-0.70104194,0.4872962,0.4994144,0.0121182
22,-0.6049291,-0.52061605,"('untrustworthy', 'trustworthy')",-0.04832322,-0.051020086,-0.14306632,-0.19760352,-0.9773934,-0.973672,-0.443428,-0.4357279,0.0077001
23,0.53685474,0.6070729,"('insincere', 'sincere')",0.38014966,0.30482143,0.86107385,0.7609041,5.3875003,5.363503,1.7913947,1.7590754,-0.0323193
24,1.2500571,1.3157194,"('dishonest', 'honest')",-0.07481508,-0.06666364,0.17889933,0.100402236,0.69690967,0.64177847,0.5127628,0.4978091,-0.0149537
25,-1.2014309,-1.2640519,"('egoistic', 'altruistic')",0.31478333,0.35888785,1.1157429,1.0869448,1.816418,1.7660098,0.5113783,0.4869477,-0.0244306
26,0.21905261,0.22124435,"('hardhearted', 'benevolent')",0.6347072,0.6712022,0.40276715,0.29797974,1.5207046,1.5202116,0.6943079,0.6776595,-0.0166484
27,1.0802152,1.1797199,"('hardhearted', 'softhearted')",-1.2198157,-1.0923126,-0.2560908,-0.22997275,1.7031864,1.5763465,0.3268738,0.3584453,0.0315715
28,0.20974739,0.14232005,"('disloyal', 'loyal')",0.42229858,0.30112857,0.2539816,0.08100422,0.73907864,0.66686445,0.4062766,0.2978293,-0.1084473
29,-0.64695036,-0.6735526,"('unfair', 'fair')",0.27124774,0.2996775,-0.11649925,-0.106075615,-0.39209318,-0.49234113,-0.2210738,-0.243073,-0.0219992
30,0.4202618,0.41740134,"('intolerant', 'tolerant')",0.334726,0.3248301,1.441128,1.3874383,1.0514616,1.0037905,0.8118944,0.783365,-0.0285294
31,-1.854127,-1.7230793,"('evil', 'good')",-1.5838159,-1.4581919,-1.3404787,-1.3589826,-0.68578094,-0.71284175,-1.3660506,-1.3132739,0.0527767
32,0.45263857,0.52585185,"('unkind', 'kind')",-0.027103618,-0.02895457,0.32801124,0.24272239,0.61820513,0.5269137,0.3429378,0.3166333,-0.0263045
33,-0.8058557,-0.87087214,"('wrong', 'right')",1.2711805,1.2833467,1.1677926,1.1752234,-0.1646313,-0.22290224,0.3671215,0.3411989,-0.0259226
34,0.38041025,0.5351889,"('mean', 'honorable')",0.33480656,0.43748474,0.39343667,0.41969132,5.8500233,5.9843297,1.7396692,1.8441737,0.1045045
35,-0.45024547,-0.5738891,"('corrupt', 'incorrupt')",-0.532269,-0.54006124,-1.2992241,-1.3264304,0.29406512,0.1505746,-0.4969184,-0.5724515,-0.0755331
36,-1.63336,-1.6744425,"('hostile', 'amicable')",-1.7937574,-1.850268,-2.3598075,-2.5442042,0.5104583,0.35455227,-1.3191166,-1.4285907,-0.1094741
37,1.2100621,1.2236259,"('fake', 'genuine')",0.072691925,0.06036347,-0.19418842,-0.1832372,0.42339414,0.42799303,0.3779899,0.3821863,0.0041964
38,-0.38330847,-0.28903505,"('untruthful', 'truthful')",0.038720313,0.046245277,0.588055,0.5292003,-0.06281152,-0.03113797,0.0451638,0.0638181,0.0186543
39,1.1757281,1.1644034,"('exploitative', 'cooperative')",0.6582401,0.7289122,0.022504404,0.078414515,0.17885797,0.19594356,0.5088326,0.5419184,0.0330858
40,-0.006107066,0.04449941,"('stingy', 'generous')",0.5227087,0.44859746,0.5072884,0.45008355,-1.2244854,-1.3590543,-0.0501488,-0.1039685,-0.0538197
41,-1.0263922,-0.9857947,"('unforgiving', 'forgiving')",-0.39924657,-0.44219816,0.24127126,0.11898878,0.077554494,-0.015533675,-0.2767033,-0.3311344,-0.0544311
42,-0.16284253,-0.030525783,"('unreliable', 'reliable')",1.6757185,1.6762456,1.3828784,1.4587367,-2.867124,-2.7897825,0.0071576,0.0786685,0.0715109
43,1.7542484,1.9485027,"('irresponsible', 'responsible')",0.25810552,0.29437447,0.30331844,0.28658563,0.35294154,0.38258713,0.6671535,0.7280124,0.0608589
44,-1.2978737,-1.3561261,"('prejudiced', 'unprejudiced')",-0.15594861,-0.14426889,-0.5760084,-0.4897388,-1.1824995,-1.1771519,-0.8030826,-0.7918214,0.0112612
45,-0.38756818,-0.22514649,"('incompetent', 'competent')",-0.15992527,-0.23081952,-0.039421394,-0.15414362,-0.4969261,-0.5230236,-0.2709602,-0.2832833,-0.0123231
46,0.7898319,0.8697292,"('uncompetitive', 'competitive')",0.021564396,-0.08225517,1.1058507,1.0770614,-0.88437104,-0.9259278,0.258219,0.2346519,-0.0235671
47,-1.2388141,-1.108937,"('stupid', 'smart')",0.5371107,0.59186274,0.74963874,0.8049869,5.4746194,5.5682244,1.3806387,1.4640343,0.0833956
48,1.2651639,1.2295775,"('unintelligent', 'intelligent')",0.3986345,0.3523128,0.4000729,0.3291743,0.36157396,0.37173575,0.6063613,0.5707001,-0.0356612
49,-0.15015945,-0.07740389,"('unable', 'able')",-0.26626822,-0.20777717,-0.12983876,-0.08801754,-0.4277448,-0.2805245,-0.2435028,-0.1634308,0.080072
50,-0.074051574,0.028112918,"('clumsy', 'skillful')",1.0712235,1.0250214,0.47536728,0.5071817,0.23946601,0.19028303,0.4280013,0.4376498,0.0096485
51,0.1264013,0.04477401,"('uneducated', 'educated')",-0.7893162,-0.8225389,-0.6584821,-0.7087916,-0.07453898,-0.1402238,-0.348984,-0.4066951,-0.0577111
52,-0.4286172,-0.58113444,"('irrational', 'rational')",-0.09533279,-0.1543058,-0.43068585,-0.5338863,0.47494274,0.3115864,-0.1199233,-0.239435,-0.1195117
53,-0.8620675,-0.8313107,"('uncreative', 'creative')",0.040424235,0.0008150898,0.61279374,0.4888044,0.8588006,0.8176858,0.1624878,0.1189986,-0.0434892
54,0.19693103,0.21877855,"('incapable', 'capable')",-0.2715744,-0.28967294,-0.08227128,-0.08041291,0.921025,1.0201113,0.1910276,0.217201,0.0261734
55,0.8709262,0.9552412,"('incompetent', 'clever')",-0.43078485,-0.49761167,-0.26550716,-0.3310285,-0.33639258,-0.34369972,-0.0404396,-0.0542747,-0.0138351
56,0.40607953,0.43128556,"('impractical', 'practical')",1.0724052,1.1179359,0.8690246,0.895849,-0.5684179,-0.50328296,0.4447729,0.4854469,0.040674
57,-0.9583979,-0.93899345,"('unimaginative', 'imaginative')",0.08672878,-0.00913541,-0.14733478,-0.24190918,-2.4510713,-2.4845915,-0.8675188,-0.9186574,-0.0511386
58,-1.1154294,-1.1282444,"('undiscriminating', 'discriminating')",-0.4689821,-0.50798994,0.47714683,0.36647364,-0.15982969,-0.2118945,-0.3167736,-0.3704138,-0.0536402
59,0.0336153,0.09607208,"('foolish', 'wise')",1.3186524,1.3367257,1.0262235,1.0298235,0.6897744,0.6788306,0.7670665,0.785363,0.0182965
60,1.4755499,1.5166333,"('inefficient', 'efficient')",0.27767587,0.26837406,1.1522486,1.1642143,-0.51064295,-0.39181745,0.5987079,0.639351,0.0406431
61,0.83259445,0.7961655,"('illogical', 'logical')",-0.2948692,-0.35195372,0.22303912,0.09403704,0.01281912,-0.124368645,0.1933959,0.10347,-0.0899259
62,1.138546,1.202592,"('incompetent', 'brilliant')",-0.0109484345,0.009388145,0.5497325,0.60475487,-0.3449626,-0.18125734,0.3330919,0.4088694,0.0757775
63,0.21849206,0.35594985,"('unperceptive', 'insightful')",0.60634154,0.5962373,1.3001599,1.2522887,0.5603689,0.63940793,0.6713406,0.7109709,0.0396303
64,0.3545981,0.32112974,"('shy', 'confident')",0.64747673,0.59020966,1.1947192,1.1808013,-6.5180883,-6.5467215,-1.0803236,-1.1136452,-0.0333216
65,1.0182219,0.9995292,"('insecure', 'secure')",-0.26174703,-0.3084525,0.2015557,0.19217703,-0.64517754,-0.62023866,0.0782133,0.0657538,-0.0124595
66,0.032583497,0.11185624,"('inactive', 'active')",-0.063064195,-0.014158716,-0.8234289,-0.76004833,1.1765541,1.1620431,0.0806611,0.1249231,0.044262
67,0.8857547,0.8238883,"('doubtful', 'determined')",0.9960466,1.0094221,0.64926773,0.7178033,-0.5420879,-0.45788515,0.4972453,0.5233071,0.0260618
68,0.41750932,0.34290177,"('dependent', 'independent')",-1.0290431,-1.0420191,-0.6517509,-0.68692523,-0.60368264,-0.6370221,-0.4667418,-0.5057662,-0.0390244
69,-1.7510134,-1.8151917,"('lazy', 'industrious')",0.8910353,0.92141926,0.8089757,0.83834356,-0.25374532,-0.24618056,-0.0761869,-0.0754024,0.0007845
70,1.0958494,1.2686704,"('lethargic', 'energetic')",0.27961114,0.28754184,0.028150572,0.105492845,0.3264225,0.4096728,0.4325084,0.5178445,0.0853361
71,-0.07206704,-0.026598107,"('diffident', 'self-confident')",1.1433929,1.1905068,1.4852641,1.4998988,0.55762106,0.53358704,0.7785528,0.7993486,0.0207958
72,1.3811624,1.35257,"('unambitious', 'ambitious')",-0.21329911,-0.21931683,0.46254197,0.4227956,-1.1338651,-1.0550128,0.124135,0.125259,0.001124
73,0.11050439,0.103432536,"('helpless', 'self-reliant')",0.101910025,0.036787882,0.29941306,0.26430708,-3.01116,-3.012725,-0.6248331,-0.6520494,-0.0272163
74,0.8213662,0.9698768,"('undedicated', 'dedicated')",-0.081515595,-0.09667651,0.42287266,0.33119825,-0.12889317,-0.14282045,0.2584575,0.2653945,0.006937
75,-1.5774554,-1.6121407,"('meek', 'impulsive')",-0.7921615,-0.775516,-0.76139635,-0.69773716,-0.1861649,-0.0959172,-0.8292946,-0.7953278,0.0339668
76,1.413979,1.5000864,"('anxious', 'daring')",0.5392325,0.53024524,0.7573006,0.8725593,0.07082282,0.15277362,0.6953337,0.7639161,0.0685824
77,-0.3225481,-0.35175493,"('unmotivated', 'motivated')",-0.43563044,-0.5277056,0.81157064,0.7644048,-1.3212881,-1.175246,-0.316974,-0.3225754,-0.0056014
78,-0.15423784,-0.029945578,"('nonresilient', 'resilient')",0.9507006,0.93137914,0.751016,0.76531065,0.17452706,0.2417219,0.4305015,0.4771165,0.046615
79,-0.21783541,-0.1838495,"('wavering', 'unwavering')",0.39945078,0.43255347,-0.48694113,-0.49259666,0.4035659,0.46102402,0.02456,0.0542828,0.0297228
80,1.2022816,1.1977633,"('dominated', 'dominating')",0.20178196,0.140093,0.6142191,0.6985137,-1.3349419,-1.2306004,0.1708352,0.2014424,0.0306072
81,0.86424345,0.7810009,"('submissive', 'aggressive')",0.6065803,0.46124497,1.0508499,1.0599344,-0.7636652,-0.7053051,0.4395021,0.3992188,-0.0402833
82,0.11874874,0.19930214,"('poor', 'rich')",-0.40393543,-0.4351372,-0.44619206,-0.49273998,5.762684,5.822064,1.2578263,1.2733722,0.0155459
83,-0.50016755,-0.5606408,"('powerless', 'powerful')",0.45532867,0.44710383,0.40338004,0.4099673,-1.3432604,-1.3600752,-0.2461798,-0.2659112,-0.0197314
84,0.6180057,0.5455512,"('inferior', 'superior')",0.7571966,0.73160046,0.8454952,0.8355293,0.9265499,0.8400489,0.7868118,0.7381824,-0.0486294
85,-1.7208422,-1.6933275,"('insignificant', 'prestigious')",0.69274735,0.69523865,0.66158646,0.6177501,1.1783184,1.1523465,0.2029525,0.1930019,-0.0099506
86,0.65383613,0.68228173,"('uninfluential', 'influential')",-0.77283806,-0.8382117,-0.551673,-0.69861585,-0.48890397,-0.6005069,-0.2898947,-0.3637632,-0.0738685
87,-0.3873038,-0.4191824,"('unsuccessful', 'successful')",0.8455211,0.746774,0.91095114,0.9337683,0.26843968,0.3382646,0.409402,0.3999061,-0.0094959
88,0.08726754,0.0062168497,"('low', 'eminent')",0.17995651,0.1003549,0.07383449,-0.045323566,0.17469198,0.19735293,0.1289376,0.0646503,-0.0642873
