,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2026789,-1.3203554,"('unsociable', 'sociable')",-0.0035265945,-0.1695138,-0.6796348,-0.77950776,-0.6286134,-0.756459,-0.1278456
1,-0.091576144,-0.1604454,"('unfriendly', 'friendly')",0.53909767,0.27998623,1.6157161,1.4679875,0.6877459,0.5291761,-0.1585698
2,0.4293136,0.4537121,"('unlikable', 'likable')",0.8617984,0.85163575,0.51974714,0.58514935,0.6036197,0.6301657,0.026546
3,0.059795067,0.077788286,"('repellent', 'pleasant')",0.87261593,0.88611525,0.18450904,0.20599422,0.3723067,0.3899659,0.0176592
4,-0.8965643,-1.0188043,"('disliked', 'liked')",-0.2236705,-0.36191162,-6.0913563,-6.1371403,-2.4038637,-2.505952,-0.1020883
5,-0.94924724,-0.92626417,"('distant', 'outgoing')",-0.76592445,-0.78746873,-0.20574972,-0.25672683,-0.6403071,-0.6568199,-0.0165128
6,-1.5289205,-1.5095593,"('distant', 'open')",-1.100002,-1.2074225,0.32930157,0.2487178,-0.7665403,-0.8227547,-0.0562144
7,0.49756587,0.44595173,"('insensitive', 'sensitive')",0.6015787,0.65274066,0.51793194,0.52995926,0.5390255,0.5428839,0.0038584
8,-0.23494574,-0.2532366,"('unaffectionate', 'affectionate')",-0.3128233,-0.41109756,0.7968689,0.66388386,0.0830333,-0.0001501,-0.0831834
9,0.90129113,0.8967543,"('unaffectionate', 'caring')",0.53123057,0.48325643,0.9424536,0.87155724,0.7916584,0.7505226,-0.0411358
10,0.30046162,0.16875277,"('unsympathetic', 'sympathetic')",-0.4137649,-0.5211222,-0.54980505,-0.5320473,-0.2210361,-0.2948056,-0.0737695
11,0.53488666,0.6226875,"('unhelpful', 'helpful')",0.64878374,0.717395,1.4115312,1.5200148,0.8650672,0.9533658,0.0882986
12,0.9121004,0.92447627,"('unsupportive', 'supportive')",0.74864805,0.7597081,-1.819959,-1.7833738,-0.0530702,-0.0330632,0.020007
13,-0.33918726,-0.26734513,"('impolite', 'polite')",-0.43012094,-0.30547106,-0.6520848,-0.650482,-0.4737977,-0.4077661,0.0660316
14,-0.089726046,-0.11594483,"('antisocial', 'social')",0.5894047,0.5960212,-0.7543231,-0.783554,-0.0848815,-0.1011592,-0.0162777
15,-0.5391245,-0.5928984,"('boring', 'funny')",-0.738666,-0.737139,0.4121265,0.35932568,-0.2885547,-0.3235706,-0.0350159
16,-1.6244942,-1.6785253,"('unpopular', 'popular')",-0.04758791,-0.15904564,0.44033447,0.4020515,-0.4105825,-0.4785065,-0.067924
17,-0.5391229,-0.51682144,"('nasty', 'nice')",-0.008553892,0.09411746,-0.42501384,-0.36770296,-0.3242302,-0.263469,0.0607612
18,-0.24028865,-0.28653345,"('disagreeable', 'welcoming')",-0.35186148,-0.42533737,-0.39726454,-0.48136955,-0.3298049,-0.3977468,-0.0679419
19,-0.90781134,-0.8816222,"('inhospitable', 'hospitable')",-1.4823246,-1.4425077,-0.050346553,-0.006094698,-0.8134942,-0.7767416,0.0367526
20,0.28812104,0.2687839,"('rough', 'thoughtful')",0.16396618,0.14262772,1.1049325,1.0497794,0.5190066,0.4870637,-0.0319429
21,0.6088631,0.55106175,"('immoral', 'moral')",1.0144429,0.9771357,-0.6643878,-0.60298014,0.3196394,0.3084058,-0.0112336
22,-0.066043094,-0.09963814,"('untrustworthy', 'trustworthy')",-0.3137905,-0.38608703,-0.97797155,-1.0046413,-0.4526017,-0.4967888,-0.0441871
23,0.49150082,0.41330883,"('insincere', 'sincere')",0.64351296,0.5272056,5.175046,5.084766,2.1033532,2.0084268,-0.0949264
24,1.0844225,1.0576535,"('dishonest', 'honest')",0.30329838,0.26365873,0.63553846,0.55450726,0.6744197,0.6252732,-0.0491465
25,0.07225943,0.11293837,"('egoistic', 'altruistic')",0.95803636,0.92643774,1.6955893,1.6525253,0.9086284,0.8973005,-0.0113279
26,0.5432133,0.4872102,"('hardhearted', 'benevolent')",0.9723436,0.9191076,1.6002126,1.5678833,1.0385898,0.9914004,-0.0471894
27,-0.31984356,-0.25901705,"('hardhearted', 'softhearted')",-0.1480328,-0.03140435,1.589577,1.4621732,0.3739002,0.390584,0.0166838
28,0.3895311,0.2371839,"('disloyal', 'loyal')",0.10206414,-0.11584686,0.6204974,0.52033794,0.3706975,0.2138917,-0.1568058
29,-0.045685675,-0.09720753,"('unfair', 'fair')",0.14675038,0.061501063,-0.3442093,-0.4828686,-0.0810482,-0.1728584,-0.0918102
30,0.81249124,0.86363786,"('intolerant', 'tolerant')",1.3149738,1.2607449,1.0527308,0.9926147,1.0600653,1.0389992,-0.0210661
31,-0.7647252,-0.6374163,"('evil', 'good')",-0.8520399,-0.91217625,-0.7661615,-0.84177476,-0.7943088,-0.7971224,-0.0028136
32,0.5648233,0.5089254,"('unkind', 'kind')",0.25600308,0.27323014,0.59816104,0.5193522,0.4729958,0.4338359,-0.0391599
33,1.0019312,0.938403,"('wrong', 'right')",1.0545619,1.0100138,-0.3501529,-0.41606787,0.56878,0.510783,-0.057997
34,-0.3804743,-0.25367323,"('mean', 'honorable')",0.10071844,0.09863271,5.7555447,5.843608,1.8252629,1.8961891,0.0709262
35,-0.19137578,-0.2689798,"('corrupt', 'incorrupt')",-1.0873772,-1.1011056,0.25788265,0.09643425,-0.3402901,-0.4245504,-0.0842603
36,-1.504851,-1.5742276,"('hostile', 'amicable')",-1.7196043,-1.9774375,0.4436549,0.2423376,-0.9269334,-1.1031091,-0.1761757
37,0.5949577,0.5191983,"('fake', 'genuine')",0.2972349,0.2815007,0.3419058,0.32901844,0.4113661,0.3765725,-0.0347936
38,0.19824791,0.18716365,"('untruthful', 'truthful')",0.36769083,0.28094134,-0.22215565,-0.18924323,0.1145944,0.0929539,-0.0216405
39,1.4125565,1.494548,"('exploitative', 'cooperative')",0.013603011,0.16896386,0.17383991,0.1991032,0.5333331,0.6208717,0.0875386
40,0.39720458,0.2980116,"('stingy', 'generous')",0.5295486,0.3893235,-1.2082454,-1.3283887,-0.0938307,-0.2136845,-0.1198538
41,-0.7293105,-0.70309,"('unforgiving', 'forgiving')",-0.10673705,-0.27540538,0.05929961,-0.036279723,-0.258916,-0.3382583,-0.0793423
42,0.059149012,0.075608246,"('unreliable', 'reliable')",-0.022301957,-0.010250479,-3.069093,-2.978717,-1.0107486,-0.9711198,0.0396288
