,week_male,week_female,tuple,average_male,average_female,female-male
0,0.1918168,0.07157218,"('unsociable', 'sociable')",0.1918168,0.0715722,-0.1202446
1,1.9957607,2.0963855,"('unfriendly', 'friendly')",1.9957607,2.0963855,0.1006248
2,0.015354434,0.072375454,"('unlikable', 'likable')",0.0153544,0.0723755,0.0570211
3,0.94902176,0.98465204,"('repellent', 'pleasant')",0.9490218,0.984652,0.0356302
4,-7.0666003,-6.9818025,"('disliked', 'liked')",-7.0666003,-6.9818025,0.0847978
5,0.029279534,0.18171033,"('distant', 'outgoing')",0.0292795,0.1817103,0.1524308
6,0.3822259,0.50676674,"('distant', 'open')",0.3822259,0.5067667,0.1245408
7,1.5254157,1.5998106,"('insensitive', 'sensitive')",1.5254157,1.5998106,0.0743949
8,1.1293352,1.1567218,"('unaffectionate', 'affectionate')",1.1293352,1.1567218,0.0273866
9,1.8994986,2.0260513,"('unaffectionate', 'caring')",1.8994986,2.0260513,0.1265527
10,0.77369213,0.80578095,"('unsympathetic', 'sympathetic')",0.7736921,0.8057809,0.0320888
11,2.0690508,2.149541,"('unhelpful', 'helpful')",2.0690508,2.1495409,0.0804901
12,-1.0610635,-0.8386563,"('unsupportive', 'supportive')",-1.0610635,-0.8386563,0.2224072
13,0.06151352,-0.15183973,"('impolite', 'polite')",0.0615135,-0.1518397,-0.2133532
14,-0.0012802025,-0.13351241,"('antisocial', 'social')",-0.0012802,-0.1335124,-0.1322322
15,0.521952,0.43391562,"('boring', 'funny')",0.521952,0.4339156,-0.0880364
16,-0.66343397,-0.6144491,"('unpopular', 'popular')",-0.663434,-0.6144491,0.0489849
17,-0.407703,-0.36157787,"('nasty', 'nice')",-0.407703,-0.3615779,0.0461251
18,-0.12034539,-0.13627903,"('disagreeable', 'welcoming')",-0.1203454,-0.136279,-0.0159336
19,0.020482428,0.27552247,"('inhospitable', 'hospitable')",0.0204824,0.2755225,0.2550401
20,0.5047849,0.3717936,"('rough', 'thoughtful')",0.5047849,0.3717936,-0.1329913
21,0.08771569,0.2227025,"('immoral', 'moral')",0.0877157,0.2227025,0.1349868
22,-0.031573318,-0.016968189,"('untrustworthy', 'trustworthy')",-0.0315733,-0.0169682,0.0146051
23,7.1576557,7.1468406,"('insincere', 'sincere')",7.1576557,7.1468406,-0.0108151
24,2.249221,2.3100417,"('dishonest', 'honest')",2.2492211,2.3100417,0.0608206
25,1.0592769,1.0604342,"('egoistic', 'altruistic')",1.0592769,1.0604342,0.0011573
26,0.80683327,0.725398,"('hardhearted', 'benevolent')",0.8068333,0.725398,-0.0814353
27,2.1612775,1.9880605,"('hardhearted', 'softhearted')",2.1612775,1.9880605,-0.173217
28,1.2644022,1.2663848,"('disloyal', 'loyal')",1.2644022,1.2663848,0.0019826
29,-0.5724312,-0.6818855,"('unfair', 'fair')",-0.5724312,-0.6818855,-0.1094543
30,0.6284325,0.6469816,"('intolerant', 'tolerant')",0.6284325,0.6469816,0.0185491
31,-1.1368003,-1.0432081,"('evil', 'good')",-1.1368003,-1.0432081,0.0935922
32,1.1949201,1.0547763,"('unkind', 'kind')",1.1949201,1.0547763,-0.1401438
33,0.013669845,0.13073416,"('wrong', 'right')",0.0136698,0.1307342,0.1170644
34,5.20368,5.435932,"('mean', 'honorable')",5.20368,5.4359322,0.2322522
35,-0.7533216,-0.8278179,"('corrupt', 'incorrupt')",-0.7533216,-0.8278179,-0.0744963
36,-0.60440964,-0.48178878,"('hostile', 'amicable')",-0.6044096,-0.4817888,0.1226208
37,1.1057401,1.0820926,"('fake', 'genuine')",1.1057401,1.0820926,-0.0236475
38,0.23519179,0.42634934,"('untruthful', 'truthful')",0.2351918,0.4263493,0.1911575
39,0.35536072,0.30376023,"('exploitative', 'cooperative')",0.3553607,0.3037602,-0.0516005
40,-1.1755055,-1.4029104,"('stingy', 'generous')",-1.1755055,-1.4029104,-0.2274049
41,-0.16810583,-0.1631325,"('unforgiving', 'forgiving')",-0.1681058,-0.1631325,0.0049733
42,-2.5787275,-2.652787,"('unreliable', 'reliable')",-2.5787275,-2.652787,-0.0740595
43,1.0558025,1.0840865,"('irresponsible', 'responsible')",1.0558025,1.0840865,0.028284
44,-1.8212397,-1.9607854,"('prejudiced', 'unprejudiced')",-1.8212397,-1.9607854,-0.1395457
45,0.4057445,0.444395,"('incompetent', 'competent')",0.4057445,0.444395,0.0386505
46,-0.63068897,-0.6383735,"('uncompetitive', 'competitive')",-0.630689,-0.6383735,-0.0076845
47,5.1587024,5.2552357,"('stupid', 'smart')",5.1587024,5.2552357,0.0965333
48,0.61055785,0.55198056,"('unintelligent', 'intelligent')",0.6105579,0.5519806,-0.0585773
49,0.15088597,0.23202577,"('unable', 'able')",0.150886,0.2320258,0.0811398
50,-0.2899732,-0.21374406,"('clumsy', 'skillful')",-0.2899732,-0.2137441,0.0762291
51,0.9767399,0.8945967,"('uneducated', 'educated')",0.9767399,0.8945967,-0.0821432
52,-0.27145857,-0.28434128,"('irrational', 'rational')",-0.2714586,-0.2843413,-0.0128827
53,0.06995268,0.030318215,"('uncreative', 'creative')",0.0699527,0.0303182,-0.0396345
54,1.0802394,1.3173025,"('incapable', 'capable')",1.0802394,1.3173025,0.2370631
55,1.1276783,1.0621743,"('incompetent', 'clever')",1.1276783,1.0621743,-0.065504
56,0.6200521,0.67846024,"('impractical', 'practical')",0.6200521,0.6784602,0.0584081
57,-2.623646,-2.621557,"('unimaginative', 'imaginative')",-2.623646,-2.621557,0.002089
58,0.23275644,0.16326468,"('undiscriminating', 'discriminating')",0.2327564,0.1632647,-0.0694917
59,-0.21513462,-0.11294499,"('foolish', 'wise')",-0.2151346,-0.112945,0.1021896
60,0.5480302,0.5044979,"('inefficient', 'efficient')",0.5480302,0.5044979,-0.0435323
61,0.599313,0.35166562,"('illogical', 'logical')",0.599313,0.3516656,-0.2476474
62,0.9484045,0.94336873,"('incompetent', 'brilliant')",0.9484045,0.9433687,-0.0050358
63,0.75224763,0.85479903,"('unperceptive', 'insightful')",0.7522476,0.854799,0.1025514
64,-6.5620394,-6.52162,"('shy', 'confident')",-6.5620394,-6.5216198,0.0404196
65,0.35002893,0.19356813,"('insecure', 'secure')",0.3500289,0.1935681,-0.1564608
66,-0.02571269,-0.019015731,"('inactive', 'active')",-0.0257127,-0.0190157,0.006697
67,-1.0574138,-1.0865808,"('doubtful', 'determined')",-1.0574138,-1.0865808,-0.029167
68,-0.21808529,-0.10087231,"('dependent', 'independent')",-0.2180853,-0.1008723,0.117213
69,-1.7960919,-1.6585519,"('lazy', 'industrious')",-1.7960919,-1.6585519,0.13754
70,1.2090607,1.1382985,"('lethargic', 'energetic')",1.2090607,1.1382985,-0.0707622
71,0.7289896,0.8243305,"('diffident', 'self-confident')",0.7289896,0.8243305,0.0953409
72,0.77598023,0.7811723,"('unambitious', 'ambitious')",0.7759802,0.7811723,0.0051921
73,-2.495684,-2.4379027,"('helpless', 'self-reliant')",-2.4956839,-2.4379027,0.0577812
74,0.3586328,0.31057358,"('undedicated', 'dedicated')",0.3586328,0.3105736,-0.0480592
75,-0.99767184,-0.8275687,"('meek', 'impulsive')",-0.9976718,-0.8275687,0.1701031
76,0.25981793,-0.020762471,"('anxious', 'daring')",0.2598179,-0.0207625,-0.2805804
77,-1.3590238,-1.2494693,"('unmotivated', 'motivated')",-1.3590238,-1.2494693,0.1095545
78,-0.8291229,-0.7435046,"('nonresilient', 'resilient')",-0.8291229,-0.7435046,0.0856183
79,-0.14875865,0.008725962,"('wavering', 'unwavering')",-0.1487586,0.008726,0.1574846
80,-0.1411058,-0.32459605,"('dominated', 'dominating')",-0.1411058,-0.324596,-0.1834902
81,-0.23043615,-0.33328664,"('submissive', 'aggressive')",-0.2304361,-0.3332866,-0.1028505
82,6.5619097,6.6839275,"('poor', 'rich')",6.5619097,6.6839275,0.1220178
83,-0.54123044,-0.48911205,"('powerless', 'powerful')",-0.5412304,-0.489112,0.0521184
84,0.2826568,0.2216447,"('inferior', 'superior')",0.2826568,0.2216447,-0.0610121
85,-0.8699784,-0.89988184,"('insignificant', 'prestigious')",-0.8699784,-0.8998818,-0.0299034
86,0.96285725,0.9638232,"('uninfluential', 'influential')",0.9628572,0.9638232,0.000966
87,0.6360221,0.6943513,"('unsuccessful', 'successful')",0.6360221,0.6943513,0.0583292
88,0.11172267,0.20558858,"('low', 'eminent')",0.1117227,0.2055886,0.0938659
