,first_male,first_female,tuple,solar_male,solar_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.57851446,-0.63887316,"('unsociable', 'sociable')",0.30453515,0.23409414,-0.62187856,-0.6969096,-0.2986193,-0.3672295,-0.0686102
1,-1.3183634,-1.4008214,"('unfriendly', 'friendly')",-0.14531797,-0.23363289,2.0657444,1.9340731,0.2006876,0.0998729,-0.1008147
2,0.683021,0.6992324,"('unlikable', 'likable')",0.46419328,0.45690483,0.6439189,0.69707465,0.5970444,0.6177373,0.0206929
3,0.46075487,0.56046736,"('repellent', 'pleasant')",-0.2512707,-0.13951515,0.046197012,0.091693014,0.0852271,0.1708817,0.0856546
4,-0.3099402,-0.31943938,"('disliked', 'liked')",0.5701178,0.5496537,-6.3623767,-6.479407,-2.0340664,-2.0830642,-0.0489978
5,-1.198498,-1.2702135,"('distant', 'outgoing')",0.14446142,0.11680811,0.046431966,-0.043396108,-0.3358682,-0.3989338,-0.0630656
6,-1.050048,-1.1017814,"('distant', 'open')",-0.41857898,-0.4483353,0.5474957,0.45048258,-0.3070438,-0.3665447,-0.0595009
7,0.83657706,0.865141,"('insensitive', 'sensitive')",0.36143178,0.37748742,0.49219745,0.55635285,0.5634021,0.5996604,0.0362583
8,-1.0177017,-1.0657641,"('unaffectionate', 'affectionate')",-0.5681776,-0.6448984,0.79066163,0.7136013,-0.2650726,-0.3323537,-0.0672811
9,0.027046762,0.0033119395,"('unaffectionate', 'caring')",0.14629474,0.0954389,1.1067047,1.0938286,0.4266821,0.3975265,-0.0291556
10,0.49371547,0.5128426,"('unsympathetic', 'sympathetic')",-1.4555597,-1.4731758,-0.7964312,-0.75023323,-0.5860918,-0.5701888,0.015903
11,0.4221859,0.47420412,"('unhelpful', 'helpful')",-0.30088353,-0.2964215,1.3986708,1.5418535,0.5066577,0.5732121,0.0665544
12,0.76991415,0.8645485,"('unsupportive', 'supportive')",0.6811029,0.70681906,-1.8778944,-1.8568041,-0.1422925,-0.0951455,0.047147
13,0.6717863,0.69410473,"('impolite', 'polite')",-0.13976195,-0.099027656,-0.69111264,-0.6568538,-0.0530294,-0.0205922,0.0324372
14,0.5814181,0.5958706,"('antisocial', 'social')",0.48966083,0.49177238,-0.780119,-0.76398194,0.0969866,0.107887,0.0109004
15,0.3187462,0.19393452,"('boring', 'funny')",0.3150052,0.24394774,0.47596657,0.43024245,0.369906,0.2893749,-0.0805311
16,-1.6031699,-1.6045202,"('unpopular', 'popular')",-0.4284591,-0.45714986,0.45673078,0.43566924,-0.5249661,-0.5420003,-0.0170342
17,0.010327451,0.021154188,"('nasty', 'nice')",-0.19256964,-0.15524895,-0.45390266,-0.4149125,-0.2120483,-0.1830024,0.0290459
18,-0.07463029,-0.05780182,"('disagreeable', 'welcoming')",-0.42239648,-0.40712827,-0.14339235,-0.21718551,-0.213473,-0.2273719,-0.0138989
19,-0.88597643,-0.8962208,"('inhospitable', 'hospitable')",-0.8684969,-0.86877394,0.011396831,0.060786407,-0.5810255,-0.5680695,0.012956
20,-0.04375536,-0.042631593,"('rough', 'thoughtful')",0.47997174,0.5078856,1.1995019,1.1597869,0.5452394,0.5416803,-0.0035591
21,1.5699087,1.5795704,"('immoral', 'moral')",0.23234767,0.21472676,-0.6806371,-0.575009,0.3738731,0.4064294,0.0325563
22,0.09764826,0.11767675,"('untrustworthy', 'trustworthy')",-1.212199,-1.2746863,-1.0462457,-1.0366635,-0.7202655,-0.7312244,-0.0109589
23,0.6409716,0.64941967,"('insincere', 'sincere')",-0.19883329,-0.23701358,5.6680894,5.65574,2.0367425,2.0227153,-0.0140272
24,1.0617794,1.0762241,"('dishonest', 'honest')",-0.44947556,-0.48361933,0.8373892,0.8206477,0.483231,0.4710842,-0.0121468
25,-0.55796117,-0.6243483,"('egoistic', 'altruistic')",0.9147172,0.91598547,1.7351494,1.6723013,0.6973018,0.6546462,-0.0426556
26,-0.5210328,-0.53682226,"('hardhearted', 'benevolent')",1.4969095,1.4656609,1.826185,1.8177816,0.9340205,0.9155401,-0.0184804
27,0.47764474,0.4699387,"('hardhearted', 'softhearted')",0.021770991,0.017194632,1.6224754,1.5283905,0.707297,0.6718413,-0.0354557
28,0.6349489,0.55430466,"('disloyal', 'loyal')",0.26257834,0.16855268,0.93808115,0.874143,0.6118695,0.5323335,-0.079536
29,0.16003822,0.09220898,"('unfair', 'fair')",-0.31051058,-0.3240666,-0.12014064,-0.29006624,-0.0902043,-0.1739746,-0.0837703
30,0.37358668,0.40816206,"('intolerant', 'tolerant')",1.1793073,1.1742535,1.1170018,1.1064222,0.8899652,0.8962793,0.0063141
31,-1.1736462,-1.1333067,"('evil', 'good')",-0.56875515,-0.47291574,-0.5629953,-0.66977775,-0.7684655,-0.7586668,0.0097987
32,0.9154636,0.9046174,"('unkind', 'kind')",-0.13530894,-0.20735261,0.5711396,0.5000352,0.4504314,0.3991,-0.0513314
33,-0.0033147484,-0.033982772,"('wrong', 'right')",0.44196698,0.427639,-0.20972982,-0.25568143,0.0763075,0.0459916,-0.0303159
34,-0.4933436,-0.403272,"('mean', 'honorable')",0.45481673,0.5450856,5.932936,6.055756,1.9648031,2.0658566,0.1010535
35,-0.9256216,-1.0383824,"('corrupt', 'incorrupt')",-0.4981362,-0.53970087,0.43364644,0.2708755,-0.3300371,-0.4357359,-0.1056988
36,-2.0424097,-2.1467202,"('hostile', 'amicable')",-0.49621508,-0.51498425,0.6396948,0.44034466,-0.6329767,-0.7404533,-0.1074766
37,1.1071693,1.1457171,"('fake', 'genuine')",-0.65495193,-0.68591523,0.38200396,0.3856422,0.2780738,0.2818147,0.0037409
38,-0.37273735,-0.34991556,"('untruthful', 'truthful')",0.04531133,0.06292483,0.05739809,0.12387943,-0.0900093,-0.0543704,0.0356389
39,1.899432,1.9001456,"('exploitative', 'cooperative')",0.8704826,0.9275396,0.19286746,0.22085416,0.987594,1.0161799,0.0285859
40,0.47372824,0.44848755,"('stingy', 'generous')",0.71914375,0.7157119,-1.454619,-1.5945991,-0.087249,-0.1434666,-0.0562176
41,0.3178075,0.32023066,"('unforgiving', 'forgiving')",-0.5906092,-0.6280919,-0.0025337376,-0.072557725,-0.0917785,-0.1268063,-0.0350278
42,0.72350174,0.8306014,"('unreliable', 'reliable')",-0.16565613,-0.17161874,-3.5074525,-3.4531822,-0.9832023,-0.9313998,0.0518025
43,0.5560725,0.6370989,"('irresponsible', 'responsible')",0.32265547,0.2944806,0.328191,0.35736948,0.4023063,0.4296497,0.0273434
44,0.07730804,0.09820781,"('prejudiced', 'unprejudiced')",-1.0917348,-1.0734082,-1.077964,-1.0748845,-0.6974635,-0.6833617,0.0141018
45,-0.45022058,-0.37589288,"('incompetent', 'competent')",-1.2903239,-1.279379,-0.5737837,-0.5669707,-0.7714427,-0.7407475,0.0306952
46,0.09736875,0.13839562,"('uncompetitive', 'competitive')",-0.6856691,-0.64875567,-1.0789334,-1.0639663,-0.5557446,-0.5247754,0.0309692
47,-0.05795931,0.0068653002,"('stupid', 'smart')",0.7143437,0.7357342,5.5200768,5.648133,2.0588204,2.1302441,0.0714237
48,0.2502603,0.24634798,"('unintelligent', 'intelligent')",1.3001485,1.285476,0.5610076,0.5944406,0.7038054,0.7087549,0.0049495
49,-0.7598676,-0.68456274,"('unable', 'able')",-0.10134828,-0.03990575,-0.28761193,-0.19691764,-0.3829426,-0.3071287,0.0758139
50,-0.6869751,-0.66282195,"('clumsy', 'skillful')",-0.57459337,-0.62250036,0.06270871,0.04869765,-0.3996199,-0.4122082,-0.0125883
51,0.36819732,0.34786138,"('uneducated', 'educated')",-0.08674507,-0.15987287,0.10185035,0.07227463,0.1277675,0.0867544,-0.0410131
