,hurry_male,hurry_female,tuple,average_male,average_female,female-male
0,0.14269423,0.044439316,"('unsociable', 'sociable')",0.1426942,0.0444393,-0.0982549
1,1.2323608,1.2295102,"('unfriendly', 'friendly')",1.2323608,1.2295102,-0.0028506
2,0.6126246,0.69527876,"('unlikable', 'likable')",0.6126246,0.6952788,0.0826542
3,1.0414059,1.1711576,"('repellent', 'pleasant')",1.0414059,1.1711576,0.1297517
4,-6.9936004,-6.9553328,"('disliked', 'liked')",-6.9936004,-6.9553328,0.0382676
5,-0.2048332,0.16592461,"('distant', 'outgoing')",-0.2048332,0.1659246,0.3707578
6,0.06425946,0.43050522,"('distant', 'open')",0.0642595,0.4305052,0.3662457
7,0.5783526,0.8112334,"('insensitive', 'sensitive')",0.5783526,0.8112334,0.2328808
8,0.89232486,0.92839396,"('unaffectionate', 'affectionate')",0.8923249,0.928394,0.0360691
9,1.4012439,1.559475,"('unaffectionate', 'caring')",1.4012439,1.5594749,0.158231
10,1.3764017,1.4860337,"('unsympathetic', 'sympathetic')",1.3764017,1.4860337,0.109632
11,2.08015,2.189704,"('unhelpful', 'helpful')",2.0801499,2.1897039,0.109554
12,-1.6010561,-1.4774232,"('unsupportive', 'supportive')",-1.6010561,-1.4774232,0.1236329
13,0.5050027,0.35749918,"('impolite', 'polite')",0.5050027,0.3574992,-0.1475035
14,-0.22518641,-0.3683347,"('antisocial', 'social')",-0.2251864,-0.3683347,-0.1431483
15,0.25494486,0.18566176,"('boring', 'funny')",0.2549449,0.1856618,-0.0692831
16,-0.3799557,-0.27612847,"('unpopular', 'popular')",-0.3799557,-0.2761285,0.1038272
17,0.08176825,0.112016015,"('nasty', 'nice')",0.0817683,0.112016,0.0302477
18,-0.7230112,-0.7781388,"('disagreeable', 'welcoming')",-0.7230112,-0.7781388,-0.0551276
19,-0.4659194,-0.1585893,"('inhospitable', 'hospitable')",-0.4659194,-0.1585893,0.3073301
20,0.72132087,0.6849165,"('rough', 'thoughtful')",0.7213209,0.6849165,-0.0364044
21,0.25745797,0.38805592,"('immoral', 'moral')",0.257458,0.3880559,0.1305979
22,-0.27901584,-0.2824399,"('untrustworthy', 'trustworthy')",-0.2790158,-0.2824399,-0.0034241
23,6.1369543,6.216891,"('insincere', 'sincere')",6.1369543,6.2168908,0.0799365
24,1.7443804,1.9514347,"('dishonest', 'honest')",1.7443804,1.9514347,0.2070543
25,0.3724817,0.19617286,"('egoistic', 'altruistic')",0.3724817,0.1961729,-0.1763088
26,0.11537785,-0.063211225,"('hardhearted', 'benevolent')",0.1153779,-0.0632112,-0.1785891
27,1.5576383,1.5169466,"('hardhearted', 'softhearted')",1.5576383,1.5169466,-0.0406917
28,1.1713935,1.2588122,"('disloyal', 'loyal')",1.1713935,1.2588122,0.0874187
29,-0.5699195,-0.52608883,"('unfair', 'fair')",-0.5699195,-0.5260888,0.0438307
30,0.7318051,0.7342266,"('intolerant', 'tolerant')",0.7318051,0.7342266,0.0024215
31,-1.7388107,-1.6038193,"('evil', 'good')",-1.7388107,-1.6038193,0.1349914
32,1.5279999,1.4389768,"('unkind', 'kind')",1.5279999,1.4389768,-0.0890231
33,-0.37281373,-0.23136365,"('wrong', 'right')",-0.3728137,-0.2313637,0.14145
34,4.392714,4.678078,"('mean', 'honorable')",4.392714,4.6780782,0.2853642
35,-1.1909642,-1.1504114,"('corrupt', 'incorrupt')",-1.1909642,-1.1504114,0.0405528
36,-1.0565124,-1.0458086,"('hostile', 'amicable')",-1.0565124,-1.0458086,0.0107038
37,0.92964405,0.9810297,"('fake', 'genuine')",0.929644,0.9810297,0.0513857
38,-0.028352574,0.07575143,"('untruthful', 'truthful')",-0.0283526,0.0757514,0.104104
39,-0.07316267,-0.038610604,"('exploitative', 'cooperative')",-0.0731627,-0.0386106,0.0345521
40,-1.6649097,-1.665355,"('stingy', 'generous')",-1.6649097,-1.665355,-0.0004453
41,0.08157978,0.12324917,"('unforgiving', 'forgiving')",0.0815798,0.1232492,0.0416694
42,-1.8576342,-1.8548752,"('unreliable', 'reliable')",-1.8576342,-1.8548752,0.002759
43,1.1497457,1.2743891,"('irresponsible', 'responsible')",1.1497457,1.2743891,0.1246434
44,-1.0466769,-1.2367322,"('prejudiced', 'unprejudiced')",-1.0466769,-1.2367322,-0.1900553
45,0.40489802,0.5870554,"('incompetent', 'competent')",0.404898,0.5870554,0.1821574
46,-0.2655048,-0.2507082,"('uncompetitive', 'competitive')",-0.2655048,-0.2507082,0.0147966
