,agl_male,agl_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0580552,-1.1916662,"('unsociable', 'sociable')",0.63230145,0.48437935,-0.43981352,-0.5710438,-0.2885224,-0.4261102,-0.1375878
1,-2.1803136,-2.346642,"('unfriendly', 'friendly')",0.07584018,-0.125907,1.6304592,1.4517685,-0.1580047,-0.3402601,-0.1822554
2,0.70708114,0.7384913,"('unlikable', 'likable')",1.0458192,1.0612729,0.6136092,0.6953066,0.7888365,0.8316902,0.0428537
3,-0.36333582,-0.27282158,"('repellent', 'pleasant')",0.84327734,0.9937454,0.0909528,0.15127252,0.1902981,0.2907321,0.100434
4,-0.24573189,-0.28944203,"('disliked', 'liked')",-0.28803977,-0.39158428,-5.7549076,-5.687587,-2.0962264,-2.1228711,-0.0266447
5,-1.196544,-1.2696246,"('distant', 'outgoing')",-0.4583984,-0.42227396,-0.06798377,-0.13222116,-0.5743088,-0.6080399,-0.0337311
6,-1.5469282,-1.6024797,"('distant', 'open')",-1.1822022,-1.1923636,0.3381947,0.2554284,-0.7969786,-0.8464716,-0.049493
7,0.16309087,0.17712729,"('insensitive', 'sensitive')",0.8791274,0.93671596,0.86790615,0.88023025,0.6367081,0.6646911,0.027983
8,-1.2711588,-1.3831944,"('unaffectionate', 'affectionate')",-0.8300793,-0.9203061,0.6494704,0.51037836,-0.4839226,-0.5977074,-0.1137848
9,-1.4593838,-1.5535442,"('unaffectionate', 'caring')",0.4624082,0.3981213,1.0301936,0.95538235,0.0110726,-0.0666802,-0.0777528
10,-0.9555279,-0.9588789,"('unsympathetic', 'sympathetic')",0.12802638,0.12776709,-0.1830278,-0.1766251,-0.3368431,-0.3359123,0.0009308
11,-0.25701123,-0.2249399,"('unhelpful', 'helpful')",1.1181971,1.1685098,1.8011757,1.8137786,0.8874539,0.9191162,0.0316623
12,-0.52902025,-0.5273587,"('unsupportive', 'supportive')",1.0914667,1.1145875,-1.5529187,-1.5023682,-0.3301574,-0.3050465,0.0251109
13,-0.018017177,0.0054470487,"('impolite', 'polite')",0.279639,0.306706,-0.14613527,-0.17917354,0.0384955,0.0443265,0.005831
14,0.43333635,0.45653018,"('antisocial', 'social')",1.1140331,1.1475068,-0.46192792,-0.4788172,0.3618139,0.3750733,0.0132594
15,0.016469385,-0.048877567,"('boring', 'funny')",-0.58752716,-0.64181036,0.58201826,0.52045304,0.0036535,-0.056745,-0.0603985
16,-0.31765127,-0.36302784,"('unpopular', 'popular')",-0.19837657,-0.23772144,0.6017782,0.58492047,0.0285835,-0.0052763,-0.0338598
17,-0.16216461,-0.114053205,"('nasty', 'nice')",-0.21424322,-0.09549217,-0.30894715,-0.2635143,-0.2284516,-0.1576866,0.070765
18,-0.86615664,-0.8992752,"('disagreeable', 'welcoming')",-0.5975611,-0.62044764,-0.34627727,-0.38165867,-0.6033316,-0.6337938,-0.0304622
19,-1.1791146,-1.1666883,"('inhospitable', 'hospitable')",-1.344488,-1.290719,-0.13487495,-0.117731184,-0.8861592,-0.8583795,0.0277797
20,-0.41756338,-0.3849138,"('rough', 'thoughtful')",-0.123455405,-0.034958825,0.822151,0.8270854,0.0937107,0.1357376,0.0420269
21,0.21272165,0.26518646,"('immoral', 'moral')",1.0694,1.0855236,-0.62297,-0.5410684,0.2197172,0.2698806,0.0501634
22,-0.41435453,-0.411562,"('untrustworthy', 'trustworthy')",-0.13185096,-0.15572953,-1.0178013,-1.0121176,-0.5213356,-0.5264697,-0.0051341
23,-0.94853926,-1.0008537,"('insincere', 'sincere')",1.1289288,1.1226296,5.400109,5.227036,1.8601661,1.7829374,-0.0772287
24,-0.09012328,-0.09904238,"('dishonest', 'honest')",0.4247861,0.3783627,0.72456276,0.6732299,0.3530752,0.3175167,-0.0355585
25,-0.50089556,-0.5179607,"('egoistic', 'altruistic')",0.2679687,0.21521066,1.3733839,1.3673981,0.3801523,0.3548827,-0.0252696
26,-0.6779552,-0.7681919,"('hardhearted', 'benevolent')",0.6186325,0.5740217,1.3831458,1.3272587,0.4412744,0.3776962,-0.0635782
27,-1.224703,-1.1602899,"('hardhearted', 'softhearted')",-0.027164541,0.0891961,1.4398891,1.397456,0.0626738,0.1087874,0.0461136
28,-0.64771795,-0.7617457,"('disloyal', 'loyal')",0.17544746,-0.024816155,0.69538814,0.5615864,0.0743725,-0.0749918,-0.1493643
29,-0.613652,-0.6248787,"('unfair', 'fair')",0.055956125,0.024984945,-0.7321533,-0.8781072,-0.4299497,-0.492667,-0.0627173
30,0.003994137,-0.03568811,"('intolerant', 'tolerant')",1.7800128,1.7446316,1.4170474,1.3757832,1.0670181,1.0282423,-0.0387758
