,keysight_male,keysight_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6418396,0.6428627,"('unsociable', 'sociable')",-0.030481283,-0.224873,-0.4349952,-0.60935205,0.0587877,-0.0637875,-0.1225752
1,-0.7899016,-0.92286706,"('unfriendly', 'friendly')",-0.003433819,-0.086533934,1.6714103,1.5683775,0.2926916,0.1863255,-0.1063661
2,0.4183657,0.4229476,"('unlikable', 'likable')",0.31820625,0.39414936,1.0540664,1.1712335,0.5968794,0.6627768,0.0658974
3,-0.0126234675,0.16062899,"('repellent', 'pleasant')",0.3058528,0.38685665,-0.24099186,-0.1925862,0.0174125,0.1182998,0.1008873
4,-1.2822098,-1.3559694,"('disliked', 'liked')",-0.6768809,-0.69363415,-5.1719856,-5.3813815,-2.3770254,-2.476995,-0.0999696
5,-1.1566409,-1.2540058,"('distant', 'outgoing')",-0.51293194,-0.37683395,0.18483447,0.24596885,-0.4949128,-0.4616236,0.0332892
6,-1.4544964,-1.5473492,"('distant', 'open')",-1.0852342,-0.93076026,0.50781614,0.5644802,-0.6773048,-0.6378764,0.0394284
7,1.1031734,1.2489684,"('insensitive', 'sensitive')",0.5565151,0.5861027,0.002133835,0.0683544,0.5539408,0.6344752,0.0805344
8,-1.2594312,-1.3940736,"('unaffectionate', 'affectionate')",-0.41813827,-0.40616155,0.48010987,0.45790467,-0.3991532,-0.4474435,-0.0482903
9,-0.3726659,-0.45384672,"('unaffectionate', 'caring')",-0.09429239,-0.079161756,0.98864526,0.9977148,0.1738957,0.1549021,-0.0189936
10,1.1044737,1.2791363,"('unsympathetic', 'sympathetic')",-0.5058142,-0.5306454,-0.9562859,-1.0175025,-0.1192088,-0.0896705,0.0295383
11,1.5256667,1.591606,"('unhelpful', 'helpful')",1.233173,1.2626576,1.652402,1.7135259,1.4704138,1.5225965,0.0521827
12,0.51947325,0.633733,"('unsupportive', 'supportive')",0.4560234,0.67234725,-1.773933,-1.7059885,-0.2661455,-0.1333028,0.1328427
13,1.013129,1.0959799,"('impolite', 'polite')",0.033380274,0.009063851,-0.41239172,-0.44777337,0.2113725,0.2190901,0.0077176
14,0.7460349,0.8594025,"('antisocial', 'social')",0.86010724,0.8446101,-0.77249527,-0.7772537,0.2778823,0.3089196,0.0310373
15,0.2947605,0.2357771,"('boring', 'funny')",-0.083161704,-0.118257314,0.85506946,0.7717153,0.3555561,0.2964117,-0.0591444
16,-1.398232,-1.435596,"('unpopular', 'popular')",-0.17954971,-0.18287991,0.7913274,0.8055416,-0.2621514,-0.2709781,-0.0088267
17,-0.76280856,-0.7686507,"('nasty', 'nice')",-0.82660395,-0.77127194,-0.41945246,-0.39977878,-0.6696216,-0.6465672,0.0230544
18,0.036967948,0.060372405,"('disagreeable', 'welcoming')",0.25739342,0.34405598,-0.0507435,-0.05894613,0.0812059,0.1151608,0.0339549
19,-1.309578,-1.4132674,"('inhospitable', 'hospitable')",-0.8273214,-0.8213702,-0.08424792,0.04344989,-0.7403824,-0.7303959,0.0099865
20,0.45790306,0.46679094,"('rough', 'thoughtful')",1.024639,1.0524715,0.7484169,0.7493282,0.743653,0.7561969,0.0125439
21,1.5566313,1.6778574,"('immoral', 'moral')",0.5887005,0.4846906,-0.7012431,-0.76555926,0.4813629,0.465663,-0.0156999
22,0.908874,0.9916789,"('untrustworthy', 'trustworthy')",0.17038953,0.09862958,-0.8853844,-0.9959418,0.0646264,0.0314555,-0.0331709
23,0.86005366,0.8787017,"('insincere', 'sincere')",-0.18233132,-0.19792216,4.4380813,4.4799037,1.7052679,1.7202277,0.0149598
24,0.6884352,0.80583125,"('dishonest', 'honest')",-1.9057412,-1.8369803,0.26770937,0.24003407,-0.3165322,-0.263705,0.0528272
25,-0.9483689,-1.0524112,"('egoistic', 'altruistic')",0.21001379,0.21753952,1.5291611,1.4798979,0.263602,0.2150087,-0.0485933
26,-0.49430442,-0.61355,"('hardhearted', 'benevolent')",0.21908142,0.28874224,1.7896669,1.7371126,0.5048146,0.4707683,-0.0340463
27,-0.31741315,-0.233899,"('hardhearted', 'softhearted')",0.11083103,0.15154316,0.8683932,0.8747457,0.2206037,0.26413,0.0435263
28,0.46410728,0.37873214,"('disloyal', 'loyal')",-0.074556224,-0.21187757,0.77676773,0.6167426,0.3887729,0.2611991,-0.1275738
29,-0.08960156,-0.11024288,"('unfair', 'fair')",-0.9602205,-0.9449662,-0.63209575,-0.7014719,-0.5606393,-0.5855603,-0.024921
30,1.3940873,1.4510392,"('intolerant', 'tolerant')",1.6850679,1.6331185,1.0538954,1.0103059,1.3776835,1.3648211,-0.0128624
31,-2.2725158,-2.278074,"('evil', 'good')",-0.77084434,-0.6986745,-0.7493158,-0.7857039,-1.2642253,-1.2541508,0.0100745
32,0.28950408,0.32220817,"('unkind', 'kind')",-0.16167009,-0.16900158,0.7363694,0.6615195,0.2880678,0.2715754,-0.0164924
33,0.18224436,0.01272871,"('wrong', 'right')",-0.12010056,-0.104235925,-0.23626298,-0.29896063,-0.0580397,-0.1301559,-0.0721162
34,0.39862308,0.5246085,"('mean', 'honorable')",0.21672434,0.35294977,5.613291,5.8801074,2.0762127,2.2525552,0.1763425
35,-1.577076,-1.799007,"('corrupt', 'incorrupt')",-0.4322825,-0.47173265,0.28175262,0.15095952,-0.5758686,-0.7065934,-0.1307248
36,-1.9171432,-2.1553912,"('hostile', 'amicable')",-0.7623633,-0.8927413,0.8251881,0.61721647,-0.6181061,-0.8103053,-0.1921992
37,0.3673702,0.4386948,"('fake', 'genuine')",-0.3958807,-0.3946053,-0.07698282,-0.04585938,-0.0351644,-0.00059,0.0345744
38,-0.32678038,-0.33153862,"('untruthful', 'truthful')",-0.5861267,-0.46826363,-0.029237142,0.025201684,-0.3140481,-0.2582002,0.0558479
39,1.7563007,1.7704728,"('exploitative', 'cooperative')",0.59702575,0.6657077,-0.0795476,-0.10514298,0.7579262,0.7770125,0.0190863
40,-0.814652,-0.7783362,"('stingy', 'generous')",-0.28904143,-0.22780703,-1.6659715,-1.767195,-0.9232217,-0.9244461,-0.0012244
41,-0.31130144,-0.30131692,"('unforgiving', 'forgiving')",-0.66158634,-0.5585632,0.48737738,0.32645157,-0.1618368,-0.1778095,-0.0159727
42,0.6031106,0.7325175,"('unreliable', 'reliable')",-1.1079684,-0.9149941,-3.02343,-2.9756508,-1.176096,-1.0527091,0.1233869
43,0.453143,0.61026347,"('irresponsible', 'responsible')",-0.7891501,-0.60263896,-0.17617363,-0.11111387,-0.1707269,-0.0344965,0.1362304
44,-0.6326641,-0.6584561,"('prejudiced', 'unprejudiced')",-0.56718266,-0.49842152,-1.1958232,-1.1828666,-0.7985566,-0.7799147,0.0186419
45,0.5441053,0.6922285,"('incompetent', 'competent')",-0.47997516,-0.49086127,-0.55408263,-0.58525926,-0.1633175,-0.127964,0.0353535
46,1.4944547,1.6284798,"('uncompetitive', 'competitive')",0.72945297,0.6952862,-0.7312163,-0.8126555,0.4975638,0.5037035,0.0061397
47,0.99436086,1.0925583,"('stupid', 'smart')",1.0094695,1.0813656,5.0937133,5.30806,2.3658479,2.4939947,0.1281468
48,0.22703838,0.30268574,"('unintelligent', 'intelligent')",0.9143815,0.8716787,0.5760303,0.5349497,0.5724834,0.5697714,-0.002712
49,0.7331204,0.80138224,"('unable', 'able')",0.97866696,1.0750005,0.17291228,0.30184427,0.6282332,0.7260757,0.0978425
50,0.101456456,0.06386872,"('clumsy', 'skillful')",0.57745254,0.61904913,0.19393963,0.23477547,0.2909495,0.3058978,0.0149483
51,-0.03711005,-0.020964496,"('uneducated', 'educated')",0.34320247,0.11111912,0.2281283,0.14520916,0.1780736,0.0784546,-0.099619
52,-1.3063734,-1.5999964,"('irrational', 'rational')",-0.60532516,-0.78407186,0.51746666,0.3312611,-0.464744,-0.684269,-0.219525
53,-0.12176441,-0.15110844,"('uncreative', 'creative')",1.1980147,1.1505859,1.1242942,1.0872651,0.7335148,0.6955809,-0.0379339
54,-0.24363047,-0.35050905,"('incapable', 'capable')",0.25540635,0.1772697,0.9822371,1.0470213,0.3313377,0.2912606,-0.0400771
55,2.2329054,2.3935068,"('incompetent', 'clever')",0.6979527,0.6242758,-0.32635948,-0.3374468,0.8681662,0.8934453,0.0252791
