,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.63996917,-0.80748916,"('unsociable', 'sociable')",-0.041639507,-0.1170022,-0.48208016,-0.6377449,-0.3878963,-0.5207454,-0.1328491
1,-1.2588723,-1.4378637,"('unfriendly', 'friendly')",0.8167778,0.64965767,1.7321072,1.5887964,0.4300042,0.2668634,-0.1631408
2,0.84927404,0.9018524,"('unlikable', 'likable')",0.44805402,0.55630887,1.0675392,1.123236,0.7882891,0.8604658,0.0721767
3,0.04667309,0.053968467,"('repellent', 'pleasant')",-0.073685884,0.05708475,0.0066950805,0.014343115,-0.0067726,0.0417988,0.0485714
4,0.23566192,0.1484578,"('disliked', 'liked')",-0.6565732,-0.70617425,-5.3828745,-5.5447745,-1.9345953,-2.0341636,-0.0995683
5,-0.7836245,-0.78836703,"('distant', 'outgoing')",-0.2670765,-0.30544582,-0.13739711,-0.09454264,-0.3960327,-0.3961185,-8.58e-05
6,-1.1785352,-1.1905527,"('distant', 'open')",-0.548572,-0.5944819,0.18755089,0.16735934,-0.5131855,-0.5392251,-0.0260396
7,-0.48733944,-0.54734814,"('insensitive', 'sensitive')",0.094260745,0.109077066,0.24737386,0.24672261,-0.0485683,-0.0638495,-0.0152812
8,-0.681278,-0.74098784,"('unaffectionate', 'affectionate')",-0.0031468943,-0.093954824,0.7662717,0.67031837,0.0272823,-0.0548748,-0.0821571
9,-0.7460508,-0.8807677,"('unaffectionate', 'caring')",0.36035395,0.2666475,1.0576488,1.0033206,0.223984,0.1297334,-0.0942506
10,-1.2296224,-1.3032157,"('unsympathetic', 'sympathetic')",-1.0343504,-1.0109195,-0.9067651,-0.93324655,-1.0569126,-1.0824606,-0.025548
11,-0.05277314,-0.059591327,"('unhelpful', 'helpful')",0.8439992,0.86517304,1.8197281,1.8384023,0.8703181,0.8813279,0.0110098
12,-0.22935681,-0.19251713,"('unsupportive', 'supportive')",-0.5956596,-0.43215954,-1.9241968,-1.8897513,-0.9164044,-0.8381427,0.0782617
13,-0.3643731,-0.4365544,"('impolite', 'polite')",-0.01812477,0.008507669,-0.62421227,-0.6403998,-0.33557,-0.3561488,-0.0205788
14,0.40270004,0.3067714,"('antisocial', 'social')",0.20550108,0.3172007,-0.46926466,-0.55922633,0.0463122,0.0215819,-0.0247303
15,0.52274704,0.44061285,"('boring', 'funny')",0.5494164,0.46818715,0.8782641,0.7878962,0.6501425,0.5655654,-0.0845771
16,-0.003546141,-0.00784448,"('unpopular', 'popular')",0.15039036,0.12698492,0.9110484,0.85714626,0.3526309,0.3254289,-0.027202
17,0.19820231,0.2104293,"('nasty', 'nice')",-0.11608981,-0.022530317,-0.13137756,-0.13775635,-0.0164217,0.0167142,0.0331359
18,-0.31704098,-0.38624066,"('disagreeable', 'welcoming')",-0.2587219,-0.20455863,-0.4513081,-0.50853646,-0.342357,-0.3664452,-0.0240882
19,-0.101964794,-0.08913202,"('inhospitable', 'hospitable')",-0.40372398,-0.4087012,0.2692294,0.3423027,-0.0788198,-0.0518435,0.0269763
20,0.14531834,0.14032525,"('rough', 'thoughtful')",0.7086264,0.80623055,0.59060097,0.5236278,0.4815152,0.4900612,0.008546
