,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
0,-1.6824973,-1.7475543,"('unsociable', 'sociable')",-0.56936836,-0.69604594,-1.1259328,-1.2218001,-0.0958673
1,-1.7724705,-1.9288775,"('unfriendly', 'friendly')",0.2859348,0.014224948,-0.7432678,-0.9573262,-0.2140584
2,0.52756226,0.4777029,"('unlikable', 'likable')",0.6012278,0.585072,0.5643951,0.5313874,-0.0330077
3,-1.0428975,-0.9436283,"('repellent', 'pleasant')",0.24847491,0.33070385,-0.3972113,-0.3064622,0.0907491
4,0.24540037,0.15548496,"('disliked', 'liked')",-4.966451,-4.8998957,-2.3605254,-2.3722053,-0.0116799
5,-0.43782726,-0.48643664,"('distant', 'outgoing')",-0.93072426,-0.9696243,-0.6842757,-0.7280304,-0.0437547
6,-0.6334267,-0.6487553,"('distant', 'open')",-1.0253551,-1.137809,-0.8293909,-0.8932822,-0.0638913
7,-1.6219404,-1.5286872,"('insensitive', 'sensitive')",0.029993547,0.16432352,-0.7959734,-0.6821818,0.1137916
8,-0.1435116,-0.26078534,"('unaffectionate', 'affectionate')",0.2610869,0.058886074,0.0587877,-0.1009496,-0.1597373
9,-1.1279116,-1.200598,"('unaffectionate', 'caring')",0.8792388,0.7118745,-0.1243364,-0.2443618,-0.1200254
10,-3.0528173,-3.0113583,"('unsympathetic', 'sympathetic')",-0.5449462,-0.52243316,-1.7988818,-1.7668958,0.031986
11,-0.7803727,-0.7547331,"('unhelpful', 'helpful')",2.1179407,2.1555076,0.668784,0.7003872,0.0316032
12,-0.8113688,-0.6947866,"('unsupportive', 'supportive')",-1.0823209,-0.96112925,-0.9468449,-0.8279579,0.118887
13,-1.6037962,-1.5692345,"('impolite', 'polite')",-0.44729424,-0.4553622,-1.0255452,-1.0122983,0.0132469
14,-0.22706278,-0.17547576,"('antisocial', 'social')",0.31120744,0.4276456,0.0420723,0.1260849,0.0840126
15,0.8971627,0.7738736,"('boring', 'funny')",0.05664976,-0.026886066,0.4769062,0.3734938,-0.1034124
16,0.37625626,0.3218934,"('unpopular', 'popular')",0.38762653,0.3367509,0.3819414,0.3293222,-0.0526192
17,0.08481469,0.114706375,"('nasty', 'nice')",-0.4245626,-0.38122863,-0.169874,-0.1332611,0.0366129
18,0.073225826,0.09205315,"('disagreeable', 'welcoming')",-0.48733053,-0.51907194,-0.2070524,-0.2135094,-0.006457
