,western_male,western_female,tuple,digital_male,digital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5408788,-0.60428375,"('unsociable', 'sociable')",-0.38275704,-0.38796926,-0.39086723,-0.60358214,-0.4381677,-0.5319451,-0.0937774
1,-0.30799174,-0.3427308,"('unfriendly', 'friendly')",0.49095115,0.43311292,0.7560353,0.6036857,0.3129983,0.2313559,-0.0816424
2,1.4928633,1.5489657,"('unlikable', 'likable')",1.0292363,1.134516,1.2908298,1.3892593,1.2709764,1.3575803,0.0866039
3,-0.07585306,-0.0374083,"('repellent', 'pleasant')",-0.435539,-0.25070453,0.8148289,0.85113484,0.1011456,0.187674,0.0865284
4,-0.6841342,-0.68970793,"('disliked', 'liked')",-0.7768351,-0.8755605,-5.2178745,-5.344296,-2.2262812,-2.3031882,-0.076907
5,-0.73162174,-0.6837665,"('distant', 'outgoing')",-0.117844656,-0.09205316,-0.9398112,-0.8093172,-0.5964259,-0.528379,0.0680469
6,-0.8456246,-0.77579296,"('distant', 'open')",-0.5092868,-0.48062336,-1.1492019,-1.0177656,-0.8347044,-0.7580606,0.0766438
7,0.5952463,0.5513843,"('insensitive', 'sensitive')",0.33170694,0.51453793,0.17017454,0.095939055,0.3657093,0.3872871,0.0215778
8,-0.3501518,-0.34166247,"('unaffectionate', 'affectionate')",-0.123859376,-0.2416425,-0.11879084,-0.106936745,-0.1976007,-0.2300806,-0.0324799
9,0.28126967,0.2653717,"('unaffectionate', 'caring')",-0.031097561,-0.06208119,0.6121268,0.5934021,0.287433,0.2655642,-0.0218688
10,0.019785963,0.031006766,"('unsympathetic', 'sympathetic')",-1.3306762,-1.1860985,-0.7806915,-0.8830466,-0.6971939,-0.6793795,0.0178144
11,0.0970689,0.09149087,"('unhelpful', 'helpful')",0.18228467,0.35548505,2.013828,1.9634206,0.7643939,0.8034655,0.0390716
12,0.6615644,0.7690174,"('unsupportive', 'supportive')",-0.37893403,-0.18177153,-1.9155654,-1.8485732,-0.5443117,-0.4204424,0.1238693
13,0.09681304,0.063104376,"('impolite', 'polite')",-0.17189248,-0.044473156,-0.7544143,-0.8261601,-0.2764979,-0.2691763,0.0073216
14,0.27473402,0.25193846,"('antisocial', 'social')",0.8079529,0.86106217,0.30517617,0.1378366,0.462621,0.4169457,-0.0456753
15,0.7204997,0.6259019,"('boring', 'funny')",0.99348944,0.8611635,-0.03142474,-0.10815114,0.5608548,0.459638,-0.1012168
16,-0.7985718,-0.85464823,"('unpopular', 'popular')",-0.62584406,-0.67612237,0.38194314,0.30409557,-0.3474909,-0.4088917,-0.0614008
17,-0.25048453,-0.14471044,"('nasty', 'nice')",-1.1072781,-1.0691912,-0.72531474,-0.66449606,-0.6943591,-0.6261326,0.0682265
18,0.23658565,0.27744874,"('disagreeable', 'welcoming')",0.2465421,0.27733633,-0.50863487,-0.507387,-0.0085024,0.0157994,0.0243018
19,0.065351084,0.13018823,"('inhospitable', 'hospitable')",-0.43824703,-0.42284343,-0.90402913,-0.7412182,-0.4256417,-0.3446245,0.0810172
20,-0.33550763,-0.2917488,"('rough', 'thoughtful')",0.120991334,0.26204848,0.64118254,0.6621149,0.1422221,0.2108049,0.0685828
21,0.73790145,0.7134,"('immoral', 'moral')",-0.005036013,0.11901654,-0.32414153,-0.39159328,0.1362413,0.1469411,0.0106998
22,0.11549935,0.1341569,"('untrustworthy', 'trustworthy')",0.5478235,0.6527027,-0.63996345,-0.69148344,0.0077865,0.031792,0.0240055
23,1.034475,0.97919255,"('insincere', 'sincere')",0.3300748,0.43578407,4.661768,4.530044,2.0087725,1.9816736,-0.0270989
24,0.7681011,0.74181163,"('dishonest', 'honest')",-0.074042,-0.005264041,0.4276318,0.408844,0.373897,0.3817972,0.0079002
25,0.54155564,0.53094923,"('egoistic', 'altruistic')",0.09530593,0.05242905,0.9489242,0.9477124,0.5285952,0.5103636,-0.0182316
26,0.095644645,0.0714584,"('hardhearted', 'benevolent')",0.3186935,0.22637932,1.8821787,1.7425301,0.7655056,0.6801226,-0.085383
27,-0.68452394,-0.6265086,"('hardhearted', 'softhearted')",-0.6684037,-0.5840713,-0.04601141,0.017160086,-0.466313,-0.3978066,0.0685064
28,0.78981376,0.607037,"('disloyal', 'loyal')",0.20736217,0.1363536,0.8877146,0.64365476,0.6282969,0.4623485,-0.1659484
29,-0.02219553,-0.014080102,"('unfair', 'fair')",-0.3055564,-0.33761066,-0.55571854,-0.65073484,-0.2944901,-0.3341419,-0.0396518
30,0.3003739,0.28753358,"('intolerant', 'tolerant')",0.9512403,1.0642034,0.93350816,0.77787817,0.7283742,0.7098718,-0.0185024
31,-1.0890688,-0.99254256,"('evil', 'good')",-0.85581684,-0.8753462,-1.4278032,-1.3105191,-1.1242296,-1.0594692,0.0647604
32,0.44619447,0.28741416,"('unkind', 'kind')",-0.16699664,-0.18504487,0.86693716,0.58745056,0.382045,0.22994,-0.152105
33,0.6226954,0.5507573,"('wrong', 'right')",0.86652875,0.8465504,-0.6229352,-0.5748541,0.288763,0.2741512,-0.0146118
34,0.3824846,0.49681818,"('mean', 'honorable')",-0.2647526,-0.06451308,4.3477483,4.5838,1.4884934,1.6720349,0.1835415
35,-1.1081288,-1.2569067,"('corrupt', 'incorrupt')",-0.92706484,-1.1424853,-1.0844481,-1.0415292,-1.0398806,-1.1469738,-0.1070932
36,-1.2118101,-1.251492,"('hostile', 'amicable')",-0.47494203,-0.6172389,-0.69639593,-0.74805266,-0.7943827,-0.8722612,-0.0778785
37,0.6583301,0.6728875,"('fake', 'genuine')",-0.7181462,-0.6576719,-0.31565833,-0.27050215,-0.1251582,-0.0850955,0.0400627
38,0.020846594,0.025761802,"('untruthful', 'truthful')",-0.36392686,-0.2881838,-0.0073040174,0.0537421,-0.1167948,-0.06956,0.0472348
39,2.1970408,2.2488096,"('exploitative', 'cooperative')",0.9988065,1.0270221,0.25911218,0.35731882,1.1516531,1.2110502,0.0593971
40,0.6834207,0.7027877,"('stingy', 'generous')",-0.29377666,-0.2813548,-2.181581,-2.219651,-0.5973123,-0.599406,-0.0020937
41,0.25006998,0.26920137,"('unforgiving', 'forgiving')",-0.72605056,-0.6787757,0.07091613,0.0056280214,-0.1350215,-0.1346488,0.0003727
