,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.08704747,-0.13141614,"('unsociable', 'sociable')",0.45778865,0.220629,0.2724181,0.0446064,-0.2278117
1,-0.6603068,-0.81308585,"('unfriendly', 'friendly')",1.0867127,0.8858399,0.213203,0.036377,-0.176826
2,1.0528022,1.0767406,"('unlikable', 'likable')",0.6895376,0.7394725,0.8711699,0.9081066,0.0369367
3,-0.38856703,-0.3623874,"('repellent', 'pleasant')",1.1410067,1.1247308,0.3762198,0.3811717,0.0049519
4,0.9965313,1.0068212,"('disliked', 'liked')",-6.6422453,-6.65529,-2.8228569,-2.8242345,-0.0013776
5,-0.34591782,-0.27794498,"('distant', 'outgoing')",-0.80805856,-0.8382638,-0.5769882,-0.5581044,0.0188838
6,-0.4482385,-0.39502972,"('distant', 'open')",-0.77128345,-0.83054537,-0.609761,-0.6127875,-0.0030265
7,-0.77340955,-0.83335686,"('insensitive', 'sensitive')",0.86303574,0.8070507,0.0448131,-0.0131531,-0.0579662
8,-1.23872,-1.3173681,"('unaffectionate', 'affectionate')",-0.02841663,-0.09552152,-0.6335683,-0.7064449,-0.0728766
9,-0.8087663,-0.9286498,"('unaffectionate', 'caring')",0.99987,0.92565,0.0955518,-0.0014999,-0.0970517
10,-1.5029999,-1.6780498,"('unsympathetic', 'sympathetic')",-0.37343508,-0.47340453,-0.9382175,-1.0757272,-0.1375097
11,-0.24793367,-0.36527592,"('unhelpful', 'helpful')",1.9576212,2.050245,0.8548438,0.8424846,-0.0123592
12,-0.64797986,-0.6599072,"('unsupportive', 'supportive')",-1.9274782,-2.014188,-1.287729,-1.3370476,-0.0493186
13,-1.4718322,-1.5023111,"('impolite', 'polite')",-0.5373067,-0.5187541,-1.0045694,-1.0105326,-0.0059632
14,0.5504288,0.4630022,"('antisocial', 'social')",0.6003419,0.5006175,0.5753853,0.4818099,-0.0935754
15,1.2202252,1.1413871,"('boring', 'funny')",0.49585867,0.50916815,0.8580419,0.8252776,-0.0327643
16,0.4016198,0.38881716,"('unpopular', 'popular')",0.7925327,0.8029216,0.5970762,0.5958694,-0.0012068
17,-0.06448825,0.022418411,"('nasty', 'nice')",-0.6975638,-0.5819135,-0.381026,-0.2797475,0.1012785
18,-1.1076416,-1.0545459,"('disagreeable', 'welcoming')",-0.64853835,-0.7493898,-0.87809,-0.9019679,-0.0238779
19,0.0843351,0.058311112,"('inhospitable', 'hospitable')",-0.558664,-0.5002117,-0.2371645,-0.2209503,0.0162142
20,0.40180206,0.43223587,"('rough', 'thoughtful')",0.7384117,0.7446199,0.5701069,0.5884279,0.018321
21,-0.15098427,-0.2974183,"('immoral', 'moral')",0.13269916,0.09019135,-0.0091426,-0.1036135,-0.0944709
22,-0.7503611,-0.8203558,"('untrustworthy', 'trustworthy')",-0.929515,-1.0144184,-0.839938,-0.9173871,-0.0774491
23,-0.7820901,-0.8822688,"('insincere', 'sincere')",6.170334,6.1523943,2.6941218,2.6350627,-0.0590591
24,-1.50774,-1.5460867,"('dishonest', 'honest')",0.3998096,0.367148,-0.5539652,-0.5894693,-0.0355041
25,0.72798824,0.70878875,"('egoistic', 'altruistic')",1.0436187,0.99997556,0.8858035,0.8543822,-0.0314213
26,1.1790266,1.1042784,"('hardhearted', 'benevolent')",1.6999302,1.5857968,1.4394784,1.3450377,-0.0944407
27,-0.844609,-0.8628245,"('hardhearted', 'softhearted')",1.0890293,0.9438759,0.1222101,0.0405257,-0.0816844
28,-0.12932637,-0.28295124,"('disloyal', 'loyal')",1.2098837,1.0912979,0.5402787,0.4041733,-0.1361054
29,0.10697924,0.094493456,"('unfair', 'fair')",-0.43144703,-0.54003936,-0.1622339,-0.222773,-0.0605391
30,0.734327,0.6416991,"('intolerant', 'tolerant')",1.3349111,1.3504299,1.0346191,0.9960645,-0.0385546
31,-0.15305938,-0.14131543,"('evil', 'good')",-0.72748667,-0.8839296,-0.440273,-0.5126225,-0.0723495
32,-0.28977665,-0.44254443,"('unkind', 'kind')",0.77305263,0.6255618,0.241638,0.0915087,-0.1501293
33,0.0044984,-0.01569729,"('wrong', 'right')",-0.58439237,-0.6249721,-0.289947,-0.3203347,-0.0303877
34,0.52729654,0.58262795,"('mean', 'honorable')",5.7439103,5.926007,3.1356034,3.2543173,0.1187139
35,0.43990922,0.4153815,"('corrupt', 'incorrupt')",-0.57071924,-0.58617276,-0.065405,-0.0853956,-0.0199906
36,0.3252411,0.2839539,"('hostile', 'amicable')",0.12645324,-0.019102741,0.2258472,0.1324256,-0.0934216
37,-0.57726157,-0.68814063,"('fake', 'genuine')",-0.23538071,-0.25089467,-0.4063211,-0.4695176,-0.0631965
38,-0.30297548,-0.30850443,"('untruthful', 'truthful')",0.13101152,0.23229256,-0.085982,-0.0381059,0.0478761
39,0.17064464,0.28872693,"('exploitative', 'cooperative')",-0.39921173,-0.2934644,-0.1142835,-0.0023687,0.1119148
40,-0.40330347,-0.41843808,"('stingy', 'generous')",-2.1890924,-2.3513503,-1.2961979,-1.3848941,-0.0886962
41,-0.2892523,-0.35296017,"('unforgiving', 'forgiving')",0.52844745,0.3379466,0.1195976,-0.0075068,-0.1271044
42,0.5855731,0.5337897,"('unreliable', 'reliable')",-3.4055748,-3.3613265,-1.4100008,-1.4137684,-0.0037676
43,-0.6883823,-0.65919966,"('irresponsible', 'responsible')",0.6838841,0.6261866,-0.0022491,-0.0165065,-0.0142574
44,-0.01913641,0.09611478,"('prejudiced', 'unprejudiced')",-1.8603152,-1.7855921,-0.9397258,-0.8447387,0.0949871
45,-0.24711588,-0.36674094,"('incompetent', 'competent')",0.580626,0.41117764,0.1667551,0.0222183,-0.1445368
46,-0.7421165,-0.79854304,"('uncompetitive', 'competitive')",-0.3676232,-0.4397368,-0.5548699,-0.6191399,-0.06427
47,-0.1806178,-0.19507885,"('stupid', 'smart')",5.1437097,5.2717643,2.4815459,2.5383427,0.0567968
48,-0.59335744,-0.66003484,"('unintelligent', 'intelligent')",0.8566941,0.79777634,0.1316683,0.0688708,-0.0627975
49,-0.14881936,-0.07496646,"('unable', 'able')",-0.03780237,0.007788755,-0.0933109,-0.0335889,0.059722
50,0.5632849,0.4961859,"('clumsy', 'skillful')",-0.29603678,-0.26679182,0.133624,0.114697,-0.018927
51,-0.030130297,-0.2654468,"('uneducated', 'educated')",0.54289657,0.5518316,0.2563831,0.1431924,-0.1131907
52,0.49646154,0.39451826,"('irrational', 'rational')",-0.14394225,-0.22660618,0.1762596,0.083956,-0.0923036
53,-0.4387298,-0.5628975,"('uncreative', 'creative')",0.7273431,0.5647833,0.1443066,0.0009429,-0.1433637
54,0.42035663,0.3237063,"('incapable', 'capable')",0.85527146,0.91134113,0.637814,0.6175237,-0.0202903
55,-0.99696475,-1.1048411,"('incompetent', 'clever')",0.65836954,0.5477744,-0.1692976,-0.2785334,-0.1092358
56,0.10550004,0.05701229,"('impractical', 'practical')",-0.21339113,-0.21177033,-0.0539455,-0.077379,-0.0234335
57,-0.15013628,-0.3355564,"('unimaginative', 'imaginative')",-2.836818,-2.931447,-1.4934771,-1.6335018,-0.1400247
58,-0.047004133,-0.11541712,"('undiscriminating', 'discriminating')",0.34192675,0.24690855,0.1474613,0.0657457,-0.0817156
59,0.82933486,0.8107483,"('foolish', 'wise')",-0.16916984,-0.09688168,0.3300825,0.3569333,0.0268508
60,-0.69426554,-0.71122897,"('inefficient', 'efficient')",-0.03530244,-0.014700446,-0.364784,-0.3629647,0.0018193
61,-0.024555314,-0.095458336,"('illogical', 'logical')",1.0069704,0.87601733,0.4912075,0.3902795,-0.100928
62,0.07684549,0.09758847,"('incompetent', 'brilliant')",0.94202304,1.0226322,0.5094343,0.5601103,0.050676
63,0.08720857,0.034507096,"('unperceptive', 'insightful')",0.66681606,0.6921428,0.3770123,0.3633249,-0.0136874
64,-0.53282917,-0.5884377,"('shy', 'confident')",-6.930866,-6.950181,-3.7318475,-3.7693093,-0.0374618
65,-0.5850564,-0.6172533,"('insecure', 'secure')",-0.31530425,-0.23468345,-0.4501804,-0.4259684,0.024212
66,-0.15603039,-0.18084583,"('inactive', 'active')",0.0023026317,0.070048586,-0.0768639,-0.0553986,0.0214653
67,0.4869636,0.46621385,"('doubtful', 'determined')",-0.16617694,-0.15147084,0.1603933,0.1573715,-0.0030218
68,-0.116178796,-0.16096699,"('dependent', 'independent')",-0.38016832,-0.3892595,-0.2481736,-0.2751132,-0.0269396
69,1.4331543,1.4974626,"('lazy', 'industrious')",-0.877528,-0.8425643,0.2778132,0.3274492,0.049636
