,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
64,0.12491147,0.10559409,"('shy', 'confident')",0.82088405,0.7824137,-6.7257667,-6.802784,-1.926657,-1.9715921,-0.0449351
65,0.16458547,0.14307389,"('insecure', 'secure')",0.5580455,0.4742697,-0.6359499,-0.68304485,0.0288937,-0.0219004,-0.0507941
66,-0.09159525,-0.066038586,"('inactive', 'active')",0.6126592,0.6541286,1.147541,1.1466995,0.5562017,0.5782632,0.0220615
67,-0.30688667,-0.3153466,"('doubtful', 'determined')",0.039499067,0.062496603,-0.9140971,-0.8933255,-0.3938282,-0.3820585,0.0117697
68,1.0606691,0.98247486,"('dependent', 'independent')",-0.034732968,-0.12566224,-0.47008124,-0.53477776,0.185285,0.1073449,-0.0779401
69,0.46398777,0.44482446,"('lazy', 'industrious')",0.15042558,0.23377842,-0.5287144,-0.47369105,0.0285663,0.0683039,0.0397376
70,0.47241133,0.6585873,"('lethargic', 'energetic')",0.34077552,0.41204524,0.4246187,0.44784552,0.4126019,0.5061593,0.0935574
71,1.2497671,1.1660066,"('diffident', 'self-confident')",0.65371996,0.63575953,0.793665,0.7748624,0.8990506,0.8588762,-0.0401744
72,0.19977206,0.3423323,"('unambitious', 'ambitious')",0.25710082,0.32278913,-0.66056746,-0.64696974,-0.0678982,0.0060506,0.0739488
73,1.3456855,1.4150281,"('helpless', 'self-reliant')",0.1790529,0.17836042,-3.0003283,-2.9397526,-0.4918633,-0.448788,0.0430753
74,1.1044931,1.1581028,"('undedicated', 'dedicated')",1.4666768,1.458684,0.37708464,0.30108306,0.9827515,0.9726233,-0.0101282
75,-0.6976148,-0.64656836,"('meek', 'impulsive')",-1.4125005,-1.3167475,-0.52968025,-0.42089018,-0.8799318,-0.7947354,0.0851964
76,-0.42625803,-0.28711104,"('anxious', 'daring')",0.13311538,0.30607247,-0.29432988,-0.2155489,-0.1958242,-0.0655292,0.130295
77,-1.0117556,-0.9971598,"('unmotivated', 'motivated')",0.35435766,0.3353677,-1.1722978,-1.1084696,-0.6098986,-0.5900872,0.0198114
78,0.1166965,0.18769102,"('nonresilient', 'resilient')",1.0622255,1.203611,0.45250845,0.5539857,0.5438101,0.6484292,0.1046191
79,0.124430545,0.10883075,"('wavering', 'unwavering')",-1.3449839,-1.4073769,0.28628507,0.33769,-0.3114228,-0.3202854,-0.0088626
80,-0.58270586,-0.4997616,"('dominated', 'dominating')",0.42288738,0.48533773,-1.1189717,-1.11855,-0.4262634,-0.3776579,0.0486055
81,-0.19736642,-0.22877407,"('submissive', 'aggressive')",0.4850436,0.3672219,-1.0175245,-1.0523212,-0.2432824,-0.3046245,-0.0613421
82,-1.2047096,-1.1127249,"('poor', 'rich')",-0.49269602,-0.44983545,5.7683787,5.870027,1.356991,1.4358222,0.0788312
83,0.44666365,0.36190182,"('powerless', 'powerful')",-0.17955211,-0.1277062,-0.9872215,-1.0673537,-0.2400366,-0.2777194,-0.0376828
84,0.24754506,0.17948633,"('inferior', 'superior')",0.35355586,0.3160926,0.651001,0.6008393,0.4173673,0.3654728,-0.0518945
85,0.4315528,0.30111206,"('insignificant', 'prestigious')",-0.3061946,-0.3164637,0.8784261,0.92806023,0.3345948,0.3042362,-0.0303586
86,1.1210506,0.94022197,"('uninfluential', 'influential')",0.4072748,0.21428555,0.22280142,-0.027421705,0.583709,0.3756953,-0.2080137
87,0.0012484044,-0.104110494,"('unsuccessful', 'successful')",1.4341424,1.393615,1.2372247,1.2710781,0.8908718,0.8535275,-0.0373443
88,-0.50635093,-0.5362092,"('low', 'eminent')",-0.9439456,-1.0799834,0.2508221,0.24343345,-0.3998248,-0.4575864,-0.0577616
