,teco_male,teco_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6872116,-1.8354548,"('unsociable', 'sociable')",0.42745504,0.27210468,-0.7067177,-0.91754484,-0.6554914,-0.826965,-0.1714736
1,-1.0659577,-1.0786765,"('unfriendly', 'friendly')",0.4950253,0.28347194,1.5159482,1.3857199,0.3150053,0.1968385,-0.1181668
2,0.9392316,1.0082963,"('unlikable', 'likable')",1.3451649,1.3125824,0.98995817,1.1197289,1.0914515,1.1468692,0.0554177
3,-0.3281876,-0.2726762,"('repellent', 'pleasant')",0.20593184,0.30890346,0.34752905,0.35697126,0.0750911,0.1310662,0.0559751
4,0.59448445,0.5485645,"('disliked', 'liked')",0.41474858,0.20325026,-5.935937,-5.939011,-1.6422346,-1.7290654,-0.0868308
5,-0.6694655,-0.62418586,"('distant', 'outgoing')",-0.14006203,-0.12641397,-0.27574015,-0.19036683,-0.3617559,-0.3136556,0.0481003
6,-1.2702079,-1.1847869,"('distant', 'open')",-0.78959084,-0.8326597,0.0345769,0.1301951,-0.6750739,-0.6290838,0.0459901
7,-0.63500726,-0.6682991,"('insensitive', 'sensitive')",1.0280225,1.0480322,0.41745096,0.3457808,0.2701554,0.241838,-0.0283174
8,-1.2381084,-1.2541466,"('unaffectionate', 'affectionate')",-0.9630266,-1.1373459,0.33976802,0.35094267,-0.6204556,-0.6801833,-0.0597277
9,-0.98898214,-1.0090184,"('unaffectionate', 'caring')",0.26436272,0.10577163,0.7006993,0.70182043,-0.0079734,-0.0671421,-0.0591687
10,-1.32287,-1.3849218,"('unsympathetic', 'sympathetic')",-0.04019776,-0.11865057,-0.5105703,-0.64138407,-0.624546,-0.7149855,-0.0904395
11,-0.3354013,-0.31720883,"('unhelpful', 'helpful')",0.8274082,0.8581433,1.9077668,1.916733,0.7999245,0.8192225,0.019298
12,-0.17345466,-0.10811952,"('unsupportive', 'supportive')",0.75977707,0.80252194,-2.0535343,-1.9971488,-0.4890706,-0.4342488,0.0548218
13,-0.59455466,-0.690842,"('impolite', 'polite')",0.22082712,0.28935808,-0.43691605,-0.508193,-0.2702145,-0.3032256,-0.0330111
14,-0.81974804,-0.8067679,"('antisocial', 'social')",1.0950232,1.1554841,-0.60893816,-0.74347895,-0.111221,-0.1315876,-0.0203666
15,0.22945744,0.12619382,"('boring', 'funny')",-0.11509347,-0.21791013,0.5859565,0.5414731,0.2334402,0.1499189,-0.0835213
16,-0.17521232,-0.16221616,"('unpopular', 'popular')",-0.4567518,-0.5941215,0.6102122,0.59808177,-0.0072506,-0.052752,-0.0455014
17,-0.52912986,-0.47915775,"('nasty', 'nice')",-1.0946574,-0.95133644,-0.4059351,-0.34702832,-0.6765742,-0.5925075,0.0840667
18,-0.75332475,-0.63745594,"('disagreeable', 'welcoming')",-1.0726576,-1.0514597,-0.53427905,-0.43706113,-0.7867538,-0.7086589,0.0780949
19,-1.111044,-1.0457859,"('inhospitable', 'hospitable')",-1.0980313,-1.1508445,-0.0806047,0.055462502,-0.7632267,-0.7137226,0.0495041
20,-1.0385227,-0.9348302,"('rough', 'thoughtful')",0.10072954,0.157338,0.8616128,0.79992014,-0.0253935,0.007476,0.0328695
21,-0.061497007,-0.18114905,"('immoral', 'moral')",1.6517255,1.5889114,-0.37008172,-0.44485122,0.4067156,0.3209704,-0.0857452
22,-0.34154576,-0.35714632,"('untrustworthy', 'trustworthy')",-0.6452897,-0.77520865,-1.0447546,-1.1061172,-0.6771967,-0.7461574,-0.0689607
23,-1.2791709,-1.3326088,"('insincere', 'sincere')",0.5105075,0.46847633,5.539103,5.3811083,1.5901465,1.5056586,-0.0844879
24,0.20094174,0.18075259,"('dishonest', 'honest')",0.7581801,0.744811,0.72652894,0.67718047,0.5618836,0.534248,-0.0276356
25,-0.8400807,-0.8418323,"('egoistic', 'altruistic')",0.13939208,0.005162567,1.3693671,1.2893609,0.2228928,0.1508971,-0.0719957
26,-0.623704,-0.69093364,"('hardhearted', 'benevolent')",0.37864912,0.26896033,1.3110249,1.1714067,0.3553233,0.2498111,-0.1055122
27,-0.96826255,-0.82671636,"('hardhearted', 'softhearted')",0.26537985,0.37953869,1.177214,1.1544361,0.1581104,0.2357528,0.0776424
28,-0.8020862,-0.9829535,"('disloyal', 'loyal')",0.1769897,-0.079854965,0.9695453,0.7717572,0.1148163,-0.0970171,-0.2118334
29,0.25077584,0.20583715,"('unfair', 'fair')",-0.4681629,-0.41680264,-0.47389215,-0.60530084,-0.2304264,-0.2720888,-0.0416624
30,0.17905714,0.17274112,"('intolerant', 'tolerant')",1.5081372,1.4805875,1.3397679,1.3251772,1.0089874,0.9928353,-0.0161521
31,-0.3729486,-0.16385262,"('evil', 'good')",-1.7392529,-1.7774266,-1.2660613,-1.254225,-1.1260876,-1.0651681,0.0609195
32,-0.41426662,-0.50326496,"('unkind', 'kind')",0.5684302,0.5450231,0.9836889,0.78227526,0.3792841,0.2746778,-0.1046063
33,0.4671515,0.39939612,"('wrong', 'right')",0.53860795,0.43069506,-0.7395058,-0.81110215,0.0887512,0.0063297,-0.0824215
34,-0.55007905,-0.35812116,"('mean', 'honorable')",0.43789384,0.52713627,5.9532185,6.129993,1.9470112,2.0996693,0.1526581
35,-0.009321377,-0.023121634,"('corrupt', 'incorrupt')",-1.2940569,-1.4307965,-0.2550266,-0.32447103,-0.5194683,-0.5927964,-0.0733281
36,-0.25874847,-0.30989763,"('hostile', 'amicable')",-1.278275,-1.588963,0.1251023,-0.01574499,-0.4706404,-0.6382019,-0.1675615
37,-0.7589868,-0.8586015,"('fake', 'genuine')",0.2309061,0.13134402,0.1956586,0.2055946,-0.1108074,-0.1738876,-0.0630802
38,-0.34564382,-0.34561005,"('untruthful', 'truthful')",0.15109727,0.030104272,0.14929499,0.20468691,-0.0150839,-0.0369396,-0.0218557
39,1.2389029,1.2437781,"('exploitative', 'cooperative')",0.006969068,0.14937475,-0.058853734,-0.0931667,0.3956728,0.4333287,0.0376559
40,0.29075307,0.24675481,"('stingy', 'generous')",-0.009834395,-0.08873404,-1.8282974,-1.9391862,-0.5157929,-0.5937218,-0.0779289
41,-0.5704047,-0.44186932,"('unforgiving', 'forgiving')",-0.45703754,-0.5719876,-0.0019823601,-0.057576276,-0.3431415,-0.3571444,-0.0140029
42,0.6296704,0.64072734,"('unreliable', 'reliable')",0.49369025,0.53863907,-2.8551152,-2.69889,-0.5772515,-0.5065079,0.0707436
43,-0.4338847,-0.32977802,"('irresponsible', 'responsible')",1.4131337,1.4894683,0.4478683,0.46522257,0.4757058,0.5416377,0.0659319
44,0.91292876,0.91642034,"('prejudiced', 'unprejudiced')",-0.22893788,-0.17867406,-1.2196928,-1.2090352,-0.1785673,-0.1570963,0.021471
45,-1.320587,-1.2218429,"('incompetent', 'competent')",0.13117246,0.029442757,-0.17169899,-0.31083265,-0.4537045,-0.5010776,-0.0473731
46,-0.55826104,-0.5724319,"('uncompetitive', 'competitive')",0.67549074,0.73068976,-0.5728696,-0.6027737,-0.15188,-0.148172,0.003708
47,-0.45397657,-0.2817056,"('stupid', 'smart')",1.1594609,1.2104429,5.476457,5.5499725,2.0606472,2.1595699,0.0989227
48,-0.5643975,-0.60281473,"('unintelligent', 'intelligent')",1.1078191,1.0593041,0.41254538,0.38840693,0.3186556,0.2816321,-0.0370235
49,-0.48456112,-0.36362228,"('unable', 'able')",0.020353876,0.09214095,-0.13016336,0.07340724,-0.1981235,-0.0660247,0.1320988
50,0.21438546,0.2510891,"('clumsy', 'skillful')",-0.10787372,-0.24067467,0.24090667,0.29678342,0.1158061,0.1023993,-0.0134068
