,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.67158234,0.57051027,"('unsociable', 'sociable')",-0.12922338,-0.21364821,0.2711795,0.178431,-0.0927485
1,-0.60643625,-0.6536042,"('unfriendly', 'friendly')",1.9095304,1.7536687,0.6515471,0.5500323,-0.1015148
2,0.98121893,1.0105418,"('unlikable', 'likable')",0.51466876,0.57871205,0.7479439,0.794627,0.0466831
3,0.03616416,0.20830639,"('repellent', 'pleasant')",-0.012063352,0.07876129,0.0120504,0.1435338,0.1314834
4,0.06531047,0.049863122,"('disliked', 'liked')",-6.103089,-6.247996,-3.0188892,-3.0990663,-0.0801771
5,-1.1921505,-1.2708398,"('distant', 'outgoing')",-0.1587466,-0.2346175,-0.6754485,-0.7527286,-0.0772801
6,-1.4990256,-1.5462481,"('distant', 'open')",0.34836018,0.23374546,-0.5753327,-0.6562513,-0.0809186
7,0.51839375,0.62439203,"('insensitive', 'sensitive')",0.49456006,0.5621143,0.5064769,0.5932531,0.0867762
8,-0.8494685,-0.9079097,"('unaffectionate', 'affectionate')",0.90990055,0.7611386,0.030216,-0.0733855,-0.1036015
9,-0.46680558,-0.54427516,"('unaffectionate', 'caring')",1.097953,0.99181145,0.3155737,0.2237681,-0.0918056
10,0.60995,0.7403103,"('unsympathetic', 'sympathetic')",-0.67271775,-0.6513305,-0.0313839,0.0444899,0.0758738
11,0.2313227,0.2793496,"('unhelpful', 'helpful')",1.3745736,1.4438862,0.8029481,0.8616179,0.0586698
12,0.7130644,0.8512248,"('unsupportive', 'supportive')",-1.8469249,-1.858607,-0.5669303,-0.5036911,0.0632392
13,0.38197738,0.37169135,"('impolite', 'polite')",-0.5924434,-0.5395006,-0.105233,-0.0839046,0.0213284
14,1.3722854,1.3550355,"('antisocial', 'social')",-0.26150104,-0.24410446,0.5553921,0.5554655,7.34e-05
15,0.4117862,0.24998558,"('boring', 'funny')",1.0184127,0.95811087,0.7150995,0.6040483,-0.1110512
16,-0.6110263,-0.64682907,"('unpopular', 'popular')",0.46969384,0.49678499,-0.0706662,-0.075022,-0.0043558
17,-0.17796165,-0.11487576,"('nasty', 'nice')",-0.30466482,-0.28395718,-0.2413132,-0.1994165,0.0418967
18,-0.057469353,-0.02007297,"('disagreeable', 'welcoming')",-0.20077005,-0.26316077,-0.1291197,-0.1416169,-0.0124972
19,-1.1679726,-1.1663287,"('inhospitable', 'hospitable')",-0.112224504,-0.09619703,-0.6400985,-0.6312628,0.0088357
20,0.3753784,0.4628068,"('rough', 'thoughtful')",1.1893445,1.1678402,0.7823614,0.8153235,0.0329621
21,0.9614724,1.0333107,"('immoral', 'moral')",-0.46389946,-0.3909043,0.2487865,0.3212032,0.0724167
22,0.38117725,0.48803538,"('untrustworthy', 'trustworthy')",-0.93846613,-0.9353566,-0.2786444,-0.2236606,0.0549838
23,0.29390517,0.33327627,"('insincere', 'sincere')",5.4231277,5.4195905,2.8585165,2.8764334,0.0179169
24,0.5925235,0.5707376,"('dishonest', 'honest')",0.49484023,0.46957693,0.5436819,0.5201573,-0.0235246
25,-0.81393254,-0.93989813,"('egoistic', 'altruistic')",1.6275746,1.5417012,0.406821,0.3009015,-0.1059195
26,1.2265143,1.1660197,"('hardhearted', 'benevolent')",2.0993996,2.045043,1.662957,1.6055313,-0.0574257
27,-0.25795352,-0.27402836,"('hardhearted', 'softhearted')",1.4441708,1.3047965,0.5931087,0.5153841,-0.0777246
28,0.16165979,0.0866025,"('disloyal', 'loyal')",0.99800634,0.86368185,0.5798331,0.4751422,-0.1046909
29,0.31295517,0.25285625,"('unfair', 'fair')",-0.41252065,-0.56392556,-0.0497827,-0.1555347,-0.105752
30,1.7841537,1.7585769,"('intolerant', 'tolerant')",1.7180157,1.7217829,1.7510847,1.7401799,-0.0109048
31,-1.3294133,-1.2517537,"('evil', 'good')",-0.5418937,-0.675294,-0.9356535,-0.9635239,-0.0278704
32,0.9316978,0.86214167,"('unkind', 'kind')",0.67325455,0.5402095,0.8024762,0.7011756,-0.1013006
33,-0.16610809,-0.2679381,"('wrong', 'right')",-0.42777628,-0.52972347,-0.2969422,-0.3988308,-0.1018886
34,-0.19572566,-0.04006256,"('mean', 'honorable')",5.8578405,6.002151,2.8310575,2.9810443,0.1499868
35,-0.85710686,-1.0574335,"('corrupt', 'incorrupt')",0.29501653,0.10614159,-0.2810452,-0.475646,-0.1946008
36,-1.2300297,-1.3273268,"('hostile', 'amicable')",0.67775995,0.43070543,-0.2761349,-0.4483107,-0.1721758
37,0.12825742,0.11192146,"('fake', 'genuine')",0.30185667,0.3107666,0.215057,0.211344,-0.003713
38,-0.09091874,-0.022633359,"('untruthful', 'truthful')",-0.27369455,-0.2323015,-0.1823066,-0.1274674,0.0548392
39,1.3711215,1.3296845,"('exploitative', 'cooperative')",0.15392289,0.1495924,0.7625222,0.7396384,-0.0228838
40,0.5892379,0.64077073,"('stingy', 'generous')",-1.3740475,-1.5259913,-0.3924048,-0.4426103,-0.0502055
41,0.6574488,0.78236264,"('unforgiving', 'forgiving')",0.33034796,0.2298946,0.4938984,0.5061286,0.0122302
42,1.2809285,1.4044814,"('unreliable', 'reliable')",-3.145461,-3.0836926,-0.9322663,-0.8396056,0.0926607
