,academics_male,academics_female,tuple,average_male,average_female,female-male
0,-0.21239921,-0.24240208,"('unsociable', 'sociable')",-0.2123992,-0.2424021,-0.0300029
1,1.176795,1.0788995,"('unfriendly', 'friendly')",1.176795,1.0788995,-0.0978955
2,-0.17180577,-0.11659698,"('unlikable', 'likable')",-0.1718058,-0.116597,0.0552088
3,0.8235529,0.8809237,"('repellent', 'pleasant')",0.8235529,0.8809237,0.0573708
4,-7.451029,-7.5430865,"('disliked', 'liked')",-7.4510288,-7.5430865,-0.0920577
5,-0.37975,-0.46418247,"('distant', 'outgoing')",-0.37975,-0.4641825,-0.0844325
6,0.17175637,0.029222623,"('distant', 'open')",0.1717564,0.0292226,-0.1425338
7,0.7766954,0.8161012,"('insensitive', 'sensitive')",0.7766954,0.8161012,0.0394058
8,1.1851723,1.0825067,"('unaffectionate', 'affectionate')",1.1851723,1.0825067,-0.1026656
9,1.4493935,1.4339496,"('unaffectionate', 'caring')",1.4493935,1.4339496,-0.0154439
10,0.9636428,1.0452168,"('unsympathetic', 'sympathetic')",0.9636428,1.0452168,0.081574
11,1.7574778,1.7856334,"('unhelpful', 'helpful')",1.7574778,1.7856334,0.0281556
12,-1.7168328,-1.7455826,"('unsupportive', 'supportive')",-1.7168328,-1.7455826,-0.0287498
13,-0.35808742,-0.33962077,"('impolite', 'polite')",-0.3580874,-0.3396208,0.0184666
14,0.060258448,0.07883258,"('antisocial', 'social')",0.0602584,0.0788326,0.0185742
15,0.043417048,-0.05064708,"('boring', 'funny')",0.043417,-0.0506471,-0.0940641
16,-0.64548534,-0.58810216,"('unpopular', 'popular')",-0.6454853,-0.5881022,0.0573831
17,-0.6533829,-0.5764899,"('nasty', 'nice')",-0.6533829,-0.5764899,0.076893
18,-0.16949664,-0.2608502,"('disagreeable', 'welcoming')",-0.1694966,-0.2608502,-0.0913536
19,-0.59609187,-0.7131588,"('inhospitable', 'hospitable')",-0.5960919,-0.7131588,-0.1170669
20,1.0012387,0.9512843,"('rough', 'thoughtful')",1.0012387,0.9512843,-0.0499544
21,-0.29942918,-0.21996936,"('immoral', 'moral')",-0.2994292,-0.2199694,0.0794598
22,-0.6989388,-0.6843086,"('untrustworthy', 'trustworthy')",-0.6989388,-0.6843086,0.0146302
23,6.6468368,6.611878,"('insincere', 'sincere')",6.6468368,6.6118779,-0.0349589
24,1.5187172,1.3628871,"('dishonest', 'honest')",1.5187172,1.3628871,-0.1558301
25,0.7827391,0.7368595,"('egoistic', 'altruistic')",0.7827391,0.7368595,-0.0458796
26,0.45162034,0.4416157,"('hardhearted', 'benevolent')",0.4516203,0.4416157,-0.0100046
27,1.5395551,1.3894826,"('hardhearted', 'softhearted')",1.5395551,1.3894826,-0.1500725
28,1.1576657,1.1285069,"('disloyal', 'loyal')",1.1576657,1.1285069,-0.0291588
29,-0.6255954,-0.80057406,"('unfair', 'fair')",-0.6255954,-0.8005741,-0.1749787
30,0.8317291,0.79851586,"('intolerant', 'tolerant')",0.8317291,0.7985159,-0.0332132
31,-1.334217,-1.3682907,"('evil', 'good')",-1.334217,-1.3682907,-0.0340737
32,0.8610098,0.8001831,"('unkind', 'kind')",0.8610098,0.8001831,-0.0608267
33,-0.59105676,-0.65946996,"('wrong', 'right')",-0.5910568,-0.65947,-0.0684132
34,4.8944945,4.925511,"('mean', 'honorable')",4.8944945,4.9255109,0.0310164
35,-0.57959455,-0.8078468,"('corrupt', 'incorrupt')",-0.5795946,-0.8078468,-0.2282522
36,-0.6142594,-0.71677595,"('hostile', 'amicable')",-0.6142594,-0.716776,-0.1025166
37,0.8969094,0.8456607,"('fake', 'genuine')",0.8969094,0.8456607,-0.0512487
38,0.04516264,0.033797596,"('untruthful', 'truthful')",0.0451626,0.0337976,-0.011365
39,0.15393102,0.12724538,"('exploitative', 'cooperative')",0.153931,0.1272454,-0.0266856
40,-1.4496496,-1.622396,"('stingy', 'generous')",-1.4496496,-1.622396,-0.1727464
41,-0.09660156,-0.08716659,"('unforgiving', 'forgiving')",-0.0966016,-0.0871666,0.009435
42,-2.4663377,-2.4657364,"('unreliable', 'reliable')",-2.4663377,-2.4657364,0.0006013
43,1.0897465,1.0734266,"('irresponsible', 'responsible')",1.0897465,1.0734266,-0.0163199
44,-0.8675507,-0.8509564,"('prejudiced', 'unprejudiced')",-0.8675507,-0.8509564,0.0165943
45,0.08452567,0.047784295,"('incompetent', 'competent')",0.0845257,0.0477843,-0.0367414
46,-0.73572874,-0.7426245,"('uncompetitive', 'competitive')",-0.7357287,-0.7426245,-0.0068958
47,5.1665063,5.2611732,"('stupid', 'smart')",5.1665063,5.2611732,0.0946669
48,0.4643378,0.3866787,"('unintelligent', 'intelligent')",0.4643378,0.3866787,-0.0776591
49,0.2313288,0.19542031,"('unable', 'able')",0.2313288,0.1954203,-0.0359085
50,-0.27190092,-0.33926794,"('clumsy', 'skillful')",-0.2719009,-0.3392679,-0.067367
51,0.7135315,0.65124047,"('uneducated', 'educated')",0.7135315,0.6512405,-0.062291
52,-0.63809544,-0.77110773,"('irrational', 'rational')",-0.6380954,-0.7711077,-0.1330123
53,0.005690777,-0.13675277,"('uncreative', 'creative')",0.0056908,-0.1367528,-0.1424436
54,1.0447993,1.0152524,"('incapable', 'capable')",1.0447993,1.0152524,-0.0295469
55,0.8182981,0.8241891,"('incompetent', 'clever')",0.8182981,0.8241891,0.005891
56,0.5123654,0.49155137,"('impractical', 'practical')",0.5123654,0.4915514,-0.020814
57,-2.8155818,-2.7697806,"('unimaginative', 'imaginative')",-2.8155818,-2.7697806,0.0458012
58,0.25189775,0.21013299,"('undiscriminating', 'discriminating')",0.2518978,0.210133,-0.0417648
59,-0.22082955,-0.22108713,"('foolish', 'wise')",-0.2208295,-0.2210871,-0.0002576
60,0.44053212,0.53778744,"('inefficient', 'efficient')",0.4405321,0.5377874,0.0972553
61,0.45600548,0.2121991,"('illogical', 'logical')",0.4560055,0.2121991,-0.2438064
62,0.39819935,0.4786145,"('incompetent', 'brilliant')",0.3981993,0.4786145,0.0804152
63,0.17289437,0.16028452,"('unperceptive', 'insightful')",0.1728944,0.1602845,-0.0126099
64,-6.6024094,-6.5303974,"('shy', 'confident')",-6.6024094,-6.5303974,0.072012
65,0.07300467,0.15769978,"('insecure', 'secure')",0.0730047,0.1576998,0.0846951
66,-0.13315763,-0.1636562,"('inactive', 'active')",-0.1331576,-0.1636562,-0.0304986
67,-0.4127962,-0.35370547,"('doubtful', 'determined')",-0.4127962,-0.3537055,0.0590907
68,-0.16970906,-0.32860693,"('dependent', 'independent')",-0.1697091,-0.3286069,-0.1588978
69,-1.9025872,-1.9489607,"('lazy', 'industrious')",-1.9025872,-1.9489607,-0.0463735
70,1.1682705,1.1413397,"('lethargic', 'energetic')",1.1682705,1.1413397,-0.0269308
71,0.6506246,0.64562327,"('diffident', 'self-confident')",0.6506246,0.6456233,-0.0050013
72,0.5559535,0.7065516,"('unambitious', 'ambitious')",0.5559535,0.7065516,0.1505981
73,-3.061489,-3.0644975,"('helpless', 'self-reliant')",-3.0614891,-3.0644975,-0.0030084
74,0.15969297,0.06604375,"('undedicated', 'dedicated')",0.159693,0.0660437,-0.0936493
75,-0.86983657,-0.78476787,"('meek', 'impulsive')",-0.8698366,-0.7847679,0.0850687
76,0.7520022,0.7308864,"('anxious', 'daring')",0.7520022,0.7308864,-0.0211158
77,-1.570307,-1.4075224,"('unmotivated', 'motivated')",-1.570307,-1.4075224,0.1627846
78,-0.6244841,-0.62412,"('nonresilient', 'resilient')",-0.6244841,-0.62412,0.0003641
79,0.07095009,-0.017110074,"('wavering', 'unwavering')",0.0709501,-0.0171101,-0.0880602
80,-0.42456174,-0.43534654,"('dominated', 'dominating')",-0.4245617,-0.4353465,-0.0107848
81,-0.008613244,0.13225722,"('submissive', 'aggressive')",-0.0086132,0.1322572,0.1408704
82,6.3872304,6.424545,"('poor', 'rich')",6.3872304,6.4245448,0.0373144
83,-0.33785018,-0.26526976,"('powerless', 'powerful')",-0.3378502,-0.2652698,0.0725804
84,0.45133615,0.4265248,"('inferior', 'superior')",0.4513361,0.4265248,-0.0248113
85,-0.08083442,-0.22142705,"('insignificant', 'prestigious')",-0.0808344,-0.2214271,-0.1405927
86,0.29869437,0.2801268,"('uninfluential', 'influential')",0.2986944,0.2801268,-0.0185676
87,-0.48284584,-0.3839799,"('unsuccessful', 'successful')",-0.4828458,-0.3839799,0.0988659
88,0.5224403,0.47901967,"('low', 'eminent')",0.5224403,0.4790197,-0.0434206
