,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.03143888,-0.2088273,"('unsociable', 'sociable')",0.14756455,0.023200944,-0.3453445,-0.53125614,-0.0764063,-0.2389608,-0.1625545
1,2.7370596,2.604647,"('unfriendly', 'friendly')",0.53206056,0.39333543,1.9183928,1.7091675,1.729171,1.5690498,-0.1601212
2,1.2547956,1.3196807,"('unlikable', 'likable')",1.7790229,1.8728764,0.96769375,1.0396589,1.3338374,1.4107386,0.0769012
3,-1.7512035,-1.6237518,"('repellent', 'pleasant')",-0.59848446,-0.5275587,-0.123585865,-0.034993235,-0.8244247,-0.7287679,0.0956568
4,0.12114096,0.013883239,"('disliked', 'liked')",0.48493505,0.4299115,-5.57258,-5.5990963,-1.6555014,-1.7184339,-0.0629325
5,1.8890325,1.8058448,"('distant', 'outgoing')",0.13336919,0.06811884,0.17100252,0.18850589,0.7311347,0.6874898,-0.0436449
6,2.0824218,2.0434642,"('distant', 'open')",0.10949945,0.04551494,0.7784139,0.74727124,0.9901117,0.9454168,-0.0446949
7,-0.3062979,-0.20665285,"('insensitive', 'sensitive')",-0.77063423,-0.6964619,0.31277823,0.30165222,-0.254718,-0.2004875,0.0542305
8,1.3123486,1.3157697,"('unaffectionate', 'affectionate')",-0.47652692,-0.55053556,0.5082632,0.45118564,0.4480283,0.4054732,-0.0425551
9,1.648582,1.6204545,"('unaffectionate', 'caring')",0.1537961,0.14725314,1.1866688,1.1738993,0.9963489,0.9805357,-0.0158132
10,-1.3688707,-1.3681492,"('unsympathetic', 'sympathetic')",-1.260425,-1.1673402,-0.47890124,-0.57642126,-1.0360657,-1.0373035,-0.0012378
11,-1.6639136,-1.565299,"('unhelpful', 'helpful')",-0.2876546,-0.21001539,1.4304565,1.4305719,-0.1737039,-0.1149142,0.0587897
12,0.8821783,0.93438077,"('unsupportive', 'supportive')",0.7714704,0.9034274,-1.315806,-1.303618,0.1126142,0.1780634,0.0654492
13,-0.57835007,-0.6216229,"('impolite', 'polite')",0.39290196,0.3729579,-0.38322926,-0.43754995,-0.1895591,-0.2287383,-0.0391792
14,-0.5197396,-0.46678266,"('antisocial', 'social')",0.7357256,0.85331076,-0.74133784,-0.68341434,-0.1751173,-0.0989621,0.0761552
15,0.20096155,0.1488478,"('boring', 'funny')",-0.109527655,-0.22594748,0.50139755,0.49590248,0.1976105,0.1396009,-0.0580096
16,0.94316643,0.90479887,"('unpopular', 'popular')",1.4107745,1.3329791,1.5082972,1.4797155,1.2874127,1.2391645,-0.0482482
17,0.31819427,0.31735304,"('nasty', 'nice')",-0.8295443,-0.8395511,-0.47292843,-0.39437658,-0.3280928,-0.3055249,0.0225679
18,1.915795,1.8088943,"('disagreeable', 'welcoming')",1.6052568,1.6319859,0.025947258,-0.104777396,1.1823331,1.1120343,-0.0702988
19,0.7613667,0.6701129,"('inhospitable', 'hospitable')",-0.6074745,-0.69638515,0.13313524,0.087078914,0.0956758,0.0202689,-0.0754069
20,0.15456945,0.21989888,"('rough', 'thoughtful')",0.62280625,0.61499214,1.0529771,0.98503697,0.6101176,0.6066426,-0.003475
21,-1.9515762,-1.9814374,"('immoral', 'moral')",-0.16702244,-0.05002322,-1.0225716,-1.0122137,-1.0470568,-1.0145582,0.0324986
22,-1.4160308,-1.4212074,"('untrustworthy', 'trustworthy')",-0.5701189,-0.5343464,-1.1959639,-1.2606627,-1.0607045,-1.0720722,-0.0113677
23,-0.9311471,-0.92567784,"('insincere', 'sincere')",-0.9081129,-0.8663033,4.875798,4.7789326,1.0121794,0.9956505,-0.0165289
24,-0.8802595,-0.9133376,"('dishonest', 'honest')",-0.70366305,-0.6008633,0.5031965,0.45060444,-0.360242,-0.3545322,0.0057098
25,0.92406124,0.82123655,"('egoistic', 'altruistic')",0.17506884,0.14501579,1.1367172,1.0940564,0.7452824,0.6867696,-0.0585128
26,3.0626137,2.9737654,"('hardhearted', 'benevolent')",1.2585856,1.2741044,1.6050476,1.5114561,1.9754157,1.9197752,-0.0556405
27,0.7807687,0.79041123,"('hardhearted', 'softhearted')",-0.32516012,-0.35285106,1.2443011,1.1168057,0.5666366,0.518122,-0.0485146
28,-0.86157334,-1.0078291,"('disloyal', 'loyal')",-0.72704417,-0.81073767,0.52252704,0.33976653,-0.3553635,-0.4929334,-0.1375699
29,-0.10524433,-0.06722422,"('unfair', 'fair')",-0.09546287,-0.13227196,-0.31241825,-0.45358717,-0.1710418,-0.2176944,-0.0466526
30,0.5888112,0.6052576,"('intolerant', 'tolerant')",-0.2376188,-0.18086809,0.64147234,0.5947153,0.3308883,0.3397016,0.0088133
31,0.51225585,0.4471235,"('evil', 'good')",-0.11925627,-0.2532531,-0.674275,-0.78039736,-0.0937585,-0.195509,-0.1017505
32,0.26991785,0.24230161,"('unkind', 'kind')",-0.41720423,-0.38514644,0.86335176,0.73224574,0.2386885,0.196467,-0.0422215
33,1.652328,1.4374899,"('wrong', 'right')",1.2030815,1.105557,0.0392988,0.043511435,0.9649028,0.8621861,-0.1027167
34,0.24001788,0.3288559,"('mean', 'honorable')",0.0007444434,0.09756063,5.6830854,5.6677837,1.9746159,2.0314,0.0567841
35,0.90552235,0.8084704,"('corrupt', 'incorrupt')",0.5483563,0.37425056,0.22359249,0.07976502,0.5591571,0.4208287,-0.1383284
36,1.9786253,1.9206806,"('hostile', 'amicable')",1.472429,1.193368,0.8015907,0.592938,1.4175483,1.2356621,-0.1818862
37,-0.7768238,-0.72437215,"('fake', 'genuine')",-1.0839671,-1.0426066,0.016826935,0.013409108,-0.6146547,-0.5845232,0.0301315
38,-1.0891824,-1.0456519,"('untruthful', 'truthful')",-0.37599277,-0.33418983,0.14124608,0.18491648,-0.4413097,-0.3983084,0.0430013
39,0.9956948,1.073673,"('exploitative', 'cooperative')",0.96656156,1.0129395,0.023080047,0.049864747,0.6617788,0.7121591,0.0503803
40,0.8662748,0.8222438,"('stingy', 'generous')",0.49033618,0.53449106,-1.1653479,-1.2255274,0.0637544,0.0437358,-0.0200186
