,repository_male,repository_female,tuple,average_male,average_female,female-male
0,0.8088508,0.58325684,"('unsociable', 'sociable')",0.8088508,0.5832568,-0.225594
1,0.93378216,1.1311697,"('unfriendly', 'friendly')",0.9337822,1.1311697,0.1973875
2,0.25073606,0.4801415,"('unlikable', 'likable')",0.2507361,0.4801415,0.2294054
3,0.50093436,0.756429,"('repellent', 'pleasant')",0.5009344,0.756429,0.2554946
4,-8.2776375,-8.041054,"('disliked', 'liked')",-8.2776375,-8.0410538,0.2365837
5,-1.0673654,-0.83753467,"('distant', 'outgoing')",-1.0673654,-0.8375347,0.2298307
6,-0.51491106,-0.40338692,"('distant', 'open')",-0.5149111,-0.4033869,0.1115242
7,2.0146646,1.9944426,"('insensitive', 'sensitive')",2.0146646,1.9944426,-0.020222
8,1.0252378,1.0773441,"('unaffectionate', 'affectionate')",1.0252378,1.0773441,0.0521063
9,1.6166904,1.7208878,"('unaffectionate', 'caring')",1.6166904,1.7208878,0.1041974
10,1.8713543,1.6465844,"('unsympathetic', 'sympathetic')",1.8713543,1.6465844,-0.2247699
11,2.2374325,2.2129517,"('unhelpful', 'helpful')",2.2374325,2.2129517,-0.0244808
12,-1.1366259,-1.047393,"('unsupportive', 'supportive')",-1.1366259,-1.047393,0.0892329
13,0.19068567,0.057648167,"('impolite', 'polite')",0.1906857,0.0576482,-0.1330375
14,0.51388377,0.43009225,"('antisocial', 'social')",0.5138838,0.4300922,-0.0837916
15,-0.05728069,-0.0024155304,"('boring', 'funny')",-0.0572807,-0.0024155,0.0548652
16,-1.135367,-0.8225075,"('unpopular', 'popular')",-1.135367,-0.8225075,0.3128595
17,-0.16421567,-0.1883037,"('nasty', 'nice')",-0.1642157,-0.1883037,-0.024088
18,-0.8409414,-0.57289565,"('disagreeable', 'welcoming')",-0.8409414,-0.5728956,0.2680458
19,-0.77099055,-0.70700085,"('inhospitable', 'hospitable')",-0.7709906,-0.7070009,0.0639897
20,1.0324619,0.9305729,"('rough', 'thoughtful')",1.0324619,0.9305729,-0.101889
21,0.096332535,0.2055978,"('immoral', 'moral')",0.0963325,0.2055978,0.1092653
22,-0.0030103438,0.04339017,"('untrustworthy', 'trustworthy')",-0.0030103,0.0433902,0.0464005
23,7.2185016,7.233365,"('insincere', 'sincere')",7.2185016,7.2333651,0.0148635
24,1.8444668,1.9488469,"('dishonest', 'honest')",1.8444668,1.9488469,0.1043801
25,0.07417947,0.20901841,"('egoistic', 'altruistic')",0.0741795,0.2090184,0.1348389
26,0.91615665,0.6026454,"('hardhearted', 'benevolent')",0.9161566,0.6026454,-0.3135112
27,1.7728459,1.6421777,"('hardhearted', 'softhearted')",1.7728459,1.6421777,-0.1306682
28,1.1320914,1.0172716,"('disloyal', 'loyal')",1.1320914,1.0172716,-0.1148198
29,-0.31968313,-0.37044442,"('unfair', 'fair')",-0.3196831,-0.3704444,-0.0507613
30,2.0408905,1.8671607,"('intolerant', 'tolerant')",2.0408905,1.8671607,-0.1737298
31,-1.6896139,-1.3922637,"('evil', 'good')",-1.6896139,-1.3922637,0.2973502
32,1.4984627,1.3560022,"('unkind', 'kind')",1.4984627,1.3560022,-0.1424605
33,-0.9701673,-0.8461571,"('wrong', 'right')",-0.9701673,-0.8461571,0.1240102
34,4.7771044,4.952149,"('mean', 'honorable')",4.7771044,4.9521489,0.1750445
35,-1.4361346,-1.5305415,"('corrupt', 'incorrupt')",-1.4361346,-1.5305415,-0.0944069
36,-1.1806266,-1.2298566,"('hostile', 'amicable')",-1.1806266,-1.2298566,-0.04923
37,0.8593796,0.8364335,"('fake', 'genuine')",0.8593796,0.8364335,-0.0229461
