,poll_male,poll_female,tuple,average_male,average_female,female-male
0,-0.16914237,-0.31532282,"('unsociable', 'sociable')",-0.1691424,-0.3153228,-0.1461804
1,1.6269944,1.4810914,"('unfriendly', 'friendly')",1.6269944,1.4810914,-0.145903
2,0.36112344,0.5609948,"('unlikable', 'likable')",0.3611234,0.5609948,0.1998714
3,0.33010474,0.5003198,"('repellent', 'pleasant')",0.3301047,0.5003198,0.1702151
4,-7.4116073,-7.470614,"('disliked', 'liked')",-7.4116073,-7.470614,-0.0590067
5,-0.08254925,-0.020753723,"('distant', 'outgoing')",-0.0825493,-0.0207537,0.0617956
6,0.22029713,0.20187494,"('distant', 'open')",0.2202971,0.2018749,-0.0184222
7,0.67000043,0.71444994,"('insensitive', 'sensitive')",0.6700004,0.7144499,0.0444495
8,1.4786801,1.3218743,"('unaffectionate', 'affectionate')",1.4786801,1.3218743,-0.1568058
9,1.9598373,1.9734596,"('unaffectionate', 'caring')",1.9598373,1.9734596,0.0136223
10,0.82280326,0.91706365,"('unsympathetic', 'sympathetic')",0.8228033,0.9170637,0.0942604
11,1.7560956,1.8458462,"('unhelpful', 'helpful')",1.7560956,1.8458462,0.0897506
12,-2.0267282,-2.0797958,"('unsupportive', 'supportive')",-2.0267282,-2.0797958,-0.0530676
13,0.124368384,0.019739762,"('impolite', 'polite')",0.1243684,0.0197398,-0.1046286
14,-0.10681405,-0.17081843,"('antisocial', 'social')",-0.106814,-0.1708184,-0.0640044
15,0.31486285,0.2943939,"('boring', 'funny')",0.3148628,0.2943939,-0.0204689
16,-0.46808192,-0.4505906,"('unpopular', 'popular')",-0.4680819,-0.4505906,0.0174913
17,0.016650602,-0.07673623,"('nasty', 'nice')",0.0166506,-0.0767362,-0.0933868
18,-0.71079695,-0.7761985,"('disagreeable', 'welcoming')",-0.710797,-0.7761985,-0.0654015
19,-0.3952014,-0.31474054,"('inhospitable', 'hospitable')",-0.3952014,-0.3147405,0.0804609
20,0.45479214,0.40597585,"('rough', 'thoughtful')",0.4547921,0.4059758,-0.0488163
21,-0.40948898,0.0030033179,"('immoral', 'moral')",-0.409489,0.0030033,0.4124923
22,-1.069889,-1.0580797,"('untrustworthy', 'trustworthy')",-1.0698889,-1.0580797,0.0118092
23,6.415167,6.4028654,"('insincere', 'sincere')",6.4151669,6.4028654,-0.0123015
24,1.5021181,1.4865533,"('dishonest', 'honest')",1.5021181,1.4865533,-0.0155648
25,0.5232599,0.45900023,"('egoistic', 'altruistic')",0.5232599,0.4590002,-0.0642597
26,1.0256586,0.6936448,"('hardhearted', 'benevolent')",1.0256586,0.6936448,-0.3320138
27,1.4450517,1.2458684,"('hardhearted', 'softhearted')",1.4450517,1.2458684,-0.1991833
28,1.2966809,1.1719422,"('disloyal', 'loyal')",1.2966809,1.1719422,-0.1247387
29,-0.5249193,-0.6924081,"('unfair', 'fair')",-0.5249193,-0.6924081,-0.1674888
30,0.66934305,0.8568706,"('intolerant', 'tolerant')",0.6693431,0.8568706,0.1875275
31,-1.5698534,-1.6727612,"('evil', 'good')",-1.5698534,-1.6727612,-0.1029078
32,1.2338444,1.106471,"('unkind', 'kind')",1.2338444,1.1064709,-0.1273735
33,-0.24150968,-0.29930845,"('wrong', 'right')",-0.2415097,-0.2993084,-0.0577987
34,4.633682,4.9099817,"('mean', 'honorable')",4.6336818,4.9099817,0.2762999
35,-0.6935678,-0.97046894,"('corrupt', 'incorrupt')",-0.6935678,-0.9704689,-0.2769011
