,raytheon_male,raytheon_female,tuple,co_male,co_female,average_male,average_female,female-male
25,1.4905536,1.6105926,"('egoistic', 'altruistic')",0.9876791,0.8387653,1.2391164,1.224679,-0.0144374
26,1.1023697,0.9180266,"('hardhearted', 'benevolent')",1.608504,1.3539138,1.3554368,1.1359702,-0.2194666
27,-0.9728314,-0.95233417,"('hardhearted', 'softhearted')",0.6899772,0.6776249,-0.1414271,-0.1373546,0.0040725
28,-1.0269514,-1.2695658,"('disloyal', 'loyal')",0.776237,0.58942807,-0.1253572,-0.3400689,-0.2147117
29,-0.68068874,-0.7414013,"('unfair', 'fair')",-0.8207272,-0.9229981,-0.750708,-0.8321997,-0.0814917
30,-1.1492873,-1.2778859,"('intolerant', 'tolerant')",0.9007155,0.9561893,-0.1242859,-0.1608483,-0.0365624
31,1.0074601,1.0902398,"('evil', 'good')",-1.2566606,-1.3324755,-0.1246002,-0.1211179,0.0034823
32,-0.5343682,-0.62187403,"('unkind', 'kind')",1.0768307,0.81397843,0.2712313,0.0960522,-0.1751791
33,1.0971748,1.0246614,"('wrong', 'right')",-0.87287533,-0.76937896,0.1121497,0.1276412,0.0154915
34,-0.61752707,-0.53483075,"('mean', 'honorable')",5.3067856,5.4531302,2.3446293,2.4591498,0.1145205
35,1.6937662,1.7206314,"('corrupt', 'incorrupt')",-0.79753,-0.89033896,0.4481181,0.4151462,-0.0329719
36,1.3882902,1.3014001,"('hostile', 'amicable')",-0.1905383,-0.37732393,0.5988759,0.4620381,-0.1368378
37,-0.5040268,-0.50999165,"('fake', 'genuine')",0.13901035,0.1907355,-0.1825082,-0.1596281,0.0228801
38,-0.94426394,-1.0359588,"('untruthful', 'truthful')",0.26325014,0.39311892,-0.3405069,-0.3214199,0.019087
39,-0.21911763,-0.26087153,"('exploitative', 'cooperative')",0.68648267,0.73406595,0.2336825,0.2365972,0.0029147
40,-0.30688834,-0.23565128,"('stingy', 'generous')",-2.243644,-2.2279444,-1.2752662,-1.2317978,0.0434684
41,-1.0178556,-1.1150252,"('unforgiving', 'forgiving')",0.5460778,0.45631546,-0.2358889,-0.3293549,-0.093466
42,-0.81608576,-0.7059465,"('unreliable', 'reliable')",-2.8933854,-2.9284256,-1.8547356,-1.817186,0.0375496
43,-2.1966164,-2.2865856,"('irresponsible', 'responsible')",0.5475248,0.6035337,-0.8245458,-0.8415259,-0.0169801
44,-0.06222315,0.1044017,"('prejudiced', 'unprejudiced')",-1.3396505,-1.2968175,-0.7009369,-0.5962079,0.104729
45,-2.3895128,-2.5189254,"('incompetent', 'competent')",-0.23890781,-0.35361654,-1.3142103,-1.436271,-0.1220607
46,-1.3444413,-1.4843409,"('uncompetitive', 'competitive')",-0.6281648,-0.6343084,-0.9863031,-1.0593246,-0.0730215
47,-0.36693317,-0.3472491,"('stupid', 'smart')",5.169356,5.3102727,2.4012113,2.4815118,0.0803005
48,-0.26067954,-0.41282332,"('unintelligent', 'intelligent')",0.42410216,0.46453816,0.0817113,0.0258574,-0.0558539
49,-0.08879841,-0.12854795,"('unable', 'able')",-0.4524883,-0.37700504,-0.2706434,-0.2527765,0.0178669
50,0.4078326,0.42215574,"('clumsy', 'skillful')",-0.5378013,-0.5744589,-0.0649844,-0.0761516,-0.0111672
51,-0.92679733,-1.0728502,"('uneducated', 'educated')",0.8560199,0.6761409,-0.0353887,-0.1983547,-0.162966
52,0.65682435,0.56140685,"('irrational', 'rational')",-0.23969263,-0.23116632,0.2085659,0.1651203,-0.0434456
53,-0.023775548,-0.1285388,"('uncreative', 'creative')",0.75728005,0.6530742,0.3667523,0.2622677,-0.1044846
54,0.17030334,0.13178727,"('incapable', 'capable')",0.6998714,0.6665849,0.4350874,0.3991861,-0.0359013
55,-1.7296449,-1.7544435,"('incompetent', 'clever')",0.47350237,0.5341291,-0.6280712,-0.6101573,0.0179139
56,-0.9603663,-1.1946492,"('impractical', 'practical')",0.31057686,0.32718614,-0.3248947,-0.4337316,-0.1088369
57,-1.2847037,-1.4724739,"('unimaginative', 'imaginative')",-3.2410316,-3.3746102,-2.2628677,-2.423542,-0.1606743
58,0.25965682,0.024345279,"('undiscriminating', 'discriminating')",0.48567507,0.40346724,0.3726659,0.2139063,-0.1587596
59,0.7094714,0.74446845,"('foolish', 'wise')",-0.15085025,-0.06775485,0.2793106,0.3383568,0.0590462
60,-1.3328677,-1.3546052,"('inefficient', 'efficient')",0.29598874,0.566103,-0.5184395,-0.3942511,0.1241884
61,-0.109337166,-0.24398768,"('illogical', 'logical')",0.09626718,0.041982494,-0.006535,-0.1010026,-0.0944676
62,-0.6117914,-0.60527605,"('incompetent', 'brilliant')",0.3427791,0.55774367,-0.1345061,-0.0237662,0.1107399
63,-1.3043829,-1.3430481,"('unperceptive', 'insightful')",0.38487998,0.4683085,-0.4597515,-0.4373698,0.0223817
64,-0.2650038,-0.22386914,"('shy', 'confident')",-5.7347875,-5.6169558,-2.9998956,-2.9204125,0.0794831
65,-1.1216624,-1.1781125,"('insecure', 'secure')",0.305049,0.3597042,-0.4083067,-0.4092042,-0.0008975
66,0.43338892,0.41928896,"('inactive', 'active')",0.40923432,0.26490286,0.4213116,0.3420959,-0.0792157
67,-0.026949853,-0.038618058,"('doubtful', 'determined')",-0.25394332,-0.25681704,-0.1404466,-0.1477176,-0.007271
68,-0.84304696,-0.84671956,"('dependent', 'independent')",-1.3961145,-1.3031943,-1.1195807,-1.0749569,0.0446238
69,2.576952,2.6705117,"('lazy', 'industrious')",-1.0138757,-0.9317051,0.7815381,0.8694033,0.0878652
70,-2.251915,-2.2485416,"('lethargic', 'energetic')",0.21788004,0.13066924,-1.0170175,-1.0589361,-0.0419186
71,0.6789927,0.68550026,"('diffident', 'self-confident')",0.3495837,0.3232591,0.5142882,0.5043797,-0.0099085
72,-0.31396946,-0.29402417,"('unambitious', 'ambitious')",-0.61376697,-0.36582217,-0.4638682,-0.3299232,0.133945
73,0.9669299,1.0316718,"('helpless', 'self-reliant')",-3.4333475,-3.3038664,-1.2332088,-1.1360973,0.0971115
74,-0.8025541,-0.9223413,"('undedicated', 'dedicated')",0.10967831,0.023319647,-0.3464379,-0.4495108,-0.1030729
75,1.1747794,1.25831,"('meek', 'impulsive')",-0.66223836,-0.5956727,0.2562705,0.3313186,0.0750481
76,-1.1540737,-1.0424217,"('anxious', 'daring')",0.031579625,0.12254723,-0.5612471,-0.4599372,0.1013099
77,-0.21691352,-0.29530606,"('unmotivated', 'motivated')",-0.8810478,-0.7213211,-0.5489807,-0.5083136,0.0406671
78,-0.08346698,-0.113507524,"('nonresilient', 'resilient')",-0.016748525,0.08949577,-0.0501078,-0.0120059,0.0381019
79,0.68337667,0.60615665,"('wavering', 'unwavering')",-0.66440463,-0.6737251,0.009486,-0.0337842,-0.0432702
80,-0.47005343,-0.47752088,"('dominated', 'dominating')",-0.3091847,-0.268243,-0.3896191,-0.3728819,0.0167372
81,-0.95676214,-0.9571823,"('submissive', 'aggressive')",-0.3926797,-0.2727052,-0.6747209,-0.6149437,0.0597772
82,-0.6385088,-0.61886907,"('poor', 'rich')",5.8213544,5.7117996,2.5914228,2.5464654,-0.0449574
83,0.590485,0.49990273,"('powerless', 'powerful')",-1.1804405,-1.1793714,-0.2949778,-0.3397343,-0.0447565
84,0.019937398,-0.041927285,"('inferior', 'superior')",0.37704378,0.3834467,0.1984906,0.1707597,-0.0277309
85,2.322921,2.310064,"('insignificant', 'prestigious')",-0.5464397,-0.70067644,0.8882407,0.8046938,-0.0835469
86,-1.1523083,-1.4716829,"('uninfluential', 'influential')",-0.38590685,-0.48901117,-0.7691076,-0.980347,-0.2112394
87,0.3602351,0.27257857,"('unsuccessful', 'successful')",0.5902645,0.56295145,0.4752498,0.417765,-0.0574848
88,0.822114,0.67935824,"('low', 'eminent')",-0.29654795,-0.5196948,0.262783,0.0798317,-0.1829513
