,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.49388096,-0.828174,"('unsociable', 'sociable')",-1.8042884,-1.9740143,-0.66350055,-0.8500858,-0.9872233,-1.2174247,-0.2302014
1,1.0424505,0.85847116,"('unfriendly', 'friendly')",0.5673261,0.3128225,1.5833107,1.3282479,1.0643625,0.8331805,-0.231182
2,0.45147234,0.56368244,"('unlikable', 'likable')",0.21680066,0.30190653,1.0242423,1.1344932,0.5641718,0.6666941,0.1025223
3,-0.38693509,-0.33216074,"('repellent', 'pleasant')",-1.3232064,-1.167186,0.39352694,0.45781025,-0.4388715,-0.3471788,0.0916927
4,-0.26281106,-0.4054113,"('disliked', 'liked')",1.066466,0.96345675,-5.4650116,-5.6502676,-1.5537856,-1.6974074,-0.1436218
5,0.35659158,0.395317,"('distant', 'outgoing')",0.6823247,0.6551131,-0.69413096,-0.63457155,0.1149285,0.1386195,0.023691
6,0.49991435,0.54870766,"('distant', 'open')",0.3076827,0.27897683,0.023860265,0.0942602,0.2771524,0.3073149,0.0301625
7,-0.8184593,-0.91518164,"('insensitive', 'sensitive')",-1.3468359,-1.3230875,0.08620693,0.1059664,-0.6930294,-0.7107676,-0.0177382
8,0.84495825,0.78257185,"('unaffectionate', 'affectionate')",0.63365,0.5372433,0.26973724,0.1720904,0.5827818,0.4973019,-0.0854799
9,1.4162986,1.326024,"('unaffectionate', 'caring')",0.845717,0.7737679,0.98889625,0.9048587,1.0836372,1.0015502,-0.082087
10,-1.0894059,-1.2778993,"('unsympathetic', 'sympathetic')",-3.651429,-3.5851443,-0.69371176,-0.7171763,-1.8115155,-1.8600734,-0.0485579
11,-0.6710203,-0.707322,"('unhelpful', 'helpful')",-1.0341859,-1.0053291,1.7163213,1.775465,0.0037051,0.020938,0.0172329
12,0.29738837,0.24963102,"('unsupportive', 'supportive')",-0.6315191,-0.5645706,-2.1431231,-2.08657,-0.8257513,-0.8005032,0.0252481
13,-1.202396,-1.3751979,"('impolite', 'polite')",-1.882811,-1.9596058,-0.39011115,-0.42745477,-1.1584394,-1.2540861,-0.0956467
14,-1.3010505,-1.4686114,"('antisocial', 'social')",-1.7316555,-1.6754282,-0.6106108,-0.6134344,-1.2144389,-1.2524913,-0.0380524
15,-0.22936681,-0.28420088,"('boring', 'funny')",-0.3171569,-0.4417362,0.37105584,0.3139969,-0.0584893,-0.1373134,-0.0788241
16,0.42602223,0.33354253,"('unpopular', 'popular')",0.8344526,0.79437554,0.6343978,0.60658777,0.6316242,0.5781686,-0.0534556
17,0.5583548,0.53958714,"('nasty', 'nice')",0.7603099,0.7151928,-0.280143,-0.18860267,0.3461739,0.3553924,0.0092185
18,0.3896613,0.35025647,"('disagreeable', 'welcoming')",0.2455813,0.23994333,-0.63396543,-0.6697609,0.0004257,-0.0265204,-0.0269461
19,0.2220429,0.24607849,"('inhospitable', 'hospitable')",0.13689235,0.101011105,-0.4358204,-0.35080424,-0.0256284,-0.0012382,0.0243902
20,0.7766876,0.8251511,"('rough', 'thoughtful')",0.7356115,0.8258624,1.2483002,1.1724384,0.9201997,0.9411507,0.020951
21,-1.0685916,-1.3315463,"('immoral', 'moral')",-2.7466063,-2.7417567,-0.7931391,-0.84423536,-1.5361123,-1.6391795,-0.1030672
22,-0.85626155,-1.0322683,"('untrustworthy', 'trustworthy')",-1.9130162,-1.946621,-1.0481126,-1.1759826,-1.2724635,-1.3849573,-0.1124938
23,-0.11788048,-0.25754315,"('insincere', 'sincere')",-1.8741797,-1.8589902,5.012586,4.9651613,1.006842,0.9495427,-0.0572993
24,-0.79189074,-0.8274962,"('dishonest', 'honest')",-3.3406382,-3.3093925,0.42325458,0.34711185,-1.2364248,-1.2632589,-0.0268341
25,1.0148693,0.9270619,"('egoistic', 'altruistic')",1.9675708,1.8399267,1.694793,1.573255,1.5590776,1.4467479,-0.1123297
26,1.1205521,0.9911688,"('hardhearted', 'benevolent')",1.7628556,1.6626639,1.6066835,1.3469652,1.4966971,1.3335992,-0.1630979
27,0.046411775,0.22433676,"('hardhearted', 'softhearted')",-0.1968915,-0.12056701,1.1912286,1.1178302,0.3469163,0.4072,0.0602837
28,-0.40722603,-0.707983,"('disloyal', 'loyal')",-1.2625538,-1.4738784,0.7628972,0.5458596,-0.3022942,-0.5453339,-0.2430397
29,0.44634712,0.3521421,"('unfair', 'fair')",-0.23646617,-0.24487627,-0.6961826,-0.8074427,-0.1621006,-0.2333923,-0.0712917
30,0.026301585,-0.1409822,"('intolerant', 'tolerant')",-1.5180523,-1.5908136,0.4812017,0.46845815,-0.3368497,-0.4211125,-0.0842628
31,0.54747987,0.5977011,"('evil', 'good')",1.8330991,1.6977946,-1.0006452,-1.1026167,0.4599779,0.3976263,-0.0623516
32,-0.418405,-0.4533984,"('unkind', 'kind')",-1.273576,-1.230572,0.87638575,0.68779033,-0.2718651,-0.33206,-0.0601949
33,1.121233,1.0012751,"('wrong', 'right')",1.2646805,1.1613151,-0.5719279,-0.66652584,0.6046618,0.4986881,-0.1059737
34,-0.15712222,-0.062204722,"('mean', 'honorable')",-0.56212,-0.4226353,5.7196274,5.9444532,1.6667951,1.8198711,0.153076
35,0.57580316,0.616545,"('corrupt', 'incorrupt')",2.3606644,2.237754,-0.06842958,-0.2021859,0.9560127,0.8840377,-0.071975
36,0.6057995,0.457709,"('hostile', 'amicable')",2.134753,1.8649662,0.65238,0.36428759,1.1309775,0.8956543,-0.2353232
37,-0.56120515,-0.6223561,"('fake', 'genuine')",-0.66980314,-0.63117117,0.011700287,0.033782568,-0.406436,-0.4065816,-0.0001456
38,-0.564051,-0.58093685,"('untruthful', 'truthful')",-0.95549846,-0.9089331,-0.25000215,-0.23849034,-0.5898505,-0.5761201,0.0137304
39,1.3861796,1.4221456,"('exploitative', 'cooperative')",0.41560695,0.4435056,0.17873523,0.21015604,0.6601739,0.6919357,0.0317618
40,0.44094253,0.28882134,"('stingy', 'generous')",0.76601267,0.7801973,-1.313295,-1.486651,-0.0354466,-0.1392108,-0.1037642
41,-0.25627705,-0.503965,"('unforgiving', 'forgiving')",-0.8888637,-0.9747741,0.3168277,0.12799673,-0.2761044,-0.4502475,-0.1741431
42,-1.3227692,-1.3135397,"('unreliable', 'reliable')",-1.6991955,-1.4864869,-3.0157986,-2.891467,-2.0125877,-1.8971647,0.115423
43,-1.5882677,-1.4997633,"('irresponsible', 'responsible')",-3.3930542,-3.2566175,-0.5768909,-0.45462438,-1.8527376,-1.7370017,0.1157359
44,-1.1044737,-0.92653483,"('prejudiced', 'unprejudiced')",0.67324144,0.77083176,-1.0173888,-0.96209365,-0.4828737,-0.3725989,0.1102748
45,-2.0108645,-2.3464854,"('incompetent', 'competent')",-2.6352777,-2.6245308,-0.712857,-0.75075954,-1.7863331,-1.9072585,-0.1209254
46,-1.322917,-1.4936758,"('uncompetitive', 'competitive')",-2.3489728,-2.2805028,-0.66354346,-0.65297616,-1.4451443,-1.4757182,-0.0305739
47,-0.02708482,0.09627751,"('stupid', 'smart')",-0.59363765,-0.475768,5.0232415,5.1551127,1.4675064,1.5918741,0.1243677
48,0.97969174,0.7773682,"('unintelligent', 'intelligent')",0.032256555,-0.08429044,0.6470183,0.5426448,0.5529889,0.4119075,-0.1410814
49,-0.02397592,-0.043405984,"('unable', 'able')",0.18574606,0.24183954,-0.26733497,-0.1562835,-0.0351883,0.01405,0.0492383
50,-0.8342755,-0.8322148,"('clumsy', 'skillful')",0.91498345,0.97673,0.0014665052,-0.027509969,0.0273915,0.0390017,0.0116102
51,-1.2937329,-1.4853516,"('uneducated', 'educated')",-0.7942533,-0.89254934,0.5927955,0.504768,-0.4983969,-0.6243776,-0.1259807
52,0.8690064,0.73991555,"('irrational', 'rational')",1.717993,1.5127105,-0.10154459,-0.30980894,0.8284849,0.6476057,-0.1808792
53,0.69278294,0.59801877,"('uncreative', 'creative')",0.57983375,0.49243665,1.1159538,0.9960075,0.7961901,0.6954877,-0.1007024
54,0.39316916,0.25616112,"('incapable', 'capable')",0.59705055,0.45336443,0.8213836,0.86379075,0.6038678,0.5244388,-0.079429
55,-1.1768972,-1.4270818,"('incompetent', 'clever')",-2.3840716,-2.369443,-0.14894849,-0.13367538,-1.2366391,-1.3100667,-0.0734276
56,-1.3185298,-1.5186392,"('impractical', 'practical')",-2.4744825,-2.3863225,-0.24916345,-0.20333183,-1.3473919,-1.3694312,-0.0220393
57,-0.77865934,-1.0777379,"('unimaginative', 'imaginative')",-1.639922,-1.7492275,-2.2302191,-2.3909106,-1.5496003,-1.739292,-0.1896917
58,-0.66584516,-0.81060064,"('undiscriminating', 'discriminating')",-0.5040627,-0.5602882,-0.22879554,-0.21788125,-0.4662344,-0.52959,-0.0633556
59,1.1670525,1.1939063,"('foolish', 'wise')",0.78029996,0.72999376,-0.21785605,-0.22939199,0.5764988,0.564836,-0.0116628
60,-1.2682732,-1.3103005,"('inefficient', 'efficient')",-2.428677,-2.264409,-0.1953574,-0.033993926,-1.2974359,-1.2029011,0.0945348
61,0.29250562,0.1369503,"('illogical', 'logical')",-0.47812492,-0.61141956,0.22039284,0.102020636,0.0115912,-0.1241495,-0.1357407
62,-1.0133594,-1.0678374,"('incompetent', 'brilliant')",-1.8835937,-1.7421093,-0.34045163,-0.06663024,-1.0791349,-0.9588589,0.120276
63,-1.6219398,-1.6905113,"('unperceptive', 'insightful')",-2.0915313,-1.9856182,0.34685394,0.5136182,-1.1222057,-1.0541704,0.0680353
64,-1.6464448,-1.7950534,"('shy', 'confident')",-1.4424787,-1.4868209,-6.2391663,-6.297232,-3.1093632,-3.1930354,-0.0836722
65,-0.6976854,-0.82791466,"('insecure', 'secure')",-2.127562,-2.1566672,-0.4203414,-0.4966886,-1.081863,-1.1604235,-0.0785605
66,-0.8492992,-0.71070254,"('inactive', 'active')",-0.29383975,-0.22403231,0.6890032,0.7824101,-0.1513786,-0.0507749,0.1006037
67,-0.24733342,-0.3188284,"('doubtful', 'determined')",0.07858067,0.11957942,-0.6520778,-0.6374197,-0.2736102,-0.2788896,-0.0052794
68,-1.4627117,-1.5744969,"('dependent', 'independent')",-1.2812109,-1.3380775,-0.6202645,-0.6297579,-1.1213957,-1.1807774,-0.0593817
69,-0.58991784,-0.5026264,"('lazy', 'industrious')",2.2902277,2.3312478,-0.8398459,-0.7257791,0.2868213,0.3676141,0.0807928
70,-2.2621782,-2.2656991,"('lethargic', 'energetic')",-2.2693172,-2.167058,0.01881424,0.1398824,-1.504227,-1.4309583,0.0732687
71,1.3755548,1.3554171,"('diffident', 'self-confident')",1.4370914,1.449714,0.6680245,0.6091127,1.1602236,1.1380812,-0.0221424
72,-0.27281097,-0.19609292,"('unambitious', 'ambitious')",-1.3117096,-1.2536317,-0.9831461,-0.9563105,-0.8558888,-0.8020117,0.0538771
73,1.1091375,1.1520362,"('helpless', 'self-reliant')",1.2136022,1.141736,-3.0803301,-3.0176256,-0.2525302,-0.2412844,0.0112458
74,-0.14058943,-0.21994251,"('undedicated', 'dedicated')",-0.53866976,-0.49131054,0.067009844,0.0648069,-0.2040831,-0.2154821,-0.011399
75,-0.5651371,-0.5333083,"('meek', 'impulsive')",0.9200379,0.8504149,-0.096778065,0.01395031,0.0860409,0.1103523,0.0243114
76,-1.4720609,-1.4111733,"('anxious', 'daring')",-1.886566,-1.7312485,0.09724692,0.27674598,-1.0871267,-0.9552252,0.1319015
77,-0.33809328,-0.53836524,"('unmotivated', 'motivated')",-0.8427468,-0.84237534,-0.9293909,-0.890612,-0.7034103,-0.7571176,-0.0537073
78,-0.679117,-0.72689176,"('nonresilient', 'resilient')",1.1856728,1.3357993,0.3583666,0.4956259,0.2883074,0.3681778,0.0798704
79,0.5391145,0.45371932,"('wavering', 'unwavering')",0.57338953,0.44097596,-0.13410218,-0.08594621,0.3261339,0.269583,-0.0565509
80,-1.1742654,-1.1870457,"('dominated', 'dominating')",-1.3513153,-1.2137944,-1.0693147,-0.961306,-1.1982985,-1.1207153,0.0775832
81,-2.1380126,-2.3244638,"('submissive', 'aggressive')",-2.8554037,-2.8689573,-0.8183186,-0.7905838,-1.9372451,-1.9946683,-0.0574232
82,-1.423327,-1.5376542,"('poor', 'rich')",-0.9649122,-0.9403623,5.678624,5.721793,1.096795,1.0812589,-0.0155361
83,1.3765905,1.237582,"('powerless', 'powerful')",0.5982734,0.61668783,-0.5849107,-0.6130054,0.4633177,0.4137548,-0.0495629
84,1.2506918,1.1347148,"('inferior', 'superior')",1.3263797,1.2095895,0.6035288,0.566747,1.0602001,0.9703504,-0.0898497
85,2.4941623,2.5436873,"('insignificant', 'prestigious')",3.1864133,3.1280973,0.41396388,0.42789602,2.0315131,2.0332268,0.0017137
86,0.3177603,-0.0778142,"('uninfluential', 'influential')",-1.1832738,-1.4240804,0.1169782,-0.103632525,-0.2495118,-0.5351757,-0.2856639
87,-1.2812439,-1.3873839,"('unsuccessful', 'successful')",-0.38508105,-0.33751163,0.36878622,0.39452735,-0.4325129,-0.4434561,-0.0109432
88,-0.67183185,-0.73350656,"('low', 'eminent')",-0.48449692,-0.54950863,-0.09228659,-0.1277805,-0.4162051,-0.4702652,-0.0540601
