,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.0719586,0.08096253,"('unsociable', 'sociable')",-0.3402305,-0.4667374,-0.1341359,-0.1928874,-0.0587515
1,1.2091085,1.1174028,"('unfriendly', 'friendly')",1.69895,1.5788437,1.4540293,1.3481233,-0.105906
2,0.6542763,0.77281,"('unlikable', 'likable')",0.742715,0.8848684,0.6984956,0.8288392,0.1303436
3,-0.8387136,-0.7187704,"('repellent', 'pleasant')",0.6522753,0.7325962,-0.0932191,0.0069129,0.100132
4,-0.026932614,-0.13964172,"('disliked', 'liked')",-7.014499,-7.195606,-3.520716,-3.667624,-0.146908
5,-0.09894089,-0.122006595,"('distant', 'outgoing')",-0.73130625,-0.608819,-0.4151236,-0.3654128,0.0497108
6,-0.3714548,-0.3090585,"('distant', 'open')",-0.50721765,-0.35903713,-0.4393362,-0.3340478,0.1052884
7,0.27949068,0.43138653,"('insensitive', 'sensitive')",0.49885476,0.5533075,0.3891727,0.492347,0.1031743
8,0.7348952,0.7134106,"('unaffectionate', 'affectionate')",0.64524925,0.60872895,0.6900722,0.6610698,-0.0290024
9,1.1369631,1.1604671,"('unaffectionate', 'caring')",1.1436253,1.10719,1.1402942,1.1338286,-0.0064656
10,-0.0610843,-0.016373515,"('unsympathetic', 'sympathetic')",0.20160362,0.15458617,0.0702597,0.0691063,-0.0011534
11,0.06295426,0.06628962,"('unhelpful', 'helpful')",2.148179,2.1345046,1.1055666,1.1003971,-0.0051695
12,0.8966449,1.0519458,"('unsupportive', 'supportive')",-1.8578249,-1.8039969,-0.48059,-0.3760256,0.1045644
13,-0.26676112,-0.3194607,"('impolite', 'polite')",-0.28243095,-0.2695357,-0.274596,-0.2944982,-0.0199022
14,0.66202873,0.54648256,"('antisocial', 'social')",-0.040111315,-0.13133407,0.3109587,0.2075742,-0.1033845
15,0.52912915,0.2967571,"('boring', 'funny')",0.5867019,0.54957664,0.5579156,0.4231669,-0.1347487
16,-1.0679008,-1.0643226,"('unpopular', 'popular')",0.05703474,-0.026832528,-0.505433,-0.5455776,-0.0401446
17,-0.72449,-0.716829,"('nasty', 'nice')",-0.12865798,-0.09051126,-0.426574,-0.4036701,0.0229039
18,-0.18989806,-0.04659289,"('disagreeable', 'welcoming')",-0.8539554,-0.84214175,-0.5219267,-0.4443673,0.0775594
19,0.16569419,0.22756283,"('inhospitable', 'hospitable')",-0.047335412,0.03559265,0.0591794,0.1315777,0.0723983
20,0.099594004,0.1793316,"('rough', 'thoughtful')",0.56842625,0.5536264,0.3340101,0.366479,0.0324689
21,0.3411106,0.41925076,"('immoral', 'moral')",-1.0889068,-1.0090244,-0.3738981,-0.2948868,0.0790113
22,0.29756653,0.25239885,"('untrustworthy', 'trustworthy')",-0.50305825,-0.5952639,-0.1027459,-0.1714325,-0.0686866
