,cub_male,cub_female,tuple,average_male,average_female,female-male
0,0.62089616,0.4746407,"('unsociable', 'sociable')",0.6208962,0.4746407,-0.1462555
1,0.9800986,0.8622227,"('unfriendly', 'friendly')",0.9800986,0.8622227,-0.1178759
2,0.2763075,0.40439865,"('unlikable', 'likable')",0.2763075,0.4043986,0.1280911
3,0.7075613,0.7838122,"('repellent', 'pleasant')",0.7075613,0.7838122,0.0762509
4,-7.1550727,-7.324954,"('disliked', 'liked')",-7.1550727,-7.324954,-0.1698813
5,-0.6029314,-0.6356895,"('distant', 'outgoing')",-0.6029314,-0.6356895,-0.0327581
6,-0.1787096,-0.28752556,"('distant', 'open')",-0.1787096,-0.2875256,-0.108816
7,1.0852852,1.0998819,"('insensitive', 'sensitive')",1.0852852,1.0998819,0.0145967
8,1.1091307,0.9375252,"('unaffectionate', 'affectionate')",1.1091307,0.9375252,-0.1716055
9,1.6363004,1.551447,"('unaffectionate', 'caring')",1.6363004,1.551447,-0.0848534
10,1.4690987,1.4289678,"('unsympathetic', 'sympathetic')",1.4690987,1.4289678,-0.0401309
11,1.8520055,1.9035935,"('unhelpful', 'helpful')",1.8520055,1.9035935,0.051588
12,-1.422877,-1.4913318,"('unsupportive', 'supportive')",-1.422877,-1.4913318,-0.0684548
13,0.3034171,0.31481278,"('impolite', 'polite')",0.3034171,0.3148128,0.0113957
14,0.39719796,0.35742357,"('antisocial', 'social')",0.397198,0.3574236,-0.0397744
15,0.30520114,0.18330288,"('boring', 'funny')",0.3052011,0.1833029,-0.1218982
16,-0.48929432,-0.48885655,"('unpopular', 'popular')",-0.4892943,-0.4888566,0.0004377
17,-0.21326205,-0.1273537,"('nasty', 'nice')",-0.2132621,-0.1273537,0.0859084
18,-0.5047215,-0.47604477,"('disagreeable', 'welcoming')",-0.5047215,-0.4760448,0.0286767
19,-0.86042154,-0.876456,"('inhospitable', 'hospitable')",-0.8604215,-0.876456,-0.0160345
20,0.9016132,0.870107,"('rough', 'thoughtful')",0.9016132,0.870107,-0.0315062
21,0.092154145,0.1941534,"('immoral', 'moral')",0.0921541,0.1941534,0.1019993
22,-0.08705617,-0.10158293,"('untrustworthy', 'trustworthy')",-0.0870562,-0.1015829,-0.0145267
23,5.892163,5.9697504,"('insincere', 'sincere')",5.8921628,5.9697504,0.0775876
24,1.5179594,1.4256543,"('dishonest', 'honest')",1.5179594,1.4256543,-0.0923051
25,0.08016985,0.13933212,"('egoistic', 'altruistic')",0.0801698,0.1393321,0.0591623
26,0.7926334,0.5627183,"('hardhearted', 'benevolent')",0.7926334,0.5627183,-0.2299151
27,1.7765325,1.5893857,"('hardhearted', 'softhearted')",1.7765325,1.5893857,-0.1871468
28,1.103204,0.9824735,"('disloyal', 'loyal')",1.103204,0.9824735,-0.1207305
29,-0.17190453,-0.32343832,"('unfair', 'fair')",-0.1719045,-0.3234383,-0.1515338
30,1.0657862,1.0555239,"('intolerant', 'tolerant')",1.0657862,1.0555239,-0.0102623
31,-1.6041416,-1.7120012,"('evil', 'good')",-1.6041416,-1.7120012,-0.1078596
32,1.225776,1.1281837,"('unkind', 'kind')",1.225776,1.1281837,-0.0975923
33,-0.400945,-0.51359457,"('wrong', 'right')",-0.400945,-0.5135946,-0.1126496
34,4.1706543,4.38347,"('mean', 'honorable')",4.1706543,4.3834701,0.2128158
35,-1.3112102,-1.6187626,"('corrupt', 'incorrupt')",-1.3112102,-1.6187626,-0.3075524
36,-0.9464229,-1.1137257,"('hostile', 'amicable')",-0.9464229,-1.1137257,-0.1673028
37,1.0242711,0.99120116,"('fake', 'genuine')",1.0242711,0.9912012,-0.0330699
38,-0.29576474,-0.28668526,"('untruthful', 'truthful')",-0.2957647,-0.2866853,0.0090794
39,0.49977762,0.5199152,"('exploitative', 'cooperative')",0.4997776,0.5199152,0.0201376
40,-1.4993463,-1.664817,"('stingy', 'generous')",-1.4993463,-1.664817,-0.1654707
41,0.51004326,0.42493826,"('unforgiving', 'forgiving')",0.5100433,0.4249383,-0.085105
42,-1.7911088,-1.7300917,"('unreliable', 'reliable')",-1.7911088,-1.7300917,0.0610171
43,1.5506285,1.6002575,"('irresponsible', 'responsible')",1.5506285,1.6002575,0.049629
44,-0.78269786,-0.7079408,"('prejudiced', 'unprejudiced')",-0.7826979,-0.7079408,0.0747571
45,0.4598404,0.3130845,"('incompetent', 'competent')",0.4598404,0.3130845,-0.1467559
46,-0.03190144,-0.016248396,"('uncompetitive', 'competitive')",-0.0319014,-0.0162484,0.015653
47,4.699597,4.8669724,"('stupid', 'smart')",4.6995969,4.8669724,0.1673755
48,0.63163865,0.56218314,"('unintelligent', 'intelligent')",0.6316386,0.5621831,-0.0694555
49,0.05288867,0.15720229,"('unable', 'able')",0.0528887,0.1572023,0.1043136
50,-0.52227813,-0.5246918,"('clumsy', 'skillful')",-0.5222781,-0.5246918,-0.0024137
51,-0.0141103305,-0.018390916,"('uneducated', 'educated')",-0.0141103,-0.0183909,-0.0042806
52,-0.54914486,-0.71442974,"('irrational', 'rational')",-0.5491449,-0.7144297,-0.1652848
53,-0.13099286,-0.18707424,"('uncreative', 'creative')",-0.1309929,-0.1870742,-0.0560813
54,1.095967,1.0970749,"('incapable', 'capable')",1.0959671,1.0970749,0.0011078
