,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,0.4281691,0.49044818,"('rough', 'thoughtful')",0.7144977,0.6818738,0.5713334,0.586161,0.0148276
21,0.7571785,0.7975373,"('immoral', 'moral')",-0.31878197,-0.24173224,0.2191983,0.2779025,0.0587042
22,0.7278349,0.79576904,"('untrustworthy', 'trustworthy')",-0.8130293,-0.881508,-0.0425972,-0.0428695,-0.0002723
23,0.059183173,0.13828841,"('insincere', 'sincere')",6.2140355,6.3067064,3.1366093,3.2224975,0.0858882
24,-0.096923105,-0.04703007,"('dishonest', 'honest')",0.44768023,0.42303708,0.1753786,0.1880035,0.0126249
25,-0.094079256,-0.17753747,"('egoistic', 'altruistic')",1.5869164,1.5182985,0.7464186,0.6703805,-0.0760381
26,0.07997227,0.006100539,"('hardhearted', 'benevolent')",1.5490266,1.4600409,0.8144994,0.7330707,-0.0814287
27,-0.69397426,-0.70867145,"('hardhearted', 'softhearted')",1.5435092,1.4212923,0.4247675,0.3563104,-0.0684571
28,-0.08612107,-0.18721288,"('disloyal', 'loyal')",1.1431121,1.0518341,0.5284955,0.4323106,-0.0961849
29,-0.23529609,-0.2576961,"('unfair', 'fair')",-0.3806022,-0.56034625,-0.3079492,-0.4090212,-0.101072
30,0.7421485,0.85355496,"('intolerant', 'tolerant')",0.89840233,0.91867256,0.8202754,0.8861138,0.0658384
31,-1.1219994,-1.082176,"('evil', 'good')",-0.81110424,-0.9373408,-0.9665518,-1.0097584,-0.0432066
32,-0.124664806,-0.18720834,"('unkind', 'kind')",0.7108002,0.5809659,0.2930677,0.1968788,-0.0961889
33,0.10940734,-0.009031113,"('wrong', 'right')",-0.55889624,-0.6643702,-0.2247445,-0.3367006,-0.1119561
34,-0.052118186,0.17474179,"('mean', 'honorable')",5.574566,5.8769727,2.7612238,3.0258572,0.2646334
35,-0.49598384,-0.69577414,"('corrupt', 'incorrupt')",-0.48480478,-0.596511,-0.4903943,-0.6461426,-0.1557483
36,-1.1711497,-1.2752179,"('hostile', 'amicable')",-0.099881776,-0.22366576,-0.6355157,-0.7494418,-0.1139261
37,0.4830581,0.49638864,"('fake', 'genuine')",0.20986432,0.20556317,0.3464612,0.3509759,0.0045147
38,-0.7165444,-0.6894798,"('untruthful', 'truthful')",-0.55357087,-0.48539853,-0.6350576,-0.5874392,0.0476184
39,0.9575005,1.0423943,"('exploitative', 'cooperative')",0.25340983,0.29123506,0.6054552,0.6668147,0.0613595
40,-0.12652637,-0.1061364,"('stingy', 'generous')",-2.0290148,-2.1882987,-1.0777706,-1.1472175,-0.0694469
41,-0.042699367,0.08971791,"('unforgiving', 'forgiving')",-0.0658548,-0.14760439,-0.0542771,-0.0289432,0.0253339
42,0.44620377,0.6376172,"('unreliable', 'reliable')",-3.7442396,-3.7770524,-1.6490179,-1.5697176,0.0793003
43,-0.17690395,0.00644961,"('irresponsible', 'responsible')",0.3331264,0.3865868,0.0781112,0.1965182,0.118407
44,0.9459564,0.86508733,"('prejudiced', 'unprejudiced')",-1.4055985,-1.4598747,-0.2298211,-0.2973937,-0.0675726
45,-0.25356862,-0.07635452,"('incompetent', 'competent')",-0.15679194,-0.17126003,-0.2051803,-0.1238073,0.081373
46,-0.68926096,-0.5359279,"('uncompetitive', 'competitive')",-1.1646667,-1.1145623,-0.9269638,-0.8252451,0.1017187
47,0.3534185,0.49878672,"('stupid', 'smart')",5.568277,5.7739005,2.9608476,3.1363437,0.1754961
48,-0.39952293,-0.3262884,"('unintelligent', 'intelligent')",0.5107397,0.586877,0.0556084,0.1302943,0.0746859
49,0.06783363,0.30010605,"('unable', 'able')",-0.25436682,-0.18492971,-0.0932666,0.0575882,0.1508548
50,0.5252804,0.5311398,"('clumsy', 'skillful')",-0.23130555,-0.29190224,0.1469874,0.1196188,-0.0273686
51,-0.16778272,-0.26496512,"('uneducated', 'educated')",0.034377255,0.014499288,-0.0667027,-0.1252329,-0.0585302
52,-0.59442717,-0.8324462,"('irrational', 'rational')",0.21463712,0.12259531,-0.189895,-0.3549255,-0.1650305
53,-1.521365,-1.4526415,"('uncreative', 'creative')",0.21443515,0.17798398,-0.653465,-0.6373287,0.0161363
54,-0.15062042,-0.33691946,"('incapable', 'capable')",0.77030087,0.7787774,0.3098402,0.220929,-0.0889112
55,0.20558444,0.31725645,"('incompetent', 'clever')",0.3709261,0.39352876,0.2882553,0.3553926,0.0671373
56,0.66304046,0.7863524,"('impractical', 'practical')",-0.8372108,-0.7755561,-0.0870852,0.0053982,0.0924834
57,-0.5330822,-0.4219807,"('unimaginative', 'imaginative')",-3.289778,-3.3180408,-1.9114301,-1.8700107,0.0414194
58,-0.31743944,-0.2400737,"('undiscriminating', 'discriminating')",0.05972906,0.030043663,-0.1288552,-0.105015,0.0238402
59,0.109115906,0.03270418,"('foolish', 'wise')",0.039716944,0.06402938,0.0744164,0.0483668,-0.0260496
60,0.8483772,1.0967445,"('inefficient', 'efficient')",-0.15751866,0.01913624,0.3454293,0.5579404,0.2125111
61,0.18869501,0.1272461,"('illogical', 'logical')",0.6725614,0.5078204,0.4306282,0.3175333,-0.1130949
62,0.54889053,0.72381043,"('incompetent', 'brilliant')",0.17552134,0.31618044,0.3622059,0.5199955,0.1577896
63,-0.69348615,-0.5400979,"('unperceptive', 'insightful')",0.11882149,0.20721015,-0.2873323,-0.1664439,0.1208884
64,0.30717477,0.3694128,"('shy', 'confident')",-6.821104,-6.925131,-3.2569647,-3.277859,-0.0208943
65,0.5137677,0.48263326,"('insecure', 'secure')",-0.10168786,-0.015389762,0.2060399,0.2336217,0.0275818
66,-1.1634376,-1.264032,"('inactive', 'active')",-0.13273029,-0.1137913,-0.6480839,-0.6889117,-0.0408278
67,0.8553111,0.85783815,"('doubtful', 'determined')",-0.6941351,-0.66210455,0.080588,0.0978668,0.0172788
68,-0.33868617,-0.31710026,"('dependent', 'independent')",-0.9699613,-0.98272866,-0.6543237,-0.6499144,0.0044093
69,0.46682197,0.43744454,"('lazy', 'industrious')",-0.89847726,-0.94964355,-0.2158276,-0.2560995,-0.0402719
70,0.21045543,0.3659335,"('lethargic', 'energetic')",0.10215005,0.09781552,0.1563028,0.2318745,0.0755717
71,-0.5122999,-0.48476624,"('diffident', 'self-confident')",0.19040655,0.18330778,-0.1609467,-0.1507292,0.0102175
72,-0.63051105,-0.6851643,"('unambitious', 'ambitious')",-0.14511733,-0.15637212,-0.3878142,-0.4207682,-0.032954
73,1.0083289,0.923156,"('helpless', 'self-reliant')",-3.2705305,-3.3157558,-1.1311008,-1.1962999,-0.0651991
74,-0.12931284,-0.025621254,"('undedicated', 'dedicated')",-0.43371403,-0.49877483,-0.2815135,-0.262198,0.0193155
75,-0.51380867,-0.57198197,"('meek', 'impulsive')",-1.0642537,-1.0037616,-0.7890311,-0.7878718,0.0011593
76,0.6049734,0.7397404,"('anxious', 'daring')",-0.51466995,-0.414026,0.0451517,0.1628572,0.1177055
77,-0.59547657,-0.45453846,"('unmotivated', 'motivated')",-1.364989,-1.1881999,-0.9802328,-0.8213692,0.1588636
78,-0.81436235,-0.6781805,"('nonresilient', 'resilient')",-0.09033899,-0.080022946,-0.4523507,-0.3791017,0.073249
79,-0.7817063,-0.871863,"('wavering', 'unwavering')",-0.6909497,-0.6660389,-0.736328,-0.7689509,-0.0326229
80,0.0982651,0.09941867,"('dominated', 'dominating')",-1.014043,-0.9343761,-0.4578889,-0.4174787,0.0404102
81,1.0686623,1.0761319,"('submissive', 'aggressive')",-0.9039711,-0.77430725,0.0823456,0.1509123,0.0685667
82,-0.21086878,-0.17668423,"('poor', 'rich')",6.551534,6.6415334,3.1703327,3.2324245,0.0620918
83,-0.10041558,-0.0676038,"('powerless', 'powerful')",-1.170504,-1.1640903,-0.6354598,-0.6158471,0.0196127
84,0.24990343,0.14259876,"('inferior', 'superior')",0.52667886,0.53294677,0.3882912,0.3377728,-0.0505184
85,-0.843987,-0.9139596,"('insignificant', 'prestigious')",-0.33403438,-0.36071813,-0.5890107,-0.6373389,-0.0483282
86,-1.1723714,-1.2053686,"('uninfluential', 'influential')",-0.21445955,-0.313375,-0.6934155,-0.7593718,-0.0659563
87,0.12447229,-0.0066924635,"('unsuccessful', 'successful')",0.5038156,0.52904546,0.314144,0.2611765,-0.0529675
88,-0.23235801,-0.28400373,"('low', 'eminent')",-0.62330925,-0.6275944,-0.4278336,-0.4557991,-0.0279655
