,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.6246181,-0.64149487,"('unsociable', 'sociable')",0.07402533,-0.045412183,-0.2752964,-0.3434535,-0.0681571
1,-1.4658829,-1.4435197,"('unfriendly', 'friendly')",1.3629222,1.2516999,-0.0514804,-0.0959099,-0.0444295
2,0.62951005,0.70289654,"('unlikable', 'likable')",0.49018353,0.49368978,0.5598468,0.5982932,0.0384464
3,-0.49994603,-0.312106,"('repellent', 'pleasant')",0.9181077,1.0079265,0.2090808,0.3479102,0.1388294
4,-0.51164883,-0.4949409,"('disliked', 'liked')",-7.547832,-7.6941233,-4.0297403,-4.094532,-0.0647917
5,-0.45039463,-0.41900852,"('distant', 'outgoing')",-0.68921006,-0.77192205,-0.5698023,-0.5954653,-0.025663
6,-1.0921988,-1.0067623,"('distant', 'open')",-0.50821096,-0.6019669,-0.8002049,-0.8043646,-0.0041597
7,-0.6216889,-0.5182591,"('insensitive', 'sensitive')",0.15379399,0.23369889,-0.2339475,-0.1422801,0.0916674
8,-1.1482525,-1.1812544,"('unaffectionate', 'affectionate')",0.62045896,0.5716823,-0.2638968,-0.3047861,-0.0408893
9,-1.6139772,-1.5718895,"('unaffectionate', 'caring')",0.96936786,0.9669235,-0.3223047,-0.302483,0.0198217
10,-1.1004897,-0.98572296,"('unsympathetic', 'sympathetic')",-0.39449823,-0.35176763,-0.747494,-0.6687453,0.0787487
11,-0.14828447,-0.0944271,"('unhelpful', 'helpful')",1.2316285,1.3333409,0.5416721,0.6194569,0.0777848
12,-1.060521,-0.87653524,"('unsupportive', 'supportive')",-2.370159,-2.3640432,-1.7153399,-1.6202892,0.0950507
13,-0.30271906,-0.31535152,"('impolite', 'polite')",-0.90493405,-0.8399038,-0.6038265,-0.5776277,0.0261988
14,0.9954841,1.0002552,"('antisocial', 'social')",0.11050902,0.07848026,0.5529966,0.5393677,-0.0136289
15,0.70169157,0.5900155,"('boring', 'funny')",-0.20740275,-0.24045922,0.2471444,0.1747781,-0.0723663
16,-0.45103893,-0.43250075,"('unpopular', 'popular')",0.28927815,0.21129623,-0.0808804,-0.1106023,-0.0297219
17,-0.6120308,-0.5339935,"('nasty', 'nice')",-0.52937233,-0.48379493,-0.5707016,-0.5088942,0.0618074
18,-0.6365146,-0.5781206,"('disagreeable', 'welcoming')",-0.41908303,-0.5337938,-0.5277988,-0.5559572,-0.0281584
19,-1.1223356,-1.0278422,"('inhospitable', 'hospitable')",-0.69800204,-0.66992724,-0.9101688,-0.8488847,0.0612841
20,0.5328844,0.58414894,"('rough', 'thoughtful')",0.957474,0.9484508,0.7451792,0.7662998,0.0211206
21,0.59066015,0.62503195,"('immoral', 'moral')",-0.3720104,-0.27830967,0.1093249,0.1733611,0.0640362
22,0.543579,0.5815608,"('untrustworthy', 'trustworthy')",-0.8425058,-0.8874903,-0.1494634,-0.1529647,-0.0035013
23,-0.27420685,-0.22395521,"('insincere', 'sincere')",5.928679,5.964358,2.8272362,2.8702013,0.0429651
24,-0.23849133,-0.19210373,"('dishonest', 'honest')",0.4215992,0.41204494,0.0915539,0.1099706,0.0184167
25,-0.26340136,-0.30922538,"('egoistic', 'altruistic')",1.4340855,1.3994552,0.585342,0.5451149,-0.0402271
26,-0.05554626,-0.046031523,"('hardhearted', 'benevolent')",1.522763,1.4898196,0.7336084,0.7218941,-0.0117143
27,-0.6308421,-0.6393597,"('hardhearted', 'softhearted')",1.3878496,1.2703222,0.3785037,0.3154812,-0.0630225
28,-0.26374385,-0.35004836,"('disloyal', 'loyal')",1.0866228,1.0196768,0.4114395,0.3348142,-0.0766253
29,-0.1291693,-0.17876126,"('unfair', 'fair')",-0.39723325,-0.58169466,-0.2632013,-0.380228,-0.1170267
30,0.6682968,0.73061347,"('intolerant', 'tolerant')",0.951336,0.92852217,0.8098164,0.8295678,0.0197514
31,-0.9380176,-0.8276945,"('evil', 'good')",-0.67784715,-0.7868185,-0.8079324,-0.8072565,0.0006759
32,-0.36311978,-0.38516682,"('unkind', 'kind')",0.49552834,0.41264287,0.0662043,0.013738,-0.0524663
33,0.08231988,0.040269267,"('wrong', 'right')",-0.78611237,-0.8327244,-0.3518963,-0.3962276,-0.0443313
34,-0.14589779,0.066756345,"('mean', 'honorable')",5.530187,5.7279286,2.6921446,2.8973424,0.2051978
35,-0.18507914,-0.3140277,"('corrupt', 'incorrupt')",-0.32750958,-0.42407456,-0.2562944,-0.3690511,-0.1127567
36,-1.0939153,-1.1149459,"('hostile', 'amicable')",-0.0018370273,-0.17276694,-0.5478762,-0.6438564,-0.0959802
37,0.38827056,0.44862592,"('fake', 'genuine')",-0.04376597,-0.022217013,0.1722523,0.2132045,0.0409522
38,-0.9719144,-0.8857209,"('untruthful', 'truthful')",-0.6157566,-0.5624483,-0.7938355,-0.7240846,0.0697509
39,1.1395812,1.1295786,"('exploitative', 'cooperative')",0.30459648,0.36351672,0.7220888,0.7465476,0.0244588
40,-0.35003948,-0.296437,"('stingy', 'generous')",-2.0655577,-2.2051036,-1.2077986,-1.2507703,-0.0429717
41,-0.17798683,-0.038082413,"('unforgiving', 'forgiving')",-0.020287259,-0.11457743,-0.099137,-0.0763299,0.0228071
42,0.48144042,0.6422364,"('unreliable', 'reliable')",-3.653304,-3.7029347,-1.5859318,-1.5303491,0.0555827
43,-0.20998862,-0.033822954,"('irresponsible', 'responsible')",0.34283006,0.37476206,0.0664207,0.1704696,0.1040489
44,1.1377293,1.0801358,"('prejudiced', 'unprejudiced')",-1.2889969,-1.3169252,-0.0756338,-0.1183947,-0.0427609
45,-0.59181577,-0.3783664,"('incompetent', 'competent')",-0.09829968,-0.12036354,-0.3450577,-0.249365,0.0956927
46,-0.9467896,-0.78143704,"('uncompetitive', 'competitive')",-1.0933439,-1.0248827,-1.0200667,-0.9031599,0.1169068
47,0.63489175,0.76284415,"('stupid', 'smart')",5.773209,5.9273534,3.2040505,3.3450987,0.1410482
48,-0.48022902,-0.45442852,"('unintelligent', 'intelligent')",0.63781625,0.70660955,0.0787936,0.1260905,0.0472969
49,0.31440368,0.44816265,"('unable', 'able')",-0.1573215,-0.13554813,0.0785411,0.1563073,0.0777662
50,0.52859586,0.5136638,"('clumsy', 'skillful')",-0.24430202,-0.34631866,0.1421469,0.0836726,-0.0584743
51,-0.47890803,-0.58754045,"('uneducated', 'educated')",-0.1405006,-0.19286093,-0.3097043,-0.3902007,-0.0804964
52,-0.43369657,-0.61994743,"('irrational', 'rational')",0.31283835,0.16927733,-0.0604291,-0.2253351,-0.164906
53,-1.3281357,-1.2989525,"('uncreative', 'creative')",0.19928628,0.08286437,-0.5644248,-0.608044,-0.0436192
54,-0.11243885,-0.24396785,"('incapable', 'capable')",0.5826411,0.59480053,0.2351011,0.1754164,-0.0596847
55,0.021442361,0.10642438,"('incompetent', 'clever')",0.3042622,0.34426174,0.1628523,0.225343,0.0624907
56,0.6840427,0.7923065,"('impractical', 'practical')",-0.5821211,-0.5441752,0.0509608,0.1240656,0.0731048
57,-0.6033352,-0.5056373,"('unimaginative', 'imaginative')",-3.4219139,-3.4218602,-2.0126245,-1.9637487,0.0488758
58,-0.4544189,-0.3890876,"('undiscriminating', 'discriminating')",0.039465085,-0.052840278,-0.2074769,-0.2209639,-0.013487
59,0.45770898,0.39851752,"('foolish', 'wise')",0.2123473,0.20551196,0.3350281,0.3020147,-0.0330134
60,0.6536075,0.7829654,"('inefficient', 'efficient')",-0.2649374,-0.10083899,0.194335,0.3410632,0.1467282
61,0.13497949,0.031135175,"('illogical', 'logical')",0.7041246,0.54569733,0.4195521,0.2884163,-0.1311358
62,0.27178395,0.41994336,"('incompetent', 'brilliant')",0.15453258,0.28052154,0.2131583,0.3502325,0.1370742
63,-0.90316975,-0.7230221,"('unperceptive', 'insightful')",0.122969136,0.20641738,-0.3901003,-0.2583024,0.1317979
64,0.39185774,0.37408212,"('shy', 'confident')",-6.7117834,-6.769468,-3.1599629,-3.1976929,-0.03773
65,0.4048637,0.26236206,"('insecure', 'secure')",-0.16962695,-0.098628186,0.1176184,0.0818669,-0.0357515
66,-1.028948,-1.0427572,"('inactive', 'active')",-0.0013538972,0.0129611045,-0.5151509,-0.514898,0.0002529
67,1.063115,1.0484931,"('doubtful', 'determined')",-0.41456273,-0.41360453,0.3242761,0.3174443,-0.0068318
68,-0.26374468,-0.29236588,"('dependent', 'independent')",-0.80594254,-0.87570256,-0.5348436,-0.5840342,-0.0491906
69,0.7766415,0.78387344,"('lazy', 'industrious')",-0.78519577,-0.80559903,-0.0042771,-0.0108628,-0.0065857
70,0.060928203,0.19589368,"('lethargic', 'energetic')",0.026423328,0.040889904,0.0436758,0.1183918,0.074716
71,-0.2595351,-0.24414213,"('diffident', 'self-confident')",0.2603291,0.25961626,0.000397,0.0077371,0.0073401
72,-0.7548161,-0.7937319,"('unambitious', 'ambitious')",-0.47852764,-0.42540824,-0.6166719,-0.6095701,0.0071018
73,1.0921563,1.0255494,"('helpless', 'self-reliant')",-3.2880187,-3.35495,-1.0979311,-1.1647003,-0.0667692
74,-0.3560857,-0.24948445,"('undedicated', 'dedicated')",-0.34533218,-0.42512622,-0.3507089,-0.3373053,0.0134036
75,-0.45000097,-0.43438244,"('meek', 'impulsive')",-0.9430265,-0.90205234,-0.6965137,-0.6682174,0.0282963
76,0.60623354,0.69936645,"('anxious', 'daring')",-0.5073809,-0.43612403,0.0494263,0.1316212,0.0821949
77,-0.77048147,-0.68609834,"('unmotivated', 'motivated')",-1.4166484,-1.227884,-1.093565,-0.9569912,0.1365738
78,-1.0306454,-0.8822731,"('nonresilient', 'resilient')",-0.08595563,-0.069197044,-0.5583005,-0.4757351,0.0825654
79,-0.7716795,-0.78516173,"('wavering', 'unwavering')",-0.6544655,-0.6564377,-0.7130725,-0.7207997,-0.0077272
80,-0.05117769,-0.059216727,"('dominated', 'dominating')",-1.1034725,-0.9263681,-0.5773251,-0.4927924,0.0845327
81,0.9075412,0.8418134,"('submissive', 'aggressive')",-0.9355167,-0.7677312,-0.0139877,0.0370411,0.0510288
82,-0.41991374,-0.33844736,"('poor', 'rich')",6.427888,6.447973,3.0039871,3.0547626,0.0507755
83,-0.091184966,-0.054923512,"('powerless', 'powerful')",-1.1541644,-1.1480283,-0.6226747,-0.6014759,0.0211988
84,0.46034035,0.31335413,"('inferior', 'superior')",0.8661242,0.8166601,0.6632323,0.5650071,-0.0982252
85,-0.7309696,-0.7351181,"('insignificant', 'prestigious')",0.034948107,-0.057218015,-0.3480107,-0.3961681,-0.0481574
86,-1.5027791,-1.4938852,"('uninfluential', 'influential')",-0.49590343,-0.5554118,-0.9993412,-1.0246484,-0.0253072
87,0.05140288,-0.020489475,"('unsuccessful', 'successful')",0.483988,0.5200102,0.2676954,0.2497603,-0.0179351
88,-0.23093866,-0.31839922,"('low', 'eminent')",-0.45679423,-0.47184232,-0.3438664,-0.3951208,-0.0512544
