,mettler_male,mettler_female,tuple,toledo_male,toledo_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1915383,0.24248838,"('unsociable', 'sociable')",0.6333246,0.4463152,0.41273326,0.23266806,-0.18403691,-0.28482068,0.2633898,0.1591627,-0.1042271
1,-2.1101918,-1.8799052,"('unfriendly', 'friendly')",1.4764696,1.588882,0.060804173,-0.024645232,1.9451091,1.8379107,0.3430478,0.3805605,0.0375127
2,0.93412226,0.9823448,"('unlikable', 'likable')",1.6296592,1.5910983,1.7717686,1.8511455,0.8853749,1.0303214,1.3052313,1.3637276,0.0584963
3,-0.41087508,-0.23028997,"('repellent', 'pleasant')",0.18204436,0.31653392,0.4797248,0.5302903,0.2962611,0.38911673,0.1367888,0.2514127,0.1146239
4,-0.17058985,-0.040980395,"('disliked', 'liked')",-1.1831707,-1.0488721,-0.961711,-0.8697513,-5.9949017,-5.96002,-2.0775933,-1.979906,0.0976873
5,-0.8963807,-0.7159587,"('distant', 'outgoing')",-0.018880507,0.15243362,-0.58243793,-0.38402787,-0.32151014,-0.2099225,-0.4548023,-0.2893689,0.1654334
6,-1.5916243,-1.3787049,"('distant', 'open')",0.6087237,0.86635846,-0.47319168,-0.27772054,0.33956182,0.41741383,-0.2791326,-0.0931633,0.1859693
7,-0.32045454,-0.10193992,"('insensitive', 'sensitive')",1.34656,1.3385271,0.44319683,0.4271487,0.7055838,0.7822534,0.5437215,0.6114973,0.0677758
8,-1.9126859,-1.9047697,"('unaffectionate', 'affectionate')",0.5243437,0.64807755,-0.9082021,-0.9277723,0.47404823,0.42562798,-0.455624,-0.4397091,0.0159149
9,-1.390025,-1.258999,"('unaffectionate', 'caring')",1.5439384,1.6163414,0.09739502,0.12272486,1.0751354,1.0862479,0.3316109,0.3915788,0.0599679
10,-0.6063505,-0.48841953,"('unsympathetic', 'sympathetic')",1.6016864,1.5319047,-0.32997575,-0.40887445,0.17023328,0.12895222,0.2088983,0.1908907,-0.0180076
11,0.36285305,0.40269452,"('unhelpful', 'helpful')",0.9674555,0.919504,0.74347246,0.7390388,2.177427,2.2273376,1.0628021,1.0721438,0.0093417
12,0.15772599,0.49628443,"('unsupportive', 'supportive')",1.2778271,1.4529573,0.13551416,0.37743247,-1.4084306,-1.2489711,0.0406592,0.2694257,0.2287665
13,1.1536294,1.1980703,"('impolite', 'polite')",1.1695702,0.9533749,1.3537556,1.2693084,0.076928385,0.06235642,0.9384709,0.8707775,-0.0676934
14,0.5378022,0.5701414,"('antisocial', 'social')",-0.006965708,-0.1048591,1.0037948,0.9563183,-0.796036,-0.7496576,0.1846488,0.1679858,-0.016663
15,-0.25297326,-0.29485762,"('boring', 'funny')",0.15148142,0.054243807,-0.0007547997,-0.01692706,0.23931192,0.31359908,0.0342663,0.0140145,-0.0202518
16,0.20447516,0.29653153,"('unpopular', 'popular')",-1.4612828,-1.4911044,0.027055327,-0.00018024072,0.73979896,0.66920537,-0.1224883,-0.1313869,-0.0088986
17,0.24133678,0.38186446,"('nasty', 'nice')",-1.2806156,-1.2280957,-1.8419895,-1.783137,-1.0139115,-0.95334715,-0.9737949,-0.8956789,0.078116
18,-0.70198846,-0.5221013,"('disagreeable', 'welcoming')",0.60880244,0.77793777,0.5027301,0.5874081,-0.41376507,-0.4070163,-0.0010553,0.1090571,0.1101124
19,-0.99954504,-0.8091941,"('inhospitable', 'hospitable')",-0.041838508,0.10535214,-1.0942217,-0.9727983,-0.36101344,-0.272844,-0.6241547,-0.4873711,0.1367836
20,0.29035246,0.32658508,"('rough', 'thoughtful')",0.4076212,0.40017748,0.0057609454,-0.042782575,1.0599879,0.9789152,0.4409306,0.4157238,-0.0252068
21,0.36333057,0.4334204,"('immoral', 'moral')",0.7112844,0.54218847,0.6857436,0.6396246,-0.55023116,-0.5267339,0.3025318,0.2721249,-0.0304069
22,0.19164935,0.2717266,"('untrustworthy', 'trustworthy')",1.0560976,1.0243139,0.49747843,0.46513572,-0.7532036,-0.7033794,0.2480055,0.2644492,0.0164437
23,0.5598184,0.6605753,"('insincere', 'sincere')",1.941603,1.8437355,0.66725194,0.57888645,5.4399,5.305176,2.1521435,2.0970931,-0.0550504
