,tenet_male,tenet_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.4364805,-1.5709509,"('unsociable', 'sociable')",0.7525867,0.6295174,-0.03310819,-0.24040988,-0.2390007,-0.3939478,-0.1549471
1,-2.788347,-2.7104707,"('unfriendly', 'friendly')",0.6650809,0.58555365,1.0120332,0.9368291,-0.370411,-0.3960293,-0.0256183
2,0.60876054,0.5960805,"('unlikable', 'likable')",1.2930577,1.3076148,1.297543,1.3502105,1.0664538,1.0846353,0.0181815
3,-0.48327944,-0.30543602,"('repellent', 'pleasant')",-1.1444583,-0.95688623,0.64164066,0.64680177,-0.328699,-0.2051735,0.1235255
4,-0.094136454,-0.0063747456,"('disliked', 'liked')",0.40361354,0.43883166,-6.392517,-6.3606453,-2.0276801,-1.9760628,0.0516173
5,-0.87223095,-0.76398116,"('distant', 'outgoing')",0.6598802,0.75764567,-0.54243976,-0.40924397,-0.2515968,-0.1385265,0.1130703
6,-0.8324341,-0.643628,"('distant', 'open')",0.3672111,0.48816496,-0.68094087,-0.57289875,-0.3820546,-0.2427873,0.1392673
7,-0.03586912,-0.028573373,"('insensitive', 'sensitive')",0.19254975,0.22071907,0.17395966,0.157501,0.1102134,0.1165489,0.0063355
8,-1.293692,-1.3214992,"('unaffectionate', 'affectionate')",0.11323508,0.053826407,0.15177542,0.19125499,-0.3428938,-0.3588059,-0.0159121
9,-0.9371189,-0.96342874,"('unaffectionate', 'caring')",1.3338308,1.3272636,0.9748972,1.0211015,0.4572031,0.4616454,0.0044423
10,-0.59051955,-0.62797236,"('unsympathetic', 'sympathetic')",-0.2307753,-0.18357739,-0.42940527,-0.5059672,-0.4169,-0.4391723,-0.0222723
11,0.22516534,0.14021881,"('unhelpful', 'helpful')",0.5570886,0.54191256,1.9221106,1.9362869,0.9014548,0.8728061,-0.0286487
12,0.48438966,0.57244736,"('unsupportive', 'supportive')",2.2549715,2.4207857,-1.8155615,-1.735327,0.3079333,0.419302,0.1113687
13,0.049851425,-0.11978367,"('impolite', 'polite')",0.50116444,0.44719633,-0.21210301,-0.31687647,0.1129709,0.0035121,-0.1094588
14,0.08214444,0.050062686,"('antisocial', 'social')",0.51657164,0.5318763,0.10362205,-0.07161276,0.2341127,0.1701087,-0.064004
15,-0.14920273,-0.29121467,"('boring', 'funny')",0.5132556,0.38228098,-0.17863224,-0.20598331,0.0618069,-0.0383057,-0.1001126
16,-0.8320991,-0.7958462,"('unpopular', 'popular')",-0.027870305,0.048797444,0.3496441,0.277798,-0.1701084,-0.1564169,0.0136915
17,-0.5615399,-0.5273769,"('nasty', 'nice')",-0.65211093,-0.50427675,-0.50201166,-0.4595197,-0.5718875,-0.4970578,0.0748297
18,-0.25229576,-0.27611655,"('disagreeable', 'welcoming')",0.4053481,0.4245991,-0.4664218,-0.47278813,-0.1044565,-0.1081019,-0.0036454
19,-0.8613873,-0.8220236,"('inhospitable', 'hospitable')",0.64454377,0.64577883,-0.5826109,-0.41176665,-0.2664848,-0.1960038,0.070481
20,-0.14370757,-0.06808479,"('rough', 'thoughtful')",-0.15218168,-0.09959714,0.5296506,0.55052185,0.0779205,0.1276133,0.0496928
21,0.5821139,0.48225716,"('immoral', 'moral')",0.9434582,0.89284843,-0.24233991,-0.31893823,0.4277441,0.3520558,-0.0756883
22,-0.109554574,-0.07146171,"('untrustworthy', 'trustworthy')",-0.09641221,-0.1517856,-0.86668366,-0.934061,-0.3575501,-0.3857694,-0.0282193
23,-0.56884396,-0.6649693,"('insincere', 'sincere')",0.87321925,0.8369202,5.5884275,5.437673,1.9642676,1.8698746,-0.094393
24,-0.80091894,-0.83162546,"('dishonest', 'honest')",0.27632666,0.23718542,0.6736034,0.68124926,0.0496704,0.0289364,-0.020734
25,-0.55207896,-0.5789335,"('egoistic', 'altruistic')",0.30126584,0.2982431,1.1220558,1.1000018,0.2904142,0.2731038,-0.0173104
26,-1.0532196,-1.070626,"('hardhearted', 'benevolent')",1.653502,1.6133989,1.540512,1.3883855,0.7135981,0.6437195,-0.0698786
27,-0.416585,-0.36932483,"('hardhearted', 'softhearted')",0.7210807,0.7839732,0.9494421,0.9400315,0.4179793,0.45156,0.0335807
