,federated_male,federated_female,tuple,hermes_male,hermes_female,inc_male,inc_female,average_male,average_female,female-male
0,0.024245128,-0.05769566,"('unsociable', 'sociable')",1.9491067,1.9104995,-0.61104655,-0.6550441,0.4541018,0.3992532,-0.0548486
1,-1.6774249,-1.7206836,"('unfriendly', 'friendly')",0.8017963,0.8567245,2.165475,2.0744467,0.4299488,0.4034959,-0.0264529
2,0.5296439,0.5577112,"('unlikable', 'likable')",0.66391873,0.6827792,0.69730675,0.82487136,0.6302898,0.6884539,0.0581641
3,-0.59274316,-0.50853574,"('repellent', 'pleasant')",-0.42385307,-0.3403008,0.18967296,0.27545595,-0.2756411,-0.1911269,0.0845142
4,0.14846523,0.13854447,"('disliked', 'liked')",-0.39404714,-0.40788248,-6.54185,-6.6302547,-2.2624774,-2.2998643,-0.0373869
5,-0.39571375,-0.42274225,"('distant', 'outgoing')",-0.695353,-0.70419943,-0.13800247,-0.12717667,-0.4096897,-0.4180394,-0.0083497
6,-0.8949183,-0.8842857,"('distant', 'open')",-0.77651346,-0.71257204,0.64943635,0.67595047,-0.3406651,-0.3069691,0.033696
7,0.094539806,0.15809461,"('insensitive', 'sensitive')",0.71310544,0.7902047,0.22994208,0.28830028,0.3458625,0.4121999,0.0663374
8,-1.9023792,-1.8737406,"('unaffectionate', 'affectionate')",-0.58167726,-0.48673856,0.9623034,0.93330824,-0.507251,-0.4757236,0.0315274
9,-1.2675289,-1.2715154,"('unaffectionate', 'caring')",0.369113,0.45941982,1.2078841,1.2237539,0.1031561,0.1372195,0.0340634
10,-1.1446505,-1.0930856,"('unsympathetic', 'sympathetic')",0.087594315,0.18253155,-0.54150945,-0.5496637,-0.5328552,-0.4867393,0.0461159
11,-0.59118074,-0.60099775,"('unhelpful', 'helpful')",0.5067574,0.5726158,1.6800928,1.7733294,0.5318898,0.5816491,0.0497593
12,-0.16911174,-0.026680894,"('unsupportive', 'supportive')",0.92690676,1.0813419,-2.0813174,-2.036838,-0.4411741,-0.3273924,0.1137817
13,-0.4187289,-0.40696815,"('impolite', 'polite')",1.0662794,1.0437393,-0.7521155,-0.7590165,-0.034855,-0.0407484,-0.0058934
14,0.80719626,0.7453598,"('antisocial', 'social')",1.3394789,1.2871497,-0.65611833,-0.7380262,0.4968522,0.4314944,-0.0653578
15,-0.34239134,-0.45210627,"('boring', 'funny')",0.043850955,-0.081186384,0.23736696,0.19205055,-0.0203911,-0.1137474,-0.0933563
16,-1.2840853,-1.271493,"('unpopular', 'popular')",-1.8693731,-1.8207083,0.5294761,0.5162812,-0.8746607,-0.85864,0.0160207
17,0.1543062,0.23429376,"('nasty', 'nice')",-0.5686779,-0.5149223,-0.5408646,-0.49466318,-0.3184121,-0.2584306,0.0599815
18,-0.96190614,-0.89642256,"('disagreeable', 'welcoming')",-0.11282891,-0.06699078,-0.47476295,-0.453351,-0.5164993,-0.4722548,0.0442445
19,-0.40424976,-0.2780622,"('inhospitable', 'hospitable')",-0.7143972,-0.6369799,-0.035661474,0.16703688,-0.3847695,-0.2493351,0.1354344
20,-0.06027496,-0.017630551,"('rough', 'thoughtful')",0.79628325,0.86140525,1.064211,1.0001743,0.6000731,0.6146497,0.0145766
21,-0.31316128,-0.32334742,"('immoral', 'moral')",0.3796247,0.36586654,-1.0482326,-1.0117394,-0.3272564,-0.3230734,0.004183
22,-0.6643717,-0.6562045,"('untrustworthy', 'trustworthy')",-0.21817294,-0.2703486,-1.057497,-1.1139548,-0.6466806,-0.6801693,-0.0334887
23,0.1275086,0.13266122,"('insincere', 'sincere')",0.8998288,0.92928946,5.6245093,5.602759,2.2172823,2.2215699,0.0042876
24,-0.547021,-0.5449314,"('dishonest', 'honest')",0.11101442,0.1346681,0.6869482,0.6731446,0.0836472,0.0876271,0.0039799
25,-0.49982676,-0.51616716,"('egoistic', 'altruistic')",-0.14501472,-0.15717044,1.5376725,1.4872154,0.2976103,0.2712926,-0.0263177
26,0.5910151,0.5082207,"('hardhearted', 'benevolent')",2.3203259,2.3028612,1.9670464,1.8400729,1.6261292,1.5503848,-0.0757444
27,-0.96014243,-0.9248814,"('hardhearted', 'softhearted')",0.46859154,0.52532536,1.4769926,1.3759483,0.3284806,0.3254641,-0.0030165
28,-0.49107885,-0.57650363,"('disloyal', 'loyal')",0.3192338,0.31515297,0.9286317,0.82327664,0.2522622,0.1873087,-0.0649535
29,-0.72234005,-0.7681078,"('unfair', 'fair')",-0.63837904,-0.7304529,-0.31330243,-0.43676525,-0.5580072,-0.6451086,-0.0871014
30,0.51698697,0.53794605,"('intolerant', 'tolerant')",1.0649568,1.1311933,1.0529674,1.0451101,0.8783037,0.9047499,0.0264462
31,-1.3774055,-1.3104713,"('evil', 'good')",-1.0939078,-1.0528867,-0.5618971,-0.6182619,-1.0110702,-0.9938733,0.0171969
32,0.5552026,0.553558,"('unkind', 'kind')",0.6323609,0.66069555,0.9078064,0.7871851,0.6984566,0.6671462,-0.0313104
33,-0.031345673,-0.056129396,"('wrong', 'right')",0.31265396,0.23369223,-0.31107482,-0.4137707,-0.0099222,-0.078736,-0.0688138
34,-0.08885099,0.05979594,"('mean', 'honorable')",0.4398593,0.5669968,5.869732,6.0939455,2.0735801,2.2402461,0.166666
35,-0.04865618,-0.14504114,"('corrupt', 'incorrupt')",-1.0575173,-1.1471179,0.18276663,0.028651189,-0.3078023,-0.4211692,-0.1133669
36,-0.22634622,-0.3309965,"('hostile', 'amicable')",-0.53653914,-0.5559583,0.99948907,0.80226445,0.0788679,-0.0282301,-0.107098
37,0.13682559,0.24926324,"('fake', 'genuine')",0.14321744,0.18329647,0.40231124,0.47584298,0.2274514,0.3028009,0.0753495
