,resmed_male,resmed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.6756737,0.6147326,"('unsociable', 'sociable')",-0.29417259,-0.44627324,0.1907506,0.0842297,-0.1065209
1,-0.459912,-0.60472876,"('unfriendly', 'friendly')",1.9659326,1.8693117,0.7530103,0.6322914,-0.1207189
2,0.47322354,0.51397425,"('unlikable', 'likable')",0.58195204,0.5871128,0.5275878,0.5505435,0.0229557
3,-0.029671242,0.13751817,"('repellent', 'pleasant')",0.061102964,0.1640518,0.0157159,0.150785,0.1350691
4,-0.3374741,-0.43352038,"('disliked', 'liked')",-6.0128436,-6.112206,-3.175159,-3.2728631,-0.0977041
5,-1.0681026,-1.1761938,"('distant', 'outgoing')",-0.2125285,-0.20254669,-0.6403155,-0.6893703,-0.0490548
6,-1.6051047,-1.7411764,"('distant', 'open')",0.13259783,0.12576678,-0.7362534,-0.8077048,-0.0714514
7,0.29188824,0.47592345,"('insensitive', 'sensitive')",0.60474277,0.7692812,0.4483155,0.6226023,0.1742868
8,-1.2144588,-1.3227705,"('unaffectionate', 'affectionate')",1.0069073,0.90339607,-0.1037757,-0.2096872,-0.1059115
9,-0.70188177,-0.69832057,"('unaffectionate', 'caring')",1.2723739,1.3013124,0.2852461,0.3014959,0.0162498
10,0.2851963,0.47969455,"('unsympathetic', 'sympathetic')",-0.5353122,-0.46129602,-0.1250579,0.0091993,0.1342572
11,-0.3211782,-0.20290695,"('unhelpful', 'helpful')",1.4342179,1.620925,0.5565199,0.709009,0.1524891
12,0.4871459,0.62348026,"('unsupportive', 'supportive')",-1.69451,-1.6065718,-0.603682,-0.4915458,0.1121362
13,0.4015253,0.4098123,"('impolite', 'polite')",-0.7197274,-0.6541708,-0.1591011,-0.1221793,0.0369218
14,1.4653635,1.5516452,"('antisocial', 'social')",-0.37600398,-0.43987453,0.5446798,0.5558853,0.0112055
15,-0.36829427,-0.46366334,"('boring', 'funny')",0.7763677,0.7104573,0.2040367,0.123397,-0.0806397
16,-0.33525753,-0.31642717,"('unpopular', 'popular')",0.542035,0.5997095,0.1033887,0.1416412,0.0382525
17,0.04759134,0.12518327,"('nasty', 'nice')",-0.44411817,-0.38718176,-0.1982634,-0.1309992,0.0672642
18,-0.024284478,-0.0791652,"('disagreeable', 'welcoming')",-0.032382384,-0.050369352,-0.0283334,-0.0647673,-0.0364339
19,-0.8436796,-0.85278606,"('inhospitable', 'hospitable')",0.16059384,0.20386797,-0.3415429,-0.324459,0.0170839
20,0.53891957,0.5856434,"('rough', 'thoughtful')",0.94346887,0.8762613,0.7411942,0.7309524,-0.0102418
21,1.1239023,1.1882299,"('immoral', 'moral')",-0.23824261,-0.22624573,0.4428298,0.4809921,0.0381623
22,0.74894583,0.7467144,"('untrustworthy', 'trustworthy')",-0.64030105,-0.66388994,0.0543224,0.0414122,-0.0129102
23,0.7617766,0.8682061,"('insincere', 'sincere')",5.708141,5.847012,3.2349586,3.357609,0.1226504
24,-0.03752768,-0.03644621,"('dishonest', 'honest')",0.8080023,0.8288664,0.3852373,0.3962101,0.0109728
25,-0.33011103,-0.36413652,"('egoistic', 'altruistic')",1.8476603,1.7729167,0.7587746,0.70439,-0.0543846
26,0.1910744,0.016600532,"('hardhearted', 'benevolent')",1.8025296,1.6148552,0.996802,0.8157278,-0.1810742
