,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2657437,-1.3608416,"('unsociable', 'sociable')",-1.3119376,-1.4828148,0.45082077,0.26403925,-0.80025214,-0.95925325,-0.7317782,-0.8847176,-0.1529394
1,-0.58489764,-0.50211054,"('unfriendly', 'friendly')",0.26973778,0.23938458,-0.19822353,-0.14331745,1.6915425,1.5668149,0.2945398,0.2901929,-0.0043469
2,0.46515203,0.5958501,"('unlikable', 'likable')",1.3927273,1.5738952,1.9324658,2.0733657,0.9926827,1.1763035,1.1957569,1.3548536,0.1590967
3,-0.95808685,-0.78235537,"('repellent', 'pleasant')",-0.9336664,-0.90817964,0.88115084,0.90199715,0.17593488,0.23789358,-0.2086669,-0.1376611,0.0710058
4,-0.22384335,-0.2233652,"('disliked', 'liked')",0.079751976,0.08440596,-0.71495974,-0.7785754,-6.296284,-6.258617,-1.7888339,-1.7940379,-0.005204
5,-0.19108182,-0.09056048,"('distant', 'outgoing')",0.62001383,0.76922274,-1.3694975,-1.2335418,-0.05949695,0.05233109,-0.2500156,-0.1256371,0.1243785
6,0.0056721345,0.18002768,"('distant', 'open')",0.5599521,0.74305207,-1.755412,-1.5973082,0.5167542,0.62097615,-0.1682584,-0.0133131,0.1549453
7,-0.072451405,-0.011323383,"('insensitive', 'sensitive')",-0.7387645,-0.79941636,-0.08629655,0.06682101,0.35280573,0.2662994,-0.1361767,-0.1194048,0.0167719
8,-0.44975847,-0.37656403,"('unaffectionate', 'affectionate')",0.14062592,0.13008034,-0.626391,-0.5627258,0.4283406,0.42174232,-0.1267957,-0.0968668,0.0299289
9,0.11706588,0.20828593,"('unaffectionate', 'caring')",0.022210598,0.0025918223,-0.3780269,-0.3112628,0.8882715,0.91364235,0.1623803,0.2033143,0.040934
10,-0.31956387,-0.2723918,"('unsympathetic', 'sympathetic')",-1.8538265,-1.9396224,-0.60032284,-0.53683895,-0.68575114,-0.7969639,-0.8648661,-0.8864543,-0.0215882
11,-0.082595125,-0.095170066,"('unhelpful', 'helpful')",-0.41534567,-0.4578654,-0.4088512,-0.40111685,1.7791566,1.7566698,0.2180911,0.2006294,-0.0174617
12,0.4517387,0.6696939,"('unsupportive', 'supportive')",-0.1024704,0.068235725,0.5231422,0.79350895,-2.050419,-1.9914525,-0.2945021,-0.1150035,0.1794986
13,-0.6001366,-0.7078583,"('impolite', 'polite')",-0.24548098,-0.36007684,-0.015351325,-0.09566352,-0.639801,-0.70739913,-0.3751925,-0.4677495,-0.092557
14,-0.6644556,-0.7291686,"('antisocial', 'social')",0.30346966,0.23374882,1.8908622,1.9026217,-0.67060655,-0.7644185,0.2148174,0.1606959,-0.0541215
15,0.20830934,0.08739101,"('boring', 'funny')",0.537202,0.5303591,-0.92669725,-0.9723992,0.5666393,0.5302484,0.0963634,0.0438998,-0.0524636
16,-1.3804629,-1.326244,"('unpopular', 'popular')",0.3318094,0.21736148,-0.28077042,-0.21192983,0.6044544,0.5834764,-0.1812424,-0.184334,-0.0030916
17,-0.10853102,-0.0382744,"('nasty', 'nice')",-0.5979791,-0.44003725,-0.8125755,-0.6848394,-0.3006124,-0.24731414,-0.4549245,-0.3526163,0.1023082
18,0.60269326,0.806484,"('disagreeable', 'welcoming')",0.9550657,1.1269652,-0.35900548,-0.15429163,-0.31577405,-0.2673666,0.2207449,0.3779477,0.1572028
19,0.29908615,0.47959316,"('inhospitable', 'hospitable')",-0.65336496,-0.48924258,-1.8422562,-1.7997524,-0.13160741,-0.012019115,-0.5820357,-0.4553552,0.1266805
20,0.13976261,0.231927,"('rough', 'thoughtful')",0.62534875,0.72242033,1.3641255,1.5175049,1.1160841,1.0894924,0.8113302,0.8903362,0.079006
21,-0.096007586,-0.1862794,"('immoral', 'moral')",-0.49450013,-0.57762754,0.31029359,0.3347541,-0.9642925,-0.97812456,-0.3111267,-0.3518193,-0.0406926
22,-0.9369855,-0.95863014,"('untrustworthy', 'trustworthy')",-0.69593006,-0.7074761,0.4150599,0.3771117,-1.1860775,-1.2284647,-0.6009833,-0.6293648,-0.0283815
23,-0.29262266,-0.2462175,"('insincere', 'sincere')",-0.7178201,-0.7481729,0.32431516,0.35440445,5.659252,5.4418187,1.2432811,1.2004582,-0.0428229
24,0.6007822,0.6028105,"('dishonest', 'honest')",-0.4643562,-0.51982695,-0.4622711,-0.4301731,0.73803955,0.64627373,0.1030486,0.074771,-0.0282776
25,-0.18242952,-0.20352048,"('egoistic', 'altruistic')",0.70660716,0.66960394,-0.15669064,-0.15816045,1.4796804,1.3790538,0.4617919,0.4217442,-0.0400477
26,0.77265674,0.7253152,"('hardhearted', 'benevolent')",1.7952217,1.7941893,1.2153084,1.2763101,1.5236628,1.4307016,1.3267124,1.3066291,-0.0200833
27,0.2789149,0.39406258,"('hardhearted', 'softhearted')",-0.7737623,-0.63597035,-0.6877929,-0.51610035,1.232736,1.1568319,0.0125239,0.0997059,0.087182
