,lamb_male,lamb_female,tuple,weston_male,weston_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.63417333,0.43924484,"('unsociable', 'sociable')",0.5377958,0.52278286,-0.3540883,-0.48492303,-0.53007865,-0.5891625,0.0719506,-0.0280145,-0.0999651
1,-1.2064815,-1.2692735,"('unfriendly', 'friendly')",0.0901827,0.011974361,0.4880928,0.33391047,1.9232846,1.8228605,0.3237697,0.2248679,-0.0989018
2,0.6188552,0.7714797,"('unlikable', 'likable')",0.11082783,0.2530302,1.1755929,1.3027756,0.27675056,0.43515825,0.5455066,0.6906109,0.1451043
3,-0.11313617,-0.05338325,"('repellent', 'pleasant')",-0.8877977,-0.7829888,0.15863168,0.17190507,0.3862431,0.4269406,-0.1140148,-0.0593816,0.0546332
4,-0.5297778,-0.62776554,"('disliked', 'liked')",0.2055637,0.045458134,0.5732822,0.51260287,-6.7205725,-6.83284,-1.6178761,-1.7256361,-0.10776
5,-1.2948804,-1.218724,"('distant', 'outgoing')",-0.9302952,-0.90941966,-0.30599594,-0.30012777,0.024237186,0.07199691,-0.6267336,-0.5890687,0.0376649
6,-1.5746027,-1.4846693,"('distant', 'open')",-1.2859298,-1.2658921,-0.46418697,-0.4999823,0.7149342,0.74976486,-0.6524463,-0.6251947,0.0272516
7,0.972809,0.93136895,"('insensitive', 'sensitive')",0.22831284,0.2284523,0.5109099,0.4839825,1.1870835,1.087012,0.7247788,0.682704,-0.0420748
8,-0.5821328,-0.5770438,"('unaffectionate', 'affectionate')",-0.024954706,-0.049827367,0.1620006,0.16436216,1.1744306,1.0955126,0.1823359,0.1582509,-0.024085
9,0.078295335,0.09487134,"('unaffectionate', 'caring')",0.082702175,0.04630464,0.8030505,0.73660946,1.4431765,1.4238471,0.6018062,0.5754081,-0.0263981
10,1.0388335,0.9965717,"('unsympathetic', 'sympathetic')",0.28522915,0.32378867,-0.68891156,-0.6909813,-0.07225016,-0.080493435,0.1407252,0.1372214,-0.0035038
11,0.18932228,0.19036405,"('unhelpful', 'helpful')",-0.3683257,-0.26483342,-0.5783923,-0.5669641,1.6401743,1.7991863,0.2206946,0.2894382,0.0687436
12,0.5138399,0.53955585,"('unsupportive', 'supportive')",0.7984668,0.8544517,0.47160518,0.5003557,-1.8014083,-1.79937,-0.0043741,0.0237483,0.0281224
13,0.829626,0.76064765,"('impolite', 'polite')",0.40953285,0.48993105,-0.53147024,-0.4917431,-0.205042,-0.16790344,0.1256617,0.147733,0.0220713
14,1.0955696,1.0411727,"('antisocial', 'social')",0.7774632,0.7897824,1.1947608,1.2438613,-0.3167991,-0.38097143,0.6877486,0.6734613,-0.0142873
15,0.004593797,0.019453995,"('boring', 'funny')",0.13967662,0.15974167,-0.92796564,-0.9586842,0.4080539,0.37181854,-0.0939103,-0.1019175,-0.0080072
16,-1.8810089,-1.8714445,"('unpopular', 'popular')",-0.9073581,-0.93495405,-0.94438773,-0.86237156,-0.23520991,-0.1523086,-0.9919912,-0.9552696,0.0367216
17,0.07855746,0.062428005,"('nasty', 'nice')",0.3912079,0.43993124,-0.56063384,-0.47311968,-0.45846286,-0.37215468,-0.1373328,-0.0857288,0.051604
18,-0.36648485,-0.30808938,"('disagreeable', 'welcoming')",-0.2568495,-0.20539975,-0.35196188,-0.28373754,-0.5995306,-0.5564488,-0.3937067,-0.3384189,0.0552878
19,0.05798651,0.25251716,"('inhospitable', 'hospitable')",-0.3413126,-0.24393943,-0.38416317,-0.32818154,0.09095079,0.17425697,-0.1441346,-0.0363367,0.1077979
20,0.47589946,0.46835402,"('rough', 'thoughtful')",-0.17208849,-0.13355988,-0.272032,-0.17062281,1.0701001,1.0356115,0.2754698,0.2999457,0.0244759
21,0.7791134,0.7560293,"('immoral', 'moral')",0.42894286,0.53133106,-0.52805823,-0.51751935,-0.89562297,-0.87942255,-0.0539062,-0.0273954,0.0265108
22,1.0328846,0.90181786,"('untrustworthy', 'trustworthy')",1.0278996,0.9664927,0.08734697,0.10125,-0.56692445,-0.6131196,0.3953017,0.3391103,-0.0561914
23,1.1785421,1.1074432,"('insincere', 'sincere')",-0.48920867,-0.46589556,-0.25279757,-0.36111483,5.8325253,5.848928,1.5672653,1.5323402,-0.0349251
24,1.1376451,1.1449543,"('dishonest', 'honest')",0.5466166,0.5028283,-0.87168795,-0.89087826,0.80297405,0.7228861,0.403887,0.3699476,-0.0339394
25,-0.83248764,-0.79973,"('egoistic', 'altruistic')",0.4488176,0.4102459,1.2388203,1.2065403,1.4997303,1.5020574,0.5887201,0.5797784,-0.0089417
26,-0.046530247,-0.14876102,"('hardhearted', 'benevolent')",1.301679,1.2325063,1.9407128,1.9648328,1.8580981,1.7543441,1.26349,1.2007306,-0.0627594
27,-0.26350445,-0.2593318,"('hardhearted', 'softhearted')",0.19281535,0.18578039,0.08937164,0.064894095,1.6542926,1.5325673,0.4182438,0.3809775,-0.0372663
28,0.27880687,0.21637213,"('disloyal', 'loyal')",0.5266343,0.43248123,0.4658424,0.3251683,1.3807937,1.2471347,0.6630193,0.5552891,-0.1077302
29,0.3165722,0.3106162,"('unfair', 'fair')",-0.3080735,-0.3301425,-0.4025872,-0.38687444,-0.0009821206,-0.084797725,-0.0987677,-0.1227996,-0.0240319
30,1.4678892,1.5295064,"('intolerant', 'tolerant')",1.0113912,1.092282,1.0060369,1.0284857,0.679832,0.7383354,1.0412873,1.0971525,0.0558652
31,-2.162834,-2.1066206,"('evil', 'good')",-0.9225038,-0.91702145,-0.65835243,-0.6994801,-0.8973055,-0.9758033,-1.1602489,-1.1747314,-0.0144825
32,0.5669225,0.4826563,"('unkind', 'kind')",0.25900564,0.23697181,0.18650755,0.15302475,0.94994915,0.84482783,0.4905962,0.4293702,-0.061226
33,-0.68826485,-0.7131959,"('wrong', 'right')",-0.04637411,-0.07462632,0.61841166,0.64724827,-0.49004188,-0.50284386,-0.1515673,-0.1608545,-0.0092872
34,-0.029431421,0.089640066,"('mean', 'honorable')",-0.32380825,-0.14632708,-0.35302484,-0.28555983,6.00314,6.187283,1.3242189,1.461259,0.1370401
35,-0.9400059,-0.9833413,"('corrupt', 'incorrupt')",-0.3026188,-0.42934594,-0.55013895,-0.5621648,0.1353665,0.022580227,-0.4143493,-0.4880679,-0.0737186
36,-1.8074722,-1.8091044,"('hostile', 'amicable')",-0.80267256,-0.8978303,-0.3088254,-0.45378065,0.5381294,0.41732636,-0.5952103,-0.6858472,-0.0906369
37,1.1170067,1.1005169,"('fake', 'genuine')",0.17535621,0.18812305,0.3130437,0.31991002,0.8813431,0.8687807,0.6216874,0.6193327,-0.0023547
38,-0.019987077,-0.05155684,"('untruthful', 'truthful')",-0.17577523,-0.18485355,-0.25553554,-0.320584,-0.18775496,-0.12767641,-0.1597632,-0.1711677,-0.0114045
39,1.3118888,1.3589008,"('exploitative', 'cooperative')",1.111591,1.1839057,-0.22913727,-0.14480928,0.1917678,0.1720807,0.5965276,0.6425195,0.0459919
40,-0.03657622,-0.14456792,"('stingy', 'generous')",0.27664745,0.17209463,0.9592287,0.91693366,-1.543991,-1.6257128,-0.0861728,-0.1703131,-0.0841403
41,1.4085077,1.3548396,"('unforgiving', 'forgiving')",0.33534738,0.3453551,0.29855487,0.25815076,-0.013403989,-0.08091138,0.5072515,0.4693585,-0.037893
