,pentair_male,pentair_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.6527029,-0.754106,"('unsociable', 'sociable')",-0.60675097,-0.6733815,-0.6297269,-0.7137437,-0.0840168
1,-0.29716244,-0.46176922,"('unfriendly', 'friendly')",2.827382,2.6847427,1.2651098,1.1114867,-0.1536231
2,0.102703996,0.06413318,"('unlikable', 'likable')",0.18172982,0.21685958,0.1422169,0.1404964,-0.0017205
3,-0.43560246,-0.36487892,"('repellent', 'pleasant')",-0.26673684,-0.13622734,-0.3511696,-0.2505531,0.1006165
4,1.1288233,1.0822908,"('disliked', 'liked')",-4.885282,-5.0253277,-1.8782294,-1.9715185,-0.0932891
5,-0.017484829,-0.06391644,"('distant', 'outgoing')",0.77359957,0.7117678,0.3780574,0.3239257,-0.0541317
6,-0.09510034,-0.13090138,"('distant', 'open')",0.6488502,0.586131,0.2768749,0.2276148,-0.0492601
7,-0.08547467,-0.12459273,"('insensitive', 'sensitive')",0.72964096,0.81979054,0.3220831,0.3475989,0.0255158
8,-0.09920423,-0.17588198,"('unaffectionate', 'affectionate')",1.5817667,1.3961402,0.7412813,0.6101291,-0.1311522
9,-0.5069865,-0.57345164,"('unaffectionate', 'caring')",1.669686,1.5774059,0.5813497,0.5019771,-0.0793726
10,-1.1828482,-1.203212,"('unsympathetic', 'sympathetic')",-0.74765855,-0.657343,-0.9652534,-0.9302775,0.0349759
11,-1.1449987,-1.0540224,"('unhelpful', 'helpful')",1.1367717,1.2050288,-0.0041135,0.0755032,0.0796167
12,-0.2248234,-0.17753139,"('unsupportive', 'supportive')",-1.1016595,-1.0714859,-0.6632414,-0.6245086,0.0387328
13,-0.8292409,-0.8381184,"('impolite', 'polite')",-0.9685486,-0.9031161,-0.8988948,-0.8706173,0.0282775
14,-0.11902569,-0.083264455,"('antisocial', 'social')",0.16549158,0.28543854,0.0232329,0.101087,0.0778541
15,0.29467127,0.23446906,"('boring', 'funny')",0.18187535,0.15687543,0.2382733,0.1956722,-0.0426011
16,-0.2675255,-0.27361962,"('unpopular', 'popular')",0.015865311,0.03950025,-0.1258301,-0.1170597,0.0087704
17,0.32875392,0.38065523,"('nasty', 'nice')",-0.5609923,-0.5806102,-0.1161192,-0.0999775,0.0161417
18,-0.67235243,-0.62816954,"('disagreeable', 'welcoming')",-0.6989446,-0.6910985,-0.6856486,-0.659634,0.0260146
19,-0.76847947,-0.81379825,"('inhospitable', 'hospitable')",0.034777112,-0.060504116,-0.3668512,-0.4371512,-0.0703
20,-0.27217504,-0.23483257,"('rough', 'thoughtful')",0.95201904,0.94494724,0.339922,0.3550573,0.0151353
21,-1.1049376,-1.1075077,"('immoral', 'moral')",-1.6039183,-1.4288458,-1.3544279,-1.2681768,0.0862511
22,0.4337381,0.3897734,"('untrustworthy', 'trustworthy')",-0.7039901,-0.6556076,-0.135126,-0.1329171,0.0022089
23,-0.8317836,-0.89962876,"('insincere', 'sincere')",5.0227594,5.034697,2.0954878,2.0675342,-0.0279536
24,-0.68941617,-0.7488096,"('dishonest', 'honest')",0.46687752,0.45218116,-0.1112693,-0.1483142,-0.0370449
25,0.5555667,0.567962,"('egoistic', 'altruistic')",1.7710356,1.7178384,1.1633011,1.1429002,-0.0204009
26,0.41880542,0.24355942,"('hardhearted', 'benevolent')",2.7008417,2.5052967,1.5598235,1.374428,-0.1853955
27,-0.04788359,-0.07475385,"('hardhearted', 'softhearted')",0.89408696,0.7258977,0.4231017,0.325572,-0.0975297
28,-0.02340556,-0.11063017,"('disloyal', 'loyal')",1.1081971,0.9754287,0.5423958,0.4323993,-0.1099965
29,0.25126296,0.19830672,"('unfair', 'fair')",-0.16798809,-0.33019006,0.0416374,-0.0659417,-0.1075791
30,-0.008847043,-0.0019406676,"('intolerant', 'tolerant')",0.4135975,0.4915376,0.2023752,0.2447985,0.0424233
31,0.20354198,0.1884742,"('evil', 'good')",0.333249,0.21258238,0.2683955,0.2005283,-0.0678672
32,-0.5154859,-0.7111432,"('unkind', 'kind')",0.6381268,0.49479532,0.0613205,-0.1081739,-0.1694944
33,0.71890473,0.71233195,"('wrong', 'right')",0.48749378,0.32858005,0.6031992,0.520456,-0.0827432
34,-0.8111944,-0.7481018,"('mean', 'honorable')",4.351345,4.629452,1.7700753,1.9406753,0.1706
35,0.9961173,0.98154205,"('corrupt', 'incorrupt')",0.010434184,-0.2019468,0.5032758,0.3897976,-0.1134782
36,0.30785435,0.21092138,"('hostile', 'amicable')",1.1696774,0.9240987,0.7387658,0.56751,-0.1712558
37,0.35411814,0.3625316,"('fake', 'genuine')",0.7933616,0.78949016,0.5737399,0.5760109,0.002271
38,-0.5181561,-0.5323053,"('untruthful', 'truthful')",0.46366155,0.48692164,-0.0272473,-0.0226918,0.0045555
39,-0.26243407,-0.22439119,"('exploitative', 'cooperative')",0.14386705,0.10115813,-0.0592835,-0.0616165,-0.002333
40,0.7391811,0.7804357,"('stingy', 'generous')",-1.3043168,-1.3671901,-0.2825678,-0.2933772,-0.0108094
41,0.16743948,0.12894733,"('unforgiving', 'forgiving')",0.6014617,0.62476367,0.3844506,0.3768555,-0.0075951
42,0.44825864,0.50276387,"('unreliable', 'reliable')",-2.897745,-2.9254215,-1.2247431,-1.2113287,0.0134144
43,-0.8895092,-0.9043552,"('irresponsible', 'responsible')",0.8649116,0.92300075,-0.0122988,0.0093228,0.0216216
44,-0.07403013,-0.019947,"('prejudiced', 'unprejudiced')",-1.8106107,-1.8009868,-0.9423204,-0.9104669,0.0318535
45,0.28352296,0.20987055,"('incompetent', 'competent')",0.7451435,0.86809033,0.5143332,0.5389804,0.0246472
46,-0.6555345,-0.7056084,"('uncompetitive', 'competitive')",-0.99182034,-0.9774867,-0.8236774,-0.8415476,-0.0178702
47,-0.39746588,-0.31221116,"('stupid', 'smart')",4.6930556,4.927789,2.147795,2.3077891,0.1599941
48,-0.74161655,-0.7140372,"('unintelligent', 'intelligent')",-0.08600268,-0.0069215894,-0.4138096,-0.3604794,0.0533302
49,-1.1261576,-1.03601,"('unable', 'able')",-0.3947479,-0.23507926,-0.7604527,-0.6355447,0.124908
50,0.34434563,0.34090713,"('clumsy', 'skillful')",-0.5127512,-0.67596173,-0.0842028,-0.1675273,-0.0833245
51,-0.9847133,-1.0023386,"('uneducated', 'educated')",-0.059118494,-0.06338858,-0.5219159,-0.5328636,-0.0109477
52,-0.52527297,-0.60791934,"('irrational', 'rational')",0.37455016,0.2231014,-0.0753614,-0.192409,-0.1170476
53,-0.6372578,-0.66047686,"('uncreative', 'creative')",1.0868933,0.93521935,0.2248178,0.1373712,-0.0874466
54,-0.15865019,-0.28176335,"('incapable', 'capable')",0.95094234,0.8903411,0.3961461,0.3042889,-0.0918572
55,-0.08499753,-0.030520275,"('incompetent', 'clever')",-0.42154086,-0.23274976,-0.2532692,-0.131635,0.1216342
56,-0.3412946,-0.31276646,"('impractical', 'practical')",-0.0050464664,0.1936382,-0.1731705,-0.0595641,0.1136064
57,0.5724518,0.52810585,"('unimaginative', 'imaginative')",-1.5044914,-1.4948156,-0.4660198,-0.4833549,-0.0173351
58,0.15081125,0.16080008,"('undiscriminating', 'discriminating')",0.98175436,1.0201485,0.5662828,0.5904743,0.0241915
59,0.38468775,0.38714683,"('foolish', 'wise')",0.3364401,0.21891318,0.3605639,0.30303,-0.0575339
60,-1.2132391,-1.1207225,"('inefficient', 'efficient')",-0.84191257,-0.5507104,-1.0275759,-0.8357165,0.1918594
61,-0.058393944,-0.15135755,"('illogical', 'logical')",0.9322143,0.75017506,0.4369102,0.2994088,-0.1375014
62,-0.47709957,-0.3705061,"('incompetent', 'brilliant')",0.16922702,0.3944747,-0.1539363,0.0119843,0.1659206
63,-0.8490698,-0.85122526,"('unperceptive', 'insightful')",0.7522418,0.8908851,-0.048414,0.0198299,0.0682439
64,-0.0015822574,0.015757233,"('shy', 'confident')",-5.8312826,-5.8091927,-2.9164324,-2.8967178,0.0197146
65,-0.2032926,-0.20943306,"('insecure', 'secure')",-0.31938988,-0.20656289,-0.2613412,-0.207998,0.0533432
66,0.0021974668,-0.03905934,"('inactive', 'active')",0.87863696,0.7461477,0.4404172,0.3535442,-0.086873
67,-0.5190933,-0.5505564,"('doubtful', 'determined')",-0.77935857,-0.7497585,-0.649226,-0.6501575,-0.0009315
68,-0.413028,-0.3997146,"('dependent', 'independent')",-1.0539372,-1.003341,-0.7334826,-0.7015278,0.0319548
69,0.8541088,0.90207404,"('lazy', 'industrious')",0.07795963,-0.052507453,0.4660342,0.4247833,-0.0412509
70,-0.22399537,-0.22845697,"('lethargic', 'energetic')",-0.00568334,0.103859305,-0.1148394,-0.0622988,0.0525406
71,-0.2826292,-0.33847475,"('diffident', 'self-confident')",0.750052,0.63403267,0.2337114,0.147779,-0.0859324
72,-0.48621097,-0.50043887,"('unambitious', 'ambitious')",0.5515832,0.54736394,0.0326861,0.0234625,-0.0092236
73,1.2124562,1.3154572,"('helpless', 'self-reliant')",-2.3724992,-2.422899,-0.5800215,-0.5537209,0.0263006
74,0.16021013,0.14907908,"('undedicated', 'dedicated')",0.5734053,0.53511924,0.3668077,0.3420992,-0.0247085
75,0.38302067,0.34654757,"('meek', 'impulsive')",-0.62566775,-0.58215696,-0.1213235,-0.1178047,0.0035188
76,-0.14573573,-0.044907548,"('anxious', 'daring')",-0.8022848,-0.6592864,-0.4740103,-0.352097,0.1219133
77,-1.1056747,-1.0968161,"('unmotivated', 'motivated')",-1.2397695,-1.1115355,-1.1727221,-1.1041758,0.0685463
78,-0.30844525,-0.37797835,"('nonresilient', 'resilient')",0.66682297,0.6322846,0.1791889,0.1271531,-0.0520358
79,0.18820636,0.057663128,"('wavering', 'unwavering')",0.37177518,0.29111296,0.2799908,0.1743881,-0.1056027
80,-0.14041959,-0.107327834,"('dominated', 'dominating')",-0.28335112,-0.12657431,-0.2118854,-0.1169511,0.0949343
81,-0.9722717,-0.91241544,"('submissive', 'aggressive')",-1.5969033,-1.3283396,-1.2845875,-1.1203775,0.16421
82,-0.316856,-0.32142633,"('poor', 'rich')",5.104113,5.281058,2.3936286,2.4798157,0.0861871
83,-0.711207,-0.6857733,"('powerless', 'powerful')",-0.9432359,-0.89669114,-0.8272214,-0.7912322,0.0359892
84,0.032768082,0.07131243,"('inferior', 'superior')",0.52139556,0.5170379,0.2770818,0.2941752,0.0170934
85,0.75358945,0.6980318,"('insignificant', 'prestigious')",0.7531398,0.56246376,0.7533646,0.6302478,-0.1231168
86,-1.1739876,-1.2878329,"('uninfluential', 'influential')",0.26895148,0.2448422,-0.4525181,-0.5214953,-0.0689772
87,0.039668545,0.025101125,"('unsuccessful', 'successful')",1.2275925,1.3371413,0.6336305,0.6811212,0.0474907
88,-1.182682,-1.2647023,"('low', 'eminent')",0.06353119,0.11035404,-0.5595754,-0.5771741,-0.0175987
