,constellation_male,constellation_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.07244248,-0.14394604,"('unsociable', 'sociable')",-0.36892453,-0.48347852,-0.25274736,-0.40650922,-0.2313714,-0.3446446,-0.1132732
1,0.50907624,0.30986035,"('unfriendly', 'friendly')",0.67625713,0.41250786,1.1383338,1.0320371,0.7745557,0.5848018,-0.1897539
2,0.5366954,0.5427044,"('unlikable', 'likable')",1.3628551,1.3440548,0.8715995,0.8479384,0.9237166,0.9115659,-0.0121507
3,-0.5656395,-0.4772452,"('repellent', 'pleasant')",-0.42792642,-0.2878602,0.7932774,0.78629,-0.0667628,0.0070615,0.0738243
4,-1.2174752,-1.2927555,"('disliked', 'liked')",0.67940646,0.45617145,-6.037764,-6.3552423,-2.1919443,-2.3972754,-0.2053311
5,-0.83169943,-0.8965636,"('distant', 'outgoing')",0.18028529,0.07702482,-0.6729681,-0.68765354,-0.4414608,-0.5023975,-0.0609367
6,-1.1891938,-1.2675012,"('distant', 'open')",-0.31982458,-0.5072589,-0.62238747,-0.6304449,-0.7104686,-0.801735,-0.0912664
7,0.5727972,0.6117926,"('insensitive', 'sensitive')",0.7027905,0.7988962,0.390859,0.40017307,0.5554822,0.6036206,0.0481384
8,0.04194787,-0.09827007,"('unaffectionate', 'affectionate')",-0.41639712,-0.6092258,0.3631525,0.35750967,-0.0037656,-0.1166621,-0.1128965
9,0.865067,0.7757801,"('unaffectionate', 'caring')",0.43927956,0.29464176,0.8696619,0.86566204,0.7246695,0.6453613,-0.0793082
10,0.49810165,0.5468429,"('unsympathetic', 'sympathetic')",-0.8751208,-0.85784256,-0.67274314,-0.701459,-0.3499207,-0.3374862,0.0124345
11,0.21027222,0.3397285,"('unhelpful', 'helpful')",0.21277411,0.35378867,1.5398798,1.6289084,0.6543087,0.7741419,0.1198332
12,0.54990345,0.6069641,"('unsupportive', 'supportive')",0.5180365,0.5798001,-1.6906754,-1.8040072,-0.2075785,-0.2057476,0.0018309
13,-0.375498,-0.39194125,"('impolite', 'polite')",-0.3404101,-0.19354926,-0.9727061,-0.9999133,-0.5628714,-0.5284679,0.0344035
14,-0.07017733,-0.0033480227,"('antisocial', 'social')",0.68160164,0.78285694,0.037057053,-0.12434135,0.2161605,0.2183892,0.0022287
15,0.21711767,0.09709626,"('boring', 'funny')",0.09003413,-0.07608816,-0.2503166,-0.29340705,0.0189451,-0.0907996,-0.1097447
16,-1.3729507,-1.4411751,"('unpopular', 'popular')",-0.0368045,-0.23057753,0.3344428,0.23383194,-0.3584375,-0.4793069,-0.1208694
17,-0.526464,-0.5332281,"('nasty', 'nice')",-1.0296029,-0.9415759,-0.8900827,-0.80406845,-0.8153832,-0.7596242,0.055759
18,0.2132041,0.18558198,"('disagreeable', 'welcoming')",-0.7927663,-0.78794605,-0.6666724,-0.70546424,-0.4154116,-0.4359428,-0.0205312
