,nasdaq_male,nasdaq_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3571067,-1.627626,"('unsociable', 'sociable')",-0.2687902,-0.3517985,-0.8129485,-0.9897122,-0.1767637
1,1.9154525,1.6984022,"('unfriendly', 'friendly')",1.9579825,1.7356641,1.9367175,1.7170331,-0.2196844
2,1.6745083,1.6465309,"('unlikable', 'likable')",0.9644943,1.030849,1.3195013,1.3386899,0.0191886
3,-1.5943253,-1.568516,"('repellent', 'pleasant')",0.07967145,0.12497693,-0.7573269,-0.7217696,0.0355573
4,1.1130549,1.0675415,"('disliked', 'liked')",-5.9720664,-5.9356027,-2.4295058,-2.4340305,-0.0045247
5,1.8382022,2.0057907,"('distant', 'outgoing')",-0.14559549,-0.16987135,0.8463033,0.9179597,0.0716564
6,2.52586,2.6533651,"('distant', 'open')",0.42525825,0.32850465,1.4755591,1.4909348,0.0153757
7,-0.90886986,-0.9795139,"('insensitive', 'sensitive')",0.6670318,0.7107411,-0.120919,-0.1343864,-0.0134674
8,0.5055275,0.33719876,"('unaffectionate', 'affectionate')",0.99530816,0.76729834,0.7504178,0.5522485,-0.1981693
9,0.72344464,0.5653502,"('unaffectionate', 'caring')",1.4711605,1.3408269,1.0973026,0.9530885,-0.1442141
10,-2.7599921,-2.9945917,"('unsympathetic', 'sympathetic')",-0.3370201,-0.31297636,-1.5485061,-1.653784,-0.1052779
11,-1.6109126,-1.7264988,"('unhelpful', 'helpful')",1.9908962,2.0995476,0.1899918,0.1865244,-0.0034674
12,0.2534385,0.22502393,"('unsupportive', 'supportive')",-1.4628462,-1.3632623,-0.6047038,-0.5691192,0.0355846
13,-1.6310366,-1.752864,"('impolite', 'polite')",-0.48259884,-0.44720644,-1.0568178,-1.1000352,-0.0432174
14,-2.1270823,-2.2113764,"('antisocial', 'social')",-0.5292699,-0.50976145,-1.3281761,-1.360569,-0.0323929
15,1.3443937,1.2782911,"('boring', 'funny')",0.55876786,0.50908333,0.9515808,0.8936872,-0.0578936
16,0.7838666,0.7790285,"('unpopular', 'popular')",0.73560035,0.7075566,0.7597334,0.7432926,-0.0164408
17,0.2341327,0.25416818,"('nasty', 'nice')",-0.335397,-0.3441038,-0.0506321,-0.0449678,0.0056643
18,0.15825893,0.1237824,"('disagreeable', 'welcoming')",-0.5202456,-0.57343185,-0.1809933,-0.2248247,-0.0438314
19,-0.27231652,-0.24542515,"('inhospitable', 'hospitable')",-0.29920006,-0.28039986,-0.2857583,-0.2629125,0.0228458
20,-0.119735144,-0.07603692,"('rough', 'thoughtful')",1.1077214,1.0767195,0.4939932,0.5003413,0.0063481
21,-2.213197,-2.4127605,"('immoral', 'moral')",-0.8099638,-0.72919655,-1.5115805,-1.5709785,-0.059398
22,-1.357581,-1.4220029,"('untrustworthy', 'trustworthy')",-0.9459401,-0.97887874,-1.1517606,-1.2004409,-0.0486803
23,-1.6136116,-1.8193327,"('insincere', 'sincere')",5.8346624,5.6760473,2.1105254,1.9283574,-0.182168
24,-1.756236,-1.733126,"('dishonest', 'honest')",0.9589609,0.9032289,-0.3986375,-0.4149486,-0.0163111
25,1.4740183,1.4380903,"('egoistic', 'altruistic')",1.5934843,1.4850487,1.5337512,1.4615695,-0.0721817
26,2.0245256,1.8828342,"('hardhearted', 'benevolent')",1.7802013,1.6149513,1.9023635,1.7488928,-0.1534707
27,0.42908683,0.5024055,"('hardhearted', 'softhearted')",1.2242785,1.0756472,0.8266826,0.7890264,-0.0376562
28,-1.7939183,-1.9997704,"('disloyal', 'loyal')",1.037013,0.88288283,-0.3784526,-0.5584438,-0.1799912
29,-0.6310111,-0.5221882,"('unfair', 'fair')",-0.60038066,-0.68398803,-0.6156959,-0.6030881,0.0126078
30,-1.1362901,-1.3046334,"('intolerant', 'tolerant')",0.9757257,1.0246501,-0.0802822,-0.1399916,-0.0597094
31,1.2641695,1.3547717,"('evil', 'good')",-1.1503773,-1.3086399,0.0568961,0.0230659,-0.0338302
32,-0.44172305,-0.5589751,"('unkind', 'kind')",1.4093736,1.2602125,0.4838253,0.3506187,-0.1332066
33,1.7612712,1.646499,"('wrong', 'right')",-0.30257884,-0.44478384,0.7293462,0.6008576,-0.1284886
34,0.596541,0.63615495,"('mean', 'honorable')",6.1153693,6.2185307,3.3559551,3.4273429,0.0713878
35,2.063736,2.1823003,"('corrupt', 'incorrupt')",-0.10097039,-0.27348334,0.9813828,0.9544085,-0.0269743
36,3.2607853,3.1012876,"('hostile', 'amicable')",0.4116767,0.14636917,1.836231,1.6238284,-0.2124026
37,-1.5843283,-1.6464851,"('fake', 'genuine')",0.20745601,0.17983112,-0.6884362,-0.733327,-0.0448908
38,-0.38471806,-0.43821084,"('untruthful', 'truthful')",0.27618834,0.33213592,-0.0542649,-0.0530375,0.0012274
39,0.16880986,0.15242518,"('exploitative', 'cooperative')",0.06422441,0.033193633,0.1165171,0.0928094,-0.0237077
40,0.6852923,0.5834891,"('stingy', 'generous')",-1.1874251,-1.2584081,-0.2510664,-0.3374595,-0.0863931
41,-0.16144457,-0.3742953,"('unforgiving', 'forgiving')",0.13198946,0.06229876,-0.0147276,-0.1559983,-0.1412707
42,-0.44391018,-0.3638425,"('unreliable', 'reliable')",-3.1206727,-3.0043192,-1.7822914,-1.6840808,0.0982106
43,-2.0676446,-2.064422,"('irresponsible', 'responsible')",0.3881798,0.45871195,-0.8397324,-0.802855,0.0368774
44,-0.20224482,-0.064629115,"('prejudiced', 'unprejudiced')",-1.7014897,-1.6683563,-0.9518672,-0.8664927,0.0853745
45,-1.905973,-2.0131633,"('incompetent', 'competent')",-0.21032676,-0.196037,-1.0581498,-1.1046002,-0.0464504
