,q_male,q_female,tuple,e_male,e_female,p_male,p_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
15,0.6890523,0.69256324,"('boring', 'funny')",0.53704894,0.46297953,0.766361,0.72966534,-0.2430768,-0.26467612,0.79480207,0.708636,0.5088375,0.4658336,-0.0430039
16,-0.4033535,-0.36162442,"('unpopular', 'popular')",0.0152940415,0.12742855,0.05857081,0.07654959,-0.17680773,-0.21128151,0.3333955,0.29210845,-0.0345802,-0.0153639,0.0192163
17,0.6400619,0.6539201,"('nasty', 'nice')",0.28563377,0.355156,0.70226926,0.77829677,-0.06158345,0.061302386,-0.31198198,-0.274347,0.2508799,0.3148656,0.0639857
18,-1.2586799,-1.2172215,"('disagreeable', 'welcoming')",-0.8071229,-0.69103813,-0.78946453,-0.82226104,-1.0138326,-1.0602227,-0.62819684,-0.6533101,-0.8994594,-0.8888107,0.0106487
19,-0.18540467,-0.090329565,"('inhospitable', 'hospitable')",-0.47086146,-0.35749552,0.6032958,0.65142584,-1.190885,-1.1211619,-0.12731461,-0.09515089,-0.274234,-0.2025424,0.0716916
20,-0.33061257,-0.33311284,"('rough', 'thoughtful')",-0.78099155,-0.68896455,-0.5540426,-0.46041146,-0.23395158,-0.17011648,0.8716338,0.86045766,-0.2055929,-0.1584295,0.0471634
21,1.1577778,1.0372684,"('immoral', 'moral')",0.6009724,0.5651657,1.4117447,1.4518442,1.2055602,1.1913571,-0.56878746,-0.5069243,0.7614535,0.7477423,-0.0137112
22,2.0712962,2.0182602,"('untrustworthy', 'trustworthy')",1.8086014,1.809388,0.96963096,0.9338731,0.07689338,0.034221455,-0.7011449,-0.72648126,0.8450554,0.8138523,-0.0312031
23,0.7264376,0.58713764,"('insincere', 'sincere')",-1.3136644,-1.4015621,-0.1256297,-0.18607971,1.2868037,1.2268301,5.6162453,5.6026125,1.2380384,1.1657877,-0.0722507
24,0.22931083,0.170368,"('dishonest', 'honest')",-0.33731842,-0.3338425,-1.4192231,-1.5765227,0.47900236,0.387009,0.83272415,0.779251,-0.0431008,-0.1147474,-0.0716466
25,-1.3873581,-1.3939778,"('egoistic', 'altruistic')",-0.49018636,-0.44515568,-1.1544375,-1.1389579,0.12673338,0.047474407,1.1747525,1.1372621,-0.3460992,-0.3586709,-0.0125717
26,-1.0812678,-1.0354447,"('hardhearted', 'benevolent')",-0.7052153,-0.6844598,-1.3770244,-1.4345797,0.55606335,0.5210939,1.4636377,1.4507262,-0.2287613,-0.2365329,-0.0077716
27,-1.1868342,-1.205667,"('hardhearted', 'softhearted')",-1.640165,-1.5814457,-1.2730513,-1.2005309,-0.25505367,-0.16841635,1.2301025,1.129045,-0.6250003,-0.605403,0.0195973
28,-0.622548,-0.7838322,"('disloyal', 'loyal')",-1.4044898,-1.4911897,-1.1959285,-1.2600104,-0.04406275,-0.30131805,1.0038872,0.8881336,-0.4526284,-0.5896434,-0.137015
29,0.5461492,0.5432544,"('unfair', 'fair')",0.4747347,0.43483192,0.4100006,0.3469271,0.16457975,0.11025327,-0.6603087,-0.80426866,0.1870311,0.1261996,-0.0608315
30,0.96099067,0.8847226,"('intolerant', 'tolerant')",-0.81553215,-0.80011433,0.08019589,0.035537615,1.8877791,1.8238516,1.5235777,1.4706361,0.7274023,0.6829268,-0.0444755
31,-0.5176573,-0.28438467,"('evil', 'good')",0.56425333,0.7692767,-0.335149,-0.2268066,-1.276944,-1.2425303,-0.87502575,-0.9546105,-0.4881045,-0.3878111,0.1002934
32,0.16618194,0.04935272,"('unkind', 'kind')",0.100911126,0.08075483,-0.10591909,-0.13490461,0.45323914,0.39108005,0.7539092,0.66668797,0.2736645,0.2105942,-0.0630703
33,-0.59377146,-0.50168604,"('wrong', 'right')",-0.15141824,-0.10279165,0.37831354,0.39832,1.0712248,1.016943,-0.522079,-0.5779072,0.0364539,0.0465756,0.0101217
34,-0.5191477,-0.4776357,"('mean', 'honorable')",-0.61638534,-0.47514617,-0.00236962,0.0506457,0.2431755,0.30072868,6.05125,6.1618514,1.0313046,1.1120888,0.0807842
35,-1.5090953,-1.4462935,"('corrupt', 'incorrupt')",0.1927397,0.21726108,-0.4588268,-0.5033053,-1.6380975,-1.6913958,-0.050878346,-0.26223996,-0.6928317,-0.7371947,-0.044363
36,-0.8280806,-0.7500216,"('hostile', 'amicable')",-0.18214712,-0.14418219,-0.71192956,-0.7484205,-2.4556448,-2.6024368,0.23360395,0.018557053,-0.7888396,-0.8453008,-0.0564612
37,0.3803845,0.31833264,"('fake', 'genuine')",-0.08238535,-0.07254266,0.1167998,0.09965636,0.23091373,0.23206691,0.44653878,0.45708856,0.2184503,0.2069204,-0.0115299
38,-0.07311901,-0.09058047,"('untruthful', 'truthful')",-0.60800314,-0.55352116,0.10931063,0.09580384,0.44122094,0.35267857,0.17290327,0.16705644,0.0084625,-0.0057126,-0.0141751
39,0.8187994,0.8458547,"('exploitative', 'cooperative')",0.21319316,0.23356965,0.5133102,0.55442315,0.266819,0.3708156,0.15904212,0.16749232,0.3942328,0.4344311,0.0401983
40,0.11682291,0.103017375,"('stingy', 'generous')",-0.42529637,-0.35821882,-0.52960944,-0.564627,-0.31532848,-0.4276113,-1.4006399,-1.5257332,-0.5108103,-0.5546346,-0.0438243
41,0.3804702,0.4046328,"('unforgiving', 'forgiving')",-0.65585214,-0.5395612,0.49018884,0.5367906,0.08874491,-0.0047943722,0.3829336,0.27083698,0.1372971,0.133581,-0.0037161
42,1.7421582,1.7620754,"('unreliable', 'reliable')",1.2761002,1.4026113,1.4897982,1.4717388,0.867625,0.9142035,-2.6377716,-2.5995994,0.5475821,0.590206,0.0426239
43,1.2869673,1.2932687,"('irresponsible', 'responsible')",0.1049633,0.2054272,0.89029866,1.0192419,0.93521285,0.97998923,0.8961754,0.92209697,0.8227235,0.8840048,0.0612813
44,0.0077959504,0.067791075,"('prejudiced', 'unprejudiced')",0.41711167,0.48014677,-0.09742137,-0.04762739,-0.6733023,-0.60425395,-1.1233625,-1.1393168,-0.2938357,-0.2486521,0.0451836
45,2.7285252,2.6355727,"('incompetent', 'competent')",0.68728215,0.7115349,1.607255,1.6862001,0.58047664,0.5234699,0.3932733,0.33097637,1.1993625,1.1775509,-0.0218116
46,1.5694995,1.4008349,"('uncompetitive', 'competitive')",0.66287315,0.59468716,0.5161166,0.54923487,0.84551555,0.8326539,-0.21064728,-0.19568455,0.6766715,0.6363453,-0.0403262
47,0.9576932,0.9709308,"('stupid', 'smart')",1.1119074,1.1489441,0.74176085,0.83066356,1.1460172,1.2041544,5.6219087,5.7449393,1.9158573,1.9799265,0.0640692
48,-0.83234656,-0.9000692,"('unintelligent', 'intelligent')",-1.9746326,-2.0066528,-1.5116203,-1.5189394,0.031974964,-0.08043431,0.27168056,0.30104285,-0.8029889,-0.8410106,-0.0380217
49,0.008117311,0.062418655,"('unable', 'able')",-0.1959832,-0.09800897,0.26546925,0.44561052,-0.021033047,0.029865589,-0.054270692,0.076033354,0.0004599,0.1031838,0.1027239
50,0.42691395,0.44424382,"('clumsy', 'skillful')",0.9455357,1.0473979,1.2460443,1.2618046,0.17149054,0.17747258,0.06636207,0.037637614,0.5712693,0.5937113,0.022442
51,1.9400699,1.753853,"('uneducated', 'educated')",1.0657157,0.90907604,0.7800439,0.70042264,-0.7314342,-0.79640186,0.10520661,0.036060553,0.6319203,0.5206021,-0.1113182
52,-0.26054686,-0.2537513,"('irrational', 'rational')",-0.16394952,-0.1796725,0.31124583,0.21463051,-0.5289687,-0.6636654,-0.041149057,-0.19349208,-0.1366737,-0.2151901,-0.0785164
53,-0.852098,-0.9546141,"('uncreative', 'creative')",-0.8864925,-0.9689772,-0.33528945,-0.40065172,0.53637445,0.41798773,0.9668733,0.9124602,-0.1141264,-0.198759,-0.0846326
54,-0.253167,-0.20891401,"('incapable', 'capable')",-0.9269687,-0.9128064,0.13721845,0.15796101,-0.07904719,-0.117533974,0.9943638,1.039389,-0.0255201,-0.0083809,0.0171392
55,2.4090273,2.235011,"('incompetent', 'clever')",0.4134345,0.38005957,0.37239513,0.44842905,-0.18926182,-0.2261135,0.106309205,0.14867833,0.6223808,0.5972129,-0.0251679
56,1.7708392,1.6498946,"('impractical', 'practical')",0.88702184,0.8388951,2.0343335,2.111574,1.8165039,1.8196673,0.26985535,0.28301162,1.3557108,1.3406085,-0.0151023
57,1.2597169,1.1021248,"('unimaginative', 'imaginative')",0.1876341,0.066425025,0.7121097,0.66821253,0.3451353,0.24820781,-1.775757,-1.8293042,0.1457678,0.0511332,-0.0946346
58,1.2261499,1.1760488,"('undiscriminating', 'discriminating')",0.6198514,0.59229386,0.69620734,0.6863083,0.7433924,0.66815627,0.34281823,0.25657728,0.7256839,0.6758769,-0.049807
59,0.15935862,0.2966894,"('foolish', 'wise')",0.74297476,0.79439396,0.9818172,1.0056502,0.9357453,0.9372614,0.4432345,0.4089376,0.652626,0.6885865,0.0359605
60,1.307012,1.1004304,"('inefficient', 'efficient')",0.5119493,0.44535768,0.64981437,0.73882455,1.7922161,1.823516,0.07136993,0.21334146,0.8664724,0.864294,-0.0021784
61,0.43907347,0.324443,"('illogical', 'logical')",0.51895416,0.4210446,0.99546885,0.9796127,0.6637874,0.49719393,0.21165946,0.09254835,0.5657887,0.4629685,-0.1028202
62,2.5750873,2.5318732,"('incompetent', 'brilliant')",0.51598364,0.5019371,0.99627066,1.1310115,0.8346021,0.85102874,0.32929167,0.47152445,1.0502471,1.097475,0.0472279
63,1.005966,0.95487773,"('unperceptive', 'insightful')",0.48185533,0.48727205,0.8447239,0.8576975,1.4114965,1.4307716,1.0130587,1.115683,0.9514201,0.9692603,0.0178402
64,0.68296844,0.6543833,"('shy', 'confident')",1.441331,1.432382,0.69757223,0.63278717,0.9187361,0.8925733,-6.263926,-6.292986,-0.5046637,-0.536172,-0.0315083
65,1.0278252,0.88428265,"('insecure', 'secure')",0.5879817,0.48179048,0.09249904,-0.008244991,0.20324326,0.18898003,-0.2024935,-0.16284244,0.3418111,0.2767931,-0.065018
66,-0.13513634,-0.13271621,"('inactive', 'active')",0.37097457,0.34778413,0.8513934,0.7798359,-0.59755343,-0.5661795,1.1471677,1.0721807,0.3273692,0.300181,-0.0271882
67,-0.30133948,-0.35787335,"('doubtful', 'determined')",0.19486767,0.1867493,0.8701595,0.8742435,1.2863222,1.3253481,-0.5882574,-0.51633036,0.2923505,0.3024275,0.010077
68,0.05021237,0.014803778,"('dependent', 'independent')",-0.14164454,-0.15355855,0.18594757,0.17564242,-0.7515464,-0.7746527,-0.8079765,-0.8238988,-0.2930015,-0.3123328,-0.0193313
69,-0.8264138,-0.7197994,"('lazy', 'industrious')",0.9012827,0.9726802,0.69933593,0.7336459,1.009712,1.074398,-0.2855716,-0.3365059,0.2996691,0.3448838,0.0452147
70,2.0791488,1.9365189,"('lethargic', 'energetic')",1.3928034,1.3503968,0.9732409,0.9358063,1.079052,1.150455,1.0119379,1.081656,1.3072367,1.2909666,-0.0162701
71,-0.39124703,-0.3698448,"('diffident', 'self-confident')",-0.6848257,-0.6368133,0.59932846,0.61421144,1.7330766,1.7240869,0.75484174,0.7299974,0.4022348,0.4123275,0.0100927
72,0.47488284,0.4567371,"('unambitious', 'ambitious')",-0.03484451,-0.09381597,-0.3116896,-0.2415374,0.3561447,0.32947633,-1.0667728,-0.97418123,-0.1164559,-0.1046642,0.0117917
73,1.2674048,1.3502377,"('helpless', 'self-reliant')",1.2171584,1.2928655,1.33557,1.3292292,0.514593,0.4733578,-2.8357196,-2.8650432,0.2998013,0.3161294,0.0163281
74,1.6557019,1.5926319,"('undedicated', 'dedicated')",0.28528196,0.34556317,0.47577947,0.5145045,1.0595479,1.0859244,0.20333695,0.19945346,0.7359296,0.7476155,0.0116859
75,0.5999986,0.6897559,"('meek', 'impulsive')",0.98085254,1.0050814,0.56270176,0.6068111,-0.52894276,-0.49403608,-0.13079695,-0.088324286,0.2967626,0.3438576,0.047095
76,1.9387959,1.8831193,"('anxious', 'daring')",0.53001136,0.55255467,0.40295836,0.43071324,0.56653416,0.64529353,0.377046,0.4734919,0.7630692,0.7970345,0.0339653
77,0.38397148,0.32785326,"('unmotivated', 'motivated')",0.7604001,0.732862,0.6026375,0.70061344,1.0569131,1.0136803,-1.1245303,-1.008898,0.3358784,0.3532222,0.0173438
78,-1.0194142,-0.9963168,"('nonresilient', 'resilient')",-1.2154846,-1.1315359,-1.0078632,-0.8148261,-0.054129176,-0.05468463,0.18667081,0.26815724,-0.6220441,-0.5458412,0.0762029
79,-0.16443297,-0.10810472,"('wavering', 'unwavering')",0.4044591,0.45917195,0.9944764,0.96696705,-0.9390639,-0.98952407,0.35976705,0.31472737,0.1310411,0.1286475,-0.0023936
80,1.5981715,1.5139791,"('dominated', 'dominating')",1.0923284,0.9766099,0.5351376,0.590484,0.21983147,0.25278765,-1.1042873,-1.0167365,0.4682364,0.4634248,-0.0048116
81,0.8553922,0.6434415,"('submissive', 'aggressive')",0.44608405,0.25321746,0.44499025,0.3506384,1.2186402,1.133893,-0.41476265,-0.3009862,0.5100688,0.4160408,-0.094028
82,-0.26649556,-0.27506086,"('poor', 'rich')",-0.27632964,-0.31280804,-0.22081591,-0.2471193,-0.06176059,-0.08574122,6.025728,6.104997,1.0400653,1.0368535,-0.0032118
83,-0.09866239,-0.15249029,"('powerless', 'powerful')",-0.24762276,-0.26256403,-0.4198423,-0.45181882,0.18811679,0.14090897,-0.9888921,-1.0006654,-0.3133806,-0.3453259,-0.0319453
84,-0.45889118,-0.4402424,"('inferior', 'superior')",-0.4118044,-0.43877932,0.08409745,0.057590693,1.2173449,1.1576767,0.8156199,0.7629056,0.2492733,0.2198303,-0.029443
85,-0.7890186,-0.6267549,"('insignificant', 'prestigious')",-0.05675365,0.079130664,0.3578866,0.31436777,0.0056296736,-0.04740931,0.9578892,0.9026587,0.0951267,0.1243986,0.0292719
86,-0.38525048,-0.6162571,"('uninfluential', 'influential')",-0.842546,-0.95962465,-0.81940955,-0.84508514,-0.27189314,-0.40121347,-0.28926656,-0.33630198,-0.5216731,-0.6316965,-0.1100234
87,1.7345239,1.6470779,"('unsuccessful', 'successful')",1.8934336,1.789089,2.2977889,2.2926667,1.2179667,1.1651678,0.86626554,0.9075902,1.6019957,1.5603183,-0.0416774
88,-0.7968362,-0.8620046,"('low', 'eminent')",-0.74744016,-0.82570755,-1.2500932,-1.5482657,0.18350205,0.07902936,0.16560858,0.15438911,-0.4890518,-0.6005119,-0.1114601
