,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.13195908,0.07764967,"('unsociable', 'sociable')",-0.27146095,-0.30680338,1.0000806,0.99561805,-0.1793354,-0.26791036,0.1703108,0.1246385,-0.0456723
1,-0.8524253,-0.87410074,"('unfriendly', 'friendly')",0.68095726,0.60653406,-0.33936107,-0.42211112,1.8581002,1.7502445,0.3368178,0.2651417,-0.0716761
2,0.15423921,0.254103,"('unlikable', 'likable')",0.11350081,0.11023845,0.30198577,0.32681814,0.3855285,0.5036172,0.2388136,0.2986942,0.0598806
3,0.32195193,0.3908438,"('repellent', 'pleasant')",-1.2920778,-1.2006464,0.17825189,0.3071883,0.24914262,0.3435758,-0.1356828,-0.0397596,0.0959232
4,-0.9639984,-1.0406984,"('disliked', 'liked')",0.71036327,0.6046041,-0.28588474,-0.34688047,-6.509487,-6.539183,-1.7622517,-1.8305395,-0.0682878
5,-1.1116133,-1.1118555,"('distant', 'outgoing')",0.86069226,0.7226111,-1.325243,-1.3768132,-0.23075472,-0.26678002,-0.4517297,-0.5082093,-0.0564796
6,-0.2797861,-0.26452675,"('distant', 'open')",1.1585418,1.0552365,-1.6764445,-1.7064769,0.4072669,0.38170767,-0.0976055,-0.1335149,-0.0359094
7,0.6410706,0.71032387,"('insensitive', 'sensitive')",-0.53952473,-0.4250617,-0.48437616,-0.32414845,0.85381407,0.8863912,0.1177459,0.2118762,0.0941303
8,-0.17052391,-0.17118229,"('unaffectionate', 'affectionate')",0.51054126,0.45564753,-1.3928674,-1.4713062,0.81738913,0.740035,-0.0588652,-0.1117015,-0.0528363
9,0.50873655,0.52870905,"('unaffectionate', 'caring')",1.1436185,1.1120317,-0.53359145,-0.52171904,1.3553592,1.3458269,0.6185306,0.6162121,-0.0023185
10,1.4112204,1.4746764,"('unsympathetic', 'sympathetic')",-1.1864468,-1.1109369,-0.29847264,-0.20002715,0.12608384,0.12053571,0.0130962,0.071062,0.0579658
11,0.70863646,0.80801636,"('unhelpful', 'helpful')",-0.2207145,-0.13395074,0.28428996,0.43606055,1.985772,2.0366392,0.689496,0.7866913,0.0971953
12,1.3714669,1.4079611,"('unsupportive', 'supportive')",0.61347455,0.6741361,-0.05975484,0.05287854,-1.6954312,-1.6978962,0.0574389,0.1092699,0.051831
13,0.82466197,0.8654248,"('impolite', 'polite')",-0.4102388,-0.32724652,0.85120165,0.9930326,-0.062244378,-0.09901744,0.3008451,0.3580484,0.0572033
14,0.76176196,0.7382182,"('antisocial', 'social')",-0.23799045,-0.22406437,1.1339608,1.1432409,-0.43691286,-0.4334673,0.3052049,0.3059819,0.000777
15,-0.23991048,-0.27622956,"('boring', 'funny')",0.80550206,0.78489447,-0.44165188,-0.46896002,0.36833417,0.35338968,0.1230685,0.0982736,-0.0247949
16,-1.2515694,-1.2930311,"('unpopular', 'popular')",-0.0007030945,-0.061915074,-0.44003865,-0.46333882,0.3923465,0.45086366,-0.3249912,-0.3418553,-0.0168641
