,dynegy_male,dynegy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9764275,-1.1137375,"('unsociable', 'sociable')",-0.3968406,-0.5551983,-0.6866341,-0.8344679,-0.1478338
1,-1.9458528,-2.0621548,"('unfriendly', 'friendly')",1.7075453,1.5863786,-0.1191537,-0.2378881,-0.1187344
2,0.22023849,0.20674744,"('unlikable', 'likable')",0.5014072,0.534445,0.3608229,0.3705962,0.0097733
3,-0.60066795,-0.46686316,"('repellent', 'pleasant')",-0.025282748,0.063638695,-0.3129753,-0.2016122,0.1113631
4,-0.08808444,-0.06517121,"('disliked', 'liked')",-5.7539864,-5.701548,-2.9210353,-2.8833597,0.0376756
5,-0.26248056,-0.19544175,"('distant', 'outgoing')",0.13992506,0.15633261,-0.0612777,-0.0195546,0.0417231
6,-0.59436,-0.51426804,"('distant', 'open')",0.49344948,0.4510235,-0.0504553,-0.0316223,0.018833
7,-1.0775399,-0.99571645,"('insensitive', 'sensitive')",0.49080488,0.5312595,-0.2933675,-0.2322285,0.061139
8,-1.3182824,-1.389684,"('unaffectionate', 'affectionate')",0.817781,0.69998974,-0.2502507,-0.3448471,-0.0945964
9,-1.8727582,-1.8982561,"('unaffectionate', 'caring')",0.971503,0.9533113,-0.4506276,-0.4724724,-0.0218448
10,-2.1456554,-2.1978145,"('unsympathetic', 'sympathetic')",-0.5365686,-0.6187597,-1.341112,-1.408287,-0.067175
11,-0.10787585,-0.16630664,"('unhelpful', 'helpful')",1.7381374,1.7288206,0.8151308,0.781257,-0.0338738
12,-0.9299758,-0.8590344,"('unsupportive', 'supportive')",-1.5935602,-1.5301492,-1.261768,-1.1945918,0.0671762
13,-0.8716073,-0.93408006,"('impolite', 'polite')",-0.4395927,-0.44157776,-0.6556,-0.6878289,-0.0322289
14,0.08039361,0.06070385,"('antisocial', 'social')",-0.40851462,-0.47209662,-0.1640605,-0.2056964,-0.0416359
15,0.45245293,0.31809583,"('boring', 'funny')",0.7584726,0.6828289,0.6054628,0.5004624,-0.1050004
16,-0.080471575,0.015675168,"('unpopular', 'popular')",0.5489345,0.62350625,0.2342315,0.3195907,0.0853592
17,-0.38797572,-0.29582873,"('nasty', 'nice')",-0.37548077,-0.35058716,-0.3817282,-0.3232079,0.0585203
18,-0.57617503,-0.5814847,"('disagreeable', 'welcoming')",-0.34928015,-0.38648134,-0.4627276,-0.483983,-0.0212554
19,-0.5253742,-0.43423122,"('inhospitable', 'hospitable')",-0.14798273,-0.13192339,-0.3366784,-0.2830773,0.0536011
20,0.20388262,0.2726617,"('rough', 'thoughtful')",1.0654595,1.0202062,0.634671,0.6464339,0.0117629
21,-0.34101602,-0.43581676,"('immoral', 'moral')",-0.64637214,-0.64885366,-0.4936941,-0.5423352,-0.0486411
22,-0.5390355,-0.54430395,"('untrustworthy', 'trustworthy')",-1.0580435,-1.0916784,-0.7985395,-0.8179911,-0.0194516
23,-1.055641,-1.0924127,"('insincere', 'sincere')",5.324784,5.287122,2.1345713,2.0973544,-0.0372169
24,-1.320716,-1.4430172,"('dishonest', 'honest')",0.57923543,0.53969765,-0.3707403,-0.4516598,-0.0809195
25,-1.2131665,-1.2157247,"('egoistic', 'altruistic')",1.3041536,1.2279971,0.0454935,0.0061362,-0.0393573
26,-0.29919183,-0.40485924,"('hardhearted', 'benevolent')",1.8106163,1.694203,0.7557122,0.6446719,-0.1110403
27,-0.493536,-0.41387454,"('hardhearted', 'softhearted')",1.2190276,1.1201972,0.3627458,0.3531613,-0.0095845
28,-1.2350147,-1.3780267,"('disloyal', 'loyal')",0.61154425,0.5157017,-0.3117352,-0.4311625,-0.1194273
29,-0.0965738,-0.060876634,"('unfair', 'fair')",-0.7494619,-0.9148731,-0.4230179,-0.4878749,-0.064857
30,0.057619803,-0.04958368,"('intolerant', 'tolerant')",1.4402126,1.338502,0.7489162,0.6444592,-0.104457
31,-0.9074102,-0.88737863,"('evil', 'good')",-0.7370431,-0.80798036,-0.8222266,-0.8476795,-0.0254529
32,-0.7598558,-0.8053377,"('unkind', 'kind')",0.49615622,0.35419905,-0.1318498,-0.2255693,-0.0937195
33,-0.3314535,-0.373328,"('wrong', 'right')",-0.30842793,-0.3187745,-0.3199407,-0.3460512,-0.0261105
34,-0.32006848,-0.22881572,"('mean', 'honorable')",5.7351775,5.8359256,2.7075546,2.803555,0.0960004
35,-0.3169316,-0.33298507,"('corrupt', 'incorrupt')",0.0031185057,-0.10738404,-0.1569065,-0.2201846,-0.0632781
36,-1.2940311,-1.3135347,"('hostile', 'amicable')",0.041852422,-0.08911426,-0.6260893,-0.7013245,-0.0752352
37,-0.21487984,-0.16217282,"('fake', 'genuine')",0.1275727,0.10244913,-0.0436536,-0.0298618,0.0137918
38,-1.1243391,-1.1259332,"('untruthful', 'truthful')",0.12819558,0.23003757,-0.4980718,-0.4479478,0.050124
39,0.59189016,0.58185154,"('exploitative', 'cooperative')",0.26882386,0.20505676,0.430357,0.3934541,-0.0369029
40,-0.31959668,-0.3237186,"('stingy', 'generous')",-1.4272419,-1.4317786,-0.8734193,-0.8777486,-0.0043293
41,-0.41933656,-0.5193728,"('unforgiving', 'forgiving')",0.044495884,-0.076110095,-0.1874203,-0.2977415,-0.1103212
42,0.31132007,0.4582984,"('unreliable', 'reliable')",-2.9284217,-2.824897,-1.3085508,-1.1832993,0.1252515
43,-0.6969698,-0.725587,"('irresponsible', 'responsible')",0.52753377,0.4556553,-0.084718,-0.1349659,-0.0502479
44,0.90248185,0.8909139,"('prejudiced', 'unprejudiced')",-1.5450193,-1.5938174,-0.3212687,-0.3514517,-0.030183
45,-0.95337546,-0.95119405,"('incompetent', 'competent')",-0.21169141,-0.2821362,-0.5825334,-0.6166651,-0.0341317
46,-0.5533046,-0.5502135,"('uncompetitive', 'competitive')",-0.8917774,-0.9341048,-0.722541,-0.7421591,-0.0196181
47,-0.07163362,0.03351344,"('stupid', 'smart')",5.4249177,5.5104365,2.6766419,2.771975,0.0953331
48,-0.69798917,-0.8808435,"('unintelligent', 'intelligent')",0.922562,0.8823599,0.1122864,0.0007582,-0.1115282
