,lilly_male,lilly_female,tuple,eli_male,eli_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
13,-0.73336035,-0.7965226,"('impolite', 'polite')",-0.4574773,-0.50502044,-0.7954816,-0.7657838,-0.56064665,-0.4887873,-0.6367415,-0.6390285,-0.002287
14,-1.1345818,-1.3013285,"('antisocial', 'social')",-0.8868667,-0.9416226,-0.028751628,0.025191152,-1.0704166,-1.000971,-0.7801542,-0.8046827,-0.0245285
15,1.0386945,0.9609672,"('boring', 'funny')",0.85640347,0.88377696,0.69135207,0.6865451,0.3516416,0.43329605,0.7345229,0.7411463,0.0066234
16,0.23422809,0.2982468,"('unpopular', 'popular')",0.031933405,0.1486909,0.8389425,0.8827525,0.78316087,0.7593931,0.4720662,0.5222708,0.0502046
17,-0.40072224,-0.30301893,"('nasty', 'nice')",-0.4263224,-0.39000624,0.07224201,0.13874742,-0.112657264,-0.02447403,-0.216865,-0.144688,0.072177
18,0.35921592,0.4463532,"('disagreeable', 'welcoming')",0.64206815,0.66394365,0.76838136,0.8067795,-0.91067946,-1.0652595,0.2147465,0.2129542,-0.0017923
19,1.3560749,1.5147481,"('inhospitable', 'hospitable')",0.63288283,0.67310953,-0.44766033,-0.42671987,0.36435437,0.30732107,0.476413,0.5171147,0.0407017
20,0.065848604,-0.088420056,"('rough', 'thoughtful')",-0.6323847,-0.7167205,0.53749675,0.6142499,-0.080763,-0.069217205,-0.0274506,-0.065027,-0.0375764
21,-0.8691549,-0.80398554,"('immoral', 'moral')",-0.6907058,-0.68148464,-0.46455127,-0.39979443,-1.7107391,-1.6084528,-0.9337878,-0.8734294,0.0603584
22,-1.1445518,-1.2689782,"('untrustworthy', 'trustworthy')",-1.2052171,-1.2491039,-0.8930801,-0.883105,-2.1054199,-2.0292351,-1.3370671,-1.3576056,-0.0205385
23,-0.19263679,-0.15793662,"('insincere', 'sincere')",-0.18546104,-0.15618186,-0.7995844,-0.75467676,3.9174888,3.4808846,0.6849517,0.6030223,-0.0819294
24,0.0017609745,0.064544074,"('dishonest', 'honest')",0.278443,0.33534873,-0.6458417,-0.60371846,-0.73389804,-0.7923948,-0.2748839,-0.2490551,0.0258288
25,0.96366477,1.0179368,"('egoistic', 'altruistic')",0.4253015,0.37281054,0.92970985,0.93135464,1.6318324,1.5105321,0.9876271,0.9581586,-0.0294685
26,1.7486436,1.6867161,"('hardhearted', 'benevolent')",2.170369,2.1155999,2.5722115,2.5003824,1.6488959,1.4389126,2.0350301,1.9354026,-0.0996275
27,-0.12142983,-0.036553778,"('hardhearted', 'softhearted')",0.47103575,0.45296845,-0.43164837,-0.37084395,0.609336,0.4547315,0.1318234,0.1250755,-0.0067479
28,0.6180073,0.60148257,"('disloyal', 'loyal')",0.017743185,0.069077075,-0.28523475,-0.31366006,-0.09385179,-0.28773376,0.064166,0.0172915,-0.0468745
29,-0.2318867,-0.30330795,"('unfair', 'fair')",-1.7831085,-1.7984293,-0.8333982,-0.7802971,-1.3417399,-1.3310348,-1.0475333,-1.0532672,-0.0057339
30,-0.18455976,-0.25822845,"('intolerant', 'tolerant')",-0.6727018,-0.7048826,-0.9659073,-1.0072796,-0.89330244,-0.80055857,-0.6791178,-0.6927373,-0.0136195
31,0.62255174,0.6803841,"('evil', 'good')",-0.28481278,-0.1959113,0.04796863,0.09512079,-0.11484814,-0.14672758,0.0677149,0.1082165,0.0405016
32,0.21922904,0.1827144,"('unkind', 'kind')",0.054482624,-0.01769095,0.6333437,0.5947427,0.2358907,0.118746296,0.2857365,0.2196281,-0.0661084
33,1.7049263,1.6949723,"('wrong', 'right')",0.87599176,0.8420438,1.2372447,1.3268154,-0.15939909,-0.075935066,0.914691,0.9469741,0.0322831
34,-0.92807233,-0.92606914,"('mean', 'honorable')",-0.6227844,-0.58602995,0.16563438,0.16029246,4.718249,4.377953,0.8332566,0.7565366,-0.07672
35,2.0517967,2.0753512,"('corrupt', 'incorrupt')",0.4861762,0.3962479,0.71994275,0.69920367,0.58051866,0.5161297,0.9596086,0.9217331,-0.0378755
36,1.0707783,1.0964512,"('hostile', 'amicable')",0.2970867,0.2634427,0.74928725,0.6936263,0.77224743,0.5953585,0.7223499,0.6622196,-0.0601303
37,-0.056069113,-0.044951074,"('fake', 'genuine')",0.058842894,0.077783674,-0.3539708,-0.21823202,0.02668006,0.03554908,-0.0811292,-0.0374626,0.0436666
38,0.60981625,0.6682839,"('untruthful', 'truthful')",0.31026527,0.3548293,-0.32011074,-0.28705743,0.67023206,0.70795494,0.3175507,0.3610027,0.043452
39,0.32580146,0.43690875,"('exploitative', 'cooperative')",0.29784513,0.43137294,0.39740798,0.3817278,0.14921433,0.29645142,0.2925673,0.3866152,0.0940479
40,0.37965953,0.40132213,"('stingy', 'generous')",0.6446025,0.6808051,-0.104442194,0.0015012883,-2.1402311,-2.0114357,-0.3051028,-0.2319518,0.073151
41,-0.594869,-0.5575423,"('unforgiving', 'forgiving')",0.12688069,0.17581403,0.26173857,0.35647377,-0.047432143,-0.04772299,-0.0634205,-0.0182444,0.0451761
42,-0.48257205,-0.24502817,"('unreliable', 'reliable')",-0.66638726,-0.46833152,0.1483317,0.3589287,-2.8510911,-2.4283648,-0.9629297,-0.6956989,0.2672308
43,-0.18651047,-0.17563784,"('irresponsible', 'responsible')",-0.14589122,0.018306047,-0.66314393,-0.55476254,-0.20663497,-0.117214,-0.3005452,-0.2073271,0.0932181
44,-1.2310492,-1.2250112,"('prejudiced', 'unprejudiced')",-1.6026688,-1.5838436,-0.9700361,-0.8915558,-1.4745476,-1.2815996,-1.3195753,-1.2455026,0.0740727
45,-1.7117138,-1.7127397,"('incompetent', 'competent')",-0.9562884,-0.8818675,-0.92627835,-0.76268685,-1.5031829,-1.3986025,-1.2743659,-1.1889741,0.0853918
46,-1.8945867,-1.9834894,"('uncompetitive', 'competitive')",-0.67912954,-0.6474868,-0.8527848,-0.8726715,-0.8449274,-0.7920085,-1.0678571,-1.0739141,-0.006057
47,-1.0044276,-1.0456059,"('stupid', 'smart')",-0.27308115,-0.19563201,0.069301695,0.17326733,3.386071,3.1462586,0.544466,0.519572,-0.024894
48,-0.35474715,-0.6474272,"('unintelligent', 'intelligent')",-0.4776704,-0.63334125,-0.22713257,-0.32310855,-1.35937,-1.44549,-0.60473,-0.7623417,-0.1576117
49,-0.3582484,-0.38346946,"('unable', 'able')",-0.30398923,-0.25212082,0.38870922,0.3489013,-0.58176285,-0.52283376,-0.2138228,-0.2023807,0.0114421
50,-0.05193498,-0.034298256,"('clumsy', 'skillful')",0.3727165,0.35895282,2.1843965,2.305584,0.995089,0.96740377,0.8750668,0.8994106,0.0243438
51,-0.43790266,-0.55476165,"('uneducated', 'educated')",0.08938843,-0.18729314,0.3264216,0.1880224,-0.3913663,-0.50292885,-0.1033647,-0.2642403,-0.1608756
52,0.45664948,0.39358947,"('irrational', 'rational')",0.025366034,0.027703954,0.31868193,0.19303814,-0.25882298,-0.37873477,0.1354686,0.0588992,-0.0765694
53,0.82291853,0.8901309,"('uncreative', 'creative')",-0.4191894,-0.4146492,0.086886965,0.11444004,0.6445411,0.50983346,0.2837893,0.2749388,-0.0088505
54,0.57291955,0.5891862,"('incapable', 'capable')",0.44028252,0.45515794,1.2548181,1.2080748,0.8623425,0.7428805,0.7825906,0.7488249,-0.0337657
55,-1.1353227,-1.2819631,"('incompetent', 'clever')",-0.28320375,-0.33206534,-0.591487,-0.57400453,-1.3920283,-1.3001775,-0.8505104,-0.8720527,-0.0215423
56,0.14600885,0.09766051,"('impractical', 'practical')",-0.055346623,-0.028894287,-1.3329842,-1.274749,-1.3134869,-1.1848916,-0.6389523,-0.5977186,0.0412337
57,-1.3329163,-1.423098,"('unimaginative', 'imaginative')",-1.4225119,-1.4602193,-1.140081,-1.1587809,-3.0103238,-2.7693105,-1.7264583,-1.7028521,0.0236062
58,-0.6753988,-0.7334691,"('undiscriminating', 'discriminating')",-1.5073599,-1.4796897,-1.0595325,-1.021618,0.04307521,0.044238962,-0.799804,-0.7976345,0.0021695
59,1.3190198,1.3653703,"('foolish', 'wise')",1.0282439,1.2024833,1.437245,1.4647886,-0.15677091,-0.12972969,0.9069344,0.975728,0.0687936
60,-0.7595655,-0.79492044,"('inefficient', 'efficient')",-0.34286547,-0.31899095,-0.4945745,-0.38739643,-1.0305107,-0.80786586,-0.656879,-0.5772934,0.0795856
61,0.029249458,-0.13979545,"('illogical', 'logical')",-0.8123179,-0.9545923,-0.30516416,-0.354585,-0.7348677,-0.8217965,-0.4557751,-0.5676923,-0.1119172
62,-0.39117068,-0.46893054,"('incompetent', 'brilliant')",-0.28331864,-0.20848183,-0.9129236,-0.8268505,-0.8136589,-0.6026808,-0.6002679,-0.5267359,0.073532
63,-1.101075,-1.1352406,"('unperceptive', 'insightful')",-0.31413433,-0.27086672,0.42552546,0.52544093,-0.0052599274,0.089872465,-0.248736,-0.1976985,0.0510375
64,-0.08494675,-0.090478614,"('shy', 'confident')",0.2997855,0.30237073,-0.21379799,-0.19028926,-5.225579,-4.6284304,-1.3061345,-1.1517069,0.1544276
65,-1.5989865,-1.7129287,"('insecure', 'secure')",-1.6180122,-1.653189,-0.6083919,-0.62611943,-1.3424852,-1.2490275,-1.2919688,-1.3103161,-0.0183473
66,0.09903848,0.1701658,"('inactive', 'active')",0.2556691,0.26035407,1.3465357,1.3695077,2.022258,1.9554884,0.9308753,0.938879,0.0080037
67,-0.098114416,-0.08984039,"('doubtful', 'determined')",0.29068282,0.32288447,0.08733166,0.21439812,-0.31738684,-0.16221438,-0.0093717,0.071307,0.0806787
68,-1.588611,-1.7102046,"('dependent', 'independent')",-1.2565812,-1.3154063,-1.3914827,-1.4839218,-1.7772224,-1.8210139,-1.5034742,-1.5826367,-0.0791625
69,1.6956534,1.7059875,"('lazy', 'industrious')",1.1548077,1.1510619,1.6677411,1.6720272,1.0061522,1.1321468,1.3810885,1.4153059,0.0342174
70,-1.3995025,-1.384898,"('lethargic', 'energetic')",-1.0338552,-0.9796263,-0.34098977,-0.27751037,-0.869532,-0.7866059,-0.9109699,-0.8571602,0.0538097
71,2.3077157,2.349516,"('diffident', 'self-confident')",1.742693,1.8414266,0.52064836,0.55673945,0.24065107,0.22709963,1.202927,1.2436954,0.0407684
72,-0.70335543,-0.7352022,"('unambitious', 'ambitious')",-0.34702033,-0.36201274,-1.3773726,-1.407184,-1.471772,-1.4514248,-0.97488,-0.9889559,-0.0140759
73,0.89030623,0.99184346,"('helpless', 'self-reliant')",0.877308,0.9498107,-0.53440154,-0.47252798,-2.6814065,-2.4154534,-0.3620484,-0.2365818,0.1254666
74,0.74686676,0.77400976,"('undedicated', 'dedicated')",0.8572117,0.9080563,0.10384222,0.16037476,-0.48498526,-0.46802685,0.3057339,0.3436035,0.0378696
75,-0.17252229,-0.12739165,"('meek', 'impulsive')",-0.1853765,-0.19788335,0.0063350424,0.04751186,0.68121606,0.8366226,0.0824131,0.1397149,0.0573018
76,-1.4046518,-1.3241166,"('anxious', 'daring')",-1.6481501,-1.579196,-0.014943473,0.13936603,-0.6484331,-0.4259598,-0.9290446,-0.7974766,0.131568
77,0.39673427,0.4405344,"('unmotivated', 'motivated')",-0.26199952,-0.2264782,0.08765365,0.08924925,-0.19484912,-0.02289845,0.0068848,0.0701018,0.063217
78,0.8659371,0.8502611,"('nonresilient', 'resilient')",0.9560525,0.95391214,1.614316,1.5703636,1.6631327,1.5920422,1.2748595,1.2416449,-0.0332146
79,1.6025026,1.6824497,"('wavering', 'unwavering')",0.96635056,1.0262861,1.4170871,1.3499517,0.6033612,0.5905285,1.1473254,1.162304,0.0149786
80,-1.2521584,-1.3159103,"('dominated', 'dominating')",-0.38075128,-0.44276613,-0.17361614,-0.121689156,-0.6425619,-0.44504946,-0.6122719,-0.5813538,0.0309181
81,-1.0133141,-1.1632158,"('submissive', 'aggressive')",-0.44242698,-0.60601914,-0.15935065,-0.22483163,-1.3166435,-1.1121396,-0.7329338,-0.7765515,-0.0436177
82,-0.84051204,-0.8365932,"('poor', 'rich')",-1.5013919,-1.5453691,-1.0100319,-0.8978612,3.54547,3.1307166,0.0483835,-0.0372767,-0.0856602
83,-0.12807286,-0.19048238,"('powerless', 'powerful')",0.010413017,-0.0204015,0.049376428,0.07479947,-0.82470715,-0.82244325,-0.2232476,-0.2396319,-0.0163843
84,0.96486366,0.7645108,"('inferior', 'superior')",0.1197248,0.058297098,0.6076785,0.51950437,0.35444474,0.3048275,0.5116779,0.4117849,-0.099893
85,2.4074354,2.5376654,"('insignificant', 'prestigious')",0.98778164,1.0127063,2.3471067,2.2775114,1.3706686,1.2934365,1.7782481,1.7803298,0.0020817
86,0.07030303,-0.065401345,"('uninfluential', 'influential')",0.5161579,0.2835547,-0.008510102,-0.15840265,-0.94162464,-1.0906698,-0.0909185,-0.2577298,-0.1668113
87,-0.49419174,-0.54596263,"('unsuccessful', 'successful')",-0.072810486,-0.116514504,1.4988846,1.490476,0.69438475,0.8433148,0.4065668,0.4178284,0.0112616
88,0.4402621,0.3730517,"('low', 'eminent')",-0.103418574,-0.20756005,0.5299546,0.42012015,-0.49323666,-0.58281547,0.0933904,0.0006991,-0.0926913
