,tractor_male,tractor_female,tuple,supply_male,supply_female,co_male,co_female,average_male,average_female,female-male
0,1.0218608,0.9448648,"('unsociable', 'sociable')",0.80533755,0.87136394,0.24154083,0.13071904,0.6895797,0.6489826,-0.0405971
1,0.3095336,0.21396142,"('unfriendly', 'friendly')",0.64461285,0.5311068,2.0727298,2.035935,1.0089587,0.9270011,-0.0819576
2,-0.65569013,-0.6123031,"('unlikable', 'likable')",0.30028713,0.3141158,0.25046688,0.3140611,-0.0349787,0.0052913,0.04027
3,0.27837828,0.35551608,"('repellent', 'pleasant')",-0.2666247,-0.06374772,0.41276637,0.4587031,0.1415067,0.2501572,0.1086505
4,-0.21541601,-0.243838,"('disliked', 'liked')",0.28257203,0.30535504,-7.0575504,-7.129702,-2.3301315,-2.3560616,-0.0259301
5,-0.8448333,-0.91700244,"('distant', 'outgoing')",-0.52462554,-0.60996896,-0.44177935,-0.42208764,-0.6037461,-0.6496863,-0.0459402
6,-1.4713202,-1.5489973,"('distant', 'open')",-0.60005236,-0.67811507,-0.10406316,-0.13900767,-0.7251453,-0.7887066,-0.0635613
7,0.41920578,0.4713252,"('insensitive', 'sensitive')",-0.29080197,-0.11740636,0.43969208,0.48094505,0.1893653,0.278288,0.0889227
8,-0.720966,-0.76290417,"('unaffectionate', 'affectionate')",-0.61176354,-0.7451188,1.1118234,1.0168185,-0.0736354,-0.1637348,-0.0900994
9,0.1325391,0.074865684,"('unaffectionate', 'caring')",-0.046484724,-0.081494264,1.362127,1.3383656,0.4827271,0.4439123,-0.0388148
10,0.45289013,0.47903416,"('unsympathetic', 'sympathetic')",-0.53909236,-0.2749032,0.18028966,0.22395715,0.0313625,0.142696,0.1113335
11,0.06129348,0.11488086,"('unhelpful', 'helpful')",0.99121416,1.1187994,1.847012,1.961988,0.9665066,1.0652227,0.0987161
12,0.5893899,0.6709525,"('unsupportive', 'supportive')",0.20629425,0.44122717,-2.0432103,-2.0087738,-0.4158421,-0.2988647,0.1169774
13,0.6249072,0.66482675,"('impolite', 'polite')",0.53980255,0.7280122,-0.3484068,-0.29703236,0.272101,0.3652689,0.0931679
14,0.8778752,0.806825,"('antisocial', 'social')",1.2488464,1.272452,0.030549012,-0.027788814,0.7190902,0.6838294,-0.0352608
15,0.84448075,0.79654074,"('boring', 'funny')",0.0034528002,-0.1367209,0.17792116,0.15135854,0.3419516,0.2703928,-0.0715588
16,-0.94681525,-0.938239,"('unpopular', 'popular')",-1.0068952,-0.9862723,0.032266557,-0.0070335194,-0.6404813,-0.6438482,-0.0033669
17,-0.49926788,-0.40239748,"('nasty', 'nice')",0.51780653,0.56732064,-0.35548317,-0.29926848,-0.1123148,-0.0447818,0.067533
18,-2.000873,-1.9734653,"('disagreeable', 'welcoming')",-1.7352036,-1.6836716,-1.0235822,-1.0779885,-1.5865529,-1.5783752,0.0081777
19,-0.52230906,-0.49458683,"('inhospitable', 'hospitable')",-0.94560426,-0.8973781,-0.38487956,-0.3113028,-0.6175977,-0.5677559,0.0498418
20,-0.31171358,-0.25837263,"('rough', 'thoughtful')",0.028860614,0.054878585,0.5003825,0.459819,0.0725098,0.0854416,0.0129318
21,0.34477127,0.3789791,"('immoral', 'moral')",0.083691016,0.29397023,-0.8621649,-0.76839614,-0.1445675,-0.0318156,0.1127519
22,-0.18368556,-0.19671573,"('untrustworthy', 'trustworthy')",0.22045194,0.3481816,-0.37237072,-0.3641405,-0.1118681,-0.0708915,0.0409766
23,0.70870686,0.72970194,"('insincere', 'sincere')",0.65249366,0.7616127,6.309716,6.2998548,2.5569722,2.5970564,0.0400842
24,-0.059375796,-0.023994718,"('dishonest', 'honest')",-0.015372593,0.121739745,1.1126004,1.0576354,0.3459507,0.3851268,0.0391761
25,0.58766973,0.55996186,"('egoistic', 'altruistic')",0.9706665,0.88796335,1.3979342,1.3572363,0.9854235,0.9350538,-0.0503697
