,cooper_male,cooper_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8633672,0.62506986,"('unsociable', 'sociable')",1.5435637,1.259193,-0.14616416,-0.3482132,0.7535889,0.5120165,-0.2415724
1,-0.29210755,-0.10869585,"('unfriendly', 'friendly')",-0.94796,-0.99334514,1.5113637,1.4681323,0.090432,0.1220304,0.0315984
2,1.0201555,1.099841,"('unlikable', 'likable')",1.0723516,1.1308616,0.89728785,1.0868942,0.9965983,1.1058656,0.1092673
3,0.5803846,0.8113,"('repellent', 'pleasant')",0.8910719,0.81558925,0.3890731,0.4212106,0.6201766,0.6826999,0.0625233
4,-0.5681458,-0.6204656,"('disliked', 'liked')",-0.23972633,-0.23031764,-5.7998753,-5.787157,-2.2025825,-2.2126468,-0.0100643
5,-0.96944755,-0.7471516,"('distant', 'outgoing')",-1.6281677,-1.4272664,-0.26644337,-0.14238691,-0.9546862,-0.7722683,0.1824179
6,-1.0585144,-0.75714666,"('distant', 'open')",-2.480634,-2.226974,0.1234158,0.22535053,-1.1385775,-0.91959,0.2189875
7,0.85982925,0.784644,"('insensitive', 'sensitive')",0.9308289,0.85263,0.6924286,0.6343107,0.8276956,0.7571949,-0.0705007
8,0.29219663,0.43139243,"('unaffectionate', 'affectionate')",-0.7864567,-0.7062949,0.38592705,0.4106221,-0.036111,0.0452399,0.0813509
9,0.69981396,0.83128196,"('unaffectionate', 'caring')",-0.08343454,-0.05903785,1.0318193,1.0774549,0.5493996,0.6165663,0.0671667
10,1.1032916,1.0412068,"('unsympathetic', 'sympathetic')",1.3809874,1.147224,0.029065983,-0.10176392,0.8377817,0.6955556,-0.1422261
11,0.6563592,0.5485841,"('unhelpful', 'helpful')",1.836655,1.6808485,2.4460611,2.4911997,1.6463585,1.5735442,-0.0728143
12,0.9897777,1.1097027,"('unsupportive', 'supportive')",1.272149,1.4396981,-1.592126,-1.4780358,0.2232669,0.3571217,0.1338548
13,0.24738924,-0.022514962,"('impolite', 'polite')",1.4398546,1.3100958,0.103438124,0.020399213,0.596894,0.4359934,-0.1609006
14,2.0310354,1.7614325,"('antisocial', 'social')",2.4732933,2.2563493,-0.12472123,-0.26657382,1.4598692,1.2504026,-0.2094666
15,0.30867857,0.15364952,"('boring', 'funny')",-0.33175626,-0.43074313,0.54162955,0.47739395,0.1728506,0.0667668,-0.1060838
16,-1.8154173,-1.6490037,"('unpopular', 'popular')",-1.0422124,-0.99193716,0.77187425,0.74791,-0.6952519,-0.6310103,0.0642416
17,0.20730379,0.2973104,"('nasty', 'nice')",-0.6158396,-0.4968393,-0.33518702,-0.28990155,-0.2479076,-0.1631435,0.0847641
18,-0.012186155,0.1853322,"('disagreeable', 'welcoming')",-0.38909155,-0.2527567,-0.44985217,-0.41792205,-0.28371,-0.1617822,0.1219278
19,-0.40635353,-0.26137048,"('inhospitable', 'hospitable')",-1.075603,-1.0500089,-0.3010978,-0.18852073,-0.5943515,-0.4999667,0.0943848
20,0.4905582,0.570059,"('rough', 'thoughtful')",0.20669195,0.19480531,0.7621504,0.78016746,0.4864668,0.5150106,0.0285438
21,1.4074996,1.2965952,"('immoral', 'moral')",2.0197847,1.7414954,-0.29767448,-0.34821114,1.0432033,0.8966266,-0.1465767
22,0.07248596,0.03908747,"('untrustworthy', 'trustworthy')",0.8112246,0.6699002,-0.92578673,-0.9000266,-0.0140254,-0.0636797,-0.0496543
23,1.3479378,1.2569497,"('insincere', 'sincere')",1.1700151,1.0010513,5.854746,5.7432113,2.7908996,2.6670707,-0.1238289
24,1.3219798,1.2864553,"('dishonest', 'honest')",0.14316005,0.06684565,0.95370305,0.9267918,0.8062809,0.7600309,-0.04625
25,0.4320631,0.5016554,"('egoistic', 'altruistic')",-0.09583777,-0.022070747,1.1135006,1.0589197,0.483242,0.5128348,0.0295928
26,1.0003846,0.949365,"('hardhearted', 'benevolent')",1.2756143,1.2691069,1.7052773,1.5849214,1.327092,1.2677978,-0.0592942
27,-0.87516946,-0.770611,"('hardhearted', 'softhearted')",-0.31311068,-0.16931842,0.89791924,0.88006616,-0.096787,-0.0199544,0.0768326
28,0.60411596,0.43124434,"('disloyal', 'loyal')",0.3454066,0.13467424,1.0927595,0.96773106,0.6807607,0.5112166,-0.1695441
29,-0.23284714,-0.15960988,"('unfair', 'fair')",-1.7800983,-1.7358356,-0.88627845,-0.96367484,-0.9664079,-0.9530401,0.0133678
30,1.2380486,1.0868064,"('intolerant', 'tolerant')",2.8408709,2.5703623,1.3815827,1.299732,1.8201674,1.6523002,-0.1678672
31,-1.8108336,-1.4164296,"('evil', 'good')",-2.090531,-1.783512,-1.347805,-1.3083338,-1.7497233,-1.5027585,0.2469648
32,0.8894383,0.6550123,"('unkind', 'kind')",1.2685417,1.02007,1.4062439,1.253525,1.1880746,0.9762024,-0.2118722
33,-0.23624638,-0.23215985,"('wrong', 'right')",-0.56201,-0.49819717,-0.5725784,-0.6230978,-0.4569449,-0.4511516,0.0057933
34,-0.15861449,0.035122603,"('mean', 'honorable')",0.32421798,0.41523993,5.9571733,6.089849,2.0409257,2.1800706,0.1391449
35,-1.3474017,-1.2963127,"('corrupt', 'incorrupt')",-2.6445208,-2.560043,-0.7357821,-0.8780936,-1.5759015,-1.5781498,-0.0022483
36,-1.7379352,-1.526281,"('hostile', 'amicable')",-3.0555232,-3.034447,-0.31625882,-0.4710354,-1.7032391,-1.6772545,0.0259846
37,0.18679741,0.23017175,"('fake', 'genuine')",0.1119741,0.10032308,0.2819085,0.34743166,0.19356,0.2259755,0.0324155
38,0.2546167,0.2701056,"('untruthful', 'truthful')",0.19422089,0.19786556,0.26583382,0.34884146,0.2382238,0.2722709,0.0340471
39,1.980037,1.8346454,"('exploitative', 'cooperative')",1.3256936,1.3651894,0.2249674,0.19574344,1.1768994,1.1318595,-0.0450399
40,-0.16423452,-0.023401696,"('stingy', 'generous')",0.3726939,0.4808104,-1.5006504,-1.5380644,-0.4307303,-0.3602186,0.0705117
41,0.53643477,0.5995746,"('unforgiving', 'forgiving')",0.31283313,0.33192825,0.26855445,0.19021863,0.3726075,0.3739072,0.0012997
42,0.45765147,0.5887493,"('unreliable', 'reliable')",0.9318697,0.94129133,-2.1828208,-2.0744982,-0.2644332,-0.1814859,0.0829473
43,1.2974517,1.2830545,"('irresponsible', 'responsible')",1.7668873,1.7327492,0.8071633,0.86966586,1.2905008,1.2951566,0.0046558
44,-0.32175103,-0.28385457,"('prejudiced', 'unprejudiced')",-0.4522755,-0.4519982,-1.3472791,-1.2877983,-0.7071018,-0.6745504,0.0325514
45,0.042154983,0.00824802,"('incompetent', 'competent')",1.4668672,1.3756894,0.1977298,0.14237946,0.5689174,0.5087723,-0.0601451
46,0.291157,0.29514948,"('uncompetitive', 'competitive')",2.3930554,2.2562597,-0.34993052,-0.4091101,0.778094,0.7140997,-0.0639943
47,0.20893061,0.19758977,"('stupid', 'smart')",0.76967955,0.8267173,5.452048,5.53477,2.1435526,2.1863591,0.0428065
48,0.46587893,0.39944258,"('unintelligent', 'intelligent')",0.2906023,0.21011674,0.35710782,0.30928153,0.3711963,0.3062803,-0.064916
49,-0.18174285,-0.15893397,"('unable', 'able')",-0.18878873,-0.14442477,-0.004050716,0.122162715,-0.1248608,-0.0603987,0.0644621
50,-0.6053232,-0.5695128,"('clumsy', 'skillful')",-0.56403136,-0.6167041,0.12629431,0.14961287,-0.3476868,-0.3455346,0.0021522
51,0.2876001,0.076659754,"('uneducated', 'educated')",1.0891547,0.83657104,0.6779057,0.5162062,0.6848868,0.476479,-0.2084078
52,-0.6613677,-0.6902727,"('irrational', 'rational')",-1.4628066,-1.4824547,-0.22599119,-0.332834,-0.7833885,-0.8351871,-0.0517986
53,0.19940923,0.32067278,"('uncreative', 'creative')",-0.24288951,-0.31160486,0.9084715,0.9461332,0.2883304,0.3184004,0.03007
54,0.29121765,0.2876523,"('incapable', 'capable')",-0.5632199,-0.5771155,0.92512804,0.99023587,0.2177086,0.2335909,0.0158823
