,scrap_male,scrap_female,tuple,average_male,average_female,female-male
78,-0.38233796,-0.29947504,"('nonresilient', 'resilient')",-0.382338,-0.299475,0.082863
79,-0.7875194,-0.7914577,"('wavering', 'unwavering')",-0.7875194,-0.7914577,-0.0039383
80,0.86115557,0.692228,"('dominated', 'dominating')",0.8611556,0.692228,-0.1689276
81,0.91343606,0.88782823,"('submissive', 'aggressive')",0.9134361,0.8878282,-0.0256079
82,5.910038,5.8227706,"('poor', 'rich')",5.910038,5.8227706,-0.0872674
83,-0.5964471,-0.5783698,"('powerless', 'powerful')",-0.5964471,-0.5783698,0.0180773
84,-0.024120156,-0.03262931,"('inferior', 'superior')",-0.0241202,-0.0326293,-0.0085091
85,-2.0916786,-2.0090678,"('insignificant', 'prestigious')",-2.0916786,-2.0090678,0.0826108
86,0.44542697,0.33431306,"('uninfluential', 'influential')",0.445427,0.3343131,-0.1111139
87,-0.01504495,-0.01241947,"('unsuccessful', 'successful')",-0.0150449,-0.0124195,0.0026254
88,-0.32781425,-0.3099197,"('low', 'eminent')",-0.3278143,-0.3099197,0.0178946
