,knight_male,knight_female,tuple,average_male,average_female,female-male
0,-0.32604086,-0.35198617,"('unsociable', 'sociable')",-0.3260409,-0.3519862,-0.0259453
1,1.476866,1.5983627,"('unfriendly', 'friendly')",1.476866,1.5983627,0.1214967
2,0.07679369,0.07343119,"('unlikable', 'likable')",0.0767937,0.0734312,-0.0033625
3,0.33870605,0.44264647,"('repellent', 'pleasant')",0.338706,0.4426465,0.1039405
4,-7.088145,-7.2314034,"('disliked', 'liked')",-7.0881448,-7.2314034,-0.1432586
5,-0.65143603,-0.54776585,"('distant', 'outgoing')",-0.651436,-0.5477659,0.1036701
6,0.039552078,0.1066833,"('distant', 'open')",0.0395521,0.1066833,0.0671312
7,0.6417167,0.77095723,"('insensitive', 'sensitive')",0.6417167,0.7709572,0.1292405
8,1.6633055,1.6400188,"('unaffectionate', 'affectionate')",1.6633055,1.6400188,-0.0232867
9,1.8992205,1.9513173,"('unaffectionate', 'caring')",1.8992205,1.9513173,0.0520968
10,0.4126998,0.45170859,"('unsympathetic', 'sympathetic')",0.4126998,0.4517086,0.0390088
11,0.8560781,0.9974082,"('unhelpful', 'helpful')",0.8560781,0.9974082,0.1413301
12,-2.0290582,-1.9888737,"('unsupportive', 'supportive')",-2.0290582,-1.9888737,0.0401845
13,-0.74195564,-0.6895937,"('impolite', 'polite')",-0.7419556,-0.6895937,0.0523619
14,-0.06529784,-0.1273861,"('antisocial', 'social')",-0.0652978,-0.1273861,-0.0620883
15,0.12034771,0.08068323,"('boring', 'funny')",0.1203477,0.0806832,-0.0396645
16,-0.4753534,-0.4025904,"('unpopular', 'popular')",-0.4753534,-0.4025904,0.072763
17,-0.10732428,-0.1389522,"('nasty', 'nice')",-0.1073243,-0.1389522,-0.0316279
18,-0.5980258,-0.56561697,"('disagreeable', 'welcoming')",-0.5980258,-0.565617,0.0324088
19,-0.45118165,-0.43809462,"('inhospitable', 'hospitable')",-0.4511817,-0.4380946,0.0130871
20,0.74335647,0.7349203,"('rough', 'thoughtful')",0.7433565,0.7349203,-0.0084362
21,-0.8527778,-0.7958126,"('immoral', 'moral')",-0.8527778,-0.7958126,0.0569652
22,-0.63789403,-0.73490214,"('untrustworthy', 'trustworthy')",-0.637894,-0.7349021,-0.0970081
23,5.9605894,6.077721,"('insincere', 'sincere')",5.9605894,6.0777211,0.1171317
24,1.1745033,1.0315856,"('dishonest', 'honest')",1.1745033,1.0315856,-0.1429177
25,1.4640951,1.3764468,"('egoistic', 'altruistic')",1.4640951,1.3764468,-0.0876483
26,1.4436073,1.367331,"('hardhearted', 'benevolent')",1.4436073,1.367331,-0.0762763
27,1.5944415,1.4926516,"('hardhearted', 'softhearted')",1.5944415,1.4926516,-0.1017899
28,1.1377118,1.1016978,"('disloyal', 'loyal')",1.1377118,1.1016978,-0.036014
29,-0.68711054,-0.7579647,"('unfair', 'fair')",-0.6871105,-0.7579647,-0.0708542
30,0.7040001,0.7042193,"('intolerant', 'tolerant')",0.7040001,0.7042193,0.0002192
31,-0.86786956,-0.8940327,"('evil', 'good')",-0.8678696,-0.8940327,-0.0261631
32,0.9646025,0.91475505,"('unkind', 'kind')",0.9646025,0.914755,-0.0498475
33,-0.34369385,-0.3635771,"('wrong', 'right')",-0.3436939,-0.3635771,-0.0198832
34,5.061604,5.237599,"('mean', 'honorable')",5.061604,5.2375989,0.1759949
35,0.041098256,-0.1838442,"('corrupt', 'incorrupt')",0.0410983,-0.1838442,-0.2249425
36,0.34886983,0.24393195,"('hostile', 'amicable')",0.3488698,0.2439319,-0.1049379
37,0.72535247,0.73274326,"('fake', 'genuine')",0.7253525,0.7327433,0.0073908
38,-0.522113,-0.40256608,"('untruthful', 'truthful')",-0.522113,-0.4025661,0.1195469
39,0.47186348,0.4143585,"('exploitative', 'cooperative')",0.4718635,0.4143585,-0.057505
40,-1.5784614,-1.6623763,"('stingy', 'generous')",-1.5784614,-1.6623763,-0.0839149
41,0.07958303,0.079348564,"('unforgiving', 'forgiving')",0.079583,0.0793486,-0.0002344
42,-2.7766855,-2.8143647,"('unreliable', 'reliable')",-2.7766855,-2.8143647,-0.0376792
43,0.38371268,0.47822535,"('irresponsible', 'responsible')",0.3837127,0.4782254,0.0945127
44,-1.2261853,-1.2054906,"('prejudiced', 'unprejudiced')",-1.2261853,-1.2054906,0.0206947
45,-0.2364819,-0.29053527,"('incompetent', 'competent')",-0.2364819,-0.2905353,-0.0540534
46,-1.2556843,-1.2543566,"('uncompetitive', 'competitive')",-1.2556843,-1.2543566,0.0013277
47,5.141609,5.329904,"('stupid', 'smart')",5.1416092,5.3299041,0.1882949
48,0.17272326,0.26249072,"('unintelligent', 'intelligent')",0.1727233,0.2624907,0.0897674
49,0.071503915,0.13395771,"('unable', 'able')",0.0715039,0.1339577,0.0624538
50,-0.27987394,-0.29256314,"('clumsy', 'skillful')",-0.2798739,-0.2925631,-0.0126892
51,-0.116038375,-0.07497216,"('uneducated', 'educated')",-0.1160384,-0.0749722,0.0410662
52,-0.031453304,-0.1370494,"('irrational', 'rational')",-0.0314533,-0.1370494,-0.1055961
53,0.15126368,0.19252731,"('uncreative', 'creative')",0.1512637,0.1925273,0.0412636
54,1.1508988,1.2415317,"('incapable', 'capable')",1.1508988,1.2415317,0.0906329
55,0.09506056,0.0721803,"('incompetent', 'clever')",0.0950606,0.0721803,-0.0228803
56,-0.06756022,-0.116413236,"('impractical', 'practical')",-0.0675602,-0.1164132,-0.048853
57,-2.8323948,-2.7789047,"('unimaginative', 'imaginative')",-2.8323948,-2.7789047,0.0534901
58,-0.09737042,0.020913124,"('undiscriminating', 'discriminating')",-0.0973704,0.0209131,0.1182835
59,-0.109677486,-0.03217929,"('foolish', 'wise')",-0.1096775,-0.0321793,0.0774982
60,-0.2713801,-0.13366744,"('inefficient', 'efficient')",-0.2713801,-0.1336674,0.1377127
61,0.002778518,-0.040740542,"('illogical', 'logical')",0.0027785,-0.0407405,-0.043519
62,0.06462895,0.1426826,"('incompetent', 'brilliant')",0.064629,0.1426826,0.0780536
63,-0.37819257,-0.22755274,"('unperceptive', 'insightful')",-0.3781926,-0.2275527,0.1506399
64,-6.6610293,-6.8380933,"('shy', 'confident')",-6.6610293,-6.8380933,-0.177064
65,-0.32032874,-0.40641224,"('insecure', 'secure')",-0.3203287,-0.4064122,-0.0860835
66,0.29564345,0.2897318,"('inactive', 'active')",0.2956434,0.2897318,-0.0059116
67,-0.28601795,-0.23080409,"('doubtful', 'determined')",-0.286018,-0.2308041,0.0552139
68,-1.329783,-1.2453171,"('dependent', 'independent')",-1.329783,-1.2453171,0.0844659
69,-1.2291279,-1.3485899,"('lazy', 'industrious')",-1.2291279,-1.3485899,-0.119462
70,0.8313605,0.8130421,"('lethargic', 'energetic')",0.8313605,0.8130421,-0.0183184
71,0.92047745,0.9534363,"('diffident', 'self-confident')",0.9204774,0.9534363,0.0329589
72,0.46652773,0.57967323,"('unambitious', 'ambitious')",0.4665277,0.5796732,0.1131455
73,-2.7787325,-2.817713,"('helpless', 'self-reliant')",-2.7787325,-2.817713,-0.0389805
74,-0.18385336,-0.28230503,"('undedicated', 'dedicated')",-0.1838534,-0.282305,-0.0984516
75,-0.5005265,-0.43722323,"('meek', 'impulsive')",-0.5005265,-0.4372232,0.0633033
76,0.25794205,0.34746403,"('anxious', 'daring')",0.2579421,0.347464,0.0895219
77,-1.3225287,-1.1230774,"('unmotivated', 'motivated')",-1.3225287,-1.1230774,0.1994513
78,-0.4879547,-0.4198542,"('nonresilient', 'resilient')",-0.4879547,-0.4198542,0.0681005
79,0.13857567,0.17664824,"('wavering', 'unwavering')",0.1385757,0.1766482,0.0380725
80,-0.7391014,-0.7588911,"('dominated', 'dominating')",-0.7391014,-0.7588911,-0.0197897
81,-0.60172224,-0.57042897,"('submissive', 'aggressive')",-0.6017222,-0.570429,0.0312932
82,6.0466785,6.160574,"('poor', 'rich')",6.0466785,6.160574,0.1138955
83,-0.31527382,-0.32527128,"('powerless', 'powerful')",-0.3152738,-0.3252713,-0.0099975
84,0.4978426,0.54849577,"('inferior', 'superior')",0.4978426,0.5484958,0.0506532
85,0.21993746,0.29995343,"('insignificant', 'prestigious')",0.2199375,0.2999534,0.0800159
86,-0.07443937,-0.16396433,"('uninfluential', 'influential')",-0.0744394,-0.1639643,-0.0895249
87,-0.3736779,-0.33816737,"('unsuccessful', 'successful')",-0.3736779,-0.3381674,0.0355105
88,-0.13001683,-0.030317688,"('low', 'eminent')",-0.1300168,-0.0303177,0.0996991
