,basketball_male,basketball_female,tuple,average_male,average_female,female-male
0,0.24586007,0.1895137,"('unsociable', 'sociable')",0.2458601,0.1895137,-0.0563464
1,1.3930001,1.388695,"('unfriendly', 'friendly')",1.3930001,1.388695,-0.0043051
2,0.13055606,0.20057152,"('unlikable', 'likable')",0.1305561,0.2005715,0.0700154
3,0.51370513,0.5320986,"('repellent', 'pleasant')",0.5137051,0.5320986,0.0183935
4,-7.9131165,-8.01931,"('disliked', 'liked')",-7.9131165,-8.01931,-0.1061935
5,-0.3273572,-0.2939346,"('distant', 'outgoing')",-0.3273572,-0.2939346,0.0334226
6,0.09188861,0.10134722,"('distant', 'open')",0.0918886,0.1013472,0.0094586
7,0.7513246,0.7867017,"('insensitive', 'sensitive')",0.7513246,0.7867017,0.0353771
8,1.2269361,1.1904378,"('unaffectionate', 'affectionate')",1.2269361,1.1904378,-0.0364983
9,1.9143503,1.9132501,"('unaffectionate', 'caring')",1.9143503,1.9132501,-0.0011002
10,0.75393087,0.77185184,"('unsympathetic', 'sympathetic')",0.7539309,0.7718518,0.0179209
11,1.9371505,2.0105088,"('unhelpful', 'helpful')",1.9371505,2.0105088,0.0733583
12,-1.6740185,-1.6751775,"('unsupportive', 'supportive')",-1.6740185,-1.6751775,-0.001159
13,0.12681352,0.1167063,"('impolite', 'polite')",0.1268135,0.1167063,-0.0101072
14,0.2957498,0.26385796,"('antisocial', 'social')",0.2957498,0.263858,-0.0318918
15,0.21644726,0.17534308,"('boring', 'funny')",0.2164473,0.1753431,-0.0411042
16,-0.5414605,-0.5340241,"('unpopular', 'popular')",-0.5414605,-0.5340241,0.0074364
17,-0.28914905,-0.26781717,"('nasty', 'nice')",-0.289149,-0.2678172,0.0213318
18,-0.41739577,-0.4759423,"('disagreeable', 'welcoming')",-0.4173958,-0.4759423,-0.0585465
19,-0.6496611,-0.62236774,"('inhospitable', 'hospitable')",-0.6496611,-0.6223677,0.0272934
20,0.7581703,0.70463526,"('rough', 'thoughtful')",0.7581703,0.7046353,-0.053535
21,-0.2125775,-0.13617793,"('immoral', 'moral')",-0.2125775,-0.1361779,0.0763996
22,-0.49636948,-0.5135506,"('untrustworthy', 'trustworthy')",-0.4963695,-0.5135506,-0.0171811
23,6.6967673,6.7631254,"('insincere', 'sincere')",6.6967673,6.7631254,0.0663581
24,1.8696781,1.7737284,"('dishonest', 'honest')",1.8696781,1.7737284,-0.0959497
25,0.6675364,0.60227144,"('egoistic', 'altruistic')",0.6675364,0.6022714,-0.065265
26,0.9991424,0.9905431,"('hardhearted', 'benevolent')",0.9991424,0.9905431,-0.0085993
27,1.4886479,1.3629647,"('hardhearted', 'softhearted')",1.4886479,1.3629647,-0.1256832
28,1.4235086,1.3562042,"('disloyal', 'loyal')",1.4235086,1.3562042,-0.0673044
29,-0.5014916,-0.5924376,"('unfair', 'fair')",-0.5014916,-0.5924376,-0.090946
30,1.037014,1.0548254,"('intolerant', 'tolerant')",1.037014,1.0548254,0.0178114
31,-1.5203927,-1.5199757,"('evil', 'good')",-1.5203927,-1.5199757,0.000417
32,1.1058935,1.0706017,"('unkind', 'kind')",1.1058935,1.0706017,-0.0352918
