,w_male,w_female,tuple,p_male,p_female,x_male,x_female,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
10,0.6994342,0.7752231,"('unsympathetic', 'sympathetic')",-0.65434504,-0.6729355,0.006488908,0.108199224,-0.37557042,-0.4894921,-0.08197438,-0.15201016,-0.0811933,-0.0862031,-0.0050098
11,0.82351464,0.7654856,"('unhelpful', 'helpful')",0.46108133,0.4124534,0.8373887,0.79770386,0.64446765,0.62968314,2.3743536,2.374309,1.0281612,0.995927,-0.0322342
12,0.20166571,0.3751475,"('unsupportive', 'supportive')",0.6041249,0.82210255,-0.04184652,0.19858563,0.53953546,0.57987046,-1.6759297,-1.6135428,-0.07449,0.0724327,0.1469227
13,0.56521416,0.5405541,"('impolite', 'polite')",0.4097766,0.36871865,0.6101019,0.53325653,0.58321714,0.61855257,0.2003461,0.18240032,0.4737311,0.4486964,-0.0250347
14,2.3821936,2.2983005,"('antisocial', 'social')",0.93707633,0.9091543,0.8091495,0.76250756,1.1189828,1.0910376,0.008655446,-0.051623825,1.0512115,1.0018752,-0.0493363
15,-0.40969652,-0.5629991,"('boring', 'funny')",0.31039232,0.2250013,0.45798114,0.24012446,0.35367098,0.28764635,0.60846305,0.5924569,0.2641622,0.156446,-0.1077162
16,-0.04633564,0.024834745,"('unpopular', 'popular')",0.14971524,0.19548965,-1.234834,-1.129152,-0.49684796,-0.5744479,0.32631502,0.26218578,-0.2603975,-0.2442179,0.0161796
17,0.039097965,0.00298772,"('nasty', 'nice')",0.40203092,0.39074713,-0.3066817,-0.22780016,-0.69035494,-0.6282545,-0.18297622,-0.18637347,-0.1477768,-0.1297387,0.0180381
18,-0.9779907,-0.81391865,"('disagreeable', 'welcoming')",-0.46519887,-0.22358507,-0.14270087,-0.1002299,-1.1445403,-1.1969813,-1.0790318,-1.0561529,-0.7618925,-0.6781735,0.083719
19,-0.37966585,-0.23638883,"('inhospitable', 'hospitable')",0.54170376,0.70902926,-1.1727605,-1.0173508,-1.2573866,-1.2790596,-0.3226903,-0.2400129,-0.5181599,-0.4127566,0.1054033
20,-0.48220643,-0.4974624,"('rough', 'thoughtful')",-0.59621,-0.58987993,-0.76049936,-0.81719285,-0.24498099,-0.25738057,0.71440655,0.6725603,-0.2738981,-0.2978711,-0.023973
21,2.037014,2.084144,"('immoral', 'moral')",1.0905178,1.0621783,0.6027664,0.54280293,1.547364,1.4571375,-0.26061866,-0.24948142,1.0034087,0.9793563,-0.0240524
22,1.297675,1.3706938,"('untrustworthy', 'trustworthy')",1.0920126,1.1553314,0.49465987,0.5302747,-0.58136046,-0.71498245,-0.5179849,-0.5290991,0.3570004,0.3624437,0.0054433
23,0.7909946,0.79103404,"('insincere', 'sincere')",0.05967988,-0.022686375,0.547697,0.523748,0.27476335,0.17083602,5.510116,5.435408,1.4366502,1.3796679,-0.0569823
24,-0.4797577,-0.4547625,"('dishonest', 'honest')",-1.7223452,-1.6993332,0.282331,0.30618387,0.6438565,0.55725783,0.52194726,0.5175812,-0.1507936,-0.1546145,-0.0038209
25,-0.5700851,-0.5405987,"('egoistic', 'altruistic')",-0.11279227,-0.11621401,-1.3056248,-1.2856047,0.28707153,0.20027132,0.7552991,0.7202775,-0.1892263,-0.2043737,-0.0151474
26,-0.72676784,-0.65565443,"('hardhearted', 'benevolent')",-0.70979965,-0.6184908,-0.2638647,-0.31766266,0.5105927,0.4787605,1.0970933,1.1049272,-0.0185493,-0.001624,0.0169253
27,-1.3017218,-1.3223655,"('hardhearted', 'softhearted')",-1.2437878,-1.2218709,-0.6164677,-0.49807727,0.068262525,0.09861757,0.5826118,0.52965814,-0.5022206,-0.4828076,0.019413
28,-0.7433825,-0.79522824,"('disloyal', 'loyal')",-0.25520563,-0.38144088,-0.22095057,-0.28989398,0.15061843,-0.098120496,1.1892521,1.0309889,0.0240664,-0.1067389,-0.1308053
29,0.085087575,0.019406784,"('unfair', 'fair')",0.93582076,0.87177396,0.74431145,0.6399257,-0.8159617,-0.8401497,-0.7234552,-0.8169788,0.0451606,-0.0252044,-0.070365
30,0.1841298,0.1635125,"('intolerant', 'tolerant')",-0.9877127,-0.9522355,1.0792837,1.0241442,1.3156854,1.1969304,1.6364051,1.5722375,0.6455583,0.6009178,-0.0446405
31,-0.75842077,-0.4639181,"('evil', 'good')",0.2559162,0.53658116,-1.3070713,-1.0844479,-1.6310737,-1.5713352,-1.8408585,-1.7847925,-1.0563016,-0.8735825,0.1827191
32,0.66443175,0.5472272,"('unkind', 'kind')",0.5721711,0.4318965,0.38089058,0.31784126,0.5003248,0.40787202,1.2146046,1.1253722,0.6664845,0.5660419,-0.1004426
33,-0.559373,-0.56532013,"('wrong', 'right')",-0.14126001,-0.10383216,-0.43415055,-0.385041,0.875435,0.817401,-0.97310454,-1.0067852,-0.2464906,-0.2487155,-0.0022249
34,-0.20416045,-0.061682608,"('mean', 'honorable')",-0.24903485,-0.083618045,-0.4389461,-0.30643085,0.6318573,0.67369276,5.650605,5.7974997,1.0780643,1.2038921,0.1258278
35,-2.087604,-2.3070178,"('corrupt', 'incorrupt')",-0.22775136,-0.382708,-1.156858,-1.2774589,-1.0056106,-1.0562738,-0.48721632,-0.607075,-0.993008,-1.1261066,-0.1330986
36,-1.7116846,-1.6470015,"('hostile', 'amicable')",-0.33855703,-0.2805628,-1.8306298,-1.7872612,-0.93409806,-1.0892591,-0.2741269,-0.42193645,-1.0178193,-1.0452043,-0.027385
37,0.0046251044,-0.04609529,"('fake', 'genuine')",-0.30323616,-0.34816778,-0.56655467,-0.5785819,0.30865645,0.25460157,0.18064421,0.22049448,-0.075173,-0.0995498,-0.0243768
38,-0.3064935,-0.28326982,"('untruthful', 'truthful')",0.2856536,0.23059627,-0.05572565,0.018283866,0.08660728,-0.00043356046,0.22088538,0.19615754,0.0461854,0.0322669,-0.0139185
39,0.39154172,0.37931755,"('exploitative', 'cooperative')",-0.4581644,-0.48607072,0.7117435,0.6855447,0.037079066,0.1668766,0.15380737,0.15437357,0.1672014,0.1800084,0.012807
40,-0.35202488,-0.22063519,"('stingy', 'generous')",-0.28556442,-0.09534702,-1.3129491,-1.2144592,-0.0044398457,-0.05921316,-1.9085398,-1.9918187,-0.7727036,-0.7162947,0.0564089
41,0.19877863,0.40002534,"('unforgiving', 'forgiving')",0.46941262,0.7465997,-0.31188032,-0.15022208,-0.44739795,-0.5998002,0.041901667,0.01371339,-0.0098371,0.0820632,0.0919003
42,1.1435935,1.229284,"('unreliable', 'reliable')",1.2318593,1.2932363,0.88763916,0.9748879,0.06374064,0.018826883,-2.4016523,-2.3487725,0.1850361,0.2334925,0.0484564
43,0.23077363,0.35774648,"('irresponsible', 'responsible')",-0.013129696,0.127611,0.9764868,1.1683013,1.100616,1.1172727,0.81092465,0.89135414,0.6211343,0.7324572,0.1113229
44,-0.04308153,-0.1393765,"('prejudiced', 'unprejudiced')",-0.5106307,-0.48494017,0.005185917,0.021390157,-0.14624344,-0.09024388,-1.0770339,-1.0791993,-0.3543607,-0.3544739,-0.0001132
45,1.4038852,1.6588017,"('incompetent', 'competent')",1.0490286,1.3229437,0.15568122,0.38070458,-0.20493971,-0.31402853,-0.11873083,-0.1341424,0.4569849,0.5828558,0.1258709
46,1.8517576,1.9299394,"('uncompetitive', 'competitive')",0.24672593,0.27684417,0.15164652,0.25146216,0.32529312,0.29003146,0.32417738,0.29118234,0.5799201,0.6078919,0.0279718
47,0.8524956,0.9323433,"('stupid', 'smart')",0.42585588,0.484177,-0.17549393,-0.08240479,1.3183484,1.3875988,4.8740277,5.059883,1.4590467,1.5563194,0.0972727
48,-0.995699,-0.9252647,"('unintelligent', 'intelligent')",-1.2027302,-1.2217969,-0.25186625,-0.26963913,0.9854012,0.89680094,0.13082615,0.07750815,-0.2668136,-0.2884783,-0.0216647
49,0.12986945,0.17039734,"('unable', 'able')",-0.11538236,-0.012343794,0.5058847,0.5134228,0.24979563,0.26128352,0.13685715,0.24996611,0.1814049,0.2365452,0.0551403
50,0.48921096,0.42358547,"('clumsy', 'skillful')",1.8148668,1.7173235,0.4526238,0.45387816,-0.0055802763,-0.11275293,0.3374567,0.29984263,0.6177156,0.5563754,-0.0613402
51,2.1071596,1.9032725,"('uneducated', 'educated')",1.878485,1.6369839,0.6676826,0.4998519,-0.1375514,-0.24766257,0.89859354,0.7575343,1.0828738,0.909996,-0.1728778
52,-0.3227367,-0.451392,"('irrational', 'rational')",1.024916,0.94506764,-0.40998214,-0.5345203,-0.37530702,-0.5265571,-0.40607548,-0.5176006,-0.0978371,-0.2170005,-0.1191634
53,0.302923,0.28766668,"('uncreative', 'creative')",0.06747472,0.05214843,-1.2502062,-1.1944696,0.62817276,0.5040076,0.778156,0.70759547,0.105304,0.0713897,-0.0339143
54,-0.30053872,-0.30567318,"('incapable', 'capable')",0.3521353,0.36353904,0.55353713,0.51282626,-0.13148698,-0.18668044,0.88821566,0.92644536,0.2723725,0.2620914,-0.0102811
55,1.6063042,1.7802827,"('incompetent', 'clever')",0.07368126,0.16230486,1.2275983,1.3077844,-0.2547926,-0.33395636,0.11353,0.10007968,0.5532642,0.6032991,0.0500349
56,1.502436,1.4092561,"('impractical', 'practical')",0.88095987,0.8268785,1.0148653,0.9560606,1.5045438,1.4712838,0.56013125,0.5557236,1.0925872,1.0438405,-0.0487467
57,1.1959462,1.2259986,"('unimaginative', 'imaginative')",0.86533636,0.8483993,-0.35916585,-0.35636377,0.83256173,0.7298535,-1.5621085,-1.6915424,0.194514,0.1512691,-0.0432449
58,1.0048381,1.1680111,"('undiscriminating', 'discriminating')",1.3433485,1.4892164,-0.7661047,-0.7087562,0.67207825,0.5837159,0.28463277,0.2526927,0.5077585,0.556976,0.0492175
59,0.41574717,0.34696507,"('foolish', 'wise')",1.3714556,1.3365461,0.43615428,0.40612623,0.69042253,0.71268994,0.26650953,0.27956176,0.6360578,0.6163778,-0.01968
60,1.3008473,1.3519614,"('inefficient', 'efficient')",-0.2653194,-0.23523659,0.94916487,0.99961746,2.1243353,2.1716797,0.3436722,0.4434194,0.89054,0.9462883,0.0557483
61,0.7452064,0.7062811,"('illogical', 'logical')",0.66665125,0.66355395,0.35664305,0.3443487,0.85023624,0.73343164,0.03557715,-0.08480223,0.5308628,0.4725626,-0.0583002
62,2.0311978,2.1268075,"('incompetent', 'brilliant')",0.6236801,0.7621398,1.2009095,1.303701,0.69873226,0.74407065,0.49417728,0.5812,1.0097394,1.1035838,0.0938444
63,0.9173942,1.0840075,"('unperceptive', 'insightful')",0.6663764,0.8208325,-1.0310636,-0.899032,0.66850865,0.6306133,1.0106003,1.1054521,0.4463632,0.5483747,0.1020115
64,0.8967339,0.83329517,"('shy', 'confident')",0.6107406,0.5963382,-0.00052625686,-0.047103442,0.93970877,0.9054384,-5.3293805,-5.4316382,-0.5765447,-0.628734,-0.0521893
65,1.2723167,1.2194922,"('insecure', 'secure')",0.41240352,0.26889855,1.4245257,1.2551585,0.81048083,0.77137816,0.03125631,0.023112774,0.7901966,0.707608,-0.0825886
66,-0.21017319,-0.22976086,"('inactive', 'active')",1.0135813,0.99902666,-0.8070466,-0.64423436,-0.67507833,-0.639961,0.7041927,0.6835469,0.0050952,0.0337235,0.0286283
67,0.6970548,0.54136324,"('doubtful', 'determined')",0.49579477,0.43148938,0.57524544,0.45432255,0.03620491,0.048828162,-0.5288635,-0.4641173,0.2550873,0.2023772,-0.0527101
68,-0.015480027,-0.050672885,"('dependent', 'independent')",-0.22476265,-0.33332556,0.5274612,0.39539093,-0.34348863,-0.38292387,-0.6965124,-0.73149997,-0.1505565,-0.2206063,-0.0700498
69,-1.0796478,-1.1148894,"('lazy', 'industrious')",0.08595236,0.13692193,-1.144173,-1.1443088,0.6623499,0.6374751,-0.7022842,-0.707216,-0.4355605,-0.4384035,-0.002843
70,1.4752643,1.5888802,"('lethargic', 'energetic')",0.8197945,0.879129,0.87948567,0.97931683,0.8168888,0.83260787,0.99243665,1.080204,0.9967739,1.0720276,0.0752537
71,-0.22409984,-0.15753138,"('diffident', 'self-confident')",0.09749019,0.18216708,0.13612184,0.15440243,1.6120383,1.6966834,0.47606337,0.5044182,0.4195228,0.476028,0.0565052
72,0.34777078,0.40004832,"('unambitious', 'ambitious')",-0.0012457259,0.046965282,0.31718355,0.39787698,0.4634044,0.46935079,-1.4677904,-1.4082291,-0.0681355,-0.0187975,0.049338
73,0.35925904,0.34665653,"('helpless', 'self-reliant')",0.6786372,0.70438373,0.72386134,0.69348264,1.052118,0.9943093,-2.7202778,-2.6928828,0.0187196,0.0091899,-0.0095297
74,1.1712506,1.2099509,"('undedicated', 'dedicated')",1.2917212,1.3668053,0.71685004,0.9084865,-0.01566835,-0.028368916,0.118819445,0.18055443,0.6565946,0.7274857,0.0708911
75,0.22078742,0.25007802,"('meek', 'impulsive')",1.3079331,1.3260539,0.623905,0.7177599,-0.16028155,-0.17205977,-0.09591539,-0.025121544,0.3792857,0.4193421,0.0400564
76,1.2850533,1.2614286,"('anxious', 'daring')",0.23924354,0.23833987,0.7303619,0.78472686,0.37458038,0.39470887,0.82822937,0.84994024,0.6914937,0.7058289,0.0143352
77,0.44326675,0.62550735,"('unmotivated', 'motivated')",0.7062573,0.8600839,-0.791934,-0.62292457,0.5926951,0.48599833,-0.86928576,-0.8639397,0.0161999,0.0969451,0.0807452
78,-0.1522597,0.028594999,"('nonresilient', 'resilient')",-0.3425616,-0.123149075,-1.2925006,-1.0383058,-0.08958889,-0.08714274,0.45341182,0.5008467,-0.2846998,-0.1438312,0.1408686
79,-0.31404707,-0.3058864,"('wavering', 'unwavering')",0.9921132,0.9934163,-0.021054396,0.045126773,-0.6603704,-0.73961425,0.09441805,0.08680797,0.0182119,0.0159701,-0.0022418
80,2.0128517,1.8709044,"('dominated', 'dominating')",1.2318177,1.1716033,0.9769892,0.856351,0.05293557,0.12909347,-0.57103115,-0.5353487,0.7407126,0.6985207,-0.0421919
81,1.9654214,1.8336767,"('submissive', 'aggressive')",0.37858206,0.17550296,0.761781,0.5413647,1.6892902,1.6263139,-0.22876999,-0.24403018,0.9132609,0.7865655,-0.1266954
82,0.6361921,0.61846143,"('poor', 'rich')",0.58758223,0.49750894,0.204051,0.2484437,-0.19177297,-0.29403266,5.7081404,5.717255,1.3888386,1.3575274,-0.0313112
83,0.25328237,0.16063102,"('powerless', 'powerful')",-0.42796335,-0.48549992,-0.03379061,-0.15263826,0.9170541,0.91818297,-1.050172,-1.080982,-0.0683179,-0.1280612,-0.0597433
84,-0.8235143,-0.9312215,"('inferior', 'superior')",-0.713684,-0.69465625,0.27266848,0.14203355,0.61957055,0.5627561,0.6612918,0.63331914,0.0032665,-0.0575538,-0.0608203
85,-0.48911858,-0.4267564,"('insignificant', 'prestigious')",1.553267,1.5843693,-0.915998,-0.78482413,0.34464395,0.29687637,0.5790402,0.55963624,0.2143669,0.2458603,0.0314934
86,0.5353867,0.5928598,"('uninfluential', 'influential')",-0.27697244,-0.22659633,-0.69467807,-0.59545875,0.4387963,0.32363272,-0.5195992,-0.5582662,-0.1034133,-0.0927658,0.0106475
87,2.0131493,1.9286416,"('unsuccessful', 'successful')",2.2276592,2.2096422,0.68490225,0.69748574,0.70531744,0.6457112,1.0164926,1.0436295,1.3295042,1.305022,-0.0244822
88,-0.7833847,-1.0443112,"('low', 'eminent')",-0.42698598,-0.7493005,-0.60602486,-0.90806735,0.26898563,0.10601203,0.51004475,0.40883666,-0.207473,-0.4373661,-0.2298931
