,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.3952819,-1.4536811,"('unsociable', 'sociable')",0.4861816,0.32210606,-0.21207696,-0.35935894,-0.3737257,-0.496978,-0.1232523
1,2.2649286,2.1143496,"('unfriendly', 'friendly')",1.7174206,1.4475977,2.0456054,1.8738852,2.0093182,1.8119442,-0.197374
2,0.8671859,0.8814434,"('unlikable', 'likable')",0.93008256,0.8619027,1.343124,1.4239355,1.0467974,1.0557605,0.0089631
3,-1.2794598,-1.1788052,"('repellent', 'pleasant')",-1.3482577,-1.2795386,0.66270053,0.74312526,-0.6550057,-0.5717396,0.0832661
4,0.82837975,0.6593377,"('disliked', 'liked')",-0.14582238,-0.22383709,-6.2694874,-6.3753653,-1.8623101,-1.9799549,-0.1176448
5,1.7236221,1.6743792,"('distant', 'outgoing')",-0.06507737,-0.027956404,-0.40979746,-0.28845328,0.4162491,0.4526565,0.0364074
6,1.5065687,1.5119606,"('distant', 'open')",-0.19325316,-0.12580961,-0.2887874,-0.110524006,0.3415094,0.425209,0.0836996
7,-0.93833786,-0.90680134,"('insensitive', 'sensitive')",-0.41236892,-0.39781073,0.23320104,0.24468642,-0.3725019,-0.3533085,0.0191934
8,1.2268407,1.1974878,"('unaffectionate', 'affectionate')",0.98083097,0.91999245,0.8318852,0.7760251,1.0131857,0.9645018,-0.0486839
9,1.3961697,1.3076016,"('unaffectionate', 'caring')",0.90366125,0.79841983,1.1314662,1.0360748,1.1437657,1.0473653,-0.0964004
10,-1.3972152,-1.2650281,"('unsympathetic', 'sympathetic')",-0.83908015,-0.8927117,-0.19937356,-0.20938024,-0.8118896,-0.78904,0.0228496
11,-1.3755927,-1.3870653,"('unhelpful', 'helpful')",0.027618662,-0.04742129,2.2688239,2.2228277,0.3069499,0.2627803,-0.0441696
12,0.61447513,0.70098627,"('unsupportive', 'supportive')",0.86805356,0.9452965,-1.5738398,-1.473608,-0.030437,0.0575583,0.0879953
13,-2.1322343,-2.1818671,"('impolite', 'polite')",-0.71799076,-0.7255864,-0.7347826,-0.7147852,-1.1950026,-1.2074129,-0.0124103
14,-1.0304754,-1.1074687,"('antisocial', 'social')",-0.0617951,-0.14184952,-0.07434212,-0.14458436,-0.3888709,-0.4646342,-0.0757633
15,1.1828929,1.0208285,"('boring', 'funny')",-0.070333734,-0.17258054,1.1106808,1.0022802,0.74108,0.6168427,-0.1242373
16,-0.028093666,-0.16546458,"('unpopular', 'popular')",-0.37660342,-0.41625583,0.46291184,0.3607021,0.0194049,-0.0736728,-0.0930777
17,-0.38459876,-0.45652488,"('nasty', 'nice')",-0.44161105,-0.40495607,-0.102076866,-0.03693041,-0.3094289,-0.2994704,0.0099585
18,1.1082411,1.0861694,"('disagreeable', 'welcoming')",0.20889446,0.19813965,-0.8715616,-0.7999421,0.1485247,0.1614557,0.012931
19,0.7628751,0.74585265,"('inhospitable', 'hospitable')",-0.43577397,-0.48479906,0.33336172,0.33954236,0.2201543,0.2001987,-0.0199556
20,0.07953352,0.14574215,"('rough', 'thoughtful')",0.47455725,0.5455198,0.57627624,0.55023974,0.376789,0.4138339,0.0370449
21,-2.1262593,-2.2004526,"('immoral', 'moral')",-0.64307386,-0.7455521,-0.89732426,-0.9133273,-1.2222191,-1.2864439,-0.0642248
22,-1.2157512,-1.2232879,"('untrustworthy', 'trustworthy')",-0.81589264,-0.9238674,-0.63518745,-0.6947451,-0.8889438,-0.9473001,-0.0583563
23,-0.3168596,-0.29862168,"('insincere', 'sincere')",0.18635263,0.08412094,5.750388,5.6163044,1.8732937,1.8006012,-0.0726925
24,-0.3189573,-0.28286448,"('dishonest', 'honest')",-0.626574,-0.6673553,0.47600728,0.46511763,-0.156508,-0.1617007,-0.0051927
25,0.80929536,0.7756412,"('egoistic', 'altruistic')",0.8554924,0.8134114,1.4010831,1.2989682,1.0219569,0.9626737,-0.0592832
26,3.310398,3.1339543,"('hardhearted', 'benevolent')",2.2917058,2.1199727,2.2863364,2.1050994,2.6294802,2.453009,-0.1764712
27,0.5563512,0.550104,"('hardhearted', 'softhearted')",-0.7963017,-0.77864915,0.6932067,0.70975524,0.1510854,0.1604034,0.009318
28,-0.41630125,-0.6266722,"('disloyal', 'loyal')",0.67751247,0.4244335,1.2355021,0.94649416,0.4989045,0.2480851,-0.2508194
29,-1.0123004,-1.0481323,"('unfair', 'fair')",-1.0991203,-0.9871896,-0.88533026,-0.9497946,-0.9989169,-0.9950388,0.0038781
30,-0.9250619,-0.9419284,"('intolerant', 'tolerant')",-0.43164638,-0.5312647,0.029985745,0.091044806,-0.4422408,-0.4607161,-0.0184753
31,1.2058975,1.2288911,"('evil', 'good')",0.026062524,0.16392386,-1.0077977,-0.87730074,0.0747207,0.1718381,0.0971174
32,-0.25913727,-0.43361053,"('unkind', 'kind')",0.68124497,0.48175922,1.417379,1.1580628,0.6131622,0.4020705,-0.2110917
33,1.7664301,1.6582984,"('wrong', 'right')",1.0471419,1.0036243,-0.1439777,-0.28294063,0.8898648,0.792994,-0.0968708
34,0.10405606,0.28416246,"('mean', 'honorable')",-0.30073136,-0.15523675,4.8187604,5.0570135,1.540695,1.7286464,0.1879514
35,1.5631082,1.4151874,"('corrupt', 'incorrupt')",-0.51325065,-0.57320833,-0.35539004,-0.5447531,0.2314892,0.0990753,-0.1324139
36,2.4009235,2.2515209,"('hostile', 'amicable')",-0.38904116,-0.46619448,0.38852498,0.1871256,0.8001358,0.657484,-0.1426518
37,-0.27075744,-0.14448752,"('fake', 'genuine')",-0.50172156,-0.43440482,0.11055738,0.15874235,-0.2206405,-0.14005,0.0805905
38,-0.7719883,-0.75077075,"('untruthful', 'truthful')",-0.06222162,-0.09387602,0.1360744,0.17575315,-0.2327118,-0.2229645,0.0097473
39,1.2388139,1.2845422,"('exploitative', 'cooperative')",0.5234726,0.62200844,0.45618823,0.52593297,0.7394915,0.8108279,0.0713364
40,1.8873627,1.9378812,"('stingy', 'generous')",1.2740902,1.333918,-2.0184474,-1.9230671,0.3810018,0.4495773,0.0685755
41,0.18929057,0.1989551,"('unforgiving', 'forgiving')",0.9904388,0.9802752,0.70620155,0.7153743,0.6286436,0.6315349,0.0028913
42,-1.388886,-1.3662331,"('unreliable', 'reliable')",-0.604131,-0.56260407,-3.0919645,-2.990608,-1.6949938,-1.639815,0.0551788
43,-2.0911784,-1.9826396,"('irresponsible', 'responsible')",-0.99330413,-0.92113316,0.061951157,0.2423263,-1.0075105,-0.8871489,0.1203616
44,-1.5937263,-1.572906,"('prejudiced', 'unprejudiced')",-1.4665475,-1.404926,-1.9203745,-1.8603072,-1.660216,-1.612713,0.047503
45,-1.5880407,-1.5662156,"('incompetent', 'competent')",-0.35193205,-0.31061453,-0.16254143,-0.20085408,-0.7008381,-0.6925614,0.0082767
46,-1.8372266,-1.7310575,"('uncompetitive', 'competitive')",-0.31424445,-0.2938949,-0.6697516,-0.7019744,-0.9404076,-0.9089756,0.031432
47,-0.69679284,-0.5801014,"('stupid', 'smart')",0.26195225,0.27773753,4.997223,5.059331,1.5207941,1.5856557,0.0648616
48,-0.39259624,-0.3428127,"('unintelligent', 'intelligent')",0.44401196,0.42977935,-0.4984742,-0.46662116,-0.1490195,-0.1265515,0.022468
49,-0.18730992,-0.18557782,"('unable', 'able')",-0.5994348,-0.5998253,-0.34768024,-0.3601601,-0.3781416,-0.3818544,-0.0037128
50,0.11787329,0.062945895,"('clumsy', 'skillful')",-0.7453317,-0.88050884,0.23166542,0.085608445,-0.131931,-0.2439848,-0.1120538
51,-1.0346359,-1.112766,"('uneducated', 'educated')",-0.13060376,-0.24731393,0.7306696,0.58072853,-0.1448567,-0.2597838,-0.1149271
52,1.3732667,1.2027642,"('irrational', 'rational')",-0.1825894,-0.32335317,0.1567907,0.06373467,0.449156,0.3143819,-0.1347741
53,1.4415023,1.375555,"('uncreative', 'creative')",0.7348021,0.5721541,0.9819481,0.88104564,1.0527508,0.9429182,-0.1098326
54,0.6693492,0.6290103,"('incapable', 'capable')",-0.051247135,-0.23396596,1.3275349,1.1341575,0.6485457,0.509734,-0.1388117
55,-2.0801337,-1.9725047,"('incompetent', 'clever')",-0.18036245,-0.17589425,-0.041628618,-0.02184337,-0.7673749,-0.7234141,0.0439608
56,-1.3365674,-1.3466291,"('impractical', 'practical')",0.7924527,0.7778729,-0.45617598,-0.47493532,-0.3334302,-0.3478972,-0.014467
57,-0.32716808,-0.32792634,"('unimaginative', 'imaginative')",0.09278698,-0.018348716,-2.5028818,-2.5972722,-0.912421,-0.9811824,-0.0687614
58,0.55478173,0.60865754,"('undiscriminating', 'discriminating')",0.90386623,0.9165059,0.5226157,0.6119763,0.6604212,0.7123799,0.0519587
59,1.2769908,1.2154632,"('foolish', 'wise')",-0.21083073,-0.2725221,0.013973441,0.017893434,0.3600445,0.3202782,-0.0397663
60,-2.2396202,-2.0958655,"('inefficient', 'efficient')",-0.060944173,0.044941407,-0.9443206,-0.70931077,-1.0816283,-0.9200783,0.16155
61,-0.11377543,-0.22826181,"('illogical', 'logical')",-0.45292255,-0.51615435,-0.13968483,-0.30719212,-0.2354609,-0.3505361,-0.1150752
62,-1.6191347,-1.440739,"('incompetent', 'brilliant')",0.013334468,0.09519798,-0.25050262,-0.043441053,-0.6187676,-0.462994,0.1557736
