,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.35393775,-0.4313965,"('unsociable', 'sociable')",0.4285971,0.30095333,0.4729831,0.33860776,-0.17889436,-0.37778977,0.092187,-0.0424063,-0.1345933
1,-1.3648276,-1.3672359,"('unfriendly', 'friendly')",1.0014571,0.97020733,-0.23827416,-0.37917742,1.8655192,1.7344638,0.3159686,0.2395644,-0.0764042
2,1.1974084,1.2058557,"('unlikable', 'likable')",1.0864799,1.0907087,1.3799872,1.4129906,0.84157246,0.94921404,1.126362,1.1646923,0.0383303
3,0.75963664,0.9008334,"('repellent', 'pleasant')",-1.7865604,-1.7270325,0.29237053,0.4639216,0.032778632,0.108715475,-0.1754436,-0.0633905,0.1120531
4,-0.92097855,-0.9817397,"('disliked', 'liked')",0.4162395,0.40175083,0.4807119,0.4582466,-5.645835,-5.5240397,-1.4174656,-1.4114455,0.0060201
5,-1.6451211,-1.6479084,"('distant', 'outgoing')",0.73903227,0.77725685,-0.28719854,-0.29930502,-0.025587872,0.01931328,-0.3047188,-0.2876608,0.017058
6,-1.7710612,-1.7305877,"('distant', 'open')",0.8337115,0.8961943,-0.6371675,-0.6480346,0.7309453,0.7387825,-0.210893,-0.1859114,0.0249816
7,1.7820854,1.8405722,"('insensitive', 'sensitive')",-0.63993233,-0.6185181,-0.33141318,-0.26281866,0.7472524,0.7288723,0.3894981,0.4220269,0.0325288
8,-1.051693,-1.0373198,"('unaffectionate', 'affectionate')",0.4378452,0.41483995,-0.56238484,-0.5711046,0.43455803,0.36334693,-0.1854186,-0.2075594,-0.0221408
9,-0.03876859,-0.005139159,"('unaffectionate', 'caring')",0.70179915,0.674165,0.4977646,0.46718913,1.1662852,1.1495174,0.5817701,0.5714331,-0.010337
10,1.5005467,1.5982543,"('unsympathetic', 'sympathetic')",-0.7215242,-0.7402013,-0.73219275,-0.58947676,-0.08195189,-0.15304033,-0.0087805,0.028884,0.0376645
11,0.9186405,0.92080855,"('unhelpful', 'helpful')",0.334968,0.33010644,1.2083836,1.2347236,1.9170642,1.8829392,1.094764,1.0921445,-0.0026195
12,1.0661905,1.1629426,"('unsupportive', 'supportive')",1.2211132,1.2904191,1.2248833,1.3482012,-1.5257487,-1.4748434,0.4966096,0.5816798,0.0850702
13,1.0721519,1.0349815,"('impolite', 'polite')",-0.042226795,-0.100518495,0.4004128,0.31351462,0.15416107,0.014176257,0.3961248,0.3155385,-0.0805863
14,0.24176794,0.2280233,"('antisocial', 'social')",0.21634708,0.19162898,0.4237255,0.419405,-0.8389409,-0.86323327,0.0107249,-0.006044,-0.0167689
15,0.59222066,0.5046532,"('boring', 'funny')",1.2648629,1.2176275,-0.31592256,-0.4141788,0.47200903,0.47864798,0.5032925,0.4466875,-0.056605
16,-1.0389299,-1.0475816,"('unpopular', 'popular')",-0.5480569,-0.5069109,0.16022627,0.21986552,0.67205024,0.73239845,-0.1886776,-0.1505571,0.0381205
17,-0.033632502,0.029655913,"('nasty', 'nice')",-0.64950466,-0.5891883,0.30636823,0.39542553,-0.26392734,-0.17747109,-0.1601741,-0.0853945,0.0747796
18,-0.08467772,-0.033703692,"('disagreeable', 'welcoming')",-0.032075353,-0.0168579,0.60173285,0.6126592,0.011278659,0.03400007,0.1240646,0.1490244,0.0249598
19,0.5177698,0.602279,"('inhospitable', 'hospitable')",-0.0052546374,0.012878621,-0.005911384,-0.011495326,0.30528444,0.36354336,0.2029721,0.2418014,0.0388293
20,-0.34660855,-0.22056529,"('rough', 'thoughtful')",-0.17229314,-0.14424996,-0.4738481,-0.38209724,0.84656334,0.84098303,-0.0365466,0.0235176,0.0600642
21,1.2954895,1.3647974,"('immoral', 'moral')",-0.044248,-0.07276808,0.05403938,0.13131338,-0.5617874,-0.52837765,0.1858734,0.2237413,0.0378679
22,0.95123005,0.9613299,"('untrustworthy', 'trustworthy')",-0.5973912,-0.64398205,0.53692317,0.5315479,-0.70796454,-0.6958193,0.0456994,0.0382691,-0.0074303
23,1.3092192,1.385128,"('insincere', 'sincere')",0.16764663,0.14682505,0.2725078,0.183706,5.396042,5.218925,1.7863538,1.733646,-0.0527078
