,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.69572127,-0.8337628,"('unsociable', 'sociable')",-0.26927537,-0.45064473,-0.4824983,-0.6422038,-0.1597055
1,-1.1190541,-1.4986632,"('unfriendly', 'friendly')",1.51944,1.3452532,0.200193,-0.076705,-0.276898
2,0.6270795,0.5585077,"('unlikable', 'likable')",0.5463249,0.54775643,0.5867022,0.5531321,-0.0335701
3,-0.5196643,-0.43206045,"('repellent', 'pleasant')",1.0234789,1.0547981,0.2519073,0.3113688,0.0594615
4,0.095081225,-0.0053571984,"('disliked', 'liked')",-7.0857806,-7.029882,-3.4953496,-3.5176196,-0.02227
5,-0.92013294,-1.0500591,"('distant', 'outgoing')",-0.41938433,-0.39764142,-0.6697586,-0.7238503,-0.0540917
6,-0.83548266,-0.979472,"('distant', 'open')",-0.33535212,-0.3559941,-0.5854174,-0.6677331,-0.0823157
7,-0.5212093,-0.43558925,"('insensitive', 'sensitive')",0.389686,0.34921134,-0.0657617,-0.043189,0.0225727
8,-0.7318131,-0.9466066,"('unaffectionate', 'affectionate')",1.1697847,1.0811874,0.2189858,0.0672904,-0.1516954
9,-0.914853,-1.1643069,"('unaffectionate', 'caring')",1.3276994,1.2165744,0.2064232,0.0261338,-0.1802894
10,-1.2027504,-1.277503,"('unsympathetic', 'sympathetic')",-0.56808025,-0.737238,-0.8854153,-1.0073705,-0.1219552
11,-0.4133478,-0.3774371,"('unhelpful', 'helpful')",1.1814047,1.2625134,0.3840284,0.4425381,0.0585097
12,-0.50319827,-0.48896775,"('unsupportive', 'supportive')",-2.1263957,-2.1704013,-1.3147969,-1.3296845,-0.0148876
13,-0.61284846,-0.55247253,"('impolite', 'polite')",-1.061978,-1.0112362,-0.8374132,-0.7818544,0.0555588
14,-0.3249561,-0.23357058,"('antisocial', 'social')",0.061381437,-0.05940584,-0.1317873,-0.1464882,-0.0147009
15,0.08602066,0.015683206,"('boring', 'funny')",0.13945152,0.15787952,0.1127361,0.0867814,-0.0259547
16,-0.62830615,-0.64244586,"('unpopular', 'popular')",0.23154852,0.25774193,-0.1983788,-0.192352,0.0060268
17,0.08471664,0.17164046,"('nasty', 'nice')",-0.60645485,-0.5589456,-0.2608691,-0.1936526,0.0672165
18,-0.15690836,-0.13736415,"('disagreeable', 'welcoming')",-0.5442223,-0.5562763,-0.3505653,-0.3468202,0.0037451
19,-1.118965,-1.2481129,"('inhospitable', 'hospitable')",-0.5169241,-0.46295938,-0.8179445,-0.8555362,-0.0375917
20,0.2244248,0.27140886,"('rough', 'thoughtful')",0.6850414,0.6435338,0.4547331,0.4574713,0.0027382
21,-0.14121681,-0.0931087,"('immoral', 'moral')",-0.57141805,-0.5072538,-0.3563174,-0.3001813,0.0561361
22,-0.62726384,-0.5950852,"('untrustworthy', 'trustworthy')",-1.027774,-1.0857614,-0.8275189,-0.8404233,-0.0129044
23,-0.668738,-0.74886763,"('insincere', 'sincere')",5.651783,5.5673923,2.4915226,2.4092624,-0.0822602
24,-0.874328,-0.96268386,"('dishonest', 'honest')",0.49251333,0.42874932,-0.1909073,-0.2669673,-0.07606
25,0.0018064529,-0.06674676,"('egoistic', 'altruistic')",1.4449774,1.4450023,0.723392,0.6891278,-0.0342642
26,0.09447591,-0.13609469,"('hardhearted', 'benevolent')",1.9874969,1.8070955,1.0409864,0.8355004,-0.205486
27,-0.04945669,-0.07408314,"('hardhearted', 'softhearted')",1.354219,1.2397429,0.6523811,0.5828299,-0.0695512
28,-0.21303442,-0.36371824,"('disloyal', 'loyal')",1.1677998,0.98996013,0.4773827,0.313121,-0.1642617
29,-0.61565775,-0.6980016,"('unfair', 'fair')",-0.48368642,-0.6163268,-0.5496721,-0.6571642,-0.1074921
30,-0.04524908,-0.015018575,"('intolerant', 'tolerant')",0.7533539,0.7346226,0.3540524,0.359802,0.0057496
31,-0.60926634,-0.63745236,"('evil', 'good')",-0.62582654,-0.70484626,-0.6175464,-0.6711493,-0.0536029
32,-0.390714,-0.56220305,"('unkind', 'kind')",0.5749237,0.3218506,0.0921049,-0.1201762,-0.2122811
33,0.32135797,0.22945583,"('wrong', 'right')",-0.46991923,-0.5440465,-0.0742806,-0.1572953,-0.0830147
34,0.0485842,0.220123,"('mean', 'honorable')",5.3592873,5.6350083,2.7039356,2.9275656,0.22363
35,0.35612935,0.23188624,"('corrupt', 'incorrupt')",-0.35331398,-0.45055643,0.0014077,-0.1093351,-0.1107428
36,-0.042787354,-0.23443046,"('hostile', 'amicable')",0.023748588,-0.10518052,-0.0095194,-0.1698055,-0.1602861
37,0.2640508,0.2376871,"('fake', 'genuine')",0.10819939,0.09645869,0.1861251,0.1670729,-0.0190522
38,-0.72063607,-0.8594122,"('untruthful', 'truthful')",-0.62950784,-0.5826142,-0.675072,-0.7210132,-0.0459412
39,0.09022468,0.22620264,"('exploitative', 'cooperative')",0.3126578,0.2993722,0.2014412,0.2627874,0.0613462
40,0.61975914,0.55013007,"('stingy', 'generous')",-1.714503,-1.8035561,-0.547372,-0.626713,-0.079341
