,catalent_male,catalent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.18472816,-0.35035247,"('unsociable', 'sociable')",-0.4264408,-0.593103,-0.3055845,-0.4717277,-0.1661432
1,-1.746886,-1.7580247,"('unfriendly', 'friendly')",1.887169,1.837184,0.0701415,0.0395796,-0.0305619
2,0.44262946,0.3677028,"('unlikable', 'likable')",0.57051873,0.6185551,0.5065741,0.493129,-0.0134451
3,-0.99562526,-0.9677264,"('repellent', 'pleasant')",0.24327126,0.30111328,-0.376177,-0.3333066,0.0428704
4,-0.78963804,-0.8314124,"('disliked', 'liked')",-6.42452,-6.4499826,-3.607079,-3.6406975,-0.0336185
5,-1.7147114,-1.5790896,"('distant', 'outgoing')",-0.0005953908,0.073802575,-0.8576534,-0.7526435,0.1050099
6,-2.1085994,-1.9931647,"('distant', 'open')",0.36093742,0.4308728,-0.873831,-0.7811459,0.0926851
7,-0.07812829,0.007638246,"('insensitive', 'sensitive')",0.3846861,0.43314314,0.1532789,0.2203907,0.0671118
8,-1.4224428,-1.3993196,"('unaffectionate', 'affectionate')",0.9970904,0.97881305,-0.2126762,-0.2102533,0.0024229
9,-1.6666069,-1.6029992,"('unaffectionate', 'caring')",1.0908993,1.2083911,-0.2878538,-0.1973041,0.0905497
10,-0.39890844,-0.34835988,"('unsympathetic', 'sympathetic')",-0.5787408,-0.5931571,-0.4888246,-0.4707585,0.0180661
11,0.47283497,0.4852137,"('unhelpful', 'helpful')",1.8939689,2.0142088,1.1834019,1.2497113,0.0663094
12,-0.36617315,-0.27121127,"('unsupportive', 'supportive')",-1.944266,-1.8624064,-1.1552196,-1.0668088,0.0884108
13,-0.1491012,-0.27046883,"('impolite', 'polite')",-0.6094856,-0.57349783,-0.3792934,-0.4219833,-0.0426899
14,0.5931275,0.49476188,"('antisocial', 'social')",-0.56607956,-0.72079885,0.013524,-0.1130185,-0.1265425
15,0.2275519,0.12073732,"('boring', 'funny')",0.47688365,0.411268,0.3522178,0.2660027,-0.0862151
16,-0.7926404,-0.72003335,"('unpopular', 'popular')",0.5187376,0.51944673,-0.1369514,-0.1002933,0.0366581
17,-0.2074488,-0.2204705,"('nasty', 'nice')",-0.31642488,-0.26501995,-0.2619368,-0.2427452,0.0191916
18,-0.40481174,-0.3033899,"('disagreeable', 'welcoming')",-0.13191666,-0.1766962,-0.2683642,-0.240043,0.0283212
19,-1.7086202,-1.6009893,"('inhospitable', 'hospitable')",-0.029693741,0.11047211,-0.869157,-0.7452586,0.1238984
20,0.31003085,0.27139744,"('rough', 'thoughtful')",1.1220756,1.0397415,0.7160532,0.6555695,-0.0604837
21,0.7427916,0.6639307,"('immoral', 'moral')",-0.5529636,-0.5128087,0.094914,0.075561,-0.019353
22,0.3444814,0.28141123,"('untrustworthy', 'trustworthy')",-0.90320957,-0.9708359,-0.2793641,-0.3447123,-0.0653482
23,-0.3076108,-0.29743162,"('insincere', 'sincere')",5.816301,5.8547297,2.7543449,2.7786491,0.0243042
24,-0.42926198,-0.4905646,"('dishonest', 'honest')",0.8232752,0.81329226,0.1970066,0.1613638,-0.0356428
25,-0.55811477,-0.6171902,"('egoistic', 'altruistic')",1.6337496,1.4946215,0.5378174,0.4387157,-0.0991017
26,-0.27640393,-0.42174584,"('hardhearted', 'benevolent')",1.6213872,1.4441885,0.6724917,0.5112213,-0.1612704
27,-0.47220412,-0.44554377,"('hardhearted', 'softhearted')",1.4886369,1.3733971,0.5082164,0.4639267,-0.0442897
28,-0.27443972,-0.33875075,"('disloyal', 'loyal')",1.2208759,1.1641226,0.4732181,0.4126859,-0.0605322
29,-0.43802977,-0.46884185,"('unfair', 'fair')",-0.33438993,-0.5620998,-0.3862098,-0.5154709,-0.1292611
30,0.5512501,0.5132869,"('intolerant', 'tolerant')",1.4776578,1.4698263,1.0144539,0.9915566,-0.0228973
31,-1.9483411,-1.9390105,"('evil', 'good')",-0.91623086,-1.0327114,-1.432286,-1.4858609,-0.0535749
32,0.5933194,0.53066,"('unkind', 'kind')",1.0665005,0.9030565,0.82991,0.7168583,-0.1130517
33,-0.52230436,-0.53979594,"('wrong', 'right')",-0.60534406,-0.6479157,-0.5638242,-0.5938559,-0.0300317
34,0.026829109,0.09022395,"('mean', 'honorable')",6.2376423,6.4229107,3.1322358,3.2565672,0.1243314
35,-0.48468354,-0.50566095,"('corrupt', 'incorrupt')",-0.08288767,-0.24630891,-0.2837856,-0.3759849,-0.0921993
