,altice_male,altice_female,tuple,usa_male,usa_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5649471,-0.55351585,"('unsociable', 'sociable')",0.07756421,-0.009079769,-0.6498749,-0.759218,-0.3790859,-0.4406045,-0.0615186
1,-0.7345146,-0.9588824,"('unfriendly', 'friendly')",0.16232696,0.18596795,2.0479176,1.9173915,0.49191,0.3814924,-0.1104176
2,0.4426458,0.5011451,"('unlikable', 'likable')",1.4242233,1.4580436,0.7724212,0.8383614,0.8797634,0.9325167,0.0527533
3,-0.36935267,-0.08975459,"('repellent', 'pleasant')",0.1303566,0.21123773,0.14148894,0.21405879,-0.0325024,0.1118473,0.1443497
4,-0.13347675,-0.18742192,"('disliked', 'liked')",0.30601275,0.2854914,-6.107507,-6.111728,-1.9783238,-2.0045528,-0.026229
5,-0.12208851,-0.2677785,"('distant', 'outgoing')",-0.3797819,-0.30897242,-0.005222086,0.008530229,-0.1690308,-0.1894069,-0.0203761
6,-0.3582139,-0.5199208,"('distant', 'open')",-0.62719834,-0.49850225,0.40904588,0.4215388,-0.1921221,-0.1989614,-0.0068393
7,-0.20080571,0.04627436,"('insensitive', 'sensitive')",0.07879462,0.17804106,0.6565569,0.73338836,0.1781819,0.3192346,0.1410527
8,-1.272624,-1.5210431,"('unaffectionate', 'affectionate')",-1.3407687,-1.2857275,0.568878,0.45851904,-0.681505,-0.7827505,-0.1012455
9,-1.0385135,-1.2251657,"('unaffectionate', 'caring')",-0.71696705,-0.66177833,1.0579838,1.0067455,-0.2324989,-0.2933995,-0.0609006
10,-1.1126984,-0.80651724,"('unsympathetic', 'sympathetic')",-0.51708025,-0.40647236,-0.74521166,-0.6709718,-0.7916634,-0.6279871,0.1636763
11,-0.38745657,-0.2688689,"('unhelpful', 'helpful')",0.37005517,0.43221536,1.61148,1.7095404,0.5313595,0.6242956,0.0929361
12,-0.2406097,-0.080963865,"('unsupportive', 'supportive')",0.27089173,0.4842014,-1.7876078,-1.6980358,-0.5857753,-0.4315995,0.1541758
13,0.041008227,0.116225004,"('impolite', 'polite')",-0.11805084,-0.22254476,-0.47116,-0.45124695,-0.1827342,-0.1858556,-0.0031214
14,0.32676303,0.5353071,"('antisocial', 'social')",0.13182095,0.13532743,-0.75422525,-0.7623296,-0.0985471,-0.030565,0.0679821
15,0.23313038,0.057517216,"('boring', 'funny')",-0.17711674,-0.23351389,0.64538413,0.59840095,0.2337993,0.1408014,-0.0929979
16,-0.8836452,-0.8854811,"('unpopular', 'popular')",-0.31864595,-0.29238144,0.5591789,0.5767689,-0.2143707,-0.2003645,0.0140062
17,0.29596686,0.32710114,"('nasty', 'nice')",-0.4769332,-0.36728352,-0.117987044,-0.045323238,-0.0996511,-0.0285019,0.0711492
18,0.014264025,0.02775513,"('disagreeable', 'welcoming')",0.8702761,0.94527495,-0.21573228,-0.21266326,0.222936,0.2534556,0.0305196
19,-0.55500257,-0.6413216,"('inhospitable', 'hospitable')",-0.027214907,0.062297713,0.19111082,0.20779015,-0.1303689,-0.1237446,0.0066243
