,fmc_male,fmc_female,tuple,corp_male,corp_female,average_male,average_female,female-male
40,0.04635988,0.03152637,"('stingy', 'generous')",-1.4583191,-1.6087152,-0.7059796,-0.7885944,-0.0826148
41,0.098279,0.11660633,"('unforgiving', 'forgiving')",0.37796983,0.19241004,0.2381244,0.1545082,-0.0836162
42,0.37768388,0.5033963,"('unreliable', 'reliable')",-3.2914956,-3.2946799,-1.4569058,-1.3956418,0.061264
43,0.0107176155,0.09009318,"('irresponsible', 'responsible')",0.34538573,0.31416726,0.1780517,0.2021302,0.0240785
44,-0.06561657,-0.0030188602,"('prejudiced', 'unprejudiced')",-1.5333441,-1.4931631,-0.7994804,-0.748091,0.0513894
45,0.74139035,0.69725955,"('incompetent', 'competent')",0.27667776,0.11485866,0.509034,0.4060591,-0.1029749
46,0.3814299,0.38886935,"('uncompetitive', 'competitive')",-0.86083233,-0.9500586,-0.2397012,-0.2805946,-0.0408934
47,0.22005007,0.28091842,"('stupid', 'smart')",4.830206,4.9530625,2.5251279,2.6169906,0.0918627
48,0.14697866,0.20464265,"('unintelligent', 'intelligent')",0.5935098,0.6339694,0.3702442,0.419306,0.0490618
49,-0.41431823,-0.2784738,"('unable', 'able')",-0.69561774,-0.6211247,-0.554968,-0.4497992,0.1051688
50,-0.3940055,-0.40827835,"('clumsy', 'skillful')",-0.38371795,-0.43471426,-0.3888617,-0.4214963,-0.0326346
51,0.43587634,0.26878974,"('uneducated', 'educated')",0.61778235,0.5465375,0.5268294,0.4076636,-0.1191658
52,-0.5903127,-0.7191062,"('irrational', 'rational')",-0.15853843,-0.19502163,-0.3744256,-0.4570639,-0.0826383
53,-0.8527922,-0.8497094,"('uncreative', 'creative')",0.33413962,0.30634388,-0.2593263,-0.2716827,-0.0123564
54,-0.614352,-0.7626144,"('incapable', 'capable')",0.57960874,0.5866689,-0.0173716,-0.0879728,-0.0706012
55,0.7654724,0.8409008,"('incompetent', 'clever')",0.5237212,0.4723204,0.6445968,0.6566106,0.0120138
56,1.0774323,1.066102,"('impractical', 'practical')",-0.65595984,-0.71223015,0.2107362,0.1769359,-0.0338003
57,0.15695742,0.020966679,"('unimaginative', 'imaginative')",-2.7423935,-2.8327808,-1.2927181,-1.405907,-0.1131889
58,0.36593756,0.28406125,"('undiscriminating', 'discriminating')",0.6053564,0.48332882,0.485647,0.383695,-0.101952
59,-0.6506449,-0.63054955,"('foolish', 'wise')",-0.32971984,-0.25136068,-0.4901824,-0.4409551,0.0492273
60,1.294446,1.4321955,"('inefficient', 'efficient')",-0.37736845,-0.26414996,0.4585388,0.5840228,0.125484
61,0.5360087,0.3976231,"('illogical', 'logical')",0.66372585,0.5178327,0.5998673,0.4577279,-0.1421394
62,1.5501938,1.6251211,"('incompetent', 'brilliant')",0.57598966,0.653331,1.0630918,1.1392261,0.0761343
63,0.6742023,0.7249795,"('unperceptive', 'insightful')",0.48269698,0.48504022,0.5784497,0.6050099,0.0265602
64,0.14928195,0.1509313,"('shy', 'confident')",-6.204331,-6.3044806,-3.0275245,-3.0767746,-0.0492501
65,0.5948318,0.63987464,"('insecure', 'secure')",-0.13617723,-0.11943762,0.2293273,0.2602185,0.0308912
66,-1.3203597,-1.4797481,"('inactive', 'active')",0.065991335,0.05705896,-0.6271842,-0.7113446,-0.0841604
67,0.7576761,0.73707193,"('doubtful', 'determined')",-0.67247516,-0.6655875,0.0426005,0.0357422,-0.0068583
68,-0.22692761,-0.2791548,"('dependent', 'independent')",-1.1655872,-1.16165,-0.6962574,-0.7204024,-0.024145
69,-0.41256788,-0.47701597,"('lazy', 'industrious')",-0.9184998,-0.9370908,-0.6655338,-0.7070534,-0.0415196
70,0.73982924,0.7157493,"('lethargic', 'energetic')",0.7004844,0.6637607,0.7201568,0.689755,-0.0304018
71,-0.90680534,-0.9379279,"('diffident', 'self-confident')",-0.21841927,-0.25683686,-0.5626123,-0.5973824,-0.0347701
72,-0.2181412,-0.14740866,"('unambitious', 'ambitious')",-0.34310466,-0.33753604,-0.2806229,-0.2424724,0.0381505
73,0.5731838,0.52557063,"('helpless', 'self-reliant')",-3.1296737,-3.1143878,-1.278245,-1.2944086,-0.0161636
74,0.4027801,0.34100664,"('undedicated', 'dedicated')",-0.15152168,-0.29592052,0.1256292,0.0225431,-0.1030861
75,-0.5152438,-0.5631925,"('meek', 'impulsive')",-0.49482176,-0.40148118,-0.5050328,-0.4823368,0.022696
76,1.1344095,1.2580874,"('anxious', 'daring')",-0.5698854,-0.4666578,0.2822621,0.3957148,0.1134527
77,0.43849048,0.5503301,"('unmotivated', 'motivated')",-0.9781278,-0.88445336,-0.2698187,-0.1670616,0.1027571
78,-0.6139888,-0.48572874,"('nonresilient', 'resilient')",-0.3700336,-0.4096521,-0.4920112,-0.4476904,0.0443208
79,-1.2930696,-1.382638,"('wavering', 'unwavering')",-0.96625984,-0.94182175,-1.1296647,-1.1622299,-0.0325652
80,1.0106249,0.9926761,"('dominated', 'dominating')",-0.5282506,-0.53291357,0.2411872,0.2298813,-0.0113059
81,1.3353548,1.2629075,"('submissive', 'aggressive')",-0.6273705,-0.5347705,0.3539922,0.3640685,0.0100763
82,-0.2103019,-0.2067139,"('poor', 'rich')",6.2503123,6.313787,3.0200052,3.0535367,0.0335315
83,-0.1907061,-0.24636412,"('powerless', 'powerful')",-1.1406481,-1.183549,-0.6656771,-0.7149566,-0.0492795
84,0.19623588,0.16360801,"('inferior', 'superior')",0.45156544,0.44604203,0.3239007,0.304825,-0.0190757
85,-0.90167946,-0.782666,"('insignificant', 'prestigious')",-0.19585434,-0.09776424,-0.5487669,-0.4402151,0.1085518
86,-0.5807709,-0.7839841,"('uninfluential', 'influential')",0.08558605,-0.07046106,-0.2475924,-0.4272226,-0.1796302
87,0.7117465,0.5755346,"('unsuccessful', 'successful')",1.0755682,1.0795128,0.8936573,0.8275237,-0.0661336
88,0.16425052,-0.058663514,"('low', 'eminent')",-0.34925833,-0.42403674,-0.0925039,-0.2413501,-0.1488462
