,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.8030273,-0.8606658,"('unsociable', 'sociable')",0.089239135,-0.025307387,-0.7367669,-0.7801329,-0.4835184,-0.5553687,-0.0718503
1,-2.0352259,-2.1815774,"('unfriendly', 'friendly')",0.05340798,-0.12374419,1.6807106,1.4346101,-0.1003691,-0.2902372,-0.1898681
2,-0.44056368,-0.43001044,"('unlikable', 'likable')",1.1207086,1.1982633,0.41435534,0.45476162,0.3648334,0.4076715,0.0428381
3,-0.6979377,-0.6107741,"('repellent', 'pleasant')",-0.7246301,-0.66116774,-0.41178295,-0.35421225,-0.6114503,-0.5420514,0.0693989
4,0.17965613,0.18384175,"('disliked', 'liked')",0.31541914,0.30346608,-3.9723337,-3.7288923,-1.1590861,-1.0805282,0.0785579
5,-0.51452786,-0.46794167,"('distant', 'outgoing')",0.068166114,0.08449987,0.5020915,0.4119958,0.0185766,0.009518,-0.0090586
6,-1.3119459,-1.2514559,"('distant', 'open')",-0.0668393,-0.09090127,0.43661243,0.28761926,-0.3140576,-0.3515793,-0.0375217
7,0.032593537,0.07284643,"('insensitive', 'sensitive')",-0.14770249,-0.15950668,0.45014963,0.4322969,0.1116802,0.1152122,0.003532
8,-1.478151,-1.5897865,"('unaffectionate', 'affectionate')",-0.6085765,-0.7347931,0.5294619,0.28414762,-0.5190885,-0.680144,-0.1610555
9,-1.3486292,-1.4248554,"('unaffectionate', 'caring')",-0.09689659,-0.1772844,0.9863985,0.8024,-0.1530425,-0.2665799,-0.1135374
10,-0.9181384,-0.8745855,"('unsympathetic', 'sympathetic')",-1.370994,-1.3274857,-0.9293544,-0.9112619,-1.0728289,-1.0377777,0.0350512
11,-0.6306432,-0.61911917,"('unhelpful', 'helpful')",-0.10240124,-0.09075458,0.88117385,0.75570333,0.0493765,0.0152765,-0.0341
12,-0.26803392,-0.24903017,"('unsupportive', 'supportive')",0.20393734,0.2880462,-1.0441357,-0.94647163,-0.3694108,-0.3024852,0.0669256
13,-0.09236066,-0.13580266,"('impolite', 'polite')",0.7318918,0.7357611,-0.5897697,-0.58506835,0.0165871,0.0049634,-0.0116237
14,0.43493354,0.46155363,"('antisocial', 'social')",1.0976179,1.1876206,0.49252185,0.6552427,0.6750244,0.768139,0.0931146
15,-0.7442869,-0.78031933,"('boring', 'funny')",0.23614201,0.14328411,0.030569986,-0.0071460903,-0.1591916,-0.2147271,-0.0555355
16,-0.50543237,-0.48369628,"('unpopular', 'popular')",0.35060227,0.38752493,-0.017624326,-0.019204445,-0.0574848,-0.0384586,0.0190262
17,-0.076093085,0.00279243,"('nasty', 'nice')",-0.99717736,-0.98915094,-1.1515186,-1.1900188,-0.7415964,-0.7254591,0.0161373
18,-1.2712904,-1.2515938,"('disagreeable', 'welcoming')",0.54450977,0.5525384,-1.1128248,-1.1705464,-0.6132018,-0.6232006,-0.0099988
19,-1.0812778,-1.0390507,"('inhospitable', 'hospitable')",-1.0650012,-1.1467109,-0.6334669,-0.7838174,-0.926582,-0.9898596,-0.0632776
20,-0.6287977,-0.5382696,"('rough', 'thoughtful')",0.15178454,0.20775084,1.2501366,1.2349186,0.2577078,0.3014666,0.0437588
21,-0.6313248,-0.59312385,"('immoral', 'moral')",-0.46184006,-0.41260278,-1.5529482,-1.4322356,-0.8820377,-0.812654,0.0693837
22,-0.016751394,-0.024332175,"('untrustworthy', 'trustworthy')",-0.037714444,-0.02512084,-0.6594169,-0.67051125,-0.2379609,-0.2399881,-0.0020272
23,-0.7650478,-0.8075896,"('insincere', 'sincere')",-0.52530134,-0.55522436,3.5714118,3.1876254,0.7603542,0.6082705,-0.1520837
24,-0.4807676,-0.531461,"('dishonest', 'honest')",-0.21592939,-0.22071096,0.40294412,0.29542038,-0.0979176,-0.1522505,-0.0543329
25,-1.1715236,-1.270849,"('egoistic', 'altruistic')",0.29195717,0.18553036,1.424451,1.2961642,0.1816282,0.0702819,-0.1113463
